time[s],x[m],y[m],vx[m/s],vy[m/s],theta[rad],theta_dot[rad/s],alpha[rad],gamma[rad],mass[kg],masspropellant[kg],u1_vref
430.2000000000293,109517.19121232559,16835.8556221241,-0.851811745356814,-777.3410131149794,1.25955269857158,-1.9631490885403466,-3.4517404803694203,4.711293178941,755549.4881302567,411268.1190799275,0.04044672109787206
430.30000000002934,109517.13694277413,16758.411932295803,-0.5426955146539323,-774.4368982829852,1.1609122579327247,-0.9864044063885533,-3.5507759611284486,4.711688219061173,754666.632207399,410385.2631570698,0.036469276512038684
430.40000000002937,109517.1503304024,16681.247975317794,0.13387628258855888,-771.6395697800976,1.158653901158366,-0.022583567743586164,-3.553908575099901,4.712562476258267,753779.6827465575,409498.31369622826,0.032499304944243024
430.5000000000294,109517.23429400331,16604.370027426827,0.83963600918933,-768.7794789096638,1.25341770628369,0.9476380512532386,-3.4600634412287343,4.713481147512424,752878.2337735438,408596.86472321465,0.028536340400449056
430.6000000000294,109517.35328595301,16527.79454631866,1.1899194969342912,-765.754811081665,1.4479070775771163,1.9448937129342636,-3.2660358186589216,4.713942896236038,751969.2063251015,407687.83727477235,0.024580785708800068
430.70000000002943,109517.4288856305,16451.533238632976,0.7559967750092531,-762.6130768568396,1.7441607185941481,2.962536410170317,-2.9692195856352357,4.713380304229384,751070.0730665163,406788.70401618705,0.020633571072748103
430.80000000002946,109517.52431123938,16375.573970471241,0.9542560887102399,-759.5926816173459,1.9442792191091331,2.0011850051498494,-2.7693660340251425,4.713645253134276,750193.6030825365,405912.2340322072,0.016695386996823824
430.9000000000295,109517.56589535797,16299.892557561405,0.415841185846728,-756.8141290983701,2.050117037522103,1.058378184129696,-2.6628214055747765,4.7129384430968795,749327.9445591627,405046.5755088335,0.012765693535938372
431.0000000000295,109517.51312283598,16224.479014739602,-0.5277252198363193,-754.1354282180331,2.0639852030369004,0.13868165514797537,-2.6477040023286746,4.711689205365575,748448.977287998,404167.6082376687,0.008843320766998675
431.1000000000295,109517.35621775844,16149.340920097424,-1.5690507753802097,-751.3809464217729,1.9859074330967375,-0.7807776994016294,-2.7243933275877437,4.710300760684481,747546.9484305092,403265.57938018,0.004927827345219127
431.20000000002955,109517.12167835124,16074.498171189289,-2.3453940720279816,-748.4274890813504,1.8132354511662945,-1.7267198193044297,-2.8960197768794353,4.70925522804573,746630.0290355682,402348.659985239,0.0010196822777439607
431.30000000002957,109516.87858230142,15999.969820659286,-2.4309604981851405,-745.2835053000357,1.5426423625980403,-2.7059308856825424,-3.166484836384379,4.7091271989824195,745719.1634465139,401437.7943961847,-0.0028800004305341576
431.4000000000296,109516.5488907259,15925.754427596445,-3.296915755266106,-742.1539306284179,1.3779809023004872,-1.6466146029755324,-3.329965746201663,4.70794664850215,744834.7515589598,400553.3825086306,-0.006770143900187042
431.5000000000296,109516.19436317348,15851.833854527573,-3.545275524225445,-739.2057306887223,1.3206993796185829,-0.5728152268190434,-3.3868935768794213,4.707592956498004,743975.7296528582,399694.36060252896,-0.010650737126593812
431.60000000002964,109515.83496177146,15778.200424928888,-3.5940140201479895,-736.3342959868619,1.3710847410754456,0.5038536145686277,-3.336423323807654,4.7075080648831,743124.4193547945,398843.05030446535,-0.014522645306028759
431.70000000002966,109515.45115803431,15704.858175604304,-3.838037371439116,-733.4224932458335,1.5302094585826862,1.5912471750724053,-3.176946518488497,4.707155977071183,742273.6927669174,397992.3237165882,-0.018386191201980262
431.8000000000297,109514.98204067246,15631.811649278961,-4.691173618449441,-730.4652632534292,1.7981301458080816,2.679206872253954,-2.907836750787933,4.705966896596014,741428.2350598227,397146.8660094935,-0.022241084482373386
431.9000000000297,109514.52079550385,15559.047384489295,-4.612451686066636,-727.6426478966605,1.9658765433320762,1.677463975239945,-2.7401736251065225,4.7060501684385985,740592.9920233322,396311.6229730029,-0.0260870070094964
432.00000000002973,109514.00684648164,15486.548925387702,-5.139490222129269,-724.9845910159303,2.035762453865158,0.6988591053308186,-2.6695375425704375,4.7052999964355955,739755.3804907374,395474.01144040807,-0.0299245896779905
432.10000000002975,109513.41200872022,15414.314534929528,-5.948377614299874,-722.3439045817439,2.0093431864067686,-0.2641926745838937,-2.694811152383876,4.704154338790644,738898.7196654739,394617.35061514453,-0.03375462682673236
432.2000000000298,109512.74182546126,15342.357643286134,-6.701832589653261,-719.5689164339373,1.8854439330923962,-1.2389925331437226,-2.817631639411372,4.703075572503768,738021.5291900868,393740.16013975744,-0.037577139386650305
432.3000000000298,109512.04207120609,15270.698232572626,-6.997542551618196,-716.5941071350856,1.6608651455329784,-2.2457878755941785,-3.041759143686676,4.702624289219655,737138.1377623719,392856.76871204254,-0.04139134452728199
432.4000000000298,109511.40186651511,15199.345871050196,-6.402046909751932,-713.5236152242937,1.3340566157665075,-3.26808529766471,-3.3693601666652926,4.7034167824318,736270.0952337021,391988.72618337267,-0.04519610677668351
432.50000000002984,109510.74458545468,15128.280644380837,-6.5728106042085495,-710.6522666935937,1.1212412920062984,-2.12815323760209,-3.5818989692775594,4.703140261283858,735428.8140156947,391147.4449653652,-0.048990838230668965
432.60000000002987,109510.14492280124,15057.475124128683,-5.996626534433166,-708.0552025215457,1.018618129469677,-1.0262316253662136,-3.6853019022414335,4.70392003171111,734593.8735251528,390312.5044748234,-0.052776519809241806
432.7000000000299,109509.64226772754,14986.920785433304,-5.026550736914915,-705.5433869537952,1.0228584932949514,0.0424036382527444,-3.682406239610597,4.705264732905548,733738.470167325,389457.10111699556,-0.056554540972000966
432.8000000000299,109509.2417254668,14916.630471278657,-4.00542260746562,-702.9031415464707,1.1347598892120576,1.119013959171063,-3.5719307537813165,4.706690642993374,732854.686433566,388573.31738323654,-0.060325289881152044
432.90000000002993,109508.90517270112,14846.630724455707,-3.365527656720401,-699.997468229506,1.3592214388689432,2.2446154965688554,-3.3483596645200797,4.707581103389023,731956.1722918028,387674.80324147333,-0.06408801312513801
433.00000000002996,109508.5432154418,14776.942656972422,-3.61957259335396,-696.8806748328378,1.7012574368934632,3.420359980245199,-3.005937626977414,4.707195063870877,731070.4876171927,386789.1185668631,-0.06784121796475617
433.10000000003,109508.22969933438,14707.554793755768,-3.1351610741024674,-693.8786321665476,1.9375181853298644,2.3626074843640117,-2.7703525124703896,4.707870697800254,730219.5772664266,385938.2082160971,-0.0715836947013836
433.20000000003,109507.88026722369,14638.43585830648,-3.494321106834975,-691.1893544928785,2.0701115635500025,1.3259337822013786,-2.6372219406254964,4.707333504175499,729392.8429987576,385111.47394842806,-0.0753159809520213
433.30000000003,109507.44733701857,14569.570046201752,-4.3293020511915685,-688.6581210472785,2.1025936965619914,0.32482133011988745,-2.6035087900061264,4.706102486568118,728558.5137407711,384277.1446904415,-0.07903968621054192
433.40000000003005,109506.91433939151,14500.961849801073,-5.329976270599971,-686.0819640067841,2.0358663173377436,-0.667273792242476,-2.6687541028347694,4.704620420172513,727700.6984694554,383419.32941912574,-0.08275559538130628
433.50000000003007,109506.30109271628,14432.63128558902,-6.132466752279648,-683.3056421205438,1.8672041054378878,-1.6866221189985562,-2.8362104106148385,4.703414516052726,726824.3719777103,382543.0029273807,-0.08646340120785356
433.6000000000301,109505.67187949386,14364.600607395718,-6.2921322242340665,-680.3067819330109,1.592221351365537,-2.7498275407235093,-3.110918929779456,4.703140281144993,725950.748662121,381669.37961179134,-0.09016195422806383
433.7000000000301,109505.13549811792,14296.872837027646,-5.3638137594248825,-677.2777036807113,1.2104521025227184,-3.817692488428185,-3.4940173766100893,4.704469479132808,725103.9364795517,380822.56742922205,-0.09384997714280541
433.80000000003014,109504.61441612935,14229.41202513125,-5.2108198856240255,-674.6081189639597,0.9488669697174118,-2.6158513280530657,-3.7557979467094436,4.7046649164268555,724288.8108206039,380007.4417702742,-0.0975272305202135
433.90000000003016,109504.19709850686,14162.178398647364,-4.173176224858006,-672.3362648388658,0.7975342051277899,-1.5133276458962186,-3.908647877233377,4.706182082361167,723468.5683042322,379187.19925390254,-0.10119559503566633
434.0000000000302,109503.94439074276,14095.153708470192,-2.527077641051921,-670.2469017717067,0.7473361625731652,-0.5019804255462479,-3.9612824674230813,4.708618629996247,722603.6431104296,378322.27406009997,-0.10485717197649314
434.1000000000302,109503.89350239573,14028.345552926066,-0.5088834703824578,-668.0815554412665,0.7949523632212344,0.4761620064806925,-3.9166749087046306,4.711627271925865,721675.908007447,377394.5389571174,-0.10851290112504164
434.20000000003023,109504.04761754289,13961.787467478629,1.5411514716504295,-665.5808544743807,0.944350215991005,1.4939785276977058,-3.7703542587577235,4.714704474748729,720693.2477072806,376411.87865695095,-0.11216231546377553
434.30000000003025,109504.35750622922,13895.529610789688,3.098886863271134,-662.5785668893994,1.2057537271050527,2.6140351111404776,-3.5113122296005863,4.717065956705639,719689.9722560514,375408.6032057217,-0.11580352563690022
434.4000000000303,109504.70793830113,13829.611846333704,3.5043207190425028,-659.1776445598439,1.590858180652306,3.851044535472534,-3.1268469504475904,4.717705131099897,718717.8502908583,374436.48124052864,-0.11943372008084441
434.5000000000303,109505.15410515964,13764.02760187295,4.46166858508535,-655.8424446075593,1.86705540057637,2.7619721992406383,-2.8521364328329355,4.7191918334093055,717819.0303796353,373537.6613293056,-0.123050636504073
434.6000000000303,109505.5928862023,13698.72889637401,4.38781042656825,-652.9870549893882,2.0340132947082448,1.6695789413187496,-2.6850951824166986,4.719108477124943,716987.38538834,372706.0163380104,-0.12665455364677036
434.70000000003034,109505.96866881973,13633.68561204085,3.757826174253276,-650.4328433315933,2.09539212257243,0.6137882786418498,-2.622774217309491,4.718166339881921,716175.25134298,371893.8822926504,-0.13024803322943612
434.80000000003037,109506.25837812314,13568.892386265574,2.897093034090159,-647.9322577527713,2.0531184269729805,-0.42273695599449423,-2.6637418136291307,4.716860240602111,715352.832484833,371071.46343450336,-0.13383266753126932
434.9000000000304,109506.47321912527,13504.363270313352,2.1484100213820776,-645.29115952223,1.9054154697122307,-1.4770295726074982,-2.8103028637119216,4.715718333424152,714515.344902222,370233.97585189244,-0.13740869146679202
435.0000000000304,109506.66666410527,13440.119448763942,1.9344497999784331,-642.4382154940994,1.6481590416541476,-2.5725642805808313,-3.0672410359955515,4.715400077649699,713677.7334423194,369396.36439198983,-0.14097526810222072
435.10000000003043,109506.93704577099,13376.168724782136,2.7038166570902957,-639.507239818061,1.2800659054698693,-3.6809313618427835,-3.436551018522061,4.71661692399193,712862.258887165,368580.8898368354,-0.1445311611832505
435.20000000003046,109507.18510909984,13312.481728974371,2.48063328845426,-636.8699580776379,1.0414043277855507,-2.386615776843185,-3.6748796718448604,4.716283999630411,712077.4004415112,367796.0313911815,-0.14807587029032487
435.3000000000305,109507.48996102021,13249.027158649125,3.048519203793279,-634.5457032524595,0.9244969291664216,-1.169073986191291,-3.792696268998549,4.717193198164971,711294.2112305117,367012.842180182,-0.1516109576606175
435.4000000000305,109507.89672268243,13185.795822332613,4.067616622234164,-632.3133631651265,0.9232435887234496,-0.012533404429719619,-3.7955782155605613,4.718821804284011,710480.9155794927,366199.546529163,-0.15513810254370064
435.5000000000305,109508.41710472747,13122.803349377353,5.203820450355917,-629.9247295525976,1.0380253451272814,1.1478175640383175,-3.6826244668040973,4.720649811931379,709628.3411958625,365346.9721455328,-0.15865776253315578
435.60000000003055,109509.01710585883,13060.083220477567,6.000011313517463,-627.201288997864,1.2758981206473716,2.3787277552009014,-3.446056892842358,4.72195501348973,708752.8490024128,364471.479952083,-0.1621690137750358
435.70000000003057,109509.60454522476,12997.665263137318,5.874393659263008,-624.1795734024843,1.6458675645310303,3.6996944388365867,-3.0759325220144267,4.721800086545457,707889.6085812777,363608.23953094793,-0.16566993065989177
435.8000000000306,109510.27155204427,12935.545303568,6.670068195037481,-621.1995956931737,1.9036566743239303,2.5778910979289984,-2.81946929289141,4.72312596721534,707070.9043209315,362789.53527060186,-0.1691587818402912
435.9000000000306,109510.92912144125,12873.686673247359,6.575693969855837,-618.5863032064045,2.050038946172203,1.4638227184827262,-2.672979830355286,4.723018776527489,706292.424635821,362011.05558549135,-0.1726357315319711
436.00000000003064,109511.5291701636,12812.0687597173,6.000487223470435,-616.1791353005815,2.0886087014122396,0.3856975524003674,-2.6335181899293407,4.72212689134158,705518.3215161345,361236.9524658048,-0.1761027680474182
436.10000000003066,109512.0555017532,12750.6925666716,5.263315896065997,-613.7619304570065,2.020554653820914,-0.6805404759132565,-2.7004096171130008,4.720964270933915,704728.669455166,360447.3004048362,-0.1795609893967045
436.2000000000307,109512.5279795451,12689.575223481113,4.724777919094479,-611.1734319048658,1.8433634460423338,-1.7719120777858008,-2.876756046752103,4.720119492794437,703925.2667602318,359643.897709902,-0.18301028443468403
436.3000000000307,109513.00997443486,12628.736165945747,4.819948897495962,-608.3905753536666,1.5531818671970368,-2.9018157884529705,-3.1671294056337103,4.720311272830747,703126.1573683622,358844.78831803234,-0.1864496338574415
436.40000000003073,109513.36559189198,12568.172605092559,3.5561745712131296,-605.6356085318802,1.3989361859605243,-1.5424568123651259,-3.3193245325649094,4.718260718525434,702351.547477974,358070.1784276442,-0.1898778833974757
436.50000000003075,109513.64686557416,12507.868826781849,2.8127368218465945,-603.0377831070982,1.3819688680312436,-0.16967317929280612,-3.335084358116154,4.717053226147398,701600.3886251189,357319.0195747891,-0.1932951280856272
436.6000000000308,109513.85832873198,12447.820534153003,2.1146315780942517,-600.4829262884604,1.5026358398006847,1.2066697176944106,-3.2132746775739376,4.715910517374622,700856.884291401,356575.51524107123,-0.19670219479525985
436.7000000000308,109513.95860271463,12388.030808122352,1.0027398265695864,-597.8972603065154,1.7611414164323689,2.5850557663168416,-2.952924672969214,4.714066089401583,700117.2888826934,355835.9198323636,-0.20009926899458597
436.8000000000308,109514.10547336155,12328.49306004335,1.468706469204979,-595.3774807900195,1.9056586588410882,1.4451724240871928,-2.8091971657515344,4.714855824592623,699385.5358710318,355104.16682070197,-0.20348611947106454
436.90000000003084,109514.25188831537,12269.195643424808,1.4641495381647247,-592.9741661854252,1.937574368430687,0.31915709589598884,-2.7772837693745864,4.714858137805273,698655.2404874287,354373.8714370989,-0.2068630631563202
437.00000000003087,109514.38598503746,12210.140120872491,1.340967220893815,-590.5552255231748,1.8573803161134803,-0.8019405231720673,-2.8572793493117565,4.714659665425237,697915.290135342,353633.92108501215,-0.21023070658067955
437.1000000000309,109514.53322553037,12151.338258480399,1.4724049290362247,-588.0186239209247,1.66351277135343,-1.938675447600505,-3.051380214502837,4.714892985856267,697168.029250616,352886.660200286,-0.21358890827338983
437.2000000000309,109514.75998507763,12092.798896113874,2.2675954726794902,-585.3936236652389,1.3554767316378324,-3.0803603971559745,-3.360785854538544,4.716262586176376,696426.207863194,352144.83881286415,-0.21693694519382611
437.30000000003093,109514.92043712453,12034.507179467946,1.6045204689343238,-582.9171664592828,1.1878873739500397,-1.6758935768779257,-3.52725416976437,4.7151415437144095,695699.4580452982,351418.0889949684,-0.22027425805821443
437.40000000003096,109515.06799834984,11976.448436669738,1.475612253063838,-580.5874279820737,1.1575115694364748,-0.3037580451356485,-3.557418990397997,4.714930559834472,694973.817030348,350692.44798001816,-0.22360163863491367
437.500000000031,109515.21455452996,11918.62580453112,1.4655618011432208,-578.2263213861733,1.2636932952130369,1.0618172577656206,-3.4512302613551356,4.714923556568173,694234.7754823716,349953.4064320417,-0.22691987275241443
437.600000000031,109515.32658789068,11861.055582056953,1.120333607182135,-575.7022247416634,1.5100989854026594,2.4640569018962255,-3.204236022189832,4.714335007592491,693486.2227444164,349204.8536940866,-0.23022873091446194
437.700000000031,109515.3196041306,11803.747734659277,-0.0698376008518986,-573.0784739767641,1.8985020971778963,3.884031117752369,-2.81376501926725,4.712267116445147,692745.7010840486,348464.33203371876,-0.2335272283403751
437.80000000003105,109515.31712557614,11746.678891865573,-0.024785544463688906,-570.6884279370321,2.173287960416473,2.7478586323857703,-2.539057589011437,4.71234554942791,692024.2748343245,347742.90578399465,-0.2368147394154172
437.90000000003107,109515.23323692252,11689.81389372165,-0.8388865362412274,-568.6499814392364,2.3434643106803525,1.701763502638793,-2.367449446007739,4.710913756688091,691298.653675305,347017.2846249751,-0.24009255181645783
438.0000000000311,109515.005921253,11633.133612188949,-2.273156695180741,-566.8028153270097,2.4185625651343687,0.7509825445401606,-2.2898159473298025,4.708378512464171,690533.3801278152,346252.01107748534,-0.2433626383831763
438.1000000000311,109514.59189571597,11576.639711549835,-4.140255370255442,-564.9390063911374,2.4036791753234374,-0.14883389810931336,-2.3013812594977137,4.705060434821151,689709.04602102,345427.6769706902,-0.24662605834775642
438.20000000003114,109513.97360805393,11520.3563495669,-6.182876620388868,-562.8336198293383,2.29773224421687,-1.059469311065674,-2.4036719127454247,4.701404156962295,688827.1877420607,344545.81869173085,-0.24988267710262846
438.30000000003116,109513.17410165741,11464.326126382057,-7.995063965262269,-560.302231848437,2.0936939262676124,-2.040383179492578,-2.6044268235942716,4.698120749861884,687912.31505036,343630.9460000301,-0.25313106071982217
438.4000000000312,109512.27199024848,11408.593056398502,-9.021114089255294,-557.3306998355386,1.7811232998645243,-3.12570626403088,-2.9150808079046007,4.696204107769125,687008.3980430027,342727.02899267274,-0.2563687024303316
438.5000000000312,109511.40065080901,11353.172104399513,-8.713394394785094,-554.2095199898945,1.3527859399129523,-4.28337359951572,-3.3438821330547044,4.696668072967657,686162.2185221419,341880.84947181196,-0.25959300207332947
438.60000000003123,109510.46287188107,11298.027283414825,-9.37778927944488,-551.4482098468765,1.0701441319413447,-2.826418079716075,-3.6252407395095823,4.695384871450927,685392.2689811134,341110.89993078355,-0.2628030312897356
438.70000000003125,109509.54537824808,11243.10942922496,-9.174936329949391,-549.1785418986476,0.9253836956924459,-1.4476043624889878,-3.7703001839638306,4.6956838796562765,684661.0404597555,340379.67140942556,-0.26600081434782286
438.8000000000313,109508.69439166422,11188.398403448244,-8.509865838617417,-547.1102577671552,0.9103993390691703,-0.14984356623275707,-3.786436689156406,4.696836028225576,683920.4058067118,339639.0367563819,-0.2691891510504627
438.9000000000313,109507.92303281405,11133.903228673254,-7.713588501702531,-544.951747749883,1.024467191183718,1.1406785211454764,-3.6737681078017745,4.698235298985493,683151.1416832231,338869.7726328933,-0.27236916662716426
439.0000000000313,109507.20006054504,11079.653740169868,-7.229722690077337,-542.4948850338657,1.2750280262123288,2.5056083502861073,-3.424034939629836,4.699062965842165,682363.2715467206,338081.90249639086,-0.2755402940110594
439.10000000003134,109506.43668472538,11025.678204805543,-7.63375819664778,-539.7553536432564,1.671790705298531,3.9676267908620226,-3.0264562212334063,4.6982469265319375,681587.6071965317,337306.238146202,-0.2787007506891068
439.20000000003137,109505.75349730339,10971.965731484364,-6.83187421987242,-537.1247332117807,1.953137555152518,2.81346849853987,-2.7465327671456543,4.699670322298172,680852.7628886229,336571.39383829315,-0.2818488379233083
439.3000000000314,109505.061877213,10918.480808792156,-6.916200903962278,-534.849226922082,2.1217837474107517,1.6864619225823367,-2.5776748310971582,4.69945857850791,680150.1601845134,335868.79113418364,-0.28498513747804155
439.4000000000314,109504.3090884518,10865.203477398789,-7.5278876119411775,-532.7733139336635,2.1835958356728664,0.6181208826211486,-2.514664459014975,4.698260294687842,679442.9925348096,335161.62348447985,-0.28811167428110507
439.50000000003143,109503.46930667956,10812.134414437764,-8.397817722483554,-530.6906296102482,2.1415428530765426,-0.42052982596323796,-2.5550231291317584,4.696565982208301,678710.7541884053,334429.38513807557,-0.2912295721629542
439.60000000003146,109502.54833257366,10759.29180401114,-9.209741059051462,-528.4261042662392,1.9937621987188279,-1.477806543577148,-2.7011999198079555,4.694962118526783,677954.3091606752,333672.94011034543,-0.29433875064230985
439.7000000000315,109501.5932320476,10706.7008849701,-9.551005260626168,-525.9091904103957,1.7349375439204608,-2.5882465479836707,-2.9592924926659263,4.694230036586387,677192.9553978294,332911.58634749963,-0.297438101824541
439.8000000000315,109500.69575051956,10654.373999061858,-8.974815280391475,-523.268859082415,1.3615786154098808,-3.7335892851058,-3.333660604897122,4.695239220307003,676454.1333949747,332172.7643446449,-0.3005260988055941
439.9000000000315,109499.71784853666,10602.292904171178,-9.779019829012112,-520.810948906793,1.136242302537372,-2.253363128725087,-3.557372358933643,4.693614661471015,675753.0542888048,331471.6852384749,-0.3036019669030372
440.00000000003155,109498.72644494995,10550.42931200635,-9.91403586711511,-518.6359216482787,1.0538086008786938,-0.8243370165867823,-3.639467109159071,4.6932757100377644,675069.3758289792,330788.0067786493,-0.30666672922354676
440.10000000003157,109497.74815821477,10498.777253448518,-9.782867351681391,-516.5205855783211,1.1106921214338978,0.5688352055520409,-3.582759186179392,4.69345130761329,674376.0866868034,330094.7176364735,-0.30972200591868226
440.2000000000316,109496.76931191095,10447.351505179233,-9.788463038217266,-514.2574826928458,1.3096469772833725,1.9895485584947463,-3.383710133841295,4.6933571111246675,673668.2926865203,329386.9236361903,-0.3127681075965355
440.3000000000316,109495.72690970321,10396.172258426206,-10.424022077321204,-511.7924675302586,1.6563224886535972,3.4667551137022468,-3.035701633598096,4.692024122251693,672961.6121036486,328680.2430533186,-0.31580412112696377
440.40000000003164,109494.77060185846,10345.233303066625,-9.563078447555315,-509.3895535958139,1.890406271159107,2.3408378250550967,-2.8032113089862127,4.69361758014532,672276.2893883487,327994.9203380187,-0.31882880965467697
440.50000000003166,109493.8293325922,10294.512682309924,-9.412692662541703,-507.2062075670216,2.013050539546656,1.2264426838754916,-2.680782649959582,4.693833189506238,671609.8115589602,327328.4425086302,-0.32184249425602907
440.6000000000317,109492.86549706121,10244.000357414106,-9.638355309814322,-505.1232489581618,2.0273012804201858,0.14250740873529844,-2.666008820036136,4.693310100456322,670939.020831824,326657.651781494,-0.3248464308691059
440.7000000000317,109491.87133132824,10193.701753591838,-9.941657329734802,-502.98603822267705,1.9337567397478863,-0.9354454067229956,-2.7588695389812554,4.692626278729142,670253.6214756845,325972.2524253543,-0.3278411741363
440.80000000003173,109490.87365215481,10143.631655605517,-9.97679173420237,-500.70097986321434,1.730097893975643,-2.036588457722433,-2.962368074305862,4.692465968281505,669559.7186857681,325278.349635438,-0.3308263631049405
440.90000000003175,109489.93765268932,10093.800864829851,-9.359994654900976,-498.30790775666316,1.4146563539495487,-3.1544154002609437,-3.278951278721771,4.69360763267132,668873.7635875943,324592.39453726425,-0.3338010792975823
441.0000000000318,109488.90011627473,10044.202787027969,-10.375364145871846,-495.98077801882323,1.247339138453429,-1.6731721549611975,-3.4441340089309604,4.691473147384389,668208.9493372517,323927.58028692164,-0.3367646378050033
441.1000000000318,109487.80966827454,9994.821286566563,-10.904480001886416,-493.8150046140591,1.2264357094621736,-0.20903428991255257,-3.463874743528981,4.690310452991155,667556.0636091204,323274.6945587903,-0.33971738742896873
441.2000000000318,109486.67289978612,9945.656408001443,-11.367684884122621,-491.64878565119744,1.3514790276331923,1.2504331817101872,-3.337792515833378,4.68927154346657,666900.2388669933,322618.86981666327,-0.34266024768622927
441.30000000003184,109485.45297404294,9896.71875110461,-12.199257431759424,-489.3765689683336,1.6244155633703443,2.7293653573715195,-3.0630504186108247,4.687465981981169,666242.3618933222,321960.99284299207,-0.34559317647582966
441.40000000003187,109484.32850189958,9848.004510084495,-11.244721433600917,-487.14241020115253,1.7878689583078007,1.6345339493745625,-2.9014410934598933,4.689310051767694,665593.101361932,321311.73231160187,-0.3485155012340623
441.5000000000319,109483.25126390472,9799.503436485275,-10.772379948627764,-485.0107359922047,1.8413915668986898,0.53522608590889,-2.8487904636262256,4.690182030524915,664953.7426366461,320672.373586316,-0.3514274085589405
441.6000000000319,109482.20522998893,9751.2131517299,-10.460339157885223,-482.9028475537344,1.785610161641662,-0.5578140525702788,-2.905120831796917,4.690730993438579,664313.3053372501,320031.93628692,-0.3543294718353497
441.70000000003193,109481.2061371171,9703.138919515784,-9.990928718312556,-480.74232214115517,1.620417485313611,-1.6519267632805081,-3.0711921913618703,4.691609676675482,663669.7045467985,319388.33549646835,-0.35722179546912125
441.80000000003196,109480.3029572116,9655.284633075697,-9.03179905496134,-478.5428644008798,1.3470787011733685,-2.733387841402426,-3.3464389772896435,4.693517678463012,663029.4137952542,318748.0447449241,-0.36010402618708204
441.900000000032,109479.3145845606,9607.64414945992,-9.883726510029208,-476.40483615776117,1.221153110850965,-1.2592559032240358,-3.4704923587929404,4.691645469643905,662398.1359812081,318116.76693087793,-0.3629758919267736
442.000000000032,109478.27690065285,9560.209105381547,-10.376839077541657,-474.3504407837255,1.2405777167398657,0.19424605888900692,-3.4499388601099206,4.690516576849786,661766.6753083769,317485.30625804677,-0.3658377230674237
442.100000000032,109477.18570284986,9512.985217595173,-10.911978029980643,-472.23887786375235,1.405800999739216,1.6522328299935019,-3.283485188627359,4.689286188366575,661127.8463227135,316846.47727238334,-0.3686899851724187
442.20000000003205,109475.99317353277,9465.983640605822,-11.925293170900297,-470.01576989351213,1.7183695055030976,3.125685057638817,-2.9686528042786544,4.687022309781752,660488.0911410917,316206.7220907615,-0.3715322980570116
442.30000000003207,109474.86719412201,9419.194548683265,-11.259794107557777,-467.89091922557,1.9233749563663873,2.050054508632896,-2.7649536697909265,4.688328626157314,659858.3399414733,315576.9708911432,-0.3743639526109396
442.4000000000321,109473.74944661476,9372.603452962763,-11.177475072443933,-465.9109572050125,2.0224407150371735,0.9906575867078609,-2.6659622842311923,4.688402999268366,659233.5006083467,314952.13155801647,-0.3771855031090098
442.5000000000321,109472.60965994676,9326.20615454754,-11.397866679987388,-463.9729841522324,2.0180046099970754,-0.044361050400978375,-2.669823512083096,4.687828122080171,658597.9768676928,314316.60781736264,-0.3799977878633498
442.60000000003214,109471.44534463274,9280.01061677982,-11.643153140162543,-461.95537767720595,1.9101664682098536,-1.0783814178722178,-2.7770237825481896,4.687190250758043,657947.408733123,313666.0396827929,-0.38280102666301496
442.70000000003216,109470.28653850665,9234.030950098753,-11.588061260825189,-459.7966668106737,1.696916723805786,-2.132497444040675,-2.990275012733907,4.687191736539693,657290.5884446083,313009.2193942782,-0.3855947045379957
442.8000000000322,109469.19810957968,9188.274790107162,-10.88428926978297,-457.56159991591625,1.3777529328324534,-3.1916379097333265,-3.310852939416413,4.688605872248866,656643.5089769654,312362.1399266354,-0.38837793258758313
442.9000000000322,109468.01555188348,9142.734486541929,-11.825576962006084,-455.40303565233,1.2050311192255894,-1.7272181360686407,-3.4813964179588073,4.686427537184397,656016.4382160164,311735.06916568644,-0.39115021136554595
443.00000000003223,109466.78631475597,9097.394273204893,-12.292371275152897,-453.4021333703607,1.1763006854277953,-0.28730433797794075,-3.508983524268429,4.685284209696224,655398.1872623345,311116.81821200455,-0.3939119673148762
443.10000000003225,109465.51951031094,9052.25461507741,-12.668044450267256,-451.39658127482943,1.2906851044147787,1.1438441898698335,-3.3936471276780047,4.684332232092784,654774.4752681516,310493.1062178216,-0.39666412163165166
443.2000000000323,109464.18389251204,9007.327316783365,-13.356177988986259,-449.2729829404522,1.5504789607766192,2.5979385636184054,-3.132190348175495,4.682669308952114,654146.7126088906,309865.34355856053,-0.39940661259570565
443.3000000000323,109462.96113911842,8962.611216872112,-12.22753393626774,-447.1609991125256,1.7083366925281833,1.5785773175156406,-2.976714287315489,4.685050979843672,653526.7833787198,309245.4143283897,-0.4021386886430194
443.4000000000323,109461.80642714437,8918.097929182528,-11.547119740381053,-445.13287689583586,1.7623884511155394,0.5405175858735607,-2.9240655079266764,4.686453959042216,652919.6181471128,308638.2490967826,-0.4048603853133178
443.50000000003234,109460.70466282078,8873.783931772146,-11.017643235916449,-443.1399741038071,1.712784371949933,-0.4960407916560643,-2.9747470588407676,4.687531430790701,652315.960832701,308034.5917823708,-0.40757217890096065
