time,x,y,vx,vy,theta,theta_dot,gamma,alpha,mass,mass_propellant,throttle,action,reward,dynamic_pressure,maximum_velocity,drag,ug,control_force_x,inertia,lift,vg,g_load_1_sec_window,fuel_percentage_consumed,CL,atmospheric_pressure,mass_flow,mach_number,control_force_y,d_cp_cg,control_force_parallel,alpha_effective,mach_number_max,speed_of_sound,gravity_force_y,aero_force_y,control_force_perpendicular,x_cog,aero_force_x,air_density,d_thrust_cg,CD,acceleration_dict_acceleration_y_component,acceleration_dict_acceleration_x_component_wind,acceleration_dict_acceleration_x_component_control,acceleration_dict_acceleration_y_component_gravity,acceleration_dict_acceleration_x_component,acceleration_dict_acceleration_x_component_lift,acceleration_dict_acceleration_y_component_lift,acceleration_dict_acceleration_x_component_gravity,acceleration_dict_acceleration_y_component_wind,acceleration_dict_acceleration_y_component_drag,acceleration_dict_acceleration_x_component_drag,acceleration_dict_acceleration_y_component_control,moment_dict_theta_dot_dot,moment_dict_M_wind_z,moment_dict_control_moment_z,moment_dict_moments_z,moment_dict_aero_moment_z
305.54999999998074,31066.14204873502,20782.89380545611,-39.365371912225314,-859.8360666339604,1.5249884141929773,0.0006809908071535242,4.666638511992904,-3.1416500977999267,1513969.2136190645,1169687.8445687352,0.9579770565032959,0.915954053401947,0.15231610318710634,28975.74410660495,353.25711636321057,644871.8234701072,0.0,2016958.223295488,23617411.516640063,4411.793146553728,0.0,1.9936454264821344,0.7251321388986955,0.0014161815732872118,4875.50761712602,12254.0712890625,2.913790742475163,43983610.69185602,-32.91263674562366,44029832.272758774,6.155592866452508e-05,4.3641305996154935,295.5706270716729,-14750474.06577968,644398.4960565282,0.0,4.854599902339247,25094.0412152708,0.0781313501147837,7.954599902339247,0.20700326674288416,19.728608877657525,0.0,1.3322319933270337,-9.742915465579014,1.3485341183444606,-0.00013327298589212752,-0.0029110081884546183,0.0,0.0,2.8105068172634793e-07,0.019480512929011082,29.051852769658037,0.006203484004877422,0.0,0.0,146510.23458008445,146510.23458008445
305.64999999998065,31062.21397034283,20697.033681211597,-39.23008650226867,-857.8600034974222,1.5250364045592757,0.0004721611714195111,4.666690645013559,-3.141654240454283,1512743.16793425,1168461.7988839208,0.9584762454032898,0.9169524908065796,0.15375248557242818,29243.764612853098,353.18779360976987,651503.2276517147,0.0,2015615.6900926686,23615605.0468055,3200.1831060877334,0.0,1.998239485025897,0.7254201374860777,0.0010178410069396349,4941.357781556948,12260.4560546875,2.907665674710723,44005504.09562566,-32.91220350095537,44051641.25569301,6.044011286387985e-05,4.334954147579677,295.5125973622582,-14738925.002904734,650968.9146524867,0.0,4.855033147007535,26573.839930994673,0.07921771985797824,7.955033147007535,0.20721523715189058,19.7710372769774,0.0,1.3324242560256438,-9.743177371629912,1.3497174335372228,-9.664042676342054e-05,-0.002113274892637964,0.0,0.0,2.8440192820219607e-07,0.019674358582243485,29.089871320138275,0.004514856117853553,0.0,0.0,106621.05892238305,106621.05892238305
305.74999999998056,31058.299410399773,20611.371428560324,-39.09481137784856,-855.8797022469497,1.5250910358722594,0.00037448070951669405,4.666742781307087,-3.141651745434827,1511516.49114592,1167235.1220955907,0.9589696526527405,0.917939305305481,0.15518555769849304,29512.89196740451,353.1186151933586,658153.3889639403,0.0,2014088.0442493143,23613795.858724818,-3749.8748901302715,0.0,2.0027806385693836,0.7257082847765564,-0.0011817984208600807,5007.970781267161,12266.767578125,2.901522688366208,44027126.65957866,-32.91176961363939,44073171.3466205,5.535766888886684e-05,4.306027163584052,295.4546883218513,-14727368.253287487,657296.3013539654,0.0,4.855467034323513,33786.34624827426,0.08031710578993892,7.955467034323513,0.20742148966315888,19.813207973713155,0.0,1.332494918876063,-9.743438685291673,1.3545727067994522,0.00011320293418233762,0.002478285229849147,0.0,0.0,2.8777213731702036e-07,0.01986863480935474,29.127784524666712,-0.00517561500677408,0.0,0.0,-122215.9162133158,-122215.9162133158
305.84999999998047,31054.398375121098,20525.907470458365,-38.9596203928732,-853.8951673491704,1.5251474354255858,0.0005456501819536591,4.666794835597832,-3.1416474001722463,1510289.190517258,1166007.8214669286,0.959457278251648,0.9189146161079407,0.15661531248952903,29783.105209697234,353.04958155331167,664861.9373033808,0.0,2012763.0143200436,23611983.958694737,-3555.4132639483655,0.0,2.007283289639516,0.7259965790566153,-0.0011103464484253367,5075.353000808925,12273.0048828125,2.8953618050228713,44048452.61703842,-32.91133508536434,44094414.53185759,5.527935417859453e-05,4.277347469095896,295.396900318065,-14715803.88732629,664008.4971454915,0.0,4.85590156259856,33863.73217570629,0.08142962254654361,7.9559015625985605,0.20763467872035224,19.855518817877122,0.0,1.332700403974085,-9.743699405202182,1.3548471764060752,0.0001072972440975209,0.002351680978429586,0.0,0.0,2.9117874829426507e-07,0.020064574293332475,29.165574973063467,-0.0049044503191326425,0.0,0.0,-115803.80226157524,-115803.80226157524
305.9499999999804,31050.5108715321,20440.642227502445,-38.82436756969271,-851.9064380125374,1.525198635888762,0.0006631627044891536,4.666846981177681,-3.1416483452889192,1509061.2836263888,1164779.9145760594,0.9599312543869019,0.9198625683784485,0.15804174290923456,30054.38413732143,352.9806931272317,671624.9285817471,0.0,2011576.8219949575,23610169.364508815,2609.4522421013908,0.0,2.0117471173116668,0.7262850167916791,0.0008075695124468152,5143.510832259527,12279.068359375,2.8891831084078325,44069136.53760354,-32.9108999205763,44115022.79814361,5.926241925457987e-05,4.248912904832974,295.3392337176503,-14704232.07595117,671046.9838564021,0.0,4.8563367273866085,27978.55233328438,0.08255538498517576,7.956336727386608,0.20785351322816592,19.897702281102493,0.0,1.3329987614293475,-9.743959530003835,1.3512642526793406,-7.87235065378861e-05,-0.0017273961236370632,0.0,0.0,2.946201987862384e-07,0.020261980121021202,29.203013168359913,0.0036928724913007963,0.0,0.0,87189.3449611474,87189.3449611474
306.0499999999803,31046.636901752576,20355.576112296367,-38.6889734373154,-849.913630897232,1.5252473907854132,0.0005425179178882417,4.666899319005584,-3.1416519282201705,1507832.8217428438,1163551.4526925145,0.9603651762008667,0.9207304120063782,0.15946484205502434,30326.71274602682,352.91195034643124,678408.0664733247,0.0,2010149.1042275229,23608352.135146655,3839.1861791541305,0.0,2.0161618768805334,0.7265735879229058,0.0011774764531288784,5212.450677972225,12284.619140625,2.8829869035869438,44087966.50297395,-32.91046413359809,44133768.13493926,5.983676826382123e-05,4.220721329098524,295.2816888834063,-14692653.3184435,677880.5012308897,0.0,4.856772514364813,27023.509349284883,0.08369450822982137,7.956772514364813,0.2080674097605312,19.938601414312174,0.0,1.3331379150535214,-9.744219058357443,1.3507848730073109,-0.00011578409167676004,-0.002543527755177396,0.0,0.0,2.9808156529909934e-07,0.020459768840933742,29.239293552460563,0.005408482435526568,0.0,0.0,127685.35785466683,127685.35785466683
306.1499999999802,31042.776466087213,20270.7095347689,-38.55354041262722,-847.9167173218141,1.5252999584124183,0.0004075280936686428,4.666951729120732,-3.1416517707083136,1506603.7986715548,1162322.4296212255,0.9608038663864136,0.9216077923774719,0.1608846030690645,30600.06889535732,352.8433536402234,685206.5845801336,0.0,2008544.7851394035,23606532.278465815,-1221.8572449677736,0.0,2.0205317251775683,0.7268622905360325,-0.00037139534764396576,5282.178950049846,12290.23046875,2.8767732189341637,44107009.6608066,-32.91002772649269,44152718.527542524,5.6192729659176877e-05,4.192770617589099,295.2242661740038,-14681067.554212902,684443.4638558133,0.0,4.85720892147021,32352.762975594742,0.08484710766208944,7.95720892147021,0.20827518004755546,19.979541217569725,0.0,1.3331605740742418,-9.744477988943016,1.354358335949883,3.683697963737077e-05,0.0008101640086973598,0.0,0.0,3.015608419471198e-07,0.020657847803027554,29.275785511557764,-0.0016497213487493075,0.0,0.0,-38944.200269724686,-38944.200269724686
306.2499999999801,31038.929567668198,20186.042899613607,-38.41817044844375,-845.9157881613229,1.5253558107047633,0.00046801448154724744,4.667004097390699,-3.1416482866859363,1505374.258357834,1161092.8893075048,0.961208164691925,0.9224163293838501,0.16230101918110273,30874.433983711428,352.774903433847,692046.973332555,0.0,2006936.572868341,23604709.836898472,-3956.1399194797837,0.0,2.0248484229299137,0.7271511172464493,-0.0011918210010226082,5352.702066209806,12295.40234375,2.8705422719303857,44124456.25201843,-32.90959070961417,44170073.96353106,5.415257858487621e-05,4.1650586646123,295.1669659467269,-14669475.21128611,691154.4074598716,0.0,4.8576459383487345,35358.86579920625,0.0860132988525293,7.957645938348735,0.20848507214080775,20.019597232445832,0.0,1.3331811419823572,-9.744736320447371,1.3563925997111663,0.00011923102439281804,0.002625304765823831,0.0,0.0,3.0506976813251367e-07,0.020857065533020927,29.311286550198105,-0.005463385155057068,0.0,0.0,-128961.62131234066,-128961.62131234066
306.34999999998,31035.096211370266,20101.57660365909,-38.28281412857863,-843.9109127978049,1.52540976101023,0.0006084278754074371,4.667056486420552,-3.1416467254103226,1504144.2326315157,1159862.8635811864,0.96158766746521,0.9231753945350647,0.16371408375246227,31149.78972320992,352.7066001463334,698940.7090833901,0.0,2005446.2113570473,23602884.858174026,-580.4211900402447,0.0,2.029106467850541,0.7274400598593905,-0.00017331116241986466,5424.026454042079,12300.2568359375,2.8642943092320468,44140741.19848237,-32.90915309458629,44186274.430619806,5.6149600761834506e-05,4.137583380943462,295.10978855330507,-14657876.599716894,698195.9316767507,0.0,4.858083553376613,32262.86863848481,0.08719319763065912,7.958083553376612,0.2087005588913935,20.059177106380172,0.0,1.3332805244670578,-9.744994051582932,1.354452939284175,1.74869726296688e-05,0.0003854849067367145,0.0,0.0,3.086135373516576e-07,0.021057737483111384,29.346082803015303,-0.0007545536153854131,0.0,0.0,-17809.642103260834,-17809.642103260834
306.4499999999799,31031.276400045448,20017.311038375297,-38.147376837068066,-841.9021437091674,1.525460349908248,0.0006181530086884097,4.667109012065384,-3.1416486621571362,1502913.7445638888,1158632.3755135594,0.9619491100311279,0.9238982796669006,0.165123790234113,31422.52611290043,352.67550038385144,705807.5073161738,0.0,2003919.6826813482,23601057.37584439,3238.0224896119435,0.0,2.033303963324627,0.7277291124528292,0.0009584669898826115,5496.155052771902,12304.8798828125,2.857867172267299,44156173.40802678,-32.90871488963265,44201621.51023839,5.838628391918732e-05,4.110344001595807,295.0694935090715,-14646271.944272157,705230.27294092,0.0,4.8585217583302525,28722.53995017362,0.08837682383072878,7.958521758330253,0.20892171044029895,20.09826001330709,0.0,1.333356415116717,-9.745251181079704,1.3521908800865805,-9.752220335217113e-05,-0.0021522882795351906,0.0,0.0,3.1215679791048084e-07,0.021257388877563402,29.380377661553617,0.004572477748017533,0.0,0.0,107915.30968073352,107915.30968073352
