Time [s],Altitude [m],Velocity [m/s],Non-NominalThrottle,Propellant Mass [kg],Total Mass [kg]
49.910577782754295,1303.8309355126664,-56.353182392645486,0.8126954430432966,465312.8509903101,833325.757512198
50.094072554014424,1293.5111022283736,-56.1751166619859,0.8124809652350162,464837.04191833484,832849.9484402228
50.277567325274546,1283.2238777263365,-55.99655334140422,0.8122669618363134,464361.3581720754,832374.2646939633
50.461062096534675,1272.9693531290936,-55.81749209763989,0.8120528601900021,463885.79980906803,831898.706330956
50.6445568677948,1262.7476196202128,-55.637931413915595,0.8118391460818464,463410.3666023607,831423.2731242485
50.82805163905493,1252.558768661026,-55.45787070040448,0.8116254367780851,462935.0585491398,830947.9650710276
51.011546410315056,1242.4028918208792,-55.27730812496651,0.8114122414822806,462459.8753483896,830472.7818702775
51.19504118157518,1232.2800810046335,-55.096244235296,0.8111985811828204,461984.8172724277,829997.7237943156
51.37853595283531,1222.1904280168524,-54.914676448451495,0.8109857402852203,461509.88384139206,829522.7903632799
51.56203072409543,1212.1340251351073,-54.73260625801156,0.8107720443865261,461035.0755559925,829047.9820778803
51.74552549535556,1202.1109643634545,-54.55002880685498,0.8105600971296418,460560.3913921809,828573.2979140688
51.92902026661568,1192.1213385954236,-54.366945672125766,0.8103472580430799,460085.831872235,828098.7383941228
52.11251503787581,1182.1652404357255,-54.18335541967969,0.8101347608923255,459611.3967959086,827624.3033177964
52.29600980913594,1172.242762751703,-53.999256525003105,0.8099226408969551,459137.0859423301,827149.9924642179
52.47950458039606,1162.353998689879,-53.814648616625675,0.8097104246257627,458662.899367881,826675.8058897689
52.66299935165619,1152.499041464804,-53.62952929276453,0.809498941204531,458188.8366433862,826201.7431652742
52.84649412291631,1142.6779847308605,-53.44389847454209,0.809287238957496,457714.8978969956,825727.8044188835
53.02998889417644,1132.8909221568767,-53.25775442344493,0.8090759950299344,457241.08286030573,825253.9893821937
53.21348366543656,1123.1379477300502,-53.07109598981077,0.8088649670592344,456767.391406847,824780.2979287349
53.39697843669669,1113.419155648114,-52.883923462165185,0.8086535668542166,456293.82375460904,824306.7302764968
53.58047320795682,1103.734640055964,-52.69623303290647,0.8084434642112146,455820.3791437073,823833.2856655952
53.76396797921694,1094.0844957957738,-52.50802565934137,0.8082327135879762,455347.0579536151,823359.964475503
53.94746275047707,1084.4688175344074,-52.31929874724198,0.8080227618078719,454873.85971651,822886.7662383979
54.130957521737194,1074.8877004138044,-52.130051931751126,0.80781269857669,454400.7844976605,822413.6910195483
54.31445229299732,1065.3412396427193,-51.940283550562704,0.8076030509465748,453927.8320536804,821940.7385755682
54.497947064257446,1055.8295307343212,-51.7499928895958,0.8073934313636434,453455.0023681444,821467.9088900322
54.681441835517575,1046.3526693325477,-51.55917774394299,0.8071844446149441,452982.2950704492,820995.2015923371
54.864936606777704,1036.9107514851157,-51.36783788100316,0.806975287076786,452509.7102606132,820522.6167825011
55.048431378037826,1027.503873282338,-51.175972538650036,0.8067661730263356,452037.247913169,820050.1544350568
55.231926149297955,1018.1321309540939,-50.983577807832624,0.8065583782820103,451564.90725549805,819577.813777386
55.41542092055808,1008.7956214461185,-50.79065456682913,0.8063499572870085,451092.6886543484,819105.5951762362
55.598915691818206,999.4944415433099,-50.597200820683355,0.8061420750024313,450620.59179423784,818633.4983161257
55.78241046307833,990.228688395898,-50.40321596072032,0.8059341675245186,450148.61668992013,818161.523211808
55.96590523433846,980.9984592655778,-50.208697128915865,0.8057271446528322,449676.7628233479,817689.6693452357
56.14940000559859,971.8038519374284,-50.01364411006605,0.8055199337737671,449205.0303046229,817217.9368265108
56.33289477685871,962.6449642359381,-49.81805557368889,0.80531298532761,448733.41898005793,816746.3255019458
56.51638954811884,953.521894229244,-49.62192822587773,0.8051070914417215,448261.9282320762,816274.8347539641
56.69988431937896,944.4347405886888,-49.42526336904829,0.8049003914472257,447790.55853275507,815803.4650546429
56.88337909063909,935.3836017471066,-49.22805705442612,0.804695006747023,447319.30911182537,815332.2156337132
57.06687386189921,926.3685768604618,-49.03030918003071,0.8044893806156554,446848.1801106752,814861.086632563
57.25036863315934,917.3897651033943,-48.83201796784462,0.8042841886296165,446377.17127505835,814390.0777969463
57.43386340441947,908.4472659761486,-48.63318181584498,0.8040793577595652,445906.28239349625,813919.1889153841
57.61735817567959,899.5411792723439,-48.4338001032061,0.8038744906633799,445435.51348720386,813448.4200090917
57.80085294693972,890.6716048992898,-48.233870841238875,0.8036701372571696,444964.8642553515,812977.7707772393
57.98434771819984,881.8386431284803,-48.03339165907389,0.8034664491511847,444494.3343083228,812507.2408302107
58.16784248945997,873.0423946655811,-47.83236226930376,0.8032625854464956,444023.92374895274,812036.8302708406
58.35133726072009,864.2829602688906,-47.630779559123496,0.8030596816228515,443553.63201511116,811566.538536999
58.53483203198022,855.5604412667481,-47.42864426474897,0.802856187379163,443083.4594525626,811096.3659744505
58.718326803240345,846.8749388526711,-47.225952848815645,0.8026538196498896,442613.4054015923,810626.3119234801
58.901821574500474,838.2265548679673,-47.02270334197618,0.8024519452579617,442143.4695732896,810156.3760951775
59.0853163457606,829.6153915145861,-46.81889495600583,0.8022500879914461,441673.65195762547,809686.5584795133
59.268811117020725,821.0415511388231,-46.61452603591192,0.802048594295172,441203.952341684,809216.8588635719
59.452305888280854,812.505136390049,-46.40959508086793,0.8018474004117732,440734.3705498875,808747.2770717754
59.635800659540976,804.0062501924773,-46.20410029216637,0.8016466238656558,440264.9063378327,808277.8128597206
59.819295430801105,795.5449957997151,-45.99803941126476,0.8014464467094826,439795.55935450195,807808.4658763898
60.00279020206123,787.1214768789712,-45.79141102594219,0.8012465277398024,439326.3294486949,807339.2359705828
60.18628497332136,778.7357973560713,-45.5842139001762,0.8010467947302433,438857.2165115086,806870.1230333964
60.369779744581486,770.3880613831911,-45.37644548993563,0.8008477690252525,438388.220128728,806401.1266506158
60.55327451584161,762.0783735783893,-45.168104890401835,0.8006487928923605,437919.34027132235,805932.2467932103
60.73676928710174,753.8068387254219,-44.959189106333,0.8004506998742021,437450.5764221177,805463.4829440056
60.92026405836186,745.5735621565568,-44.74969834145848,0.8002522099668175,436981.9288135423,804994.8353354302
61.10375882962199,737.3786491667535,-44.53962833752699,0.8000551028874139,436513.3966357776,804526.3031576655
61.28725360088211,729.2222058307756,-44.328978896724394,0.7998577554144337,436044.98002960416,804057.886551492
61.47074837214224,721.1043382596118,-44.117748028241174,0.7996608813871733,435576.6787177603,803589.5852396481
61.65424314340237,713.0251529288238,-43.90593337833894,0.7994646231065803,435108.49233964947,803121.3988615373
61.83773791466249,704.9847567450076,-43.69353281668553,0.7992688890706201,434640.420588261,802653.3271101488
62.02123268592262,696.9832570048826,-43.4805451767882,0.7990732934290032,434172.46338254766,802185.3699044355
62.20472745718274,689.0207612187852,-43.2669688576384,0.7988780074362369,433704.62054117146,801717.5270630594
62.38822222844287,681.0973771902411,-43.05280039056746,0.7986837714539614,433236.8914492201,801249.797971108
62.57171699970299,673.2132133579856,-42.83803948203332,0.7984893207161748,432769.27623245964,800782.1827543476
62.75521177096312,665.3683782145097,-42.62268303342353,0.7982957680817624,432301.77436493855,800314.6808868265
62.93870654222325,657.5629808197461,-42.406729087522166,0.798102657435753,431834.38558781735,799847.2921097053
63.12220131348337,649.7971305920487,-42.1901760549552,0.7979098406790816,431367.1097289871,799380.016250875
63.3056960847435,642.0709372408295,-41.973021746686705,0.7977175535932366,430899.94647825946,798912.8530001473
63.489190856003624,634.384510876374,-41.75526400941507,0.7975257795972146,430432.8955351562,798445.8020570441
63.67268562726375,626.7379620032967,-41.5369018351093,0.7973340628507599,429965.95686615055,797978.8633880385
63.856180398523875,619.1314013108112,-41.317932445359354,0.7971431025275715,429499.13002826227,797512.0365501501
64.039675169784,611.5649399969346,-41.09835298495012,0.7969529260632522,429032.414562444,797045.321084332
64.22316994104413,604.0386897825535,-40.8781612772004,0.796763262235451,428565.8101684832,796578.716690371
64.40666471230426,596.5527627871653,-40.65735652176939,0.7965735648799944,428099.3168660143,796112.2233879021
64.59015948356438,589.1072712768319,-40.43593556940624,0.7963847602639507,427632.9341322271,795645.840654115
64.7736542548245,581.7023280943305,-40.21389607277621,0.7961965286543125,427166.66163155466,795179.5681534426
64.95714902608464,574.3380465123006,-39.9912372498911,0.7960082500779566,426700.4993915019,794713.4059133898
65.14064379734477,567.0145399465855,-39.76795588691623,0.7958208819955385,426234.4468788608,794247.3534007487
