time[s],x[m],y[m],vx[m/s],vy[m/s],theta[rad],theta_dot[rad/s],gamma[rad],alpha[rad],mass[kg],mass_propellant[kg],u0
466.90000000003766,25858.547423660762,21435.190841433516,-8.713725151319403,-908.0382514818883,1.5616302951180758,0.000551977887169914,4.702793065589695,-3.1411627704716194,798915.4957811533,352080.85176744184,1.0
467.0000000000377,25857.683760360473,21344.67759467531,-8.636633002884453,-905.1324675820437,1.5616863883773906,0.0005609325931471695,4.7028474257350155,-3.141161037357625,798195.9676029095,351361.32358919806,1.0
467.1000000000377,25856.827852721668,21254.45499264655,-8.559076388034317,-902.2260202875968,1.5617434014780704,0.0005701310067993892,4.702902643869646,-3.141159242391576,797476.4394246658,350641.7954109543,1.0
467.20000000003773,25855.979749229038,21164.523100767743,-8.481034926315058,-899.3189187880696,1.561801322097753,0.0005792061968235009,4.702958751192686,-3.1411574290949327,796756.911246422,349922.2672327105,1.0
467.30000000003776,25855.13949609069,21074.88163256422,-8.402531383468135,-896.4146820352496,1.5618601236508496,0.0005880155309665252,4.703015767878954,-3.141155644228104,796037.3830681782,349202.7390544667,1.0
467.4000000000378,25854.30714186172,20985.53064708051,-8.323542289743276,-893.5098548370527,1.5619197979882617,0.000596743374122223,4.703073692493938,-3.141153894505676,795317.8548899344,348483.21087622293,1.0
467.5000000000378,25853.482737531634,20896.470605519757,-8.244043300852974,-890.6004156075668,1.5619803617864951,0.0006056379823330902,4.703132519575239,-3.141152157788744,794598.3267116906,347763.68269797915,1.0
467.6000000000378,25852.666330309206,20807.70157060555,-8.1640722242641,-887.6903491420821,1.5620418381928165,0.000614764063214529,4.703192257609415,-3.141150419416599,793878.7985334469,347044.15451973537,1.0
467.70000000003785,25851.85796755815,20719.22360437573,-8.083627510561355,-884.779662298203,1.562104249657428,0.0006241146461147595,4.703252917535779,-3.141148667878351,793159.2703552031,346324.6263414916,1.0
467.80000000003787,25851.05769716345,20631.036768176313,-8.00270394696973,-881.8683619941812,1.5621676106594595,0.0006336100203146528,4.703314514594464,-3.141146903935004,792439.7421769593,345605.0981632478,1.0
467.9000000000379,25850.265567508053,20543.141122684734,-7.921296553992523,-878.9564549157997,1.562231927988812,0.0006431732935243569,4.703377063961768,-3.1411451359729563,791720.2139987155,344885.569985004,1.0
468.0000000000379,25849.4820869632,20455.536723808247,-7.834805448552154,-876.0439887648827,1.5622883789047877,0.0005645091597578938,4.703445826077395,-3.1411574471726076,791000.6858204717,344166.04180676024,1.0
468.10000000003794,25848.706830581137,20368.22366556244,-7.752563820627423,-873.1305824580742,1.5623461105460608,0.0005773164127299509,4.703510170896907,-3.141164060350846,790281.157642228,343446.51362851646,1.0
468.20000000003796,25847.939561569416,20281.20202878857,-7.672690117203456,-870.216367738678,1.5624106471947639,0.0006453664870319411,4.703572217579897,-3.1411615703851328,789561.6294639842,342726.9854502727,1.0
468.300000000038,25847.180352933494,20194.471869930232,-7.5920863592107475,-867.3015885833793,1.562481539712758,0.0007089251799411111,4.703635517289056,-3.141153977576298,788842.1012857404,342007.4572720289,1.0
468.400000000038,25846.429455451012,20108.03323150013,-7.508974824809104,-864.3863843010357,1.5625549101063532,0.0007337039359505769,4.7037021407010435,-3.14114723059469,788122.5731074966,341287.9290937851,1.0
468.500000000038,25845.687093088865,20021.886158115587,-7.423623621453859,-861.470733845422,1.5626273926840852,0.0007248257773199644,4.703771810258882,-3.1411444175747967,787403.0449292528,340568.40091554134,1.0
468.60000000003805,25844.953350894753,19936.030725737877,-7.337421941107165,-858.5543237770858,1.562698284252205,0.0007089156811978761,4.703842936054343,-3.141144651802138,786683.516751009,339848.87273729756,1.0
468.7000000000381,25844.228203036564,19850.467001284967,-7.251478581896345,-855.6372445290839,1.5627689977153665,0.0007071346316135104,4.703914238285742,-3.141145240570376,785963.9885727653,339129.3445590538,1.0
468.8000000000381,25843.511610017045,19765.19505235092,-7.165930195194891,-852.7194893405035,1.5628412094420074,0.0007221172664098527,4.703985558621779,-3.141144349179772,785244.4603945215,338409.81638081,1.0
468.9000000000381,25842.803584803656,19680.21494295056,-7.080252133888906,-849.8010940036008,1.5629155898812968,0.0007438043928938444,4.704057515102007,-3.14114192522071,784524.9322162777,337690.2882025662,1.0
469.00000000003814,25842.104195795495,19595.52673338535,-6.993890081604616,-846.8820956520618,1.562991746008196,0.0007615612689916435,4.704130769322135,-3.141139023313939,783805.4040380339,336970.76002432243,1.0
469.10000000003816,25841.413529157955,19511.130482768676,-6.906666375397466,-843.962506166757,1.5630689421352222,0.0007719612702626299,4.704205545519234,-3.141136603384012,783085.8758597901,336251.23184607865,1.0
469.2000000000382,25840.731653609004,19427.02625128416,-6.8187554894985825,-841.0423148451769,1.5631467733980577,0.0007783126283553656,4.7042816521654665,-3.1411348787674087,782366.3476815464,335531.70366783487,1.0
469.3000000000382,25840.05875823995,19343.21409949776,-6.728953690544674,-838.1215178639692,1.5632225521513843,0.000757787533265676,4.7043605394331145,-3.14113798728173,781646.8195033026,334812.1754895911,1.0
469.40000000003823,25839.394704318805,19259.69410036749,-6.64053921142648,-835.1999913026982,1.563299823989052,0.0007727183766785305,4.704438310656656,-3.1411384866676038,780927.2913250588,334092.6473113473,1.0
469.50000000003826,25838.73945014764,19176.4663209181,-6.55254171162666,-832.2777944938994,1.5633802856909258,0.0008046170187374134,4.704516120655991,-3.1411358349650653,780207.763146815,333373.1191331035,1.0
469.6000000000383,25838.09307366059,19093.530820757416,-6.463764870511753,-829.3550016068491,1.5634633532615898,0.0008306757066400442,4.704595413108394,-3.141132059846804,779488.2349685712,332653.59095485974,1.0
469.7000000000383,25837.455697010573,19010.887691995933,-6.373766500189033,-826.4312876148329,1.5635475975390316,0.0008424427744182881,4.70467673590969,-3.1411291383706583,778768.7067903274,331934.06277661596,1.0
469.8000000000383,25836.82740990729,18928.5369948339,-6.282871032835011,-823.5069716203338,1.5636321930316996,0.0008459549266800989,4.704759719978377,-3.141127526946677,778049.1786120837,331214.5345983722,1.0
469.90000000003835,25836.208251088905,18846.47879201564,-6.191588183851299,-820.582028182563,1.5637172777665336,0.0008508473483381894,4.704843761900258,-3.141126484133724,777329.6504338399,330495.0064201284,1.0
470.00000000003837,25835.59823663334,18764.713147489565,-6.100144555626437,-817.6564452607464,1.563803416092838,0.0008613832630452876,4.704928595992239,-3.1411251798994013,776610.1222555961,329775.4782418846,1.0
470.1000000000384,25834.997392504298,18683.24012495797,-6.0084412904497135,-814.7302253159584,1.563890981406086,0.0008756531324804541,4.705014352342112,-3.1411233709360262,775890.5940773523,329055.95006364083,1.0
470.2000000000384,25834.405764440955,18602.059787492522,-5.916280633428714,-811.8033746544965,1.5639799683845743,0.0008898697848837939,4.7051012847691265,-3.1411213163845524,775171.0658991085,328336.42188539705,1.0
470.30000000003844,25833.823408245753,18521.17225908333,-5.823561952037938,-808.8752840919362,1.5640701841940126,0.0009021580943813708,4.705189525227265,-3.1411193410332525,774451.5377208648,327616.8937071533,1.0
470.40000000003846,25833.250375763997,18440.577569100475,-5.730324817553333,-805.9468998285774,1.5641614929302816,0.0009130873626895574,4.705279047633178,-3.1411175547028964,773732.009542621,326897.3655289095,1.0
470.5000000000385,25832.686711194157,18360.27578185773,-5.636645698394646,-803.0178724274475,1.5642539019471895,0.0009240901690791141,4.705369767836192,-3.1411158658890024,773012.4813643772,326177.8373506657,1.0
470.6000000000385,25832.132454017185,18280.266886830515,-5.5425717697247086,-800.0889502721542,1.564347492603078,0.0009359065588857767,4.7054616467317665,-3.1411141541286884,772292.9531861334,325458.3091724219,1.0
470.70000000003853,25831.587644842177,18200.550949210505,-5.448091750078003,-797.1593762001008,1.5644423286768738,0.000948360737957019,4.705554704717188,-3.141112376040314,771573.4250078896,324738.78099417815,1.0
470.80000000003855,25831.05232671974,18121.128034607606,-5.3531812243906405,-794.2291460289816,1.5645384217762761,0.0009609309940228645,4.705648985774426,-3.14111056399815,770853.8968296458,324019.25281593436,1.0
470.9000000000386,25830.526543815144,18041.998209154466,-5.257829045949444,-791.2982545313864,1.5646357559729085,0.0009733419663241435,4.705744517769168,-3.14110876179626,770134.3686514021,323299.7246376906,1.0
471.0000000000386,25830.010339570996,17963.16153962831,-5.162042441466658,-788.3666952615661,1.5647343220224303,0.0009856604952194323,4.705841305675474,-3.141106983653043,769414.8404731583,322580.1964594468,1.0
471.1000000000386,25829.503756083028,17884.61809352003,-5.065834879695814,-785.434461082787,1.5648341287883307,0.000998067659003101,4.705939346598531,-3.1411052178102006,768695.3122949145,321860.668281203,1.0
471.20000000003864,25829.006834570064,17806.36793905983,-4.96921512963523,-782.5015446019673,1.5649351941307825,0.0010106534245186661,4.70603864361378,-3.1411034494829977,767975.7841166707,321141.14010295924,1.0
471.30000000003866,25828.517764149772,17728.411156999642,-4.890704202910911,-779.5678206018906,1.5650720193890857,0.0013682525830312673,4.706115453037728,-3.141043433648642,767256.2559384269,320421.61192471546,1.0
471.4000000000387,25828.03895058041,17650.74585094777,-4.788135693622868,-776.6530605187133,1.5652002104000289,0.0012819101094324503,4.70622396890737,-3.141023758507341,766536.7277601832,319702.0837464717,1.0
471.5000000000387,25827.571165736077,17573.371300966774,-4.6778484433275125,-773.745499809962,1.565305990268622,0.0010577986859310027,4.706343334299762,-3.1410373440311394,765817.1995819394,318982.5555682279,1.0
471.60000000003873,25827.11381951311,17496.28833711847,-4.573462229658801,-770.8296384830579,1.5654011679735915,0.0009517770496949923,4.706455881374589,-3.141054713400998,765097.6714036956,318263.0273899841,1.0
471.70000000003876,25826.666154989332,17419.49711046962,-4.47664523775765,-767.9122664884795,1.5655006065484973,0.0009943857490569842,4.706559415313498,-3.1410588087650004,764378.1432254518,317543.49921174033,1.0
471.8000000000388,25826.227963726644,17342.99771347359,-4.38191262690402,-764.9939699603063,1.5656089495253247,0.0010834297682729367,4.706661007517157,-3.1410520579918324,763658.615047208,316823.97103349655,1.0
471.9000000000388,25825.799491233414,17266.790187340655,-4.284724932307895,-762.0752613293265,1.5657223751239155,0.001134255985908353,4.706766596348363,-3.141044221224447,762939.0868689643,316104.44285525277,1.0
472.0000000000388,25825.381030013938,17190.874570509062,-4.184612194767848,-759.1561683159442,1.56583616977385,0.0011379464993461822,4.706876847324169,-3.1410406775503192,762219.5586907205,315384.914677009,1.0
472.10000000003885,25824.972691356463,17115.250923545653,-4.083386574745896,-756.2364696340859,1.5659489736333556,0.0011280385950545762,4.706989416816244,-3.141040443182888,761500.0305124767,314665.3864987652,1.0
472.20000000003887,25824.574443638987,17039.918987814,-3.9824771747622534,-753.3193573165474,1.5660620405197718,0.0011306688641632375,4.70710245742978,-3.141040416910008,760780.5023342329,313945.8583205214,1.0
472.3000000000389,25824.18624692536,16964.87884345589,-3.881967136269573,-750.4014435811007,1.566176802196093,0.0011476167632098226,4.707215839340692,-3.1410390371445986,760060.9741559891,313226.33014227764,1.0
472.4000000000389,25823.80811870172,16890.130564680727,-3.781282236403063,-747.4827877515972,1.5662936167247166,0.0011681452862359202,4.707330335497995,-3.141036718773279,759341.4459777453,312506.80196403386,1.0
472.50000000003894,25823.440104627767,16815.674217972417,-3.680140739530131,-744.5634670831029,1.5664124227118663,0.0011880598714982709,4.707446338240777,-3.1410339155289106,758621.9177995016,311787.2737857901,1.0
472.60000000003896,25823.082257364505,16741.50986414451,-3.578472632626259,-741.6435382790428,1.566533148071482,0.001207253596157,4.707563960441869,-3.1410308123703867,757902.3896212578,311067.7456075463,1.0
472.700000000039,25822.734642260915,16667.637564362332,-3.476151035899163,-738.7229978218038,1.5666554755321143,0.0012232746063243274,4.707683393325451,-3.1410279177933367,757182.861443014,310348.2174293025,1.0
472.800000000039,25822.397315165064,16594.05741222147,-3.373270958495291,-735.8015214086283,1.5667792542969228,0.0012377876480840658,4.707804527610306,-3.1410252733133834,756463.3332647702,309628.68925105873,1.0
472.90000000003903,25822.070320246858,16520.7694764219,-3.2699491820794,-732.8793579956957,1.5669045353478757,0.0012528105095295046,4.707927226280401,-3.141022690932526,755743.8050865264,308909.16107281495,1.0
473.00000000003905,25821.75369840427,16447.7738278426,-3.16621842588159,-729.9564857930253,1.5670314178425981,0.0012688249472240511,4.70805146351757,-3.1410200456749724,755024.2769082827,308189.6328945712,1.0
473.1000000000391,25821.447492729094,16375.070539337736,-3.062056751778596,-727.0328850486566,1.567159948747131,0.0012853090453283015,4.708177288301086,-3.1410173395539553,754304.7487300389,307470.1047163274,1.0
473.2000000000391,25821.15174743677,16302.65936429659,-2.9574529232420708,-724.1117504114436,1.5672901205586807,0.0013017181154971105,4.708304753775729,-3.1410146332170483,753585.2205517951,306750.5765380836,1.0
473.3000000000391,25820.866507307575,16230.540377296396,-2.852401291914452,-721.1898700019508,1.567421925375749,0.0013180481706840013,4.708433868787507,-3.1410119434117583,752865.6923735513,306031.0483598398,1.0
473.40000000003914,25820.59181571839,16158.713655632464,-2.7469158918535146,-718.2672166393326,1.5675553679163494,0.0013344254060028327,4.708564634185365,-3.141009266269015,752146.1641953075,305311.52018159605,1.0
473.50000000003917,25820.32771478679,16087.179279368234,-2.6410093160266186,-715.343762642304,1.5676904624466181,0.0013509453026882498,4.708697052874221,-3.141006590427603,751426.6360170637,304591.99200335226,1.0
473.6000000000392,25820.074245859763,16015.937331337924,-2.53468927025046,-712.4194803031141,1.5678272233871684,0.0013676094055028035,4.708831134697708,-3.1410039113105395,750707.10783882,303872.4638251085,1.0
473.7000000000392,25819.831873837094,15944.987849493928,-2.4237202266921734,-709.4948184399609,1.5679579380799613,0.0013071469279290616,4.708972872563198,-3.1410149344832368,749987.5796605762,303152.9356468647,1.0
473.80000000003923,25819.600002510313,15874.331057615826,-2.3187132678230453,-706.5679187810198,1.5680942351178995,0.001362970379380817,4.7091073355737265,-3.141013100455827,749268.0514823324,302433.4074686209,1.0
473.90000000003926,25819.378632948334,15803.967052549891,-2.2136956198014857,-703.6400506593445,1.5682368323931608,0.001425972752612725,4.7092429282032295,-3.1410060958100687,748548.5233040886,301713.87929037714,1.0
474.0000000000393,25819.16800788427,15733.895900383674,-2.1062506406412163,-700.711521662187,1.568382020892663,0.0014518849950222203,4.709383115300356,-3.1410010944076925,747828.9951258448,300994.35111213336,1.0
474.1000000000393,25818.968276238968,15664.11802218807,-1.997316453016673,-697.7787819560347,1.5685277936981528,0.0014577280548964315,4.709526596130784,-3.140998802432631,747109.4669476011,300274.8229338896,1.0
474.2000000000393,25818.779457531036,15594.633523021628,-1.8881870793100863,-694.844991664413,1.5686744643797985,0.0014667068164574252,4.709671565055683,-3.140997100675885,746389.9387693573,299555.2947556458,1.0
474.30000000003935,25818.601542331256,15525.442514541706,-1.7791519977842156,-691.9100847992278,1.5688228569445413,0.0014839256474267083,4.709817623042616,-3.140994766098075,745670.4105911135,298835.766577402,1.0
474.40000000003937,25818.43455211499,15456.545108739618,-1.6699021626571429,-688.9740580208784,1.568973200342899,0.0015034339835776653,4.709965233259177,-3.1409920329162775,744950.8824128697,298116.23839915823,1.0
474.5000000000394,25818.278536759703,15387.941322578012,-1.5601535529082868,-686.0378616160599,1.5691250884687562,0.0015188812585699696,4.710114833503553,-3.1409897450347968,744231.3542346259,297396.71022091445,1.0
474.6000000000394,25818.133524058332,15319.63128158807,-1.4501270136899687,-683.1004098994084,1.5692785001724794,0.001534117037231641,4.710266122874534,-3.1409876227020552,743511.8260563822,296677.18204267067,1.0
474.70000000003944,25817.999532823193,15251.61511565705,-1.3399123513855373,-680.1616593101975,1.5694335576891085,0.0015505751662905146,4.710418991927226,-3.140985434238118,742792.2978781384,295957.6538644269,1.0
474.80000000003946,25817.876583994865,15183.892958075827,-1.22948828326465,-677.2215758122294,1.5695903251550138,0.001567674659053928,4.710573493435688,-3.140983168280674,742072.7696998946,295238.1256861831,1.0
474.9000000000395,25817.764701183387,15116.464945569445,-1.1188281147934978,-674.2801250638091,1.5697487982810365,0.001584731260227334,4.710729689169657,-3.1409808908886205,741353.2415216508,294518.5975079393,1.0
475.0000000000395,25817.663907452825,15049.331218666579,-1.0079373056275749,-671.3372690286723,1.569908961919136,0.0016016363809949535,4.710887594129559,-3.140978632210423,740633.713343407,293799.06932969554,1.0
475.10000000003953,25817.574223828105,14982.49192190804,-0.8968362471841451,-668.3929675853923,1.5700708165414698,0.0016185462233384447,4.711047201292951,-3.140976384751481,739914.1851651632,293079.54115145176,1.0
475.20000000003955,25817.495669629083,14915.947203889806,-0.7855419902401396,-665.447180182346,1.5702343717624667,0.0016355522099678877,4.711208508592568,-3.1409741368301014,739194.6569869195,292360.012973208,1.0
475.3000000000396,25817.42826299173,14849.697582236427,-0.6740663735411843,-662.4962165337889,1.5703996401577913,0.0016526839532467845,4.7113715162481205,-3.140971876090329,738475.1288086757,291640.4847949642,1.0
475.4000000000396,25817.372021216055,14783.743215208597,-0.5624177567455886,-659.543670278317,1.5705666207462805,0.0016698058848919962,4.711536242884858,-3.140969622138577,737755.6006304319,290920.9566167204,1.0
475.5000000000396,25817.326960021488,14718.084265245006,-0.45061194568087953,-656.5894996359077,1.570735317910831,0.0016869716455048737,4.711702688759274,-3.1409673708484434,737036.0724521881,290201.42843847664,1.0
475.60000000003964,25817.293093720855,14652.7208990209,-0.33866300632219354,-653.6336622410724,1.5709057377980822,0.0017041988725109351,4.711870856861406,-3.140965119063324,736316.5442739443,289481.90026023285,1.0
475.70000000003967,25817.27043534744,14587.653287510006,-0.22658373415539362,-650.6761151089376,1.5710778855565506,0.0017214775846840164,4.712040752257462,-3.140962866700911,735597.0160957006,288762.3720819891,1.0
475.8000000000397,25817.258996630233,14522.881606057546,-0.1143871720772792,-647.7168145245973,1.5712517652927713,0.0017387973622079683,4.712212379795785,-3.1409606145030136,734877.4879174568,288042.8439037453,1.0
475.9000000000397,25817.258787928065,14458.406034455977,-0.002087021659621449,-644.7557160157018,1.5714273807616335,0.0017561546886215558,4.71238574346626,-3.1409583627046267,734157.959739213,287323.3157255015,1.0
476.00000000003973,25817.269817236916,14394.227019405393,0.11029308850251832,-641.7901505058401,1.5716047554038293,0.0017737464219586378,4.712560832644076,-3.140956077240247,733438.4315609692,286603.7875472577,1.0
476.10000000003976,25817.29208201919,14330.344746575647,0.22264782275024578,-638.8227282974461,1.5717841774147745,0.0017942201094517558,4.712737508706981,-3.1409533312922067,732718.9033827254,285884.25936901395,1.0
476.2000000000398,25817.325601305194,14266.759404711316,0.33519286004852233,-635.8534186433169,1.5719655241864923,0.001813467717178408,4.712916134629947,-3.140950610443455,731999.3752044817,285164.73119077017,1.0
476.3000000000398,25817.370391372708,14203.471187274257,0.4479006751408643,-632.882174370593,1.5721486950482084,0.001831708617160543,4.7130966960045955,-3.140948000956387,731279.8470262379,284445.2030125264,1.0
476.4000000000398,25817.426461425443,14140.480273153358,0.5607005273313527,-629.9091412089957,1.5723336882690169,0.0018499322080836652,4.713279109361336,-3.140945421092319,730560.3188479941,283725.6748342826,1.0
476.50000000003985,25817.493817602357,14077.786865565473,0.6735617691447997,-626.9340758788585,1.5725205284967623,0.0018684022774537584,4.713463354128119,-3.1409428256313565,729840.7906697503,283006.1466560388,1.0
476.60000000003987,25817.57246455341,14015.391462849422,0.7864695105279251,-623.9540271604994,1.5727092296497855,0.001887011530232112,4.713649440386211,-3.1409402107364257,729121.2624915065,282286.61847779504,1.0
476.7000000000399,25817.662406727057,13953.29427902229,0.8994217364692512,-620.9718382713199,1.5728997871041026,0.0019055745431716664,4.71383738923687,-3.1409376021327677,728401.7343132627,281567.09029955126,1.0
476.8000000000399,25817.763646598178,13891.495533035673,1.0123987111936221,-617.9874598661573,1.5730922018215714,0.0019241471746884024,4.714027197777864,-3.1409349959562927,727682.206135019,280847.5621213075,1.0
476.90000000003994,25817.876184830682,13829.99544882803,1.1253823250311117,-615.0008420764352,1.5732864769399102,0.0019427511833878218,4.714218865796105,-3.1409323888561946,726962.6779567752,280128.0339430637,1.0
477.00000000003996,25818.000020414198,13768.794255377436,1.2383558351574355,-612.0119345059367,1.5734826148185148,0.0019613787860469616,4.7144123954119275,-3.140929780593413,726243.1497785314,279408.5057648199,1.0
477.10000000004,25818.13515064317,13707.892186762858,1.35130228974737,-609.0206861457762,1.5736806168700816,0.0019800205156673425,4.714607788551555,-3.140927171681473,725523.6216002876,278688.97758657613,1.0
477.20000000004,25818.28157105775,13647.289482227121,1.4642041457799972,-606.0270453573772,1.5738804840668927,0.001998671968111624,4.714805046314353,-3.1409245622474606,724804.0934220438,277969.44940833235,1.0
477.30000000004003,25818.43927540419,13586.986386238083,1.5770434644196465,-603.030959890383,1.5740822171016235,0.002017330347307848,4.715004169278904,-3.1409219521772807,724084.5652438,277249.92123008857,1.0
477.40000000004005,25818.608255607476,13526.983148548392,1.6898020328496808,-600.0323768969132,1.5742858163327256,0.002035992311019705,4.715205157695645,-3.1409193413629195,723365.0370655563,276530.3930518448,1.0
477.5000000000401,25818.788500816205,13467.280247019919,1.802452087273986,-597.0290152847298,1.57449128436679,0.0020546803406450128,4.715408007207444,-3.140916722840654,722645.5088873125,275810.864873601,1.0
477.6000000000401,25818.979999372477,13407.877942807387,1.9149855627422316,-594.0230421253206,1.5746986163529941,0.0020733198620413455,4.715612725581569,-3.140914109228575,721925.9807090687,275091.3366953572,1.0
477.7000000000401,25819.182735221624,13348.776501691249,2.0273584914706935,-591.0144111613836,1.5749078707948065,0.0020925444181241477,4.715819269902642,-3.1409113991078357,721206.4525308249,274371.80851711344,1.0
477.80000000004014,25819.39669347637,13289.976193953815,2.1395825474507446,-588.0030773743476,1.575119067292326,0.002111964975195671,4.716027691110749,-3.1409086238184223,720486.9243525811,273652.28033886966,1.0
477.90000000004017,25819.6218605305,13231.4772951621,2.251670541314475,-584.9889879171433,1.5753321678542245,0.0021310056189840208,4.716238043303988,-3.1409058754497634,719767.3961743374,272932.7521606259,1.0
478.0000000000402,25819.858219332382,13173.280086529276,2.3635880188243954,-581.9720863282419,1.5755471591318586,0.0021499127763416493,4.716450300642267,-3.140903141510408,719047.8679960936,272213.2239823821,1.0
478.1000000000402,25820.105749992057,13115.384854929933,2.4753065967566013,-578.9523159934324,1.5757640412871845,0.0021688215532587327,4.716664447371876,-3.1409004060846915,718328.3398178498,271493.6958041383,1.0
478.20000000004023,25820.364430559366,13057.791892897627,2.586805673088414,-575.9296203230575,1.5759828138584366,0.0021877257125202947,4.716880481058976,-3.14089766720054,717608.811639606,270774.16762589454,1.0
478.30000000004026,25820.634237089904,13000.501498668837,2.6980653053776202,-572.9039422879014,1.5762034740648074,0.0022066020637088327,4.71709840051558,-3.1408949264507724,716889.2834613622,270054.63944765076,1.0
478.4000000000403,25820.915143529546,12943.51397623932,2.809064396438426,-569.8752242951803,1.5764260182797905,0.0022254421498296884,4.717318202652679,-3.1408921843728885,716169.7552831185,269335.111269407,1.0
478.5000000000403,25821.20712016146,12886.82987105197,2.919766319133713,-566.841051873487,1.576650445430026,0.0022442715023551817,4.717539878484372,-3.1408894330543458,715450.2271048747,268615.5830911632,1.0
478.6000000000403,25821.51013672292,12830.449499367938,3.0301656146016755,-563.803716840327,1.5768767462100703,0.0022630078004425127,4.717763433139884,-3.1408866869298135,714730.6989266309,267896.0549129194,1.0
478.70000000004035,25821.824160377582,12774.373183330088,3.14023654662097,-560.7631603784931,1.5771049168793665,0.0022817066929617185,4.717988855597527,-3.1408839387181606,714011.1707483871,267176.52673467563,1.0
478.80000000004037,25822.149156052696,12718.601250981408,3.2499567511339102,-557.7193234868057,1.5773349528812424,0.0023003600187581482,4.7182161408025385,-3.140881187921296,713291.6425701433,266456.99855643185,1.0
478.9000000000404,25822.485086430646,12663.134036308795,3.359303779489961,-554.6721467261422,1.5775668484642504,0.002318955830081637,4.718445283603561,-3.1408784351393106,712572.1143918996,265737.47037818807,1.0
479.0000000000404,25822.831911885005,12607.971879290762,3.4682545435947354,-551.6215701803321,1.5778005972693,0.0023374880504963133,4.71867627774723,-3.14087568047793,711852.5862136558,265017.9421999443,1.0
479.10000000004044,25823.18959044199,12553.115125942353,3.576785569846821,-548.5675334840984,1.578036192480524,0.0023559521122390385,4.718909116312794,-3.14087292383227,711133.058035412,264298.4140217005,1.0
479.20000000004046,25823.55807787319,12498.564113229751,3.684874311990991,-545.5101271260187,1.5782736266040196,0.002374341234956521,4.719143792229131,-3.1408701656251115,710413.5298571682,263578.8858434567,1.0
479.3000000000405,25823.937327414358,12444.3191995674,3.7924954116756093,-542.4491366235104,1.5785128921540983,0.002392655500785875,4.719380296924662,-3.140867404770564,709694.0016789244,262859.35766521294,1.0
479.4000000000405,25824.3272453621,12390.380732928785,3.899179477407397,-539.3846663861656,1.5787551533228696,0.0024226116877140063,4.719617794627974,-3.140862641305104,708974.4735006806,262139.82948696916,1.0
479.50000000004053,25824.72781883745,12336.749050332544,4.005734753513838,-536.3168259623977,1.579000292438907,0.0024513911603741023,4.719857812378686,-3.1408575199397792,708254.9453224369,261420.30130872538,1.0
479.60000000004055,25825.13904984029,12283.424492284788,4.1123100283783325,-533.2455804775518,1.5792478871201006,0.0024759468119348467,4.720100677693653,-3.140852790573552,707535.4171441931,260700.7731304816,1.0
479.7000000000406,25825.560917612882,12230.407406924858,4.218677725915026,-530.1708535993001,1.579497857352266,0.0024997023216546477,4.720346016616526,-3.14084815926426,706815.8889659493,259981.24495223782,1.0
479.8000000000406,25825.993393447494,12177.698148520092,4.324758346134024,-527.0925840476559,1.579750210749579,0.0025235339731307753,4.7205937273913285,-3.140843516641749,706096.3607877055,259261.71677399403,1.0
479.9000000000406,25826.436446130654,12125.29707686034,4.430526831591855,-524.0107165975163,1.5800049484786514,0.0025473772907217795,4.720843809875685,-3.1408388613970337,705376.8326094617,258542.18859575025,1.0
480.00000000004064,25826.890052320905,12073.204561370092,4.5360619024905295,-520.9251549024966,1.5802617928955742,0.002568444169228037,4.721096464017238,-3.140834671121664,704657.304431218,257822.66041750647,1.0
480.10000000004067,25827.35419919262,12021.420994010092,4.6414687171629065,-517.8356736000069,1.5805199041216256,0.002581112260512546,4.721351948103306,-3.140832043981681,703937.7762529742,257103.1322392627,1.0
480.2000000000407,25827.828793529832,11969.946783488489,4.745943372091608,-514.7421052160367,1.5807797693613503,0.0025986523972475503,4.72160876024722,-3.1408289908858693,703218.2480747304,256383.6040610189,1.0
480.3000000000407,25828.313760411784,11918.782342010434,4.849668819526128,-511.6444147805429,1.5810415163638145,0.0026174700246409882,4.721867288854094,-3.1408257724902793,702498.7198964866,255664.07588277513,1.0
480.40000000004073,25828.809030129596,11867.928086972273,4.952697178119155,-508.54255038160545,1.5813051357493295,0.002636193855149616,4.72212767501026,-3.14082253926093,701779.1917182428,254944.54770453135,1.0
480.50000000004076,25829.314530695934,11817.38444203045,5.0550056633690925,-505.4364494182312,1.5815706081243355,0.0026547237500585043,4.722389915490102,-3.1408193073657666,701059.663539999,254225.01952628756,1.0
480.6000000000408,25829.830187018397,11767.151837250212,5.156563224642659,-502.3260478023733,1.581837917689897,0.002673095655614901,4.722653990788761,-3.140816073098864,700340.1353617553,253505.49134804378,1.0
480.7000000000408,25830.355921581722,11717.230664247,5.257345633266902,-499.21173003213556,1.5821070486083064,0.002691309184094875,4.722919885347638,-3.1408128367393315,699620.6071835115,252785.9631698,1.0
480.8000000000408,25830.891653451272,11667.621361275003,5.357318695504728,-496.09302971996595,1.5823779860321827,0.002709374238762644,4.723187580918014,-3.1408095948858317,698901.0790052677,252066.43499155622,1.0
480.90000000004085,25831.43729830434,11618.324372881474,5.456448530671789,-492.9698839353023,1.5826507270206005,0.002727409884178187,4.723457051473165,-3.140806324452565,698181.5508270239,251346.90681331244,1.0
481.00000000004087,25831.992770041823,11569.340149927739,5.554717374827012,-489.8422295373484,1.5829252479728353,0.0027452095223469315,4.723728303460993,-3.140803055488157,697462.0226487801,250627.37863506866,1.0
