time,x,y,z,vx,vy,vz,m
612.8859299328916,6206997.244725883,1495004.6485831682,-2116575.257729498,-2025.2539995525406,3243.15507313072,-6298.817461435672,708.1783687580584
612.9859299328916,6206794.678674865,1495328.954298535,-2117205.125612174,-2026.0670113513922,3242.9592283385114,-6298.54018005194,708.1783687580584
613.0859299328916,6206592.031325505,1495653.2404276629,-2117834.9657631028,-2026.8799663741445,3242.763348354016,-6298.262826482704,708.1783687580584
613.1859299328917,6206389.302683482,1495977.506967033,-2118464.7781750653,-2027.6928646166755,3242.5674331818636,-6297.985400736182,708.1783687580584
613.2859299328917,6206186.492754474,1496301.7539131267,-2119094.5628408445,-2028.5057060748647,3242.371482826681,-6297.707902820587,708.1783687580584
613.3859299328917,6205983.60154416,1496625.981262426,-2119724.319753224,-2029.3184907445927,3242.1754972930967,-6297.430332744136,708.1783687580584
613.4859299328917,6205780.629058219,1496950.189011413,-2120354.0489049884,-2030.1312186217413,3241.9794765857364,-6297.152690515041,708.1783687580584
613.5859299328918,6205577.575302329,1497274.3771565708,-2120983.750288923,-2030.9438897021932,3241.7834207092274,-6296.8749761415165,708.1783687580584
613.6859299328918,6205374.440282172,1497598.5456943829,-2121613.4238978126,-2031.756503981833,3241.5873296681953,-6296.597189631774,708.1783687580584
613.7859299328918,6205171.224003426,1497922.6946213327,-2122243.069724445,-2032.5690614565458,3241.3912034672653,-6296.319330994027,708.1783687580584
613.8859299328918,6204967.926471774,1498246.8239339045,-2122872.687761608,-2033.3815621222184,3241.1950421110632,-6296.041400236485,708.1783687580584
613.9859299328918,6204764.547692895,1498570.9336285833,-2123502.2780020894,-2034.1940059747387,3240.998845604213,-6295.763397367358,708.1783687580584
614.0859299328919,6204561.087672472,1498895.023701854,-2124131.8404386784,-2035.006393009996,3240.8026139513386,-6295.485322394857,708.1783687580584
614.1859299328919,6204357.546416187,1499219.0941502023,-2124761.3750641653,-2035.8187232238802,3240.6063471570637,-6295.207175327188,708.1783687580584
614.2859299328919,6204153.923929721,1499543.1449701143,-2125390.8818713413,-2036.630996612283,3240.410045226012,-6294.928956172562,708.1783687580584
614.3859299328919,6203950.220218758,1499867.1761580766,-2126020.3608529978,-2037.4432131710976,3240.2137081628052,-6294.650664939184,708.1783687580584
614.485929932892,6203746.435288981,1500191.1877105762,-2126649.8120019273,-2038.2553728962173,3240.017335972066,-6294.3723016352615,708.1783687580584
614.585929932892,6203542.5691460725,1500515.1796241004,-2127279.2353109233,-2039.0674757835377,3239.8209286584165,-6294.093866269,708.1783687580584
614.685929932892,6203338.621795719,1500839.1518951375,-2127908.6307727797,-2039.879521828955,3239.624486226477,-6293.815358848604,708.1783687580584
614.785929932892,6203134.593243602,1501163.1045201756,-2128537.9983802917,-2040.691511028367,3239.428008680869,-6293.536779382278,708.1783687580584
614.885929932892,6202930.483495408,1501487.0374957037,-2129167.338126255,-2041.5034433776723,3239.2314960262124,-6293.258127878225,708.1783687580584
614.9859299328921,6202726.292556821,1501810.9508182108,-2129796.6500034668,-2042.315318872771,3239.0349482671268,-6292.979404344649,708.1783687580584
615.0859299328921,6202522.020433528,1502134.8444841872,-2130425.9340047236,-2043.1271375095646,3238.8383654082318,-6292.700608789751,708.1783687580584
615.1859299328921,6202317.667131214,1502458.7184901228,-2131055.190122824,-2043.9388992839552,3238.6417474541463,-6292.421741221731,708.1783687580584
615.2859299328921,6202113.232655567,1502782.5728325085,-2131684.418350568,-2044.7506041918466,3238.4450944094883,-6292.142801648792,708.1783687580584
