time,x,y,vx,vy,theta,theta_dot,gamma,alpha,mass,mass_propellant
4.4711906648456825,0.005779558845786056,46.276919149053946,0.03483884371280945,20.266666336290328,1.567257243894008,-0.005333732010643401,1.5690773065664043,-0.0018200626723963165,6813820.901682432,4037001.607763789
4.570550457397808,0.00995535183752514,48.33375293223328,0.04202698983644088,20.700866319746737,1.5666647272879426,-0.005963343832009761,1.5687661251866096,-0.0021013978986670345,6811024.454230322,4034205.160311679
4.669910249949934,0.014939814732863202,50.43355750207771,0.05016579410351634,21.133342933891797,1.5660061278228177,-0.006628430356066714,1.5684225565856156,-0.0024164287627979064,6808232.596090441,4031413.302171798
4.76927004250206,0.020836607617677468,52.576156814514235,0.05934787838572313,21.564047764214777,1.5652778799458067,-0.0073294021485504545,1.5680441659207764,-0.002766285974969751,6805445.4167686105,4028626.1228499683
4.868629835054186,0.027759045545079845,54.76137001874679,0.06967041445633779,21.99293243377242,1.564476379100655,-0.008066651756856613,1.5676284826880247,-0.0031521035873696146,6802663.00483436,4025843.7109157187
4.967989627606312,0.03583055148673803,56.98901149584774,0.08123513278697417,22.419948954022693,1.563597983766865,-0.008840551205149197,1.5671730010926361,-0.003575017325771146,6799885.4476892,4023066.1537705576
5.067349420158438,0.04518510952011452,59.25889079290737,0.09414832492196376,22.845048673675596,1.562639017514323,-0.009651451838921597,1.5666751803151537,-0.004036162800830745,6797112.832261223,4020293.538342581
5.166709212710564,0.05596771897328191,61.57081268490431,0.10852085311581755,23.26818356413192,1.5615957709671695,-0.010499685238435374,1.566132444632613,-0.004536673665443525,6794345.244773378,4017525.950854735
5.26606900526269,0.06833484652733487,63.92457712045397,0.12446812977759489,23.689305050781208,1.560464504165443,-0.011385559215344213,1.565542184296736,-0.005077680131293061,6791582.77028017,4014763.476361527
5.365428797814816,0.08245487935605916,66.3199792837876,0.14211012791030755,24.10836518279726,1.5592414486590334,-0.012309360506846497,1.564901755308578,-0.005660306649544644,6788825.492435983,4012006.1985173402
5.4647885903669415,0.09850857530063392,68.75680955216392,0.16157135127020975,24.525315580725472,1.5579228098720792,-0.013271352053823609,1.564208480316519,-0.006285670444439839,6786073.494189676,4009254.2002710323
5.564148382919067,0.11668951152250642,71.23485352306317,0.18298081905046654,24.9401081388049,1.5565047694900318,-0.014271772772707745,1.5634596490657056,-0.006954879575673756,6783326.856626635,4006507.562707992
5.663508175471193,0.13720453198995777,73.75389201818493,0.20647205414291434,25.352694791509624,1.5549834878268796,-0.015310837755162525,1.5626525183634632,-0.007669030536583632,6780585.659431837,4003766.365513193
5.762867968023319,0.1602741908782805,76.31370108748943,0.23218304201088075,25.763027513987403,1.5533551063850932,-0.016388736328450906,1.5617843131190483,-0.008429206733955086,6777849.980426647,4001030.6865080036
5.862227760575445,0.18613319369043915,78.91405201329276,0.2602562077471376,26.171058322601937,1.551615750317834,-0.017505633039104507,1.5608522264840545,-0.009236476166220475,6775119.896031883,3998300.60211324
5.961587553127571,0.21503083444833235,81.55471132606476,0.29083837652673117,26.576739392714227,1.5497615309988984,-0.018661666568626507,1.5598534205523427,-0.010091889553444311,6772395.480109992,3995576.1861913498
6.060947345679697,0.24723142839470064,84.23544078533011,0.324080728424178,26.98002270746472,1.547788548707553,-0.019856948577166817,1.5587850269304486,-0.010996478222895734,6769676.805122791,3992857.511204148
6.160307138231823,0.28301474091940204,86.95599740724585,0.3601387604138636,27.38086052754666,1.5456928952014273,-0.02109156483017115,1.557644147219245,-0.01195125201781777,6766963.94097369,3990144.6470550476
6.259666930783949,0.322676411055773,89.71613344560366,0.3991722317210316,27.77920492245181,1.5434706564681155,-0.022365573399782856,1.5564278536023524,-0.01295719713423682,6764256.95500772,3987437.661089078
6.359026723336075,0.3665283706249113,92.51559639622019,0.44134512002058207,28.17500800585777,1.5411179153718984,-0.023679005720375765,1.5551331892002227,-0.014015273828324348,6761555.912474627,3984736.618555985
6.458386515888201,0.41489925554526363,95.3541290013928,0.4868255425853065,28.56822193628742,1.5386307543657336,-0.02503186593168297,1.55375716947744,-0.015126415111706315,6758860.875602753,3982041.5816841116
6.5577463084403265,0.4681348136684557,98.23146923107036,0.5357857213244842,28.958798682757408,1.536005258261447,-0.02642413029303925,1.5522967818177553,-0.016291523556308363,6756171.903830639,3979352.609911998
