time[s],x[m],y[m],vx[m/s],vy[m/s],theta[rad],theta_dot[rad/s],alpha[rad],gamma[rad],mass[kg],masspropellant[kg],u0,u1,u2,u3
391.01000000000766,13565.124578609848,30663.79824104133,6.407889246434755,-997.419648590206,1.5468342531189208,0.013752630595283562,-3.1719791055085906,4.718813358627512,360313.42246360786,87261.69498248724,0.4654292256145793,-0.8376819330344005,0.0,0.0
391.02000000000766,13565.188456982198,30653.826547860474,6.38783723494615,-997.1693180858567,1.5469714334795175,0.013718036059680984,-3.171823429780999,4.718794863260516,360279.045639545,87227.31815842443,0.4651124804749534,-0.837737982487124,0.0,0.0
391.03000000000765,13565.252134426808,30643.857357838122,6.3677444610470015,-996.9190022349984,1.547108268119379,0.013683463986152474,-3.171668049500626,4.718776317620005,360244.6740430651,87192.94656194455,0.4647942974145055,-0.8377940856949863,0.0,0.0
391.04000000000764,13565.315610538668,30633.89067082742,6.347611186049047,-996.6687010702296,1.5472447572647188,0.013648914533960693,-3.1715129646661433,4.718757721930862,360210.30767812073,87158.5801970002,0.4644746829802575,-0.837850242607783,0.0,0.0
391.0500000000076,13565.378884915375,30623.92648668118,6.32743767066624,-996.4184146241338,1.5473809011433342,0.01361438786154338,-3.1713581752742726,4.718739076417607,360175.9465486659,87124.21906754536,0.46415364350612376,-0.8379064531836775,0.0,0.0
391.0600000000076,13565.441957157125,30613.964805251886,6.307224175015255,-996.1681429292731,1.5475166999845993,0.013579884126515538,-3.171203681319793,4.718720381304392,360141.5906586553,87089.86317753479,0.46383118482113217,-0.8379627173742847,0.0,0.0
391.0700000000076,13565.50482686671,30604.005626391703,6.286970958615984,-995.9178860181896,1.547652154019456,0.013545403485671762,-3.1710494827955458,4.718701636815002,360107.2400120445,87055.512530924,0.46350731333918327,-0.8380190351308556,0.0,0.0
391.0800000000076,13565.567493649514,30594.04894995247,6.266678280391953,-995.6676439234063,1.547787263480406,0.013510946094988515,-3.170895579692452,4.718682843172858,360072.8946127898,87021.1671316693,0.46318203566982846,-0.838075406405369,0.0,0.0
391.0900000000076,13565.6299571135,30584.094775785696,6.246346398671477,-995.4174166774271,1.5479220286015023,0.013476512109627213,-3.17074197199951,4.718664000601012,360038.55446484825,86986.82698372773,0.46285535702590547,-0.838131831148712,0.0,0.0
391.1000000000076,13565.692216869213,30574.14310374257,6.225975571187612,-995.1672043127354,1.5480564496183415,0.013442101683935845,-3.1705886597038093,4.718645109322151,360004.2195721774,86952.49209105685,0.4625272845012308,-0.8381883093095894,0.0,0.0
391.1100000000076,13565.754272529763,30564.19393367395,6.205566055079082,-994.9170068617957,1.548190526768056,0.013407714971451821,-3.1704356427905394,4.718626169558595,359969.8899387353,86918.16245761474,0.4621978238039397,-0.8382448408372511,0.0,0.0
391.12000000000756,13565.81612371083,30554.24726543038,6.185118106890817,-994.6668243570522,1.548324260289305,0.013373352124904292,-3.170282921242995,4.7186071815323,359935.5655684804,86883.83808735988,0.461866981032228,-0.8383014256789465,0.0,0.0
391.13000000000756,13565.877770030656,30544.30309886207,6.164631982574592,-994.4166568309305,1.5484576504222671,0.01333901329621664,-3.1701304950425877,4.718588145464855,359901.2464653717,86849.51898425118,0.46153476238301655,-0.8383580637828345,0.0,0.0
391.14000000000755,13565.939211110031,30534.36143381891,6.144107937489579,-994.166504315835,1.5485906974086323,0.013304698636508759,-3.1699783641688493,4.718569061577481,359866.9326333681,86815.20515224762,0.46120117372394615,-0.8384147550932539,0.0,0.0
391.15000000000754,13566.000446572296,30524.42227015047,6.123546226402973,-993.9163668441535,1.5487234014915934,0.013270408296099606,-3.1698265285994447,4.718549930091038,359832.62407642923,86780.89659530873,0.4608662215520547,-0.8384714995587274,0.0,0.0
391.1600000000075,13566.061476043331,30514.48560770599,6.102947103490399,-993.6662444482494,1.5488557629158384,0.01323614242450916,-3.169674988310179,4.718530751226018,359798.3207985141,86746.59331739365,0.460529911484995,-0.8385282971190463,0.0,0.0
391.1700000000075,13566.122299151555,30504.551446334382,6.082310822337102,-993.4161371604711,1.548987781927543,0.013201901170461761,-3.1695237432750045,4.718511525202548,359764.0228035825,86712.29532246201,0.46019224947162524,-0.8385851477227334,0.0,0.0
391.1800000000075,13566.182915527914,30494.61978588425,6.06163763593796,-993.1660450131441,1.549119458774362,0.013167684681887582,-3.1693727934660263,4.718492252240388,359729.73009559355,86678.00261447308,0.4598532417360977,-0.8386420513093981,0.0,0.0
391.1900000000075,13566.24332480588,30484.690626203865,6.040927796698276,-992.9159680385769,1.5492507937054212,0.013133493105925377,-3.169222138853515,4.718472932558936,359695.4426785067,86643.71519738628,0.4595128945427782,-0.838699007823925,0.0,0.0
391.2000000000075,13566.303526621445,30474.763967141174,6.02018155643436,-992.6659062690566,1.5493817869713105,0.013099326588924716,-3.169071779405914,4.7184535663772245,359661.16055628104,86609.4330751606,0.4591712134423896,-0.83875601720556,0.0,0.0
391.2100000000075,13566.363520613108,30464.839808543806,5.99939916637438,-992.41585973685,1.5495124388240749,0.013065185276448697,-3.168921715089845,4.71843415391392,359626.8837328752,86575.15625175482,0.45882820419634784,-0.838813079395004,0.0,0.0
391.2200000000075,13566.423306421879,30454.918150259065,5.978580877158925,-992.165828474207,1.5496427495172076,0.01303106931327631,-3.168771945870116,4.718414695387324,359592.6122122479,86540.8847311275,0.4584838730237211,-0.8388701943342312,0.0,0.0
391.23000000000746,13566.482883691267,30444.998992133933,5.957726938841086,-991.9158125133548,1.5497727193056416,0.012996978843404046,-3.1686224717097344,4.718395191015376,359558.345998357,86506.61851723658,0.45813822625980727,-0.838927361959577,0.0,0.0
391.24000000000746,13566.542252067276,30435.082334015067,5.936837600888008,-991.6658118865025,1.5499023484457422,0.012962914010049488,-3.1684732925699075,4.718375641015649,359524.08509516006,86472.35761403965,0.4577912686651786,-0.8389845822110147,0.0,0.0
391.25000000000745,13566.601411198399,30425.168175748808,5.915913112180835,-991.41582662584,1.5500316371952987,0.012928874955652831,-3.1683244084100552,4.718356045605354,359489.8295066141,86438.10202549375,0.45744300712890423,-0.8390418550265167,0.0,0.0
391.26000000000744,13566.660360735608,30415.256517181173,5.894953721015393,-991.1658567635354,1.5501605858135175,0.012894861821879256,-3.168175819187817,4.7183364050013346,359455.57923667546,86403.85175555506,0.45709344713569405,-0.8390991803405996,0.0,0.0
391.2700000000074,13566.719100332359,30405.347358157855,5.8739596751032535,-990.9159023317411,1.5502891945610138,0.012860874749621965,-3.1680275248590597,4.7183167194200735,359421.3342892999,86369.60680817951,0.45674259447360693,-0.8391565580939642,0.0,0.0
391.2800000000074,13566.777629644574,30395.440698524228,5.852931221571752,-990.6659633625836,1.5504174636998038,0.012826913879003542,-3.167879525377884,4.718296989077688,359387.094668442,86335.36718732156,0.4563904548592184,-0.8392139882151242,0.0,0.0
391.2900000000074,13566.835948330643,30385.536538125347,5.831868606965224,-990.4160398881764,1.5505453934932976,0.01279297934937936,-3.1677318206966363,4.718277214189934,359352.86037805595,86301.13289693554,0.45603703446644034,-0.8392714706460538,0.0,0.0
391.3000000000074,13566.894056051415,30375.63487680594,5.81077207724524,-990.1661319406079,1.550672984206291,0.012759071299339139,-3.167584410765911,4.718257394972202,359318.63142209465,86266.90394097424,0.4556823384420812,-0.8393290053147211,0.0,0.0
391.3100000000074,13566.951952470192,30365.73571441042,5.789641877791478,-989.9162395519508,1.550800236104958,0.012725189866709823,-3.167437295534562,4.71823753163952,359284.4078045103,86232.68032338993,0.4553263731784951,-0.8393865921589168,0.0,0.0
391.3200000000074,13567.009637252726,30355.839050782877,5.7684782534021295,-989.6663627542546,1.5509271494568435,0.012691335188557447,-3.1672904749497106,4.718217624406554,359250.18952925387,86198.46204813344,0.4549691440122495,-0.8394442311075181,0.0,0.0
391.3300000000074,13567.06711006721,30345.944885767083,5.747281448294868,-989.4165015795527,1.5510537245308553,0.012657507401190048,-3.1671439489567508,4.718197673487606,359215.97660027526,86164.24911915485,0.45461065683226337,-0.8395019220961331,0.0,0.0
391.34000000000736,13567.124370584272,30336.053219206486,5.726051706107141,-989.1666560598555,1.551179961597257,0.012623706640159412,-3.166997717499357,4.718177679096614,359181.76902152307,86130.04154040266,0.4542509172411479,-0.8395596650525476,0.0,0.0
391.35000000000736,13567.18141847697,30326.164050944215,5.7047892698969305,-988.9168262271559,1.5513058609276598,0.01258993304026367,-3.1668517805194973,4.718157641447157,359147.56679694477,86095.83931582434,0.4538899312561961,-0.8396174599092774,0.0,0.0
391.36000000000735,13567.238253420792,30316.27738082308,5.683494382143647,-988.6670121134254,1.5514314227950152,0.01255618673554985,-3.1667061379574344,4.718137560752449,359113.3699304863,86061.64244936589,0.45352770382953145,-0.8396753065950179,0.0,0.0
391.37000000000734,13567.29487509364,30306.393208685575,5.662167284748623,-988.4172137506175,1.5515566474736084,0.012522467859316076,-3.166560789751734,4.7181174372253425,359079.1784260925,86027.45094497204,0.45316424112733655,-0.8397332050404657,0.0,0.0
391.3800000000073,13567.351283175829,30296.51153437387,5.64080821903538,-988.1674311706641,1.5516815352390496,0.01248877654411335,-3.166415735839278,4.718097271078328,359044.99228770635,85993.26480658588,0.45279954908214526,-0.8397911551721335,0.0,0.0
391.3900000000073,13567.407477350087,30286.632357729814,5.619417425751064,-987.9176644054795,1.551806086368267,0.012455112921748909,-3.1662709761552685,4.718077062523536,359010.81151926966,85959.08403814916,0.4524336324171337,-0.8398491569201724,0.0,0.0
391.4000000000073,13567.463457301537,30276.755678594945,5.597995145066498,-987.667913486955,1.5519303011394998,0.01242147712328769,-3.166126510633232,4.7180568117727315,358976.6361247222,85924.90864360171,0.45206649718749975,-0.8399072102085483,0.0,0.0
391.4100000000073,13567.519222717703,30266.881496810474,5.576541616577088,-987.4181784469663,1.5520541798322904,0.012387869279055108,-3.165982339205031,4.718036519037321,358942.46610800264,85890.73862688214,0.45169814932530444,-0.8399653149683217,0.0,0.0
391.4200000000073,13567.574773288496,30257.0098122173,5.555057079303118,-987.1684593173658,1.552177722727477,0.012354289518638751,-3.1658384618008735,4.71801618452835,358908.3014730474,85856.57399192691,0.4513285941351992,-0.8400234711212761,0.0,0.0
391.4300000000073,13567.630108706213,30247.140624656,5.533541771691103,-986.9187561299881,1.5523009301071857,0.01232073797089164,-3.165694878349317,4.717995808456503,358874.1422237914,85822.41474267091,0.45095783666652745,-0.8400816785951974,0.0,0.0
391.4400000000073,13567.685228665528,30237.273933966833,5.511995931613976,-986.6690689166473,1.5524238022548251,0.012287214763933905,-3.1655515887772765,4.717975391032102,358839.98836416757,85788.2608830471,0.45058588290656965,-0.8401399373140521,0.0,0.0
391.45000000000726,13567.740132863491,30227.409739989744,5.490419796371737,-986.4193977091372,1.5525463394550767,0.012253720025155056,-3.1654085930100315,4.717954932465108,358805.83989810693,85754.11241698643,0.45021273839086184,-0.8401982472010786,0.0,0.0
391.46000000000726,13567.794820999517,30217.54804256435,5.468813602692328,-986.1697425392342,1.5526685419938888,0.012220253881216605,-3.165265890971236,4.717934432965125,358771.6968295387,85719.96934841815,0.4498384086158134,-0.8402566081826081,0.0,0.0
391.47000000000725,13567.849292775385,30207.688841529965,5.447177586732058,-985.9201034386914,1.5527904101584693,0.012186816458053924,-3.1651234825829238,4.717913892741393,358737.5591623896,85685.83168126906,0.4494628987983048,-0.8403150201776952,0.0,0.0
391.48000000000724,13567.903547895226,30197.832136725574,5.425511984076534,-985.6704804392444,1.552911944237278,0.012153407880878979,-3.164981367765517,4.717893312002795,358703.42690058466,85651.69941946412,0.4490862145937105,-0.8403734831112161,0.0,0.0
391.4900000000072,13567.957586065524,30187.977927989847,5.403817029741304,-985.4208735726091,1.5530331445200198,0.01212002827418252,-3.1648395464378316,4.717872690957852,358669.3000480466,85617.57256692607,0.4487083612095269,-0.840431996904772,0.0,0.0
391.5000000000072,13568.011406995105,30178.12621516114,5.382092958172177,-985.1712828704804,1.5531540112976372,0.012086677761735923,-3.164698018517089,4.717852029814726,358635.1786086959,85583.45112757533,0.44832934455520623,-0.8404905614783275,0.0,0.0
391.5100000000072,13568.065010395138,30168.276998077494,5.360340003246481,-984.9217083645336,1.553274544862303,0.012053356466594186,-3.1645567839189175,4.71783132878122,358601.06258645066,85549.33510533007,0.4479491692227269,-0.8405491767529384,0.0,0.0
391.5200000000072,13568.11839597912,30158.43027657663,5.338558398273186,-984.6721500864252,1.553394745507414,0.012020064511097545,-3.164415842557365,4.717810588064779,358566.9519852267,85515.22450410613,0.4475678415174158,-0.8406078426491149,0.0,0.0
391.5300000000072,13568.17156346288,30148.586050495953,5.316748375993998,-984.4226080677912,1.5535146135275828,0.011986802016874226,-3.1642751943449023,4.717789807872485,358532.8468089375,85481.11932781692,0.44718536603964465,-0.8406665590860939,0.0,0.0
391.5400000000072,13568.224512564566,30138.74431967255,5.294910168583662,-984.1730823402477,1.5536341492186312,0.011953569104842247,-3.1641348391924344,4.717768988411065,358498.7470614939,85447.01958037337,0.4468017487542606,-0.8407253259823847,0.0,0.0
391.5500000000072,13568.277243004643,30128.9050839432,5.273044007651049,-983.923572935391,1.5537533528775833,0.01192036589521218,-3.1639947770093038,4.717748129886887,358464.6527468044,85412.92526568384,0.44641699436617627,-0.8407841432564964,0.0,0.0
391.56000000000716,13568.329754505885,30119.06834314435,5.251150124239545,-983.6740798847982,1.5538722248026582,0.011887192507489057,-3.1638550077033,4.7177272325059585,358430.56386877474,85378.83638765417,0.44603110869554236,-0.8408430108265748,0.0,0.0
391.57000000000716,13568.382046793373,30109.23409711215,5.229228748827753,-983.4246032200249,1.553990765293263,0.011854049060474619,-3.163715531180668,4.717706296473931,358396.480431308,85344.75295018742,0.44564409684439077,-0.8409019286085823,0.0,0.0
391.58000000000715,13568.434119594485,30099.40234568242,5.207280111330494,-983.1751429726091,1.5541089746499857,0.011820935672269987,-3.163576347346112,4.717685321996098,358362.4024383047,85310.67495718412,0.44525596389777944,-0.8409608965212101,0.0,0.0
391.59000000000714,13568.485972638897,30089.573088690682,5.185304441098977,-982.9256991740666,1.5542268531745884,0.011787852460277219,-3.1634374561028036,4.717664309277392,358328.32989366236,85276.6024125418,0.4448667155378785,-0.8410199144782382,0.0,0.0
391.6000000000071,13568.537605658566,30079.746325972123,5.163301966921893,-982.6762718558956,1.5543444011700005,0.01175479954120212,-3.1632988573523937,4.717643258522394,358294.262801276,85242.53532015544,0.44447635682537434,-0.8410789823978121,0.0,0.0
391.6100000000071,13568.589018387736,30069.922057361626,5.141272917026082,-982.4268610495731,1.554461618940311,0.011721777031056372,-3.163160550995012,4.717622169935323,358260.2011650375,85208.47368391693,0.44408489262320067,-0.8411381001935296,0.0,0.0
391.6200000000071,13568.640210562928,30060.100282693762,5.119217519076945,-982.1774667865565,1.5545785067907627,0.011688785045159482,-3.1630225369292795,4.717601043720042,358226.1449888359,85174.41750771533,0.44369232880052867,-0.8411972677804442,0.0,0.0
391.6300000000071,13568.69118192293,30050.281001802778,5.097136000179463,-981.9280890982844,1.554695065027744,0.0116558236981414,-3.1628848150523137,4.7175798800800575,358192.0942765573,85140.36679543677,0.44329867008903084,-0.8412564850737908,0.0,0.0
391.6400000000071,13568.741932208799,30040.464214522617,5.0750285868785046,-981.6787280161732,1.5548112939587835,0.011622893103944213,-3.1627473852597374,4.717558679218521,358158.04903208464,85106.32155096409,0.44290392191196876,-0.841315751984439,0.0,0.0
391.6500000000071,13568.79246116385,30030.6499206869,5.052895505160109,-981.4293835716223,1.5549271938925417,0.011589993375825183,-3.162610247445683,4.717537441338225,358124.0092592979,85072.28177817736,0.44250808909604744,-0.8413750684290789,0.0,0.0
391.6600000000071,13568.842768533654,30020.83812012894,5.030736980451468,-981.1800557960077,1.5550427651388052,0.011557124626357971,-3.162473401502801,4.717516166641606,358089.97496207367,85038.24748095311,0.44211117717002907,-0.8414344343160337,0.0,0.0
391.67000000000706,13568.89285406603,30011.028812681736,5.008553237622252,-980.9307447206893,1.5551580080084797,0.011524286967435751,-3.162336847322268,4.717494855330748,358055.9461442856,85004.21866316508,0.4417131911454476,-0.8414938495621754,0.0,0.0
391.68000000000706,13568.942717511041,30001.221998177967,4.986344500984856,-980.6814503770041,1.5552729228135824,0.01149148051027274,-3.1622005847937933,4.717473507607376,358021.9228098039,84970.1953286834,0.4413141360200672,-0.8415533140754633,0.0,0.0
391.69000000000705,13568.992358620984,29991.417676450004,4.964110994295518,-980.4321727962716,1.5553875098672365,0.011458705365407,-3.1620646138056236,4.71745212367286,357987.90496249567,84936.17748137517,0.4409140168639739,-0.841612827769859,0.0,0.0
391.70000000000704,13569.041777150393,29981.615847329907,4.941852940754603,-980.1829120097899,1.5555017694836635,0.01142596164270207,-3.161928934244553,4.717430703728216,357953.8926062244,84902.16512510391,0.4405128389868569,-0.8416723905544131,0.0,0.0
391.710000000007,13569.090972856022,29971.81651064942,4.91957056300752,-979.9336680488375,1.555615701978177,0.01139324945134946,-3.161793545995929,4.717409247974106,357919.8857448503,84868.15826372984,0.44011060733755497,-0.8417320023399952,0.0,0.0
391.720000000007,13569.139945496854,29962.019666239972,4.897264083145524,-979.6844409446734,1.5557293076671757,0.011360568899870943,-3.161658448943659,4.717387756610835,357885.8843822302,84834.15690110969,0.4397073267453704,-0.8417916630365653,0.0,0.0
391.730000000007,13569.188694834082,29952.225313932686,4.8749337227061735,-979.435230728536,1.555842586868137,0.011327920096120438,-3.161523642970216,4.717366229838353,357851.8885222171,84800.1610410966,0.4393030025933526,-0.8418513725529919,0.0,0.0
391.740000000007,13569.237220631108,29942.43345355837,4.852579702674116,-979.1860374316446,1.5559555398996099,0.011295303147286313,-3.161389127956649,4.717344667856259,357817.89816866076,84766.17068754025,0.4388976399015942,-0.8419111307990533,0.0,0.0
391.750000000007,13569.285522653543,29932.64408494752,4.830202243481957,-978.9368610851978,1.5560681670812089,0.011262718159893728,-3.161254903782586,4.717323070863795,357783.91332540713,84732.1858442866,0.4384912432173104,-0.8419709376823448,0.0,0.0
391.760000000007,13569.333600669193,29922.857207930316,4.8078015650107995,-978.6877017203753,1.556180468733607,0.011230165239806637,-3.1611209703262455,4.717301439059852,357749.9339962986,84698.20651517806,0.4380838180228679,-0.8420307931120987,0.0,0.0
391.770000000007,13569.38145444806,29913.07282233663,4.785377886591111,-978.438559368336,1.5562924451785292,0.011197644492230117,-3.160987327464437,4.717279772642966,357715.9601851737,84664.2327040532,0.43767536879213426,-0.842090696995001,0.0,0.0
391.78000000000696,13569.429083762328,29903.29092799603,4.762931427003182,-978.1894340602191,1.5564040967387462,0.011165156021712254,-3.1608539750725733,4.71725807181132,357681.9918958674,84630.26441474688,0.4372659010669115,-0.8421506492388289,0.0,0.0
391.79000000000696,13569.476488386374,29893.511524737758,4.740462404478052,-977.9403258271443,1.5565154237380676,0.011132699932146552,-3.160720913024675,4.717236336762743,357648.02913221065,84596.30165109017,0.43685541934512007,-0.8422106497502682,0.0,0.0
391.80000000000695,13569.523668096741,29883.734612390756,4.717971036698137,-977.6912347002109,1.5566264265013354,0.011100276326773989,-3.1605881411933767,4.717214567694712,357614.0718980307,84562.34441691019,0.4364439286933769,-0.842270698435641,0.0,0.0
391.81000000000694,13569.570622672149,29873.96019078365,4.6954575407979,-977.4421607104982,1.5567371053544172,0.011067885308185123,-3.160455659449936,4.717192764804353,357580.12019715074,84528.39271603021,0.4360314340936984,-0.8423307952009054,0.0,0.0
391.8200000000069,13569.617351893483,29864.188259744762,4.6729221333647075,-977.1931038890664,1.5568474606242004,0.011035526978322413,-3.160323467664238,4.717170928288438,357546.17403339007,84494.44655226957,0.43561794025593664,-0.8423909399522017,0.0,0.0
391.8300000000069,13569.663855543788,29854.41881910209,4.650365030439475,-976.9440642669549,1.5569574926385852,0.011003201438482269,-3.1601915657048036,4.717149058343389,357512.233410564,84460.50592944352,0.4352034520548554,-0.8424511325942149,0.0,0.0
391.8400000000069,13569.710133408264,29844.65186868334,4.627786447517249,-976.6950418751823,1.5570672017264784,0.01097090878931702,-3.160059953438795,4.717127155165273,357478.2983324837,84426.5708513632,0.4347879745003364,-0.8425113730305384,0.0,0.0
391.8500000000069,13569.756185274258,29834.88740831589,4.6051865995482615,-976.4460367447502,1.5571765882177868,0.010938649130837521,-3.159928630732022,4.717105218949809,357444.3688029564,84392.64132183592,0.4343715123706554,-0.8425716611691314,0.0,0.0
391.8600000000069,13569.802010931267,29825.125437826824,4.582565700938114,-976.197048906637,1.5572856524434109,0.010906422562414544,-3.159797597448951,4.717083249892362,357410.444825785,84358.7173446645,0.43395407057459967,-0.8426319969099495,0.0,0.0
391.8700000000069,13569.847610170922,29815.365957042904,4.559923965549096,-975.9480783918036,1.5573943947352387,0.010874229182781718,-3.15966685345271,4.717061248187949,357376.52640476834,84324.79892364788,0.43353565371698954,-0.8426923801600423,0.0,0.0
391.8800000000069,13569.892982786989,29805.608965790594,4.5372616067005485,-975.6991252311899,1.557502815426139,0.010842069090037156,-3.1595363986050944,4.717039214031233,357342.613543701,84290.88606258055,0.43311626661891706,-0.8427528108208208,0.0,0.0
391.89000000000686,13569.93812857536,29795.854463896037,4.514578837169585,-975.4501894557154,1.5576109148499555,0.010809942381645605,-3.1594062327665764,4.717017147616532,357308.70624637324,84256.97876525277,0.43269591427958043,-0.8428132887953325,0.0,0.0
391.90000000000686,13569.983047334053,29786.102451185074,4.491875869192033,-975.2012710962805,1.5577186933415,0.010777849154440826,-3.1592763557963064,4.7169950491378065,357274.804516571,84223.07703545052,0.43227460114946026,-0.8428738139868074,0.0,0.0
391.91000000000685,13570.027738863198,29776.352927483236,4.469152914462786,-974.9523701837655,1.557826151236546,0.010745789504627257,-3.1591467675521265,4.716972918788673,357240.9083580759,84189.1808769554,0.43185233251924576,-0.8429343862973837,0.0,0.0
391.92000000000684,13570.07220296504,29766.605892615746,4.4464101841368935,-974.7034867490298,1.557933288871824,0.01071376352778254,-3.1590174678905716,4.716950756762396,357207.01777466503,84155.29029354452,0.43142911240572307,-0.8429950056279267,0.0,0.0
391.9300000000068,13570.11643944393,29756.861346407517,4.423647888830164,-974.4546208229142,1.5580401065850127,0.010681771318859506,-3.158888456666878,4.716928563251891,357173.13277011114,84121.40528899063,0.4310049459867929,-0.8430556718813023,0.0,0.0
391.9400000000068,13570.160448106315,29747.119288683156,4.400866238619817,-974.2057724362392,1.5581466047147345,0.010649812972188175,-3.1587597337349904,4.716906338449725,357139.2533481825,84087.52586706197,0.4305798379005184,-0.8431163849583754,0.0,0.0
391.9500000000068,13570.204228760746,29737.37971926696,4.378065443045279,-973.9569416198036,1.5582527836005493,0.010617888581477901,-3.158631298947565,4.716884082548114,357105.37951264257,84053.65203152208,0.43015379258287284,-0.8431771447583742,0.0,0.0
391.9600000000068,13570.247781217857,29727.642637982914,4.3552457111088,-973.7081284043893,1.5583586435829475,0.010585998239819403,-3.158503152155983,4.7168617957389305,357071.5112672507,84019.7837861302,0.4297268153737596,-0.8432379511847102,0.0,0.0
391.9700000000068,13570.29110529037,29717.908044654705,4.3324072512764,-973.4593328207555,1.5584641850033443,0.010554142039687025,-3.158375293210349,4.716839478213693,357037.6486157612,83985.92113464068,0.42929890997277614,-0.8432988041349745,0.0,0.0
391.9800000000068,13570.334200793084,29708.17593910571,4.3095502714784715,-973.210554899644,1.5585694082040737,0.01052232007294074,-3.1582477219595013,4.716817130163575,357003.791561924,83952.06408080345,0.42887008174836916,-0.8433597035113053,0.0,0.0
391.9900000000068,13570.377067542875,29698.44632115899,4.286674979110283,-972.9617946717735,1.558674313528382,0.010490532430827886,-3.1581204382510206,4.716794751779402,356969.94010948396,83918.21262836346,0.42844033518824826,-0.8434206492105659,0.0,0.0
392.00000000000676,13570.419705358685,29688.719190637312,4.263781581033181,-972.7130521678449,1.5587789013204219,0.01045877920398586,-3.1579934419312314,4.7167723432516535,356936.09426218155,83884.36678106106,0.42800967457935696,-0.8434816411338033,0.0,0.0
392.01000000000676,13570.46211406152,29678.994547363127,4.2408702835749645,-972.4643274185388,1.5588831719252463,0.010427060482443741,-3.1578667328452115,4.716749904770458,356902.25402375235,83850.52654263185,0.427578104901257,-0.8435426791796999,0.0,0.0
392.02000000000675,13570.504293474445,29669.27239115858,4.217941292530685,-972.2156204545154,1.5589871256888026,0.010395376355624422,-3.1577403108367976,4.7167274365256,356868.419397927,83816.69191680652,0.4271456306137609,-0.843603763246574,0.0,0.0
392.03000000000674,13570.546243422577,29659.552721845517,4.194994813163454,-971.9669313064153,1.559090762957926,0.010363726912346773,-3.1576141757485927,4.716704938706519,356834.59038843145,83782.86290731095,0.42671225620715136,-0.8436648932329263,0.0,0.0
392.0400000000067,13570.58796373308,29649.83553924547,4.172031050205124,-971.7182600048578,1.5591940840803342,0.010332112240827612,-3.1574883274219685,4.716682411502303,356800.7669989865,83749.03951786597,0.4262779861791599,-0.8437260690356198,0.0,0.0
392.0500000000067,13570.629454235159,29640.120843179666,4.149050207857006,-971.4696065804452,1.559297089404621,0.010300532428683791,-3.1573627656970786,4.7166598551017,356766.94923330826,83715.22175218775,0.4258428255103031,-0.8437872905551558,0.0,0.0
392.0600000000067,13570.670714760057,29630.40863346903,4.126052489790688,-971.2209710637565,1.5593997792802503,0.01026898756293426,-3.1572374904128573,4.716637269693107,356733.1370951077,83681.40961398717,0.42540677795318466,-0.8438485576858511,0.0,0.0
392.0700000000067,13570.711745141049,29620.698909934177,4.103038099148666,-970.972353485353,1.5595021540575504,0.01023747773000206,-3.15711250140703,4.71661465546458,356699.3305880908,83647.60310697032,0.42496984875814453,-0.8439098703271156,0.0,0.0
392.0800000000067,13570.752545213434,29610.99167239542,4.080007238544927,-970.7237538757737,1.5596042140877076,0.010206003015716118,-3.156987798516119,4.716592012603827,356665.52971595846,83613.80223483796,0.42453204216993917,-0.8439712283732661,0.0,0.0
392.0900000000067,13570.793114814534,29601.286920672763,4.056960110066186,-970.4751722655408,1.5597059597227607,0.010174563505313934,-3.15686338157545,4.716569341298211,356631.73448240664,83580.00700128613,0.4240933624737938,-0.8440326317244399,0.0,0.0
392.1000000000067,13570.833453783687,29591.58465458591,4.0338969152720745,-970.2266086851532,1.5598073913155952,0.010143159283442898,-3.1567392504191565,4.716546641734752,356597.9448911259,83546.21741000537,0.4236538142959987,-0.8440940802734985,0.0,0.0
392.11000000000666,13570.873561962238,29581.88487395426,4.0108178551961755,-969.9780631650912,1.5599085092199367,0.010111790434162703,-3.1566154048801884,4.716523914100125,356564.1609458017,83512.43346468118,0.4232134020934442,-0.8441555739176693,0.0,0.0
392.12000000000666,13570.913439193542,29572.187578596902,3.987723130346894,-969.7295357358171,1.5600093137903461,0.010080457040947541,-3.1564918447903154,4.7165011585806615,356530.3826501146,83478.65516899408,0.42277213021679666,-0.8442171125552704,0.0,0.0
392.13000000000665,13570.95308532295,29562.492768332624,3.9646129407075863,-969.4810264277686,1.560109805382213,0.010049159186687319,-3.1563685699801347,4.716478375362348,356496.6100077394,83444.88252661891,0.422330003298088,-0.844278696076799,0.0,0.0
392.14000000000664,13570.992500197808,29552.80044297991,3.9414874857379956,-969.2325352713682,1.56020998435175,0.010017896953690594,-3.156245580279079,4.716455564630829,356462.8430223461,83411.11554122563,0.4218870256408948,-0.8443403243823923,0.0,0.0
392.1500000000066,13571.031683667452,29543.11060235694,3.9183469643746465,-968.9840622970146,1.560309851055987,0.009986670423686079,-3.1561228755154174,4.716432726571404,356429.08169759903,83377.35421647859,0.4214432012968711,-0.8444019973634568,0.0,0.0
392.1600000000066,13571.070635583203,29533.42324628159,3.8951915750315353,-968.7356075350893,1.560409405852765,0.00995547967782466,-3.1560004555162666,4.716409861369032,356395.32603715744,83343.598556037,0.42099853540858356,-0.8444637149174014,0.0,0.0
