time,y,v,a,m,tau
5.599999999999996,50608.44495132632,1286.6358263343939,2.469994180140795,395304.15657681384,0.14679800544671084
5.699999999999996,50737.133669525305,1286.8871819898804,2.513556554865356,395162.86299535737,0.1472773260263311
5.799999999999995,50865.84795843591,1287.1428891060361,2.5570711615558914,395021.11077677144,0.14775538631292923
5.899999999999995,50994.58825272669,1287.4029429077689,2.600538017327862,394878.9011284527,0.148232188069957
5.999999999999995,51123.354986588856,1287.6673386216985,2.6439571392966967,394736.2352561345,0.14870773303111143
6.099999999999994,51252.14859373647,1287.9360714761563,2.687328544577872,394593.1143639149,0.14918202290101315
6.199999999999994,51380.96950740659,1288.209136701185,2.7306522502868287,394449.53965428384,0.14965505935586962
6.299999999999994,51509.81816035944,1288.4865295285388,2.7739282735389708,394305.51232814975,0.15012684404412657
6.399999999999993,51638.69498487861,1288.7682451916837,2.8171566314498215,394161.0340698624,0.15059687305090574
6.499999999999993,51767.60041277119,1289.0542789257972,2.860337341134762,394016.10621178243,0.15106551327187467
6.5999999999999925,51896.53487536797,1289.3446259677683,2.9034704197091834,393870.7299223393,0.15153293558071648
6.699999999999992,52025.498803523595,1289.6392815561971,2.9465558842886637,393724.9063692717,0.15199914069757517
6.799999999999992,52154.49262761673,1289.938240931396,2.9895937519885685,393578.63671963254,0.15246412933700002
6.8999999999999915,52283.51677755027,1290.2414993353884,3.0325840399243544,393431.9221397946,0.15292790220812333
6.999999999999991,52412.57168275146,1290.5490520119097,3.0755267652114884,393284.76379545534,0.1533904600148308
7.099999999999991,52541.657772172104,1290.8608942064063,3.1184219449653936,393137.16285164177,0.15385180345592983
7.19999999999999,52670.775474288705,1291.1770211660364,3.1612695963014823,392989.12047271524,0.15431193322531594
7.29999999999999,52799.925217102675,1291.4974281396699,3.204069736335234,392840.6378223759,0.1547708500121375
7.39999999999999,52929.107428140465,1291.822110377888,3.2468223821821462,392691.71606366726,0.1552285545009562
7.499999999999989,53058.322534453764,1292.1510631329838,3.289527550957576,392542.3563589802,0.15568504737190375
7.599999999999989,53187.57096261966,1292.4842816589614,3.3321852597769848,392392.5598700572,0.156140329300841
7.699999999999989,53316.853138740815,1292.821761211537,3.374795525755852,392242.32775799645,0.15659440095951083
7.799999999999988,53446.16948844563,1293.163497048138,3.4173583660096067,392091.6611832553,0.15704726301568842
7.899999999999988,53575.52043688842,1293.5094844279033,3.459873797653693,391940.5613056543,0.1574989161333313
7.999999999999988,53704.90640874959,1293.8597186116838,3.5023418378035984,391789.0292843803,0.1579493609727263
8.099999999999987,53834.3278282358,1294.2141948620413,3.544762503574667,391637.06627799035,0.15839859819063168
8.199999999999987,53963.78511908012,1294.5729084432496,3.587135812082396,391484.67344441445,0.15884662844042305
8.299999999999986,54093.27870454225,1294.9358546212939,3.6294617804423033,391331.85194095905,0.15929345237223136
8.399999999999986,54222.809007408636,1295.303028663871,3.671740425769743,391178.60292430973,0.15973907063307885
8.499999999999986,54352.37644999268,1295.674425840389,3.713971765180098,391024.9275505343,0.16018348386701659
8.599999999999985,54481.981454134875,1296.0500414219678,3.756155815788986,390870.8269750853,0.1606266927152605
8.699999999999985,54611.62444120302,1296.4298706814388,3.7982925947117407,390716.3023528028,0.16106869781631664
8.799999999999985,54741.30583209235,1296.8139088933451,3.8403821190638334,390561.35483791673,0.1615094998061152
8.899999999999984,54871.02604722574,1297.2021513339412,3.8824244059607254,390405.98558404925,0.16194909931813628
8.999999999999984,55000.78550655386,1297.594593281193,3.9244194725178234,390250.1957442171,0.16238749698353427
9.099999999999984,55130.58462955534,1297.991230014778,3.9663673358505904,390093.9864708335,0.16282469343126255
9.199999999999983,55260.42383523695,1298.3920568160854,4.008268013074518,389937.35891571036,0.16326068928819437
9.299999999999983,55390.30354213377,1298.7970689682159,4.05012152130491,389780.31423006003,0.1636954851792396
9.399999999999983,55520.22416830937,1299.2062617559816,4.091927877657334,389622.85356449714,0.16412908172746724
9.499999999999982,55650.18613135596,1299.6196304659063,4.133687099247251,389464.97806904017,0.16456147955421696
9.599999999999982,55780.18984839458,1300.0371703862254,4.175399203190083,389306.68889311305,0.1649926792792132
9.699999999999982,55910.235736075265,1300.4588768068854,4.217064206601164,389147.98718554666,0.16542268152067657
9.799999999999981,56040.32421057722,1300.884745019545,4.258682126596101,388988.8740945801,0.1658514868954381
9.89999999999998,56170.45568760898,1301.3147703175741,4.300252980290264,388829.350767862,0.1662790960190414
9.99999999999998,56300.63058240858,1301.748947996054,4.341776784799001,388669.4183524514,0.16670550950585175
10.09999999999998,56430.84930974376,1302.1872733517778,4.383253557237983,388509.07799481915,0.16713072796916476
10.19999999999998,56561.11228391209,1302.6297416832501,4.424683314722525,388348.3308408485,0.1675547520213016
10.29999999999998,56691.41991874116,1303.0763482906868,4.466066074367976,388187.17803583626,0.1679775822737147
10.399999999999979,56821.77262758876,1303.527088476016,4.507401853289903,388025.62072449323,0.16839921933708976
10.499999999999979,56952.17082334305,1303.9819575428762,4.548690668603837,387863.660050945,0.16881966382144073
10.599999999999978,57082.61491842271,1304.4409507966186,4.589932537425005,387701.29715873254,0.16923891633620305
10.699999999999978,57213.10532477714,1304.9040635443055,4.631127476869009,387538.53319081257,0.16965697749033654
10.799999999999978,57343.64245388661,1305.3712910947106,4.672275504051198,387375.369289558,0.17007384789241106
10.899999999999977,57474.226716762445,1305.8426287583193,4.713376636087062,387211.8065967581,0.17048952815070317
10.999999999999977,57604.85852394718,1306.3180718473284,4.754430890092046,387047.84625361883,0.17090401887328377
11.099999999999977,57735.53828551475,1306.7976156756465,4.795438283181651,386883.48940076295,0.17131732066810806
11.199999999999976,57866.26641107064,1307.2812555588937,4.83639883247127,386718.73717822984,0.17172943414310088
11.299999999999976,57997.04330975208,1307.7689868144014,4.877312555076343,386553.59072547575,0.172140359906244
11.399999999999975,58127.8693902282,1308.2608047612125,4.91817946811232,386388.0511813734,0.17255009856566006
11.499999999999975,58258.74506070021,1308.7567047200819,4.958999588694585,386222.119684212,0.17295865072969457
11.599999999999975,58389.67072890156,1309.2566820134757,4.999772933938695,386055.7973716968,0.17336601700699997
11.699999999999974,58520.64680209812,1309.7607319655717,5.040499520960044,385889.0853809487,0.17377219800661162
11.799999999999974,58651.67368708835,1310.268849902259,5.081179366874014,385721.9848485038,0.17417719433802853
11.899999999999974,58782.75179020346,1310.7810311511387,5.121812488796171,385554.49691031314,0.17458100661129256
11.999999999999973,58913.881517307615,1311.297271041523,5.162398903841776,385386.6227017418,0.17498363543705894
12.099999999999973,59045.063273798056,1311.8175649044356,5.2029386291265745,385218.3633575684,0.17538508142668
12.199999999999973,59176.29746460532,1312.3419080726121,5.243431681765656,385049.7200119842,0.1757853451922651
12.299999999999972,59307.58449419337,1312.8702958804995,5.283878078874758,384880.6937985925,0.17618442734676812
12.399999999999972,59438.924766559794,1313.4027236642564,5.324277837569214,384711.28585040773,0.17658232850404582
12.499999999999972,59570.31868523597,1313.9391867617528,5.364630974964464,384541.4972998544,0.17697904927893338
12.599999999999971,59701.76665328723,1314.4796805125704,5.404937508175824,384371.3292787662,0.17737459028731004
12.69999999999997,59833.26907331303,1315.0242002580023,5.445197454319059,384200.78291838476,0.17776895214617283
12.79999999999997,59964.82634744713,1315.5727413410532,5.48541083050936,384029.8593493589,0.17816213547369064
12.89999999999997,60096.438877357774,1316.1252991064393,5.525577653862171,383858.55970174295,0.17855414088927854
12.99999999999997,60228.10706424783,1316.6818689005886,5.565697941493002,383686.8851049959,0.17894496901365908
13.09999999999997,60359.83130885499,1317.2424460716404,5.605771710517424,383514.83668797987,0.1793346204689249
13.199999999999969,60491.612011451936,1317.8070259694455,5.645798978050558,383342.41557895875,0.17972309587859375
13.299999999999969,60623.44957184649,1318.3756039455664,5.685779761208041,383169.62290559686,0.18011039586768016
13.399999999999968,60755.34438938182,1318.9481753532768,5.725714077105592,382996.45979495737,0.18049652106274927
13.499999999999968,60887.29686293657,1319.5247355475626,5.765601942858185,382822.92737350083,0.18088147209196537
13.599999999999968,61019.30739092508,1320.1052798851208,5.805443375581464,382649.0267670836,0.1812652495851651
13.699999999999967,61151.37637129752,1320.68980372436,5.845238392390943,382474.7591009561,0.18164785417390417
13.799999999999967,61283.50420154006,1321.2783024254002,5.884987010401932,382300.1254997611,0.18202928649151115
13.899999999999967,61415.69127867507,1321.8707713500733,5.924689246730075,382125.1270875321,0.18240954717314764
13.999999999999966,61547.93799926126,1322.4672058619224,5.964345118490554,381949.76498769136,0.1827886368558517
14.099999999999966,61680.24475939388,1323.0676013262023,6.003954642799013,381774.0403230482,0.18316655617860042
14.199999999999966,61812.611954704866,1323.6719531098793,6.043517836770756,381597.95421579696,0.18354330578235134
14.299999999999965,61945.03998036303,1324.2802565816314,6.083034717521444,381421.5077875152,0.18391888631010037
14.399999999999965,62077.529231074215,1324.892507111848,6.122505302166164,381244.7021591615,0.18429329840691994
14.499999999999964,62210.080101081476,1325.50870007263,6.161929607820719,381067.53845107363,0.1846665427200217
14.599999999999964,62342.69298416525,1326.12883083779,6.201307651600407,380890.01778296626,0.18503861989878945
14.699999999999964,62475.36827364354,1326.752894782852,6.240639450620455,380712.14127392904,0.1854095305948301
14.799999999999963,62608.10636237204,1327.3808872850518,6.279925021996824,380533.91004242416,0.18577927546202835
14.899999999999963,62740.90764274437,1328.0128037233362,6.319164382844591,380355.3252062844,0.18614785515657203
14.999999999999963,62873.77250669221,1328.6486394783642,6.3583575502791945,380176.3878827108,0.18651527033700993
15.099999999999962,63006.701345685455,1329.2883899325059,6.397504541416242,379997.09918827005,0.18688152166429203
15.199999999999962,63139.69455073244,1329.932050469843,6.436605373371015,379817.4602388927,0.18724660980180552
15.299999999999962,63272.75251238006,1330.579616476169,6.47566006325903,379637.4721498703,0.187610535415422
15.399999999999961,63405.87562071396,1331.2310833389886,6.514668628195899,379457.13603585324,0.1879732991735357
15.499999999999961,63539.06426535871,1331.8864464475182,6.5536310852967485,379276.45301084814,0.18833490174709608
15.59999999999996,63672.318835477985,1332.545701192686,6.592547451677267,379095.4241882155,0.1886953438096581
15.69999999999996,63805.6397197747,1333.2088429671312,6.631417744452811,378914.05068066716,0.18905462603740963
15.79999999999996,63939.02730649122,1333.8758671652051,6.670241980738757,378732.3336002636,0.18941274910921188
15.89999999999996,64072.48198340952,1334.5467691829701,6.709020177650613,378550.27405841136,0.18976971370663698
15.99999999999996,64206.00413785134,1335.2215444182004,6.74775235230383,378367.8731658606,0.19012552051400067
16.09999999999996,64339.59415667838,1335.900188270382,6.78643852181402,378185.1320327022,0.19048017021839939
16.19999999999996,64473.25242629245,1336.5826961407115,6.825078703296382,378002.0517683652,0.1908336635097373
16.29999999999996,64606.97933263566,1337.2690634320982,6.863672913866365,377818.63348161406,0.19118600108076672
16.399999999999963,64740.775261190574,1337.9592855491621,6.902221170639488,377634.8782805458,0.19153718362711858
16.499999999999964,64874.6405969804,1338.6533578982353,6.940723490731277,377450.7872725874,0.19188721184733265
16.599999999999966,65008.575724569135,1339.351275887361,6.979179891257104,377266.3615644928,0.19223608644288695
16.699999999999967,65142.581028061766,1340.0530349262942,7.0175903893323195,377081.6022623401,0.1925838081182291
16.79999999999997,65276.656891104416,1340.7586304265014,7.055955002072461,376896.5104715286,0.19293037758080797
16.89999999999997,65410.80369688453,1341.4680578011607,7.094273746593052,376711.08729677624,0.19327579554110036
16.99999999999997,65545.02182813105,1342.1813124651617,7.132546640009456,376525.3338421162,0.19362006271263704
17.099999999999973,65679.31166711457,1342.8983898351055,7.170773699437034,376339.25121089414,0.19396317981203223
17.199999999999974,65813.6735956475,1343.6192853293046,7.2089549419913155,376152.84050576546,0.194305147559012
17.299999999999976,65948.10799508428,1344.3439943677834,7.247090384787902,375966.1028286919,0.19464596667643946
17.399999999999977,66082.61524632151,1345.0725123722775,7.285180044941747,375779.0392809386,0.1949856378903317
17.49999999999998,66217.19572979813,1345.8048347662343,7.323223939569053,375591.6509630714,0.19532416192990648
17.59999999999998,66351.8498254956,1346.5409569748128,7.3612220857846715,375403.9389749532,0.1956615395275767
17.69999999999998,66486.5779129381,1347.2808744248832,7.399174500703951,375215.9044157413,0.195997771418995
17.799999999999983,66621.3803711926,1348.0245825450274,7.437081201442952,375027.54838388396,0.19633285834307918
17.899999999999984,66756.25757886916,1348.7720767655392,7.474942205116681,374838.87197711755,0.19666680104201456
17.999999999999986,66891.209914121,1349.5233525184233,7.512757528840494,374649.8762924632,0.1969996002612917
18.099999999999987,67026.23775464474,1350.2784052373963,7.550527189730367,374460.56242622365,0.19733125674973076
18.19999999999999,67161.34147768053,1351.0372303578865,7.588251204901032,374270.93147397996,0.1976617712594808
18.29999999999999,67296.52146001223,1351.7998233170333,7.625929591468474,374080.98453058844,0.1979911445460685
18.39999999999999,67431.7780779676,1352.566179553688,7.663562366547952,373890.7226901773,0.1983193773683951
18.499999999999993,67567.11170741844,1353.3362945084134,7.701149547254822,373700.14704614354,0.1986464704887647
18.599999999999994,67702.5227237808,1354.110163623484,7.738691150704721,373509.25869114936,0.19897242467290485
18.699999999999996,67838.01150201508,1354.8877823428852,7.776187194012802,373318.05871711916,0.199297240689976
18.799999999999997,67973.57841662632,1355.6691461123146,7.813637694294794,373126.54821523605,0.19962091931260062
18.9,68109.22384166424,1356.4542503791813,7.85104266866633,372934.7282759386,0.19994346131687263
19.0,68244.9481507235,1357.2430905926055,7.888402134242295,372742.59998891753,0.20026486748236644
19.1,68380.75171694385,1358.0356622034194,7.925716108138412,372550.1644431122,0.2005851385921708
19.200000000000003,68516.63491301026,1358.8319606641664,7.96298460747013,372357.4227267074,0.20090427543289155
19.300000000000004,68652.59811115317,1359.6319814291016,8.000207649352983,372164.3759271298,0.2012222787946706
19.400000000000006,68788.6416831486,1360.4357199541919,8.03738525090232,371971.02513104473,0.20153914947119742
19.500000000000007,68924.76600031831,1361.2431716971153,8.074517429233698,371777.3714243526,0.20185488825972717
19.60000000000001,69060.97143353004,1362.0543321172615,8.111604201462056,371583.41589218547,0.2021694959610853
19.70000000000001,69197.25835319761,1362.869196675732,8.148645584703633,371389.15961890377,0.20248297337970178
19.80000000000001,69333.62712928114,1363.6877608353393,8.185641596073278,371194.60368809267,0.20279532132359354
19.900000000000013,69470.0781312872,1364.510020060608,8.222592252686534,370999.7491825587,0.20310654060440017
20.000000000000014,69606.61172826898,1365.335969817774,8.259497571659242,370804.5971843262,0.20341663203739102
20.100000000000016,69743.22828882646,1366.1656055747846,8.296357570106359,370609.148774634,0.2037255964414631
20.200000000000017,69879.92818110659,1366.998922801299,8.333172265143922,370413.40503393166,0.20403343463917423
20.30000000000002,70016.71177280345,1367.8359169686876,8.369941673886373,370217.3670418762,0.20434014745672302
20.40000000000002,70153.57943115845,1368.6765835500325,8.406665813449859,370021.0358773284,0.2046457357239964
20.50000000000002,70290.53152296046,1369.5209180201275,8.443344700950028,369824.4126183494,0.20495020027455396
20.600000000000023,70427.56841454601,1370.3689158554778,8.479978353501824,369627.4983421971,0.2052535419456351
20.700000000000024,70564.69047179945,1371.2205725343,8.516566788220992,369430.2941253226,0.20555576157818461
20.800000000000026,70701.8980601531,1372.0758835365223,8.553110022222977,369232.8010433667,0.20585686001684875
20.900000000000027,70839.19154458748,1372.9348443437846,8.58960807262271,369035.0201711564,0.20615683810998076
21.00000000000003,70976.57128963142,1373.7974504394383,8.626060956536563,368836.952582701,0.20645569670967046
21.10000000000003,71114.03765936228,1374.6636973085463,8.66246869107916,368638.5993511889,0.20675343667171553
21.20000000000003,71251.59101740607,1375.5335804378828,8.698831293366045,368439.961548984,0.2070500588556586
21.300000000000033,71389.23172693767,1376.4070953159342,8.73514878051328,368241.04024762183,0.207345564124789
21.400000000000034,71526.96015068096,1377.2842374328977,8.771421169635904,368041.83651780616,0.2076399533461317
21.500000000000036,71664.77665090903,1378.1650022806825,8.807648477848934,367842.35142940533,0.2079332273904642
21.600000000000037,71802.68158944431,1379.0493853529094,8.843830722268875,367642.5860514488,0.20822538713233896
21.70000000000004,71940.6753276588,1379.9373821449105,8.879967920010115,367442.541452071,0.20851643350443266
21.80000000000004,72078.75822647416,1380.8289881537294,8.91606008818851,367242.2186778005,0.20880638902786544
21.90000000000004,72216.93064636197,1381.7241988781213,8.952107243919519,367041.61879628565,0.20909523168830207
22.000000000000043,72355.19294734382,1382.623009818553,8.988109404318582,366840.74287428375,0.2093829624145193
22.100000000000044,72493.54548899154,1383.5254164772032,9.024066586501357,366639.59197765845,0.2096695821381496
22.200000000000045,72631.98863042734,1384.4314143579616,9.059978807582855,366438.1671713767,0.2099550917936923
22.300000000000047,72770.52273032398,1385.3409989664294,9.095846084678744,366236.4695195062,0.21023949231854827
22.40000000000005,72909.14814690498,1386.2541658099199,9.131668434904906,366034.5000852126,0.21052278465303498
22.50000000000005,73047.86523794472,1387.1709103974574,9.167445875375465,365832.2599307565,0.2108049697403832
22.60000000000005,73186.6743607687,1388.091228239778,9.20317842320741,365629.75011749094,0.21108604852680726
22.700000000000053,73325.57587225363,1389.0151148493296,9.238866095515526,365426.9717058582,0.21136602196146642
22.800000000000054,73464.57012882765,1389.942565740271,9.2745089094148,365223.9257553871,0.21164489099650927
22.900000000000055,73603.65748647049,1390.8735764284731,9.310106882021806,365020.6133246902,0.2119226565871055
23.000000000000057,73742.83830071364,1391.8081424315183,9.345660030450414,364817.03547146067,0.21219931969141495
23.10000000000006,73882.11292664052,1392.7462592687,9.381168371817418,364613.19325246965,0.2124748812706657
23.20000000000006,74021.48171888661,1393.6879224610238,9.416631923238269,364409.0877235632,0.21274934228912193
23.30000000000006,74160.94503163974,1394.6331275312066,9.452050701827506,364204.71993965923,0.2130227037141036
23.400000000000063,74300.50321864011,1395.5818700036766,9.487424724700787,364000.0909547448,0.21329496651602295
23.500000000000064,74440.15663318057,1396.534145404574,9.522754008974488,363795.20182187285,0.21356613166839386
23.600000000000065,74579.90562810675,1397.4899492617503,9.558038571762896,363590.0535931596,0.2138362001478141
23.700000000000067,74719.75055581723,1398.4492771047685,9.593278430182155,363384.6473197812,0.21410517293402168
23.800000000000068,74859.69176826371,1399.4121244649032,9.628473601347016,363178.98405197094,0.21437305100987103
23.90000000000007,74999.72961695123,1400.3784868751407,9.663624102373836,362973.0648390161,0.2146398353613783
24.00000000000007,75139.86445293824,1401.3483598701785,9.698729950377615,362766.8907292551,0.21490552697769943
24.100000000000072,75280.09662683688,1402.3217389864258,9.733791162473315,362560.4627700742,0.21517012685115616
24.200000000000074,75420.42648881309,1403.2986197620035,9.768807755777097,362353.78200790467,0.21543363597725962
24.300000000000075,75560.85438858675,1404.2789977367438,9.80377974740439,362146.8494882197,0.2156960553546994
24.400000000000077,75701.38067543197,1405.2628684521908,9.838707154469935,361939.66625553125,0.2159573859853533
24.500000000000078,75842.00569817712,1406.2502274515998,9.873589994090139,361732.2333533871,0.21621762887432244
24.60000000000008,75982.72980520512,1407.2410702799377,9.908428283379964,361524.5518243676,0.2164767850299059
24.70000000000008,76123.55334445351,1408.235392483883,9.943222039454364,361316.62271008274,0.2167348554636246
24.800000000000082,76264.4766634147,1409.233189611826,9.977971279430008,361108.4470511689,0.21699184119024809
24.900000000000084,76405.50010913608,1410.2344572138682,10.012676020421361,360900.0258872859,0.2172477432277591
25.000000000000085,76546.62402822026,1411.2391908418226,10.047336279543627,360691.3602571138,0.21750256259739295
25.100000000000087,76687.84876682519,1412.247386049214,10.081952073912978,360482.4511983498,0.21775630032364654
25.200000000000088,76829.17467066432,1413.2590383912784,10.116523420644125,360273.29974770517,0.21800895743425805
25.30000000000009,76970.60208500682,1414.2741434249638,10.151050336854231,360063.9069409019,0.2182605349602559
25.40000000000009,77112.13135467771,1415.2926967089295,10.185532839657032,359854.2738126698,0.21851103393589966
25.500000000000092,77253.76282405807,1416.3146938035463,10.21997094616746,359644.4013967434,0.21876045539873604
25.600000000000094,77395.49683708516,1417.3401302708967,10.254364673503186,359434.2907258584,0.21900880038962048
25.700000000000095,77537.33373725263,1418.3690016747746,10.288714038778446,359223.9428317492,0.21925606995265381
25.800000000000097,77679.2738676107,1419.4013035806854,10.3230190591074,359013.35874514503,0.21950226513522372
25.900000000000098,77821.31757076627,1420.4370315558463,10.35727975160801,358802.53949576727,0.2197473869880502
26.0000000000001,77963.46518888319,1421.4761811691858,10.391496133394478,358591.48611232603,0.21999143656510664
26.1000000000001,78105.71706368233,1422.5187479913438,10.425668221581216,358380.1996225172,0.2202344149236663
26.200000000000102,78248.07353644179,1423.5647275946724,10.459796033285713,358168.6810530192,0.2204763231243362
26.300000000000104,78390.53494799712,1424.6141155532346,10.49387958562188,357956.9314294896,0.22071716223098714
26.400000000000105,78533.1016387414,1425.666907442805,10.52791889570515,357744.9517765623,0.22095693331081098
26.500000000000107,78675.77394862549,1426.7230988408703,10.561913980652276,357532.7431178442,0.2211956374343207
26.600000000000108,78818.55221715815,1427.782685326628,10.595864857577904,357320.30647591193,0.2214332756753143
26.70000000000011,78961.43678340626,1428.8456624809878,10.62977154359698,357107.6428723088,0.22166984911090198
26.80000000000011,79104.42798599492,1429.9120258865705,10.663634055826247,356894.75332754164,0.22190535882152365
26.900000000000112,79247.52616310769,1430.9817711277085,10.697452411379844,356681.6388610775,0.22213980589090151
27.000000000000114,79390.73165248673,1432.054893790446,10.731226627373731,356468.3004913406,0.22237319140608827
27.100000000000115,79534.04479143299,1433.1313894625382,10.764956720923628,356254.7392357091,0.22260551645744467
27.200000000000117,79677.46591680634,1434.2112537334526,10.79864270914444,356040.95611051185,0.22283678213863337
27.300000000000118,79820.99536502578,1435.294482194368,10.832284609151884,355826.95213102543,0.22306698954663554
27.40000000000012,79964.6334720696,1436.381070438174,10.8658824380614,355612.72831147077,0.22329613978173846
27.50000000000012,80108.38057347554,1437.4710140594727,10.899436212988432,355398.28566501,0.22352423394753726
27.600000000000122,80252.237004341,1438.5643086545776,10.932945951048701,355183.6252037433,0.22375127315093662
27.700000000000124,80396.20309932316,1439.6609498215134,10.966411669357111,354968.74793870584,0.22397725850213723
27.800000000000125,80540.27919263917,1440.7609331600163,10.999833385029639,354753.65487986454,0.22420219111465434
27.900000000000126,80684.46561806632,1441.8642542715345,11.033211115181205,354538.3470361148,0.22442607210529245
28.000000000000128,80828.76270894223,1442.9709087592273,11.066544876927512,354322.8254152774,0.22464890259416287
28.10000000000013,80973.17079816503,1444.0808922279657,11.099834687384003,354107.0910240954,0.22487068370466975
28.20000000000013,81117.69021819346,1445.1942002843323,11.133080563666402,353891.1448682311,0.22509141656351306
28.300000000000132,81262.32130104712,1446.3108285366213,11.166282522889334,353674.9766695484,0.22532286283453143
28.400000000000134,81407.0643783066,1447.4307725948383,11.199440582169613,353458.5989617701,0.22554124458309832
28.500000000000135,81551.91978111367,1448.5540280707005,11.232554758621587,353242.0127425404,0.22575858643752864
28.600000000000136,81696.88784017143,1449.6805905776366,11.265625069360139,353025.2190084916,0.22597488945249636
28.700000000000138,81841.96888574451,1450.8104557307868,11.298651531502104,352808.21875523985,0.2261901546872733
28.80000000000014,81987.16324765922,1451.9436191470031,11.331634162162926,352591.01297738065,0.22640438320567088
28.90000000000014,82132.47125530371,1453.0800764448488,11.364572978457224,352373.6026684847,0.22661757607602398
29.000000000000142,82277.89323762817,1454.2198232445987,11.397467997499865,352155.98882109317,0.22682973437118037
29.100000000000144,82423.429523145,1455.3628551682395,11.430319236407987,351938.172426714,0.2270408591685
29.200000000000145,82569.08043992895,1456.509167839469,11.463126712295628,351720.15447581693,0.22725095154977545
29.300000000000146,82714.84631561732,1457.658756883697,11.495890442279352,351501.9359578299,0.22746001260126994
29.400000000000148,82860.72747741012,1458.8116179280444,11.528610443473776,351283.5178611342,0.22766804341364721
29.50000000000015,83006.72425207026,1459.9677466013438,11.561286732994892,351064.90117306076,0.2278750450819853
29.60000000000015,83152.83696592368,1461.1271385341397,11.59391932795788,350846.0868798857,0.22808101870573066
29.700000000000152,83299.06594485954,1462.2897893586874,11.626508245477597,350627.07596682606,0.22828596538868157
29.800000000000153,83445.41151433044,1463.4556947089545,11.659053502670632,350407.86941803584,0.22848988623898783
29.900000000000155,83591.8739993525,1464.6248502206197,11.69155511665158,350188.4682166018,0.22869278236908916
30.000000000000156,83738.4537245056,1465.7972515310732,11.724013104536459,349968.8733445393,0.2288946548957294
30.100000000000158,83885.15101393354,1466.9728942794172,11.756427483440136,349749.08578278834,0.22909550493990735
30.20000000000016,84031.9661913442,1468.1517741064652,11.788798270478337,349529.1065112092,0.22929533362687599
30.30000000000016,84178.89958000967,1469.3338866547417,11.82112548276651,349308.9365085788,0.22949414208610852
30.400000000000162,84325.95150276652,1470.5192275684838,11.85340913742011,349088.5767525862,0.22969193145127936
30.500000000000163,84473.12228201589,1471.7077924936393,11.885649251555156,348868.028219829,0.22988870286024832
30.600000000000165,84620.41223972368,1472.899577077868,11.917845842285624,348647.2918858093,0.23008445745501094
30.700000000000166,84767.82169742073,1474.0945769705406,11.94999892672845,348426.3687249293,0.2302791963817296
30.800000000000168,84915.350976203,1475.2927878227404,11.982108521998173,348205.2597104879,0.23047292079065515
30.90000000000017,85063.00039673173,1476.4942052872614,12.014174645210238,347983.96581467654,0.23066563183613983
31.00000000000017,85210.77027923359,1477.6988250186096,12.046197313480993,347762.4880085753,0.23085733067661554
31.100000000000172,85358.66094350089,1478.9066426730021,12.078176543924977,347540.82726214884,0.2310480184745434
31.200000000000173,85506.67270889173,1480.1176539083679,12.110112353657945,347318.98454424297,0.23123769639642386
31.300000000000175,85654.80589433016,1481.3318543843475,12.14200475979563,347096.9608225804,0.2314263656127621
31.400000000000176,85803.06081830639,1482.549239762293,12.173853779453493,346874.7570637571,0.2316140272980434
31.500000000000178,85951.43779887691,1483.7698057052676,12.205659429745763,346652.3742332385,0.2318006826307016
31.60000000000018,86099.93715366472,1484.9935478780465,12.237421727788783,346429.8132953557,0.23198633279313266
31.70000000000018,86248.55919985943,1486.2204619471163,12.269140690698306,346207.07521330164,0.23217097897164438
31.800000000000182,86397.3042542175,1487.4505435806752,12.300816335589792,345984.16094912746,0.23235462235643803
31.900000000000183,86546.17263306236,1488.683788448633,12.332448679578674,345761.0714637387,0.23253726414158962
32.000000000000185,86695.16465228463,1489.9201922226111,12.364037739779787,345537.80771689164,0.2327189055250223
32.100000000000186,86844.28062734222,1491.1597505759419,12.395583533307954,345314.37066718965,0.23289954770849083
32.20000000000019,86993.52087326058,1492.4024591836699,12.427086077280167,345090.76127207954,0.2330791918975832
32.30000000000019,87142.88570463283,1493.648313722551,12.45854538881125,344866.9804878478,0.23325783930165359
32.40000000000019,87292.37543561994,1494.8973098710526,12.489961485016961,344643.02926961717,0.23343549113383327
32.50000000000019,87441.99037995088,1496.1494433093537,12.521334383012432,344418.90857134294,0.233612148610993
32.60000000000019,87591.73085092282,1497.404709719345,12.552664099912802,344194.61934580933,0.23378781295372816
32.700000000000195,87741.59716140128,1498.6631047846283,12.583950652834135,343970.1625446261,0.23396248538634715
32.800000000000196,87891.58962382033,1499.9246241905173,12.615194058890614,343745.5391182249,0.23413616713682037
32.9000000000002,88041.70855018272,1501.1892636240373,12.64639433519958,343520.7500158556,0.2343088594368119
33.0000000000002,88191.95425206011,1502.4570187739248,12.677551498875536,343295.7961855832,0.23448056352159527
33.1000000000002,88342.32704059317,1503.7278853306282,12.708665567033604,343070.67857428413,0.23465128063006851
33.2000000000002,88492.8272264918,1505.001858986307,12.739736556789873,342845.39812764263,0.23482101200473646
33.3000000000002,88643.45512003529,1506.2789354348329,12.770764485259123,342619.9557901476,0.23498975889166576
33.400000000000205,88794.21103107247,1507.5591103717886,12.801749369557156,342394.3525050891,0.23515752254048794
33.500000000000206,88945.09526902191,1508.8423794944686,12.832691226799069,342168.5892145549,0.23532430420436054
