time,x,y,vx,vy,theta,theta_dot,gamma,alpha,mass,mass_propellant,throttle,action,reward,dynamic_pressure,maximum_velocity,speed_of_sound,alpha_effective,fuel_percentage_consumed,control_force_parallel,inertia,mach_number,x_cog,aero_force_y,vg,mass_flow,control_force_perpendicular,CL,mach_number_max,d_cp_cg,control_force_x,lift,CD,aero_force_x,gravity_force_y,atmospheric_pressure,g_load_1_sec_window,air_density,ug,d_thrust_cg,control_force_y,drag,acceleration_dict_acceleration_x_component,acceleration_dict_acceleration_x_component_wind,acceleration_dict_acceleration_y_component_gravity,acceleration_dict_acceleration_x_component_drag,acceleration_dict_acceleration_y_component_lift,acceleration_dict_acceleration_y_component_control,acceleration_dict_acceleration_x_component_control,acceleration_dict_acceleration_y_component,acceleration_dict_acceleration_y_component_wind,acceleration_dict_acceleration_y_component_drag,acceleration_dict_acceleration_x_component_lift,acceleration_dict_acceleration_x_component_gravity,moment_dict_control_moment_z,moment_dict_M_wind_z,moment_dict_theta_dot_dot,moment_dict_aero_moment_z,moment_dict_moments_z
319.6499999999679,30635.53202566132,10588.604374686665,-21.093272102126416,-559.5228924823484,1.5331042159920933,0.0006608029238696351,4.674708148410443,-3.1416039324183496,1343904.1169546358,999622.7479043065,0.9734620451927185,0.946924090385437,0.03003863074039252,60262.41347171974,354.93790615124107,296.9010343248687,1.1334585325428748e-05,0.7650845321482097,44367924.55952857,23349004.76606824,1.8879380545843945,4.918810515998142,1581307.8025512272,0.0,12452.1494140625,0.0,-9.486064777020076e-07,1.9607451903118613,-32.848426131964764,1672657.2209049568,-6.14602343262931,0.2442401228613511,59645.432681865655,-13135441.033552973,24153.10669855049,2.4749792717260495,0.38359913081677705,0.0,8.018810515998142,44336384.015178464,1582432.287338521,1.2887091063795146,0.0,-9.774090924967652,0.04435826567467387,4.57001408862088e-06,32.99073457386771,1.2446254162055062,24.385383152447403,0.0,8.755484395567912e-07,1.7228347933033517e-07,0.0,0.0,0.0,1.6586968081586605e-05,387.28919679158736,387.28919679158736
319.7499999999678,30633.430750626143,10532.804621107956,-20.964451833238282,-557.0819584870264,1.5331703949957725,0.0006623682271189425,4.6747741138477386,-3.1416037188519663,1342658.6822317354,998377.3131814061,0.9736338257789612,0.9472676515579224,0.031681555419972265,60158.80960694962,355.23014273310946,297.1458537141295,1.1116755781692689e-05,0.7653771104195821,44371311.73979141,23346900.98726501,1.8781604068812021,4.9193121256476084,1582316.5975806427,0.0,12454.3466796875,0.0,-1.4377558210654229e-06,1.9522693782015503,-32.847924522315296,1669852.2863187976,-9.29920824899417,0.24481623795782684,59582.177300490366,-13123497.791009404,24363.284236765,2.4778731840496304,0.38629983124278516,0.0,8.019312125647609,44339879.32833858,1583437.9844959427,1.2877684616509204,0.0,-9.774262040443396,0.044349889531269275,6.921066779035324e-06,33.02393967664059,1.243690826579402,24.420243069275188,0.0,8.777331488345195e-07,2.604578534867242e-07,0.0,0.0,0.0,1.1682589164748325e-05,272.75225250427417,272.75225250427417
319.84999999996774,30631.342351402553,10477.249171424244,-20.835731038001246,-554.6376544281864,1.5332367471597328,0.0006641681739819454,4.674840253203748,-3.1416035060440155,1341413.075633835,997131.7065835057,0.9737682342529297,0.9475364089012146,0.032453340522053835,60049.82601298699,355.5208662777797,297.3894068089751,1.0905455950727116e-05,0.7656697318801668,44372978.78251544,23344794.799139053,1.8683954177603639,4.919814278696892,1583480.717572742,0.0,12456.0654296875,0.0,-4.6399786612916216e-07,1.9438806430014755,-32.84742236926601,1666974.857306254,-2.995638072785444,0.24544034416902596,59514.8877614407,-13111551.444728527,24574.015416461738,2.4807974621406386,0.38900319901406244,0.0,8.019814278696892,44341655.81999249,1584598.7519813867,1.2867692095572891,0.0,-9.774432412277738,0.04434553889259194,2.2316217053900504e-06,33.05592932217429,1.2427006174206159,24.45400816206017,0.0,8.800108148436514e-07,8.383395764935961e-08,0.0,0.0,0.0,2.0099976380378287e-05,469.22982406747286,469.22982406747286
319.94999999996764,30629.266817738455,10421.938355925622,-20.707114638445386,-552.1900874301041,1.5333032722620197,0.0006659364973590988,4.674906568360311,-3.141603296098291,1340167.3446462862,995885.9755959569,0.9738655090332031,0.947731077671051,0.32564794999911423,59935.494706904836,355.8100787009798,297.6316952058048,1.0695603696930789e-05,0.7659623853526761,44372941.71602973,23342686.27935291,1.8586432847743284,4.92031695643422,1584836.9081373375,0.0,12457.3095703125,0.0,-4.994724546736329e-07,1.9355780038757286,-32.84691969152868,1664025.5906684685,-3.218527628731867,0.24611853947534124,59460.9035716187,-13099602.460106311,24785.287472513486,2.4837550920133724,0.3917090812689382,0.0,8.02031695643422,44341729.50357002,1585951.9615793887,1.2857245659655705,0.0,-9.77460203939212,0.0443462427752806,2.399899535911969e-06,33.08671091017611,1.241655079357018,24.486713534198728,0.0,8.824026773308525e-07,8.999617331445029e-08,0.0,0.0,0.0,1.9340283697411423e-05,451.45417490235843,451.45417490235843
320.04999999996755,30627.204138888348,10366.872494492472,-20.57860746045553,-549.7393596694936,1.5333699692285745,0.0006676051426570947,4.674973061025606,-3.141603091797032,1338921.5358389132,994640.1667885839,0.973926305770874,0.947852611541748,0.32656916498792443,59815.84806372264,356.09778194749725,297.8727205258789,1.0488398950236899e-05,0.7662550598390602,44371224.56888736,23340575.504593976,1.848904189706164,4.920820140384805,1586432.0563030583,0.0,12458.087890625,0.0,-9.691692386959438e-07,1.9273604933325832,-32.8464165075781,1661005.6976899235,-6.232718185995868,0.2468584560428116,59418.200974930995,-13087651.293671284,24997.087552012003,2.486761075900577,0.39441732485165926,0.0,8.020820140384805,44340124.37753051,1587544.3905082466,1.2846337523181564,0.0,-9.7747709207404,0.04435328948855182,4.651770681202638e-06,33.11629784918562,1.2405549191866614,24.51840796873769,0.0,8.849353771501868e-07,1.7413154281344766e-07,0.0,0.0,0.0,1.4661018915114103e-05,342.1966189625012,342.1966189625012
320.14999999996746,30625.154303634652,10312.051897214622,-20.45021419753222,-547.2855663337574,1.5334368422197688,0.0006693780008266264,4.675039732659954,-3.1416028904401854,1337675.6948660128,993394.3258156835,0.9739514589309692,0.9479029774665833,0.32748627687164916,59690.91844189546,356.383977987919,298.1124844128105,1.0286514616986153e-05,0.7665477445706939,44367875.36956695,23338462.550206404,1.8391782933543321,4.9213238123985485,1588331.1408566942,0.0,12458.4091796875,0.0,-5.78985382027053e-07,1.9192271570972024,-32.845912835564356,1657917.3511911717,-3.715672815664032,0.24767061180155162,59380.82941755521,-13075698.393080879,25209.402714444106,2.4898199952375415,0.3971277763092607,0.0,8.021323812398549,44336888.42111097,1589440.749415856,1.283493772014809,0.0,-9.77493905530712,0.04436846359003383,2.775771072150747e-06,33.14472154295361,1.2394015661301492,24.54917189513025,0.0,8.876457688238671e-07,1.0372119507748599e-07,0.0,0.0,0.0,1.7780932229908007e-05,414.97962095546603,414.97962095546603
320.2499999999674,30623.11730032025,10257.47686512773,-20.32193910476695,-544.8287948314886,1.5335038933841845,0.000671199002807869,4.675106584981198,-3.1416026915970137,1336429.8664968722,992148.4974465428,0.9739415645599365,0.9478831887245178,0.3283992806141635,59560.73781989002,356.6686688147759,298.35098852942286,1.0087900149002849e-05,0.76684042896536,44362918.146183796,23336347.490494628,1.8294657305976427,4.921827954577659,1590626.5667410647,0.0,12458.283203125,0.0,-3.303212074423634e-07,1.911177054006878,-32.845408693385245,1654761.6187151505,-2.1152326001824617,0.248570021650143,59358.6252533213,-13063744.197415525,25422.21993122098,2.492934171672224,0.39984028188022913,0.0,8.02182795457766,44332045.63778025,1591733.7469595713,1.282312601338642,0.0,-9.775106442105319,0.04439432375505663,1.58164881009081e-06,33.17199559000129,1.238195628666028,24.579088639721512,0.0,8.905866465752112e-07,5.8994992754988204e-08,0.0,0.0,0.0,1.9623092085042216e-05,457.93129573451995,457.93129573451995
320.3499999999673,30621.093116885128,10203.147691161459,-20.19378596199823,-542.3691207463146,1.5335711225623607,0.0006729661614832325,4.675173619765594,-3.141602497203234,1335184.0966299288,990902.7275795995,0.9738958477973938,0.9477916955947876,0.3293081713149503,59425.33733187207,356.95185643760425,298.58823455405343,9.891863695266068e-06,0.7671331023117897,44356308.926121294,23334230.401000414,1.8197666040094844,4.922332548733889,1593594.8579052887,0.0,12457.6982421875,0.0,-5.648741568942128e-07,1.903209255925321,-32.84490409922901,1651537.0826647456,-3.608984083328234,0.24960069012511796,59363.984416497486,-13051789.156862888,25635.526084603436,2.496107237881499,0.40255468747559325,0.0,8.022332548733889,44325552.07568306,1594700.1767651981,1.2810983017050963,0.0,-9.775273080173928,0.04443854902011001,2.70111454288751e-06,33.19808271201175,1.2369358553875136,24.608328803203346,0.0,8.93914384916258e-07,1.0056938503957528e-07,0.0,0.0,0.0,1.712407316529939e-05,399.5770686426845,399.5770686426845
320.4499999999672,30619.081740902442,10149.064661149545,-20.06575855772762,-539.9066175034588,1.53363853197834,0.0006747627304857107,4.675240838625736,-3.1416023066473953,1333938.4306143038,989657.0615639745,0.9738147258758545,0.9476295113563538,0.33021294419220254,59284.747139434345,357.23354287770826,298.8242241751133,9.70004379130529e-06,0.7674257539273922,44348079.7359309,23332111.35736561,1.8100809827519815,4.922837576659736,1597015.8500781187,0.0,12456.66015625,0.0,-4.882678723561185e-07,1.8953228477151678,-32.844399071303165,1648245.263265587,-3.112165798715355,0.25072906522105315,59383.49256561822,-13039833.716305451,25849.307964911237,2.4993431677271376,0.40527083863840707,0.0,8.022837576659736,44317439.7254242,1598119.527626248,1.2798418223689068,0.0,-9.775438968573956,0.04449494522734944,2.331455938362985e-06,33.223002432739854,1.2356231932732749,24.636748280066932,0.0,8.975072388386217e-07,8.664911751497898e-08,0.0,0.0,0.0,1.7440815771028527e-05,406.9310557329359,406.9310557329359
320.5499999999671,30617.083159528738,10095.228052442904,-19.93786126414617,-537.4413752399731,1.5337061242352945,0.0006766152795171211,4.675308243240274,-3.14160211900498,1332692.9134329073,988411.544382578,0.9736983776092529,0.9473967552185059,0.3311135946060252,59139.002471670414,357.5137301754182,299.0589590951061,9.51214560496183e-06,0.7677183732156112,44338238.60614605,23329990.434915803,1.8004089950565711,4.923343020227677,1600740.0359743708,0.0,12455.171875,0.0,-2.4757235517203213e-07,1.8875169268950962,-32.84389362773523,1644886.7040748661,-1.5741196770878962,0.2519324655947507,59412.45493244665,-13027878.317113295,26063.552276196362,2.5025334977915756,0.4079885806108929,0.0,8.023343020227678,44307716.60135848,1601842.221496815,1.2785398879019163,0.0,-9.775604106391286,0.044559312173048024,1.1803451439183914e-06,33.246756364319104,1.2342578605282541,24.66423745113992,0.0,9.012824575793643e-07,4.3788139148657316e-08,0.0,0.0,0.0,1.9234502421786462e-05,448.740757520643,448.740757520643
320.649999999967,30615.09735946278,10041.63813274575,-19.810098758766575,-534.9734938996347,1.5337739003034463,0.000678460155554848,4.675375835387049,-3.141601935083603,1331447.5911367647,987166.2220864354,0.9735459685325623,0.9470919370651245,0.332010118077906,58988.14203978654,357.7924203961562,299.2924410364616,9.327287895821712e-06,0.7680109494293303,44326741.57001276,23327867.710375324,1.7907508033131463,4.923848860981545,1604691.6709920464,0.0,12453.22265625,0.0,-2.766730371472903e-07,1.8797906032447271,-32.84338778698136,1641459.9952218037,-1.754660742989253,0.2531996609095557,59450.76100419827,-13015923.411170393,26278.245643775346,2.5056261714918375,0.4107077584244745,0.0,8.023848860981545,44296338.75726959,1605792.56192453,1.2771911856619869,0.0,-9.77576849274078,0.04462951710128513,1.316956801781946e-06,33.2693070700967,1.232838608255212,24.69070263820486,0.0,9.051983123523854e-07,4.876698491014228e-08,0.0,0.0,0.0,1.8616749178594886e-05,434.28906203549997,434.28906203549997
320.7499999999669,30613.124326921923,9988.295159474923,-19.682475903014613,-532.503077687519,1.533841861648297,0.0006803081881833474,4.675443616782198,-3.1416017551339013,1330202.5097158663,985921.140665537,0.9733576774597168,0.9467153549194336,0.3329025103014335,58832.20710607717,358.0696156337578,299.5246717449218,9.1460502451568e-06,0.7683034717497378,44313611.33641429,23325743.261300243,1.7811065896177918,4.924355080271758,1608817.3530602092,0.0,12450.814453125,0.0,-2.9659723421726625e-07,1.872142998499146,-32.842881567691144,1637966.2657204529,-1.8760475559635483,0.2545228347741719,59494.60582315951,-13003969.449839657,26493.37461974438,2.508622359533409,0.41342821696348125,0.0,8.024355080271759,44283328.874274425,1609917.0424671548,1.2757935295137754,0.0,-9.775932126768675,0.044704050642444995,1.409384904227982e-06,33.290667060712,1.2313660918218576,24.716116670262622,0.0,9.092252904938768e-07,5.209394194678846e-08,0.0,0.0,0.0,1.8090584597542373e-05,421.97633176910597,421.97633176910597
320.8499999999668,30611.164047624407,9935.199379248472,-19.554997786117912,-530.0302370006724,1.53391001056232,0.00068219474598955,4.675511589127238,-3.141601578564918,1328957.7163809054,984676.347330576,0.9731324911117554,0.9462649822235107,0.33379076715085293,58671.241312652965,358.34531801310897,299.7556529915395,8.968757794658444e-06,0.7685959291644447,44298804.12047682,23323617.166968077,1.7714765531070797,4.924861659043463,1613074.6910622714,0.0,12447.9326171875,0.0,-1.5179760887162885e-07,1.8645732460954043,-32.84237498891944,1634404.177563845,-0.9575287269187636,0.25589585567710177,59541.40271804429,-12992016.89649462,26708.925687353098,2.5115220656521244,0.41614980101387017,0.0,8.024861659043463,44268643.18554089,1614173.2055706899,1.2743437851666974,0.0,-9.776095007653993,0.04478171498302414,7.200211843829371e-07,33.310798861303,1.2298391118227217,24.74041054566559,0.0,9.133399052035725e-07,2.6564546102581203e-08,0.0,0.0,0.0,1.903717433281375e-05,444.01576607937886,444.01576607937886
320.94999999996674,30609.21650677237,9882.35102736529,-19.427669613381983,-527.5550865945415,1.5339783487197935,0.0006840993113382681,4.675579754188092,-3.1416014054682986,1327713.2580984347,983431.8890481053,0.9728704690933228,0.9457408785820007,0.3346748846897714,58505.29068193623,358.61952969281936,299.985386575116,8.794935149936123e-06,0.7688883106180454,44282312.95434727,23321489.507289212,1.7618609099339972,4.925368578096045,1617427.4394308298,0.0,12444.5830078125,0.0,-7.785111799663014e-08,1.857080490909818,-32.84186806986686,1630773.7279846566,-0.48969041122263746,0.25731352918816575,59591.27583458362,-12980066.212201502,26924.885265894747,2.5143245115502344,0.41887235531801975,0.0,8.025368578096044,44252274.71706813,1618524.835144374,1.2728418533410089,0.0,-9.776257134610296,0.04486148927109391,3.6857258164719444e-07,33.3296925726619,1.2282574705326574,24.76354732961039,0.0,9.175220294312025e-07,1.3573002188293423e-08,0.0,0.0,0.0,1.9356214964726438e-05,451.4157642007021,451.4157642007021
321.04999999996664,30607.281689029867,9829.75032717045,-19.300496857969655,-525.0777488471074,1.534046877544645,0.000686007995642108,4.675648113732976,-3.1416012361883308,1326469.184001755,982187.8149514257,0.9725701808929443,0.9451403021812439,0.3355548591817754,58334.40393411728,358.8922528684778,300.2138743245734,8.624575785987076e-06,0.7691806047109966,44264073.87328726,23319360.36500352,1.752259898031847,4.9258758175599215,1621842.8564731376,0.0,12440.7412109375,0.0,-8.116523320111924e-08,1.8496638890028216,-32.841360830402984,1627072.8414542247,-0.5090452744990528,0.25877115971084147,59643.03275067693,-12968117.879290551,27141.23971565199,2.517027637086511,0.42159572462974054,0.0,8.025875817559921,44234159.53568502,1622939.1678212672,1.2712850787144176,0.0,-9.776418506887374,0.04494245166833496,3.835006055118914e-07,33.347295262628954,1.2266194051682335,24.7854496193158,0.0,9.217533407025815e-07,1.4096488087646803e-08,0.0,0.0,0.0,1.899572271299718e-05,442.96810333806354,442.96810333806354
321.14999999996655,30605.359578499054,9777.39748937092,-19.173485227528303,-522.5983525494028,1.5341155989490087,0.0006879386063290102,4.675716669506069,-3.1416010705570603,1325225.5441091768,980944.1750588475,0.9722307324409485,0.944461464881897,0.33643068710187835,58158.632512011405,359.16348977615195,300.44111810201616,8.457987856758109e-06,0.7694727997282962,44244038.914699644,23317229.825484186,1.7426737774280534,4.926383356943542,1626289.4744642458,0.0,12436.3984375,0.0,-1.3729567371889573e-08,1.8423226073467303,-32.840853291019364,1623300.062613923,-0.0858484866522627,0.26026419887069785,59694.56972290513,-12956172.388829105,27357.975343620055,2.519628015483364,0.4243197537785731,0.0,8.026383356943542,44214249.69839671,1627384.6799105578,1.2696705753761994,0.0,-9.77657912377346,0.04502371782453987,6.473672838130632e-08,33.36356584351666,1.2249236138178377,24.806052709310826,0.0,9.260160809803625e-07,2.3751102529167693e-09,0.0,0.0,0.0,1.926538024774213e-05,449.2152989119467,449.2152989119467
321.24999999996646,30603.4501587039,9725.292711534204,-19.04664055356684,-520.1170306146196,1.5341845148426845,0.000689893728718938,4.675785423273653,-3.141600908430968,1323982.3892324679,979701.0201821385,0.9718515872955322,0.9437031745910645,0.33730236514490836,57978.03013978619,359.43324269492854,300.66711980510746,8.295080404785438e-06,0.7697648837900429,44222196.11779426,23315097.975650206,1.7331028236378268,4.926891175392663,1630734.5009615999,0.0,12431.5478515625,0.0,7.743587565611776e-08,1.8350558235812071,-32.84034547257024,1619455.2531373594,0.482688858330993,0.261787840914435,59744.97085093889,-12944230.239728836,27575.078408711484,2.5221210055193577,0.42704428772703534,0.0,8.026891175392663,44192533.23994613,1631828.5676406776,1.2679973377304783,0.0,-9.776738984596916,0.04510437108163895,-3.6432926915631387e-07,33.378490227173785,1.2231697840604825,24.825317799065594,0.0,9.302916260036913e-07,-1.3341706239774361e-08,0.0,0.0,0.0,1.9746152670131505e-05,460.38348414626296,460.38348414626296
321.34999999996637,30601.553412572117,9673.436177535677,-18.919968879048863,-517.6339224907756,1.5342536268540792,0.0006918617884603665,4.675854376822604,-3.141600749968525,1322739.7712209933,978458.4021706639,0.9714318513870239,0.9428637623786926,0.33816989023475336,57792.653029676796,359.7015139497095,300.8918813691486,8.135704252509868e-06,0.7700568447654023,44198497.52374805,23312964.904601764,1.7235473308516807,4.927399251539183,1635139.5655520535,0.0,12426.1787109375,0.0,1.1689411788529114e-07,1.827862725783057,-32.83983739642372,1615536.961241934,0.7263181459966218,0.2633363219682871,59793.298366963936,-12932291.941134747,27792.535126789357,2.5245000931255497,0.4297691716252436,0.0,8.027399251539183,44168962.2210396,1636232.4521176172,1.2662633464792399,0.0,-9.776898088727778,0.04518334409380152,-5.487348904393231e-07,33.392027050239946,1.2213566087535614,24.843174507767472,0.0,9.345580240227072e-07,-2.0056736235529823e-08,0.0,0.0,0.0,1.9774958359839452e-05,461.01291023289843,461.01291023289843
321.4499999999663,30599.669322401565,9621.828056588427,-18.793476654523644,-515.1491791805502,1.53432293671215,0.0006938448062599286,4.675923531930861,-3.141600595218711,1321497.744975876,977216.3759255467,0.9709693193435669,0.9419386982917786,0.3390332595405918,57602.56090797972,359.96830591615634,301.1154047706764,7.979969365301542e-06,0.7703486699356388,44172851.17649139,23310830.70609534,1.7140076272474427,4.927907562911869,1639448.3422127338,0.0,12420.2626953125,0.0,1.5643290568467805e-07,1.820742512192318,-32.839329085051034,1611542.156149797,0.9687941527498116,0.26490088923238075,59837.17516382577,-12920358.032121278,28010.331677285663,2.526757365821955,0.4324942508849081,0.0,8.027907562911869,44143444.733498186,1640539.958158511,1.2644642892567395,0.0,-9.777056435580327,0.045259076923595126,-7.326157846246392e-07,33.40410144574558,1.2194815785926412,24.85950527635417,0.0,9.387828541668118e-07,-2.6727010740811364e-08,0.0,0.0,0.0,1.9807499495269346e-05,461.72926744529263,461.72926744529263
321.5499999999662,30597.797872974188,9570.468588560458,-18.667120301607884,-512.661580234768,1.5343924464719512,0.0006958505789319577,4.6759928905113375,-3.141600444039386,1320255.8519094698,975974.4828591405,0.9708651304244995,0.9417302012443542,0.33989246904959264,57407.58479930002,360.2336205800293,301.3376918081252,7.827882178901291e-06,0.7706404368893407,44163480.94522201,23308694.81283255,1.7044806341868128,4.928416244476439,1643529.3716223955,0.0,12418.9306640625,0.0,2.2402300742241366e-07,1.813694397996379,-32.838820403486466,1608134.765228539,1.3826858041747219,0.26646155827438456,59871.65387569493,-12908424.031161498,28228.453990458973,2.529026510111341,0.4352193685141502,0.0,8.028416244476439,44134192.54700205,1644619.5336069085,1.263099313759828,0.0,-9.77721402445761,0.04532796109190468,-1.046592672443602e-06,33.42851499818865,1.2180478222480238,24.888005772451034,0.0,9.428910834272236e-07,-3.810870967615586e-08,0.0,0.0,0.0,2.0085597604172363e-05,468.16906468901425,468.16906468901425
321.6499999999661,30595.939052096255,9519.35809917464,-18.5408774916674,-510.1704819551806,1.534462158264773,0.0006978800284577914,4.676062454617712,-3.141600296352939,1319013.8484609835,974732.4794106542,0.9709514379501343,0.9419028162956238,0.3407475133126302,57207.57544985306,360.49745946024717,301.5587438265972,7.679356621714817e-06,0.7709322154720105,44162758.71404019,23306556.71202801,1.6949635907287754,4.928925418181752,1647440.4513094465,0.0,12420.0341796875,0.0,2.9789054251105895e-07,1.806717623686038,-32.838311229781155,1605034.0783564735,1.8321957114598502,0.26802879260133883,59899.01350695915,-12896487.55843377,28446.887470171867,2.5313833805999293,0.43794436167199635,0.0,8.028925418181752,44133582.71024285,1648529.0208020068,1.261958890342071,0.0,-9.777370854355551,0.04539160975870969,-1.3881483873031495e-06,33.459529452050575,1.216843993131093,24.922984054811053,0.0,9.46915601771517e-07,-5.044880113527296e-08,0.0,0.0,0.0,2.0418609716110584e-05,475.88748532929753,475.88748532929753
321.749999999966,30594.09284810055,9468.496931803344,-18.41475321157412,-507.6759887510755,1.5345320741372157,0.0006999291493003495,4.6761322263512906,-3.1416001522140746,1317771.7724111788,973490.4033608495,0.9710081815719604,0.9420163631439209,0.34159838658531483,57002.54104646318,360.7598239623404,301.77856199537945,7.53434055411617e-06,0.7712240133263607,44160684.487311244,23304416.345352434,1.6854560760629818,4.929435097729651,1651261.7128243074,0.0,12420.7607421875,0.0,3.53815817588643e-07,1.7998114458560528,-32.83780155023325,1601875.4573110451,2.168368378476652,0.2696161226226132,59922.34072057438,-12884548.984646812,28665.61725719917,2.5338279561712818,0.44066906498120784,0.0,8.029435097729651,44131621.87600991,1652348.610660655,1.2607693835540044,0.0,-9.777526924158837,0.04545223515216837,-1.6443995563104083e-06,33.48957899990569,1.2155939980259485,24.956938356749532,0.0,9.509020087336825e-07,-5.964672878300212e-08,0.0,0.0,0.0,2.059755381970354e-05,480.0139699101756,480.0139699101756
321.8499999999659,30592.259248747847,9417.885417340443,-18.28875360394492,-505.1782371986233,1.5346021961641096,0.0007019978885152564,4.676202207822961,-3.141600011658851,1316529.6762197725,972248.3071694432,0.9710239171981812,0.9420477747917175,0.3424450833320135,56792.53833860379,361.02071553416505,301.9971475157163,7.392868701217026e-06,0.771515818995492,44156730.30657241,23302273.794558074,1.6759583721324505,4.929945263464354,1655102.0408728356,0.0,12420.9619140625,0.0,4.0510565324503034e-07,1.7929751304317239,-32.83729138449855,1598639.9807868327,2.4735528191928173,0.2712417601873198,59945.5098730161,-12872608.824112339,28884.628433889986,2.536357566223266,0.44339331308278485,0.0,8.029945263464354,44127782.423085794,1656187.2568792587,1.2595191810842128,0.0,-9.777682232788099,0.045512830833287464,-1.8776131700557788e-06,33.5182588134226,1.2142832855671737,24.989546512699835,0.0,9.549128113232965e-07,-6.797443377825175e-08,0.0,0.0,0.0,2.0739767782757113e-05,483.2837473093609,483.2837473093609
321.9499999999658,30590.438241190048,9367.523873138342,-18.162884759477844,-502.6773629365659,1.5346725264928498,0.0007040888703510119,4.676272401153586,-3.141599874660736,1315287.6129873507,971006.2439370214,0.9709981679916382,0.9419963955879211,0.343287598243633,56577.626927226265,361.2801356712887,302.21450162889386,7.254980549209478e-06,0.7718076200402804,44150884.21561034,23300129.148952037,1.6664707834390673,4.930455893936546,1658974.611964874,0.0,12420.6318359375,0.0,4.6770148254271504e-07,1.7862079522803669,-32.83678075402636,1595327.5222242698,2.8449528885329713,0.27290843960887984,59968.89009188067,-12860667.597501399,29103.90603529858,2.538970080259033,0.4461169407660796,0.0,8.030455893936546,44122052.39012646,1660058.1408236164,1.2582082446648943,0.0,-9.777836779205707,0.04557374919714202,-2.1615786338230455e-06,33.54555456499292,1.212911538489196,25.0208042343748,0.0,9.589556638933172e-07,-7.810278822846482e-08,0.0,0.0,0.0,2.0982505437462557e-05,488.895086561466,488.895086561466
322.04999999996573,30588.62981198727,9317.412603427087,-18.03715248389252,-500.1734942865721,1.5347430672666813,0.000706201951557946,4.676342808480461,-3.14159974121378,1314045.6337393038,969764.2646889745,0.9709324836730957,0.9418649077415466,0.34412592623060834,56357.86648998593,361.53808591472915,302.43062561503376,7.120660708181958e-06,0.7720994043513999,44143218.25833959,23297982.49577559,1.6569935964505353,4.93096696819442,1662917.7373996656,0.0,12419.7919921875,0.0,5.310952116421852e-07,1.779509195118964,-32.836269679768485,1591940.9872516517,3.2180184859820464,0.27462310237587106,59993.915427413565,-12848725.805285547,29323.43505119995,2.5416648917214824,0.4488397829848418,0.0,8.03096696819442,44114503.761195295,1663999.6007320376,1.2568396546374607,0.0,-9.777990562414997,0.04563603108599915,-2.4473488601957477e-06,33.571515804714636,1.2114807479870826,25.05079024073831,0.0,9.630528402798522e-07,-8.825578539621617e-08,0.0,0.0,0.0,2.123520119941167e-05,494.73734583816594,494.73734583816594
322.14999999996564,30586.833947114137,9267.551899436481,-17.911562660459484,-497.66676223304137,1.5348138206118471,0.0007083358574358713,4.676413431955751,-3.141599611343904,1312803.7914541475,968522.4224038182,0.9708254337310791,0.941650927066803,0.34496006242086,56133.31793255883,361.79456785023285,302.6455207914123,6.989898032827568e-06,0.7723911595972691,44133664.47968364,23295833.924260445,1.6475270970906302,4.93147846481795,1666970.5003887918,0.0,12418.4228515625,0.0,5.872713643162442e-07,1.7728781514373546,-32.835758183144954,1588478.2241741756,3.544223844553642,0.2763929369234799,60022.02076137073,-12836783.967122564,29543.200427586446,2.544441776680226,0.4515616748667425,0.0,8.03147846481795,44105068.61276393,1668050.7462694822,1.2554126515592894,0.0,-9.778143581459116,0.04570073401798684,-2.6979892781243145e-06,33.59608564499213,1.2099890589245428,25.079477560456613,0.0,9.672272262766284e-07,-9.710353931521486e-08,0.0,0.0,0.0,2.1429838197248003e-05,499.22595166686233,499.22595166686233
322.24999999996555,30585.050631974857,9217.942039766436,-17.786120884782868,-495.1572902510503,1.5348847886844887,0.0007104910528898725,4.6764842737442045,-3.1415994850597158,1311562.1372793429,967280.7682290135,0.9706783294677734,0.9413565993309021,0.345790002153598,55904.042230459694,362.0495831062833,302.8591885118877,6.8627106166729845e-06,0.7726828736542233,44122282.92468832,23293683.522465013,1.6380715541750128,4.931990362672193,1671175.8751760945,0.0,12416.541015625,0.0,6.431557568742363e-07,1.7663141223880015,-32.83524628529071,1584941.7015142129,3.865636182033466,0.2782259135352828,60054.678926887136,-12824842.584854053,29763.18706925657,2.547301697623194,0.4542824517363565,0.0,8.031990362672193,44093806.938038856,1672254.5769758425,1.2539300249929466,0.0,-9.778295835420687,0.04576901747693625,-2.945453098560844e-06,33.6193045565538,1.2084381337829397,25.106939612567665,0.0,9.71504142189116e-07,-1.0580109775804911e-07,0.0,0.0,0.0,2.162616075866917e-05,503.7529445183915,503.7529445183915
