time,x,y,vx,vy,theta,theta_dot,alpha,mass,MomentsApplied,ParallelThrust,PerpendicularThrust
33.13,334.584367695716,4010.33021970187,28.8456543746021,258.667310098513,1.45532520887132,-0.00429148149882651,0.00441354091715773,6848063.07016901,33207166.5922226,110713315.507578,707123.861495463
33.14,334.872824239462,4012.91689280285,28.8652745552484,258.729609156457,1.45528229405634,-0.00427507866474548,0.00440807672148358,6847746.16987268,33211264.6489867,110602425.853815,707211.830987255
33.15,335.161476985014,4015.50418889442,28.8848838683536,258.791752630947,1.45523954326969,-0.00425867344360206,0.00440244751261476,6847429.591868,33215055.8074443,110492272.815819,707293.264735801
33.16,335.450325823698,4018.09210642073,28.9044823866365,258.853741578076,1.45519695653525,-0.00424226598780962,0.00439665335329509,6847113.33403112,33218540.0228632,110382852.120725,707368.161773525
33.17,335.739370647564,4020.68064383651,28.9240701823271,258.915577047944,1.45515453387537,-0.00422585644981218,0.00439069430780048,6846797.39425043,33221717.253143,110274159.47574,707436.521188905
33.18,336.028611349387,4023.26979960699,28.9436473271638,258.977260084647,1.45511227531088,-0.00420944498208313,0.00438457044194163,6846481.77042658,33224587.4588147,110166190.612882,707498.342126465
33.19,336.318047822659,4025.85957220783,28.963213892388,259.038791726248,1.45507018086105,-0.004193031737124,0.0043782818230651,6846166.46047259,33227150.6030457,110058941.289017,707553.623786876
33.2,336.607679961583,4028.4499601251,28.9827699487467,259.100173004811,1.45502825054368,-0.00417661686746317,0.00437182852005602,6845851.46231372,33229406.6516361,109952407.285992,707602.365426888
33.21,336.89750766107,4031.04096185514,29.0023155664945,259.161404946438,1.45498648437501,-0.00416020052565457,0.00436521060333783,6845536.7738874,33231355.5730212,109846584.410489,707644.566359366
33.22,337.187530816735,4033.63257590461,29.0218508153962,259.222488571298,1.45494488236975,-0.00414378286427646,0.0043584281448743,6845222.39314322,33232997.338271,109741468.49389,707680.225953295
33.23,337.477749324889,4036.22480079032,29.0413757647288,259.283424893666,1.45490344454111,-0.00412736403593012,0.00435148121817042,6844908.31804278,33234331.9210918,109637055.392133,707709.343633809
33.24,337.768163082536,4038.81763503926,29.0608904832841,259.344214921955,1.45486217090075,-0.00411094419323861,0.00434436989827303,6844594.54655968,33235359.2978247,109533340.985571,707731.918882157
33.25,338.058771987369,4041.41107718848,29.0803950393707,259.404859658753,1.45482106145882,-0.00409452348884545,0.00433709426177242,6844281.0766794,33236079.4474481,109430321.178831,707747.951235758
33.26,338.349575937763,4044.00512578507,29.0998895008168,259.465360100851,1.45478011622393,-0.0040781020754134,0.00432965438680255,6843967.90639928,33236492.3515772,109327991.900694,707757.439544777
33.27,338.640574832771,4046.59977938607,29.119373934972,259.525717239285,1.45473933520318,-0.00406168010563343,0.00432205035304234,6843655.0337284,33236597.9944633,109226349.104133,707760.371256995
33.28,338.931768572121,4049.19503655847,29.1388484087086,259.585932059361,1.45469871840212,-0.00404525773238193,0.00431428224172126,6843342.45668756,33236396.3629959,109125388.765549,707756.759036731
33.29,339.223157056208,4051.79089587906,29.1583129884076,259.646005540696,1.4546582658248,-0.00402883510837148,0.00430635013568503,6843030.17330917,33235887.446706,109025106.88529,707746.602646449
33.3,339.514740186092,4054.38735593447,29.1777677399972,259.705938657246,1.45461797747371,-0.00401241238632879,0.004298254119254,6842718.1816372,33235071.2377596,108925499.487291,707729.901904733
33.31,339.806517863492,4056.98441532104,29.1972127289362,259.765732377339,1.45457785334985,-0.00399598971899343,0.00428999427829702,6842406.4797271,33233947.730964,108826562.618941,707706.656686422
33.32,340.098489990781,4059.58207264481,29.2166480202164,259.825387663709,1.45453789345266,-0.00397956725911653,0.00428157070023216,6842095.06564575,33232516.9237636,108728292.350947,707676.866922523
33.33,340.390656470984,4062.18032652145,29.236073678365,259.884905473528,1.45449809778007,-0.00396314515945949,0.00427298347402627,6841783.9374714,33230778.8162416,108630684.777199,707640.532600239
33.34,340.683017207767,4064.77917557619,29.2554897674464,259.94428675844,1.45445846632847,-0.00394672357279277,0.00426423269019716,6841473.09329357,33228733.4111198,108533736.014641,707597.653762975
33.35,340.975572105442,4067.37861844377,29.2748963510652,260.003532464592,1.45441899909274,-0.00393030265189453,0.00425531844081273,6841162.53121298,33226380.7137586,108437442.203132,707548.230510333
33.36,341.268321068952,4069.97865376842,29.2942934923674,260.062643532664,1.45437969606623,-0.00391388254954945,0.00424624081949232,6840852.24934154,33223720.7321575,108341799.505323,707492.262998122
33.37,341.561264003876,4072.57928020374,29.3136812540437,260.121620897907,1.45434055724073,-0.00389746341854736,0.00423699992140758,6840542.24580224,33220753.4769558,108246804.106518,707429.751438378
33.38,341.854400816416,4075.18049641272,29.333059698331,260.180465490166,1.45430158260654,-0.00388104541168203,0.00422759584328247,6840232.51872906,33217478.9614313,108152452.214549,707360.696099325
