time,x,y,vx,vy,theta,theta_dot,alpha,mass,MomentsApplied,ParallelThrust,PerpendicularThrust
75.26,4311.99914676298,21127.1369346891,218.931819214595,638.601286547375,1.17909773211763,-0.0078862240438107,0.0614253314723294,5438655.7222805,37329097.6369736,137826858.082691,791037.308006821
75.27,4314.18846495512,21133.5229475546,219.029829106791,638.73736836938,1.17901886987719,-0.00786658440117881,0.0614322478470193,5438271.98526528,37339320.7886245,137827148.894545,791251.041941896
75.28,4316.37876324619,21139.9103212383,219.127864995939,638.873459566753,1.17894020403318,-0.00784693905266572,0.0614389701170157,5437888.24825606,37349218.4811536,137827439.873847,791457.87758598
75.29,4318.57004189615,21146.2990558339,219.225926827485,639.009560163103,1.17886173464265,-0.00782728816805378,0.0614454983176209,5437504.51125265,37358790.6297398,137827731.02071,791657.81321761
75.3,4320.76230116443,21152.6891514356,219.324014546853,639.145670182066,1.17878346176097,-0.00780763191717828,0.0614518324857936,5437120.77425489,37368037.1524859,137828022.335243,791850.8471773
75.31,4322.95554130989,21159.0806081374,219.422128099444,639.281789647305,1.1787053854418,-0.00778797046992589,0.0614579726601496,5436737.03726259,37376957.9704174,137828313.817552,792036.977867525
75.32,4325.14976259089,21165.4734260339,219.520267430638,639.41791858251,1.1786275057371,-0.00776830399623319,0.0614639188809607,5436353.30027555,37385553.0074833,137828605.467738,792216.203752731
75.33,4327.3449652652,21171.8676052197,219.618432485796,639.554057011398,1.17854982269714,-0.00774863266608514,0.0614696711901548,5435969.56329361,37393822.1905587,137828897.285899,792388.523359395
75.34,4329.54114959005,21178.2631457898,219.716623210254,639.690204957713,1.17847233637048,-0.00772895664951357,0.0614752296313159,5435585.82631658,37401765.449445,137829189.272131,792553.935276025
75.35,4331.73831582216,21184.6600478394,219.814839549333,639.826362445223,1.17839504680398,-0.00770927611659568,0.0614805942496837,5435202.08934427,37409382.7168702,137829481.426681,792712.427880793
75.36,4333.93646421765,21191.0583114638,219.913081448331,639.962529497725,1.17831795404282,-0.0076895912376964,0.0614857650921528,5434818.3523765,37416673.9284888,137829773.749551,792864.005406766
75.37,4336.13559503213,21197.4579367588,220.011348852511,640.098706139048,1.17824105813044,-0.00766990218309194,0.0614907422073023,5434434.61541309,37423639.0228884,137830066.240753,793008.671375287
75.38,4338.33570852066,21203.8589238202,220.109641707127,640.234892393042,1.17816435910861,-0.00765020912298668,0.0614955256453535,5434050.87845385,37430277.9415883,137830358.900365,793146.424623632
75.39,4340.53680493773,21210.2612727441,220.207959957421,640.371088283581,1.17808785701738,-0.00763051222762431,0.0615001154581682,5433667.1414986,37436590.6290379,137830649.013425,793277.26405119
75.4,4342.7388845373,21216.664983627,220.30630354808,640.507293832994,1.1780115518951,-0.00761081166595593,0.0615045116992619,5433283.4045396,37442577.0326152,137830937.505554,793401.188619358
75.41,4344.94194757278,21223.0700565653,220.404672422045,640.643509059552,1.17793544377844,-0.00759110760742075,0.0615087144242417,5432899.66757925,37448237.1026082,137831226.165352,793518.197351295
75.42,4347.14599429701,21229.4764916559,220.503066523244,640.779733984157,1.17785953270237,-0.00757140022236872,0.0615127236902051,5432515.93062232,37453570.7922206,137831514.992884,793628.289331969
75.43,4349.35102496224,21235.8842889957,220.60148579685,640.915968630775,1.17778381870014,-0.00755168968118304,0.0615165395556039,5432132.19366865,37458578.0575869,137831803.988211,793731.463708434
75.44,4351.55703982021,21242.293448682,220.699930188019,641.052213023397,1.17770830180333,-0.00753197615427862,0.0615201620805415,5431748.45671805,37463258.8577771,137832093.151391,793827.719689945
75.45,4353.76403912209,21248.7039708123,220.798399641892,641.188467186038,1.17763298204179,-0.00751225981210065,0.0615235913267733,5431364.71977032,37467613.1547931,137832382.482476,793917.05654791
75.46,4355.97202311851,21255.1158554841,220.896894103596,641.324731142735,1.17755785944367,-0.00749254082512297,0.0615268273577061,5430980.9828253,37471640.9135721,137832671.981517,793999.473615931
75.47,4358.18099205954,21261.5291027955,220.995413518243,641.461004917551,1.17748293403542,-0.00747281936384665,0.061529870238398,5430597.24588279,37475342.1019829,137832961.64856,794074.970289749
75.48,4360.39094619472,21267.9437128447,221.093957830932,641.59728853457,1.17740820584178,-0.0074530955987984,0.0615327200355562,5430213.50894261,37478716.6908302,137833251.483647,794143.546027315
75.49,4362.60188577303,21274.3596857301,221.192526986748,641.7335820179,1.17733367488579,-0.00743336970052912,0.0615353768175393,5429829.77200457,37481764.6538566,137833541.486817,794205.200348845
75.5,4364.8138110429,21280.7770215502,221.291120930763,641.869885391671,1.17725934118879,-0.00741364183961231,0.0615378406543543,5429446.03506849,37484485.9677367,137833831.658105,794259.932836685
75.51,4367.02672225221,21287.1957204042,221.389739608038,642.006198680037,1.17718520477039,-0.00739391218664261,0.061540111617657,5429062.29813418,37486880.6120826,137834121.99771,794307.732233834
75.52,4369.24061964829,21293.615782391,221.488382963621,642.142521907172,1.17711126564852,-0.00737418091249388,0.0615421897807527,5428678.56120147,37488948.5694444,137834412.505555,794348.605014127
75.53,4371.45550347793,21300.03720761,221.587050942532,642.278855097281,1.1770375238394,-0.00735444818789692,0.0615440752186247,5428294.82427015,37490689.8253103,137834703.181601,794382.555080215
75.54,4373.67137398735,21306.459996161,221.685743489789,642.415198274586,1.17696397935752,-0.00733471418350066,0.0615457680078872,5427911.08734006,37492104.3681107,137834994.000078,794409.582263949
75.55,4375.88823142225,21312.8841481437,221.784460550403,642.551551463313,1.17689063221568,-0.00731497906995632,0.0615472682267899,5427527.35041093,37493192.1892099,137835280.560646,794429.686459345
75.56,4378.10607602775,21319.3096636584,221.883202068474,642.687914685103,1.17681748242498,-0.0072952430157549,0.0615485759552319,5427143.61347032,37493953.2829121,137835567.288519,794442.867622626
75.57,4380.32490804844,21325.7365428052,221.981967985868,642.824287956704,1.17674452999483,-0.00727550619158324,0.0615496912754672,5426759.87653038,37494387.6464202,137835854.183706,794449.125771617
75.58,4382.5447277283,21332.1647856848,222.080758247567,642.960671302416,1.17667177493291,-0.00725576876813864,0.0615506142706581,5426376.13959091,37494495.2798759,137836141.24621,794448.460986319
75.59,4384.76553531077,21338.5943923978,222.179572798549,643.097064746555,1.17659921724523,-0.00723603091612737,0.0615513450256111,5425992.40265173,37494276.1863599,137836428.476035,794440.873409004
75.6,4386.98733103876,21345.0253630453,222.278411583781,643.233468313461,1.17652685693607,-0.00721629280626312,0.0615518836267757,5425608.66571266,37493730.3718887,137836715.873178,794426.363244147
75.61,4389.21011515459,21351.4576977284,222.377274548224,643.369882027492,1.17645469400801,-0.00719655460926548,0.061552230162244,5425224.92877351,37492857.8454191,137837003.437631,794404.930758518
75.62,4391.43388790008,21357.8913965487,222.476161636832,643.506305913026,1.17638272846191,-0.00717681649585847,0.061552384721751,5424841.1918341,37491658.618846,137837291.169387,794376.576281136
75.63,4393.65864951645,21364.3264596078,222.575072794552,643.64273999446,1.17631096029696,-0.00715707863676892,0.0615523473966724,5424457.45489423,37490132.7070035,137837579.06843,794341.300203296
75.64,4395.88440024439,21370.7628870078,222.674007966325,643.779184296212,1.17623938951059,-0.00713734120272507,0.0615521182800245,5424073.71795374,37488280.1276627,137837867.134745,794299.102978508
75.65,4398.11114032405,21377.2006788507,222.772967097088,643.915638842717,1.17616801609856,-0.00711760436445491,0.0615516974664641,5423689.98101242,37486100.9015342,137838155.368309,794249.98512256
75.66,4400.33886999503,21383.6398352392,222.871950131771,644.05210365843,1.17609684005492,-0.0070978682926848,0.0615510850522865,5423306.24407009,37483595.0522684,137838443.769098,794193.947213522
75.67,4402.56758949634,21390.0803562757,222.9709570153,644.188578767824,1.17602586137199,-0.00707813315813782,0.061550281135426,5422922.50712658,37480762.6064526,137838732.337261,794130.9783853
75.68,4404.7972990665,21396.5222420634,223.069987692598,644.32506419539,1.17595508004041,-0.00705839913180726,0.0615492858154545,5422538.77018169,37477603.5936141,137839021.072642,794061.087338759
75.69,4407.02799894342,21402.9654927054,223.169042108565,644.461559965645,1.17588449604909,-0.00703866638448904,0.0615480991936139,5422155.03323525,37474118.0462224,137839309.975151,793984.278349998
75.7,4409.25968936451,21409.410108305,223.268120208111,644.598066103121,1.17581410938524,-0.00701893508688742,0.0615467213727621,5421771.29628705,37470305.9996865,137839597.019707,793900.552246572
75.71,4411.49237056659,21415.8560889661,223.367221935737,644.734582631172,1.17574392003438,-0.00699920540868915,0.061545152457382,5421387.5593313,37466167.4923547,137839881.855524,793809.909918258
75.72,4413.72604278595,21422.3034347924,223.466347234434,644.871109569517,1.17567392798029,-0.00697947751939392,0.0615433925539175,5421003.82236681,37461702.5654957,137840166.857407,793712.352316737
75.73,4415.96070625829,21428.7521458881,223.565496047423,645.007646938686,1.17560413320509,-0.00695975158967078,0.0615414417704905,5420620.08540002,37456911.2632952,137840452.025306,793607.880455529
75.74,4418.19636121877,21435.2022223575,223.66466831961,645.14419476327,1.1755345356892,-0.00694002779017488,0.0615393002164619,5420236.34843075,37451793.6328767,137840737.359166,793496.495410333
75.75,4420.43300790196,21441.6536643051,223.763863995899,645.280753067874,1.1754651354113,-0.00692030629154596,0.0615369680028246,5419852.61145881,37446349.7243013,137841022.858929,793378.198319077
75.76,4422.67064654192,21448.1064718358,223.863083021194,645.417321877122,1.17539593234838,-0.00690058726440682,0.0615344452422018,5419468.87448402,37440579.5905669,137841308.524533,793252.99038189
75.77,4424.90927737213,21454.5606450545,223.9623253404,645.553901215651,1.17532692647574,-0.00688087087936182,0.0615317320488469,5419085.13750619,37434483.2876071,137841594.355912,793120.872861078
75.78,4427.14890062554,21461.0161840667,224.061590898423,645.690491108115,1.17525811776694,-0.00686115730699532,0.0615288285386428,5418701.40052513,37428060.8742945,137841880.352997,792981.847081204
75.79,4429.38951653452,21467.4730889778,224.160879640169,645.827091579185,1.17518950619387,-0.00684144671787016,0.0615257348291003,5418317.66354067,37421312.4124356,137842166.515715,792835.914428963
75.8,4431.63112533092,21473.9313598936,224.260191510549,645.963702653545,1.17512109172669,-0.00682173928252618,0.0615224510393577,5417933.92655262,37414237.9667737,137842452.843989,792683.076353258
75.81,4433.87372724603,21480.3909969201,224.359526454473,646.100324355896,1.17505287433387,-0.00680203517147864,0.0615189772901792,5417550.1895608,37406837.604987,137842739.337739,792523.334365147
75.82,4436.11732251057,21486.8520001637,224.458884416856,646.23695671095,1.17498485398215,-0.00678233455521673,0.0615153137039544,5417166.45256502,37399111.397689,137843025.99688,792356.69003785
75.83,4438.36191135474,21493.3143697308,224.558265342615,646.373599743439,1.1749170306366,-0.00676263760420203,0.0615114604046971,5416782.7155651,37391059.4184268,137843312.82151,792183.132924017
75.84,4440.60749400817,21499.7781057282,224.657669176671,646.510253478104,1.17484940426056,-0.00674294448915662,0.061507417518045,5416398.97856086,37382681.7436825,137843599.811397,792002.67392745
75.85,4442.85407069994,21506.243208263,224.75709586393,646.646917939712,1.17478197481567,-0.00672325538055129,0.0615031851712926,5416015.24155211,37373978.4528756,137843886.9664,791815.317691578
75.86,4445.10164165858,21512.7096774424,224.856545349318,646.783593153035,1.17471474226186,-0.00670357044875552,0.0614987634933326,5415631.50453867,37364949.6283615,137844170.086374,791621.066038684
75.87,4447.35020711207,21519.1775133739,224.956017576906,646.920279140371,1.17464770655738,-0.0066838898619963,0.0614941526146688,5415247.76750867,37355595.3554257,137844453.221068,791419.920853013
75.88,4449.59976728784,21525.6467161653,225.05551248861,647.056975919269,1.17458086765876,-0.00666421379049655,0.0614893526680975,5414864.0304732,37345915.722251,137844736.519652,791211.884080339
75.89,4451.85032241272,21532.1172859245,225.155030029268,647.193683514279,1.17451422552085,-0.0066445424045174,0.0614843637873623,5414480.29343248,37335910.8199485,137845019.982016,790996.95772836
75.9,4454.10187271302,21538.5892227597,225.254570143833,647.330401950219,1.17444778009681,-0.00662487587428168,0.0614791861077981,5414096.55638635,37325580.7425603,137845303.608046,790775.143866843
75.91,4456.35441841445,21545.0625267792,225.35413277726,647.467131251918,1.17438153133806,-0.00660521436997243,0.0614738197663565,5413712.81933461,37314925.587059,137845587.397625,790546.444627603
75.92,4458.60795974223,21551.5371980917,225.453717874518,647.603871444218,1.17431547919436,-0.0065855580617314,0.0614682649016036,5413329.08227709,37303945.4533457,137845871.350633,790310.862204466
75.93,4460.86249692097,21558.0132368061,225.553325380579,647.740622551973,1.17424962361375,-0.00656590711965748,0.061462521653719,5412945.3452136,37292640.4442501,137846155.466944,790068.398853273
75.94,4463.11803017478,21564.4906430316,225.652955240427,647.877384600047,1.17418396454255,-0.00654626171380521,0.0614565901644948,5412561.60814396,37281010.6655281,137846439.746431,789819.056891823
75.95,4465.37455972718,21570.9694168776,225.752607399054,648.014157613319,1.17411850192541,-0.00652662201418325,0.0614504705773347,5412177.871068,37269056.2258665,137846724.188961,789562.838699969
75.96,4467.63208580117,21577.4495584538,225.852281801461,648.150941616674,1.17405323570527,-0.00650698819075287,0.061444163037252,5411794.13398552,37256777.2368734,137847008.7944,789299.746719425
75.97,4469.89060861919,21583.9310678699,225.951978392661,648.287736635013,1.17398816582336,-0.0064873604134264,0.0614376676908692,5411410.39689636,37244173.8130851,137847293.562607,789029.783453893
75.98,4472.15012840311,21590.4139452363,226.051697117676,648.424542693244,1.17392329221923,-0.00646773885206572,0.0614309846864167,5411026.65980032,37231246.0719613,137847578.493441,788752.951468982
75.99,4474.41064537429,21596.8981906632,226.151437921541,648.561359816287,1.17385861483071,-0.00644812367648076,0.0614241141737313,5410642.92269724,37217994.1338852,137847863.586948,788469.240765552
76,4476.67215975351,21603.3838042614,226.251200749299,648.698188029073,1.17379413359394,-0.00642851505673159,0.0614170563042549,5410259.18558692,37204418.1221634,137848148.842819,788178.664415875
76.01,4478.934671761,21609.8707861417,226.350985545989,648.835027356549,1.17372984844337,-0.00640891316257363,0.0614098112310708,5409875.44846919,37190518.163029,137848432.018237,787881.227426506
76.02,4481.19818161646,21616.3591364152,226.450792256208,648.971877822325,1.17366575931175,-0.0063893181625163,0.0614023791088367,5409491.71133763,37176294.3856361,137848713.299032,787576.932610973
76.03,4483.46268953902,21622.8488551935,226.550620823006,649.108739446304,1.17360186613012,-0.00636973022510338,0.0613947600941647,5409107.97419258,37161746.9220407,137848994.740778,787265.782844297
76.04,4485.72819574725,21629.3399425879,226.650471190008,649.245612249943,1.17353816882787,-0.00635014951985917,0.0613869543452239,5408724.23703958,37146875.9071974,137849276.343312,786947.781062895
76.05,4487.99470045915,21635.8323987104,226.75034330232,649.382496258212,1.17347466733267,-0.00633057621624686,0.0613789620214447,5408340.49987845,37131681.4789807,137849558.106465,786622.930264953
76.06,4490.26220389217,21642.326223673,226.850237105064,649.51939149609,1.17341136157051,-0.00631101048366704,0.0613707832838535,5407956.76270901,37116163.7781797,137849840.030066,786291.233510362
76.07,4492.53070626323,21648.821417588,226.950152543379,649.656297988565,1.17334825146568,-0.00629145249145617,0.0613624182950747,5407573.02553109,37100322.9485005,137850122.113939,785952.693920756
76.08,4494.80020778866,21655.3179805679,227.050089562415,649.793215760631,1.17328533694076,-0.00627190240888507,0.0613538672193261,5407189.28834451,37084159.136563,137850404.357907,785607.314679453
76.09,4497.07070868428,21661.8159127255,227.150048107342,649.930144837293,1.17322261791667,-0.0062523604051574,0.0613451302224204,5406805.55114909,37067672.4919006,137850686.761786,785255.099031444
76.1,4499.34220916536,21668.3152141738,227.250028123345,650.067085243559,1.17316009431262,-0.00623282664940815,0.0613362074717612,5406421.81394466,37050863.1669595,137850969.325391,784896.050283374
76.11,4501.61470944659,21674.8158850263,227.350029555626,650.204037004449,1.17309776604613,-0.00621330131070208,0.0613270991363433,5406038.07673103,37033731.3170947,137851252.048532,784530.171803462
76.12,4503.88820974215,21681.3179253963,227.450052349405,650.341000144987,1.17303563303302,-0.00619378455803228,0.0613178053867514,5405654.33950803,37016277.1005729,137851534.931017,784157.467021556
76.13,4506.16271026564,21687.8213353978,227.55009644992,650.477974690205,1.17297369518744,-0.00617427656031858,0.0613083263951575,5405270.60227549,36998500.6785697,137851817.972649,783777.939429072
76.14,4508.43821123014,21694.3261151447,227.650161802426,650.614960665142,1.17291195242184,-0.00615477748640609,0.0612986623353204,5404886.86503323,36980402.2151655,137852101.173229,783391.592578918
76.15,4510.71471284816,21700.8322647513,227.7502483522,650.75195809484,1.17285040464697,-0.00613528750506363,0.0612888133825842,5404503.12778108,36961981.8773489,137852384.532751,782998.416951215
76.16,4512.99221533169,21707.3397843323,227.850356044535,650.888967004352,1.17278905177192,-0.00611580678529915,0.0612787797138761,5404119.39051885,36943239.8350127,137852667.507439,782598.427741998
76.17,4515.27071889213,21713.8486740023,227.95048482461,651.025987418415,1.17272789370407,-0.00609633549548601,0.0612685615077442,5403735.65324487,36924176.2609571,137852946.935008,782191.630318493
76.18,4517.55022374038,21720.3589338765,228.05063463658,651.163019358919,1.17266693034911,-0.00607687380226218,0.0612581589443721,5403351.91595015,36904791.3308821,137853226.519795,781778.028479851
76.19,4519.83073008674,21726.8705640701,228.150805423143,651.300062844608,1.17260616161109,-0.00605742187407319,0.0612475722060182,5402968.17864484,36885085.2233535,137853506.261582,781357.626086011
76.2,4522.11223814097,21733.3835646985,228.250997129672,651.437117900546,1.17254558739235,-0.00603797987928074,0.061236801475909,5402584.44132876,36865058.1198378,137853786.160149,780930.427058231
76.21,4524.39474811227,21739.8979358775,228.351209701562,651.574184551804,1.17248520759356,-0.0060185479861612,0.0612258469388485,5402200.70400174,36844710.2046975,137854066.215271,780496.435379049
76.22,4526.67826020929,21746.413677723,228.451443084232,651.711262823455,1.1724250221137,-0.00599912636290407,0.0612147087812143,5401816.96666361,36824041.6651918,137854346.42672,780055.655092305
76.23,4528.96277464013,21752.9307903513,228.551697223122,651.84835274058,1.17236503085007,-0.00597971517761051,0.0612033871909574,5401433.22931419,36803052.6914762,137854626.794265,779608.090303137
76.24,4531.24829161236,21759.4492738787,228.651972063696,651.985454328259,1.17230523369829,-0.0059603145982918,0.0611918823576005,5401049.49195331,36781743.4765968,137854907.31767,779153.745177846
76.25,4533.534811333,21765.969128422,228.752267551442,652.12256761158,1.17224563055231,-0.00594092479286782,0.0611801944722352,5400665.7545808,36760114.2164917,137855187.996699,778692.623943937
76.26,4535.82233400851,21772.4903540981,228.852583631873,652.259692615631,1.17218622130438,-0.00592154592916559,0.0611683237275227,5400282.0171965,36738165.1099903,137855468.831109,778224.730890092
76.27,4538.11085984483,21779.0129510242,228.952920250527,652.396829365507,1.17212700584509,-0.0059021781749177,0.0611562703176891,5399898.27980022,36715896.3588082,137855749.820654,777750.070366074
76.28,4540.40038904733,21785.5369193179,229.053277352964,652.533977886301,1.17206798406334,-0.00588282169776085,0.061144034438527,5399514.5423918,36693308.1675502,137856030.965088,777268.64678277
76.29,4542.69092182086,21792.0622590968,229.153654884775,652.671138203113,1.17200915584636,-0.00586347666523432,0.0611316162873918,5399130.80497107,36670400.7437041,137856312.264157,776780.464612083
76.3,4544.98245836971,21798.5889704788,229.254052791573,652.808310341043,1.17195052107971,-0.00584414324477846,0.0611190160632007,5398747.06753786,36647174.2976414,137856593.717607,776285.528386925
76.31,4547.27499889763,21805.1170535822,229.354471019001,652.945494325194,1.17189207964726,-0.00582482160373322,0.061106233966431,5398363.33009201,36623629.0426154,137856875.325383,775783.829099123
76.32,4549.56854360782,21811.6465085254,229.454909512726,653.08269018067,1.17183383143122,-0.00580551190966581,0.0610932701991176,5397979.59263333,36599765.1947602,137857153.795679,775275.384013691
76.33,4551.86309270294,21818.1773354273,229.555368217713,653.219897930572,1.17177577631213,-0.00578621432803961,0.0610801249648925,5397595.85515252,36575582.9730924,137857431.511095,774760.198857917
76.34,4554.15864638512,21824.7095344066,229.655847077121,653.357117593829,1.17171791416885,-0.00576692902541381,0.0610667984694271,5397212.11765602,36551082.5994763,137857709.378955,774238.27840831
76.35,4556.45520485589,21831.2431055825,229.756346035889,653.494349193548,1.17166024487859,-0.00574765616833359,0.0610532909195507,5396828.3801462,36526264.2986429,137857987.398986,773709.627502003
76.36,4558.75276831625,21837.7780490744,229.856865039626,653.631592754349,1.17160276831691,-0.00572839592320605,0.0610396025234914,5396444.64262289,36501128.2981899,137858265.570912,773174.251036756
76.37,4561.05133696665,21844.314365002,229.957404034136,653.768848301325,1.17154548435768,-0.00570914845672431,0.0610257334910225,5396060.90508593,36475674.8285785,137858543.894456,772632.15397091
76.38,4563.35091100699,21850.852053485,230.057962965254,653.906115859565,1.17148839287311,-0.00568991393547057,0.0610116840334658,5395677.16753514,36449904.1231369,137858822.369334,772083.341323458
76.39,4565.65149063664,21857.3911146436,230.158541778845,654.043395454163,1.17143149373375,-0.00567069252591466,0.0609974543636889,5395293.42997038,36423816.4180627,137859100.995262,771527.818174102
76.4,4567.95307605443,21863.9315485981,230.259140420804,654.18068711021,1.1713747868085,-0.00565148439441249,0.0609830446961037,5394909.69239147,36397411.9524166,137859379.771951,770965.589663105
76.41,4570.25566745864,21870.4733554692,230.35975883706,654.317990852797,1.17131827196455,-0.0056322897072046,0.0609684552466649,5394525.95479824,36370690.9681225,137859658.69911,770396.660991306
76.42,4572.55926504701,21877.0165353778,230.460396973572,654.455306707014,1.17126194906748,-0.00561310863041464,0.0609536862328672,5394142.21719054,36343653.7099658,137859937.776442,769821.03742007
76.43,4574.86386901674,21883.5610884448,230.561054776333,654.592634697951,1.17120581798117,-0.00559394133004787,0.0609387378737447,5393758.4795682,36316300.4255901,137860217.003649,769238.724271231
76.44,4577.16947956451,21890.1070147918,230.661732191369,654.729974850696,1.17114987856787,-0.00557478797198967,0.060923610389868,5393374.74193105,36288631.3654962,137860496.38043,768649.726927056
76.45,4579.47609688642,21896.6543145403,230.762429164738,654.867327190335,1.17109413068815,-0.00555564872200406,0.0609083040033433,5392991.00427895,36260646.7830393,137860775.90648,768054.050830193
76.46,4581.78372117807,21903.2029878122,230.863145642533,655.004691741953,1.17103857420093,-0.00553652374573217,0.0608928189378095,5392607.26661172,36232346.9344271,137861055.58149,767451.701483629
76.47,4584.0923526345,21909.7530347296,230.963881570883,655.142068530634,1.17098320896348,-0.0055174132086908,0.0608771554184373,5392223.5289292,36203732.0787186,137861333.375776,766842.670424413
76.48,4586.4019914502,21916.3044554149,231.064636895507,655.279457580199,1.17092803483139,-0.005498317275557,0.060861313671926,5391839.79122559,36174802.4778209,137861609.19753,766226.976921492
76.49,4588.71263781916,21922.8572499907,231.165411560648,655.41685891095,1.17087305165863,-0.00547923611049998,0.060845293926862,5391456.05350047,36145558.3964734,137861885.16643,765604.627062753
76.5,4591.02429193477,21929.4114185799,231.266205511007,655.554272544335,1.17081825929753,-0.00546016987865113,0.0608290964133231,5391072.31575959,36116000.1022431,137862161.282156,764975.626591863
76.51,4593.33695398988,21935.9669613053,231.367018692849,655.691698505419,1.17076365759874,-0.00544111874501147,0.0608127213625664,5390688.57800278,36086127.8655375,137862437.544382,764339.981312522
76.52,4595.6506241768,21942.5238782904,231.46785105248,655.829136819265,1.17070924641129,-0.00542208287445027,0.0607961690073702,5390304.84022988,36055941.9596025,137862713.952782,763697.697088462
76.53,4597.96530268733,21949.0821696585,231.568702536239,655.966587510929,1.17065502558255,-0.00540306243170345,0.0607794395820327,5389921.10244075,36025442.660523,137862990.507026,763048.779843456
76.54,4600.28098971269,21955.6418355337,231.669573090506,656.104050605467,1.17060099495823,-0.0053840575813722,0.0607625333223698,5389537.36463521,35994630.2472186,137863267.20678,762393.235561231
76.55,4602.5976854436,21962.2028760397,231.770462661699,656.241526127929,1.17054715438242,-0.0053650684879214,0.060745450465713,5389153.62681312,35963505.0014394,137863544.051706,761731.070285373
76.56,4604.91539007021,21968.765291301,231.871371196273,656.379014103361,1.17049350369754,-0.00534609531567822,0.0607281912509077,5388769.88897433,35932067.207768,137863821.041466,761062.290119367
76.57,4607.23410378218,21975.329081442,231.972298640725,656.516514556803,1.17044004274438,-0.00532713822883058,0.0607107559183104,5388386.15111866,35900317.153614,137864098.175716,760386.901226484
76.58,4609.55382676858,21981.8942465876,232.073244941589,656.654027513294,1.17038677136209,-0.00530819739142568,0.060693144709788,5388002.41324598,35868255.1292117,137864375.454111,759704.909829732
76.59,4611.874559218,21988.4607868627,232.174210045443,656.791552997863,1.17033368938818,-0.00528927296736854,0.0606753578687143,5387618.67535613,35835881.427619,137864652.876301,759016.322211825
76.6,4614.19630131845,21995.0287023927,232.275193898901,656.929091035538,1.17028079665851,-0.00527036512042049,0.060657395639969,5387234.93744894,35803196.3447154,137864930.441934,758321.144715143
76.61,4616.51905325744,22001.5979933031,232.376196448623,657.066641651337,1.1702280930073,-0.00525147401419772,0.0606392582699351,5386851.19952428,35770200.1791952,137865208.150655,757619.383741591
76.62,4618.84281522193,22008.1686597196,232.477217641307,657.204204870276,1.17017557826716,-0.0052325998121698,0.060620946006497,5386467.46158199,35736893.2325723,137865485.004594,756911.045564818
76.63,4621.16758739834,22014.7407017683,232.578257423474,657.341780716736,1.17012325226904,-0.00521374267713991,0.0606024590990386,5386083.72361914,35703275.8091704,137865758.897014,756196.122865953
76.64,4623.49336997258,22021.3141195754,232.679315740495,657.479369212059,1.17007111484227,-0.00519490277099316,0.060583797798595,5385699.98562971,35669348.2161161,137866032.930579,755474.636280054
76.65,4625.82016312998,22027.8889132676,232.780392536922,657.616970375939,1.17001916581456,-0.00517608025674687,0.0605649623580602,5385316.2476222,35635110.7633213,137866307.104924,754746.592446645
76.66,4628.14796705535,22034.4650829713,232.881487759625,657.754584233357,1.16996740501199,-0.00515727529726581,0.0605459530312826,5384932.50959645,35600563.7635032,137866581.419676,754011.998064507
76.67,4630.47678193295,22041.0426288137,232.982601355513,657.892210809285,1.16991583225902,-0.00513848805526078,0.0605267700736014,5384548.77155232,35565707.532181,137866855.874463,753270.859891662
76.68,4632.8066079465,22047.6215509218,233.083733271544,658.029850128691,1.16986444737846,-0.00511971869328709,0.0605074137418444,5384165.03348965,35530542.3876755,137867130.468909,752523.184745361
76.69,4635.13744527922,22054.201849423,233.184883454718,658.167502216534,1.16981325019153,-0.00510096737374312,0.0604878842943255,5383781.29540831,35495068.6511018,137867405.202635,751768.979501936
76.7,4637.46929411377,22060.7835244452,233.286051852083,658.305167097762,1.16976224051779,-0.00508223425886883,0.060468181990843,5383397.55730814,35459286.6463722,137867680.075259,751008.251096852
76.71,4639.80215463229,22067.3665761162,233.387238410731,658.442844797319,1.1697114181752,-0.00506351951074433,0.0604483070926769,5383013.81918899,35423196.7001889,137867955.086395,750241.006524566
76.72,4642.13602701639,22073.9510045642,233.488443077803,658.580535340139,1.1696607829801,-0.00504482329128837,0.0604282598625867,5382630.08105073,35386799.1420441,137868230.235657,749467.252838505
76.73,4644.47091144717,22080.5368099176,233.589665800484,658.718238751146,1.16961033474718,-0.00502614576225691,0.0604080405648089,5382246.3428932,35350094.3042155,137868505.522653,748686.997150992
76.74,4646.80680810518,22087.1239923051,233.690906526009,658.855955055257,1.16956007328956,-0.00500748708524164,0.0603876494650559,5381862.60471626,35313082.5217655,137868780.94699,747900.246633215
76.75,4649.14371717044,22093.7125518556,233.792165201659,658.993684277377,1.16950999841871,-0.00498884742166851,0.0603670868305128,5381478.86651978,35275764.1325347,137869056.508272,747107.008515089
76.76,4651.48163882245,22100.3024886984,233.893441774765,659.131426442405,1.16946010994449,-0.00497022693279629,0.0603463529298349,5381095.1283036,35238139.4771431,137869332.206098,746307.290085287
76.77,4653.8205732402,22106.8938029628,233.994736192706,659.269181575228,1.16941040767516,-0.00495162577971511,0.0603254480331463,5380711.39006758,35200208.8989859,137869607.854055,745501.098691144
76.78,4656.16052060213,22113.4864947786,234.096048402868,659.406949700604,1.16936089141737,-0.00493304412324661,0.0603043724120367,5380327.65181106,35161972.7442282,137869879.770489,744688.440977741
