Propellant mass [kg],d_cp_cg [m]
5225.467851549137,3.846328437917223
5252.970313925712,3.844993324432577
5280.472776302286,3.8436582109479307
5307.9752386788605,3.8423230974632845
5335.477701055435,3.8409879839786383
5362.980163432009,3.839652870493992
5390.482625808584,3.838317757009346
5417.985088185158,3.8369826435246996
5445.487550561733,3.8356475300400534
5472.990012938307,3.834312416555407
5500.492475314882,3.832977303070761
5527.994937691456,3.831642189586115
5555.49740006803,3.8303070761014686
5582.999862444604,3.8289719626168224
5610.502324821179,3.827636849132176
5638.004787197753,3.8263017356475304
5665.507249574328,3.8249666221628837
5693.009711950902,3.823631508678238
5720.512174327477,3.8222963951935913
5748.014636704051,3.8209612817089456
5775.5170990806255,3.819626168224299
5803.019561457199,3.818291054739653
5830.522023833774,3.8169559412550065
5858.024486210348,3.8156208277703607
5885.526948586923,3.8142857142857145
5913.029410963498,3.8129506008010683
5940.531873340072,3.811615487316422
5968.034335716647,3.810280373831776
5995.536798093221,3.8089452603471297
6023.039260469795,3.8076101468624834
6050.541722846369,3.8062750333778372
6078.044185222944,3.804939919893191
6105.546647599518,3.803604806408545
6133.049109976093,3.8022696929238986
6160.551572352667,3.8009345794392524
6188.054034729242,3.799599465954606
6215.556497105816,3.79826435246996
6243.0589594823905,3.7969292389853138
6270.561421858964,3.7955941255006675
6298.063884235539,3.7942590120160213
6325.566346612113,3.792923898531375
6353.068808988688,3.791588785046729
6380.571271365262,3.790253671562083
6408.073733741837,3.7889185580774365
6435.576196118411,3.7875834445927907
6463.078658494986,3.786248331108144
6490.58112087156,3.7849132176234983
6518.083583248134,3.7835781041388516
6545.586045624709,3.782242990654206
6573.088508001283,3.7809078771695597
6600.590970377858,3.7795727636849135
6628.093432754432,3.7782376502002673
6655.595895131007,3.776902536715621
6683.098357507581,3.775567423230975
6710.6008198841555,3.7742323097463286
6738.103282260729,3.7728971962616824
6765.605744637304,3.771562082777036
6793.108207013878,3.77022696929239
6820.610669390453,3.7688918558077438
6848.113131767027,3.7675567423230976
6875.615594143602,3.7662216288384514
6903.118056520176,3.764886515353805
6930.620518896751,3.763551401869159
6958.1229812733245,3.7622162883845127
6985.625443649899,3.7608811748998665
7013.127906026473,3.7595460614152203
7040.630368403048,3.758210947930574
7068.132830779623,3.756875834445928
7095.635293156197,3.7555407209612817
7123.137755532772,3.754205607476636
7150.640217909346,3.7528704939919892
7178.1426802859205,3.7515353805073435
7205.645142662494,3.750200267022697
7233.147605039069,3.748865153538051
7260.650067415643,3.7475300400534044
7288.152529792218,3.7461949265687586
7315.654992168792,3.7448598130841124
7343.157454545367,3.743524699599466
7370.659916921941,3.74218958611482
7398.162379298516,3.740854472630174
7425.6648416750895,3.7395193591455276
7453.167304051664,3.7381842456608814
7480.669766428238,3.736849132176235
7508.172228804813,3.735514018691589
7535.674691181387,3.7341789052069427
7563.177153557962,3.7328437917222965
7590.679615934536,3.7315086782376503
7618.182078311111,3.730173564753004
7645.6845406876855,3.728838451268358
7673.187003064259,3.7275033377837117
7700.689465440834,3.7261682242990655
7728.191927817408,3.7248331108144193
7755.694390193983,3.723497997329773
7783.196852570557,3.722162883845127
7810.699314947132,3.7208277703604806
7838.201777323706,3.7194926568758344
7865.704239700281,3.718157543391188
7893.2067020768545,3.716822429906542
7920.709164453429,3.715487316421896
7948.211626830003,3.7141522029372496
7975.714089206578,3.712817089452604
8003.216551583152,3.7114819759679576
8030.719013959727,3.7101468624833114
8058.221476336301,3.708811748998665
8085.723938712876,3.707476635514019
8113.22640108945,3.7061415220293723
8140.728863466024,3.7048064085447265
8168.231325842598,3.7034712950600803
8195.733788219173,3.702136181575434
8223.236250595748,3.700801068090788
8250.738712972323,3.6994659546061417
8278.241175348896,3.6981308411214955
8305.74363772547,3.6967957276368493
8333.246100102046,3.695460614152203
8360.74856247862,3.694125500667557
8388.251024855193,3.6927903871829106
8415.753487231768,3.6914552736982644
8443.255949608343,3.690120160213618
8470.758411984918,3.688785046728972
8498.260874361491,3.687449933244326
8525.763336738066,3.6861148197596796
8553.26579911464,3.6847797062750334
8580.768261491216,3.683444592790387
8608.270723867789,3.6821094793057414
8635.773186244363,3.6807743658210947
8663.275648620938,3.679439252336449
8690.778110997513,3.6781041388518023
8718.280573374086,3.6767690253671566
8745.783035750661,3.67543391188251
8773.285498127236,3.674098798397864
8800.78796050381,3.6727636849132175
8828.290422880385,3.6714285714285717
8855.792885256958,3.6700934579439255
8883.295347633533,3.6687583444592793
8910.797810010108,3.667423230974633
8938.300272386683,3.666088117489987
8965.802734763256,3.6647530040053407
8993.30519713983,3.6634178905206944
9020.807659516406,3.6620827770360482
9048.31012189298,3.660747663551402
9075.812584269554,3.659412550066756
9103.315046646128,3.6580774365821096
9130.817509022703,3.6567423230974634
9158.319971399278,3.655407209612817
9185.822433775851,3.654072096128171
9213.324896152426,3.6527369826435248
9240.827358529,3.6514018691588785
9268.329820905576,3.6500667556742323
9295.832283282149,3.648731642189586
9323.334745658723,3.64739652870494
9350.837208035298,3.6460614152202937
9378.339670411873,3.6447263017356475
9405.842132788448,3.6433911882510013
9433.344595165021,3.642056074766355
9460.847057541596,3.6407209612817093
9488.34951991817,3.6393858477970626
9515.851982294746,3.638050734312417
9543.354444671319,3.6367156208277702
9570.856907047893,3.6353805073431245
9598.359369424468,3.634045393858478
9625.861831801043,3.632710280373832
9653.364294177616,3.631375166889186
9680.866756554191,3.6300400534045396
9708.369218930766,3.6287049399198934
9735.87168130734,3.627369826435247
9763.374143683914,3.626034712950601
9790.876606060488,3.6246995994659548
9818.379068437063,3.6233644859813086
9845.881530813638,3.6220293724966623
9873.383993190211,3.620694259012016
9900.886455566786,3.61935914552737
9928.38891794336,3.6180240320427237
9955.891380319936,3.6166889185580775
9983.39384269651,3.6153538050734313
10010.896305073084,3.614018691588785
10038.398767449658,3.612683578104139
10065.901229826233,3.6113484646194927
10093.403692202808,3.6100133511348464
10120.906154579381,3.6086782376502002
10148.408616955956,3.607343124165554
10175.91107933253,3.606008010680908
10203.413541709106,3.6046728971962616
10230.916004085679,3.6033377837116154
10258.418466462253,3.6020026702269696
10285.920928838828,3.600667556742323
10313.423391215403,3.599332443257677
10340.925853591976,3.597997329773031
10368.428315968551,3.596662216288385
10395.930778345126,3.5953271028037386
10423.4332407217,3.5939919893190924
10450.935703098274,3.592656875834446
10478.438165474849,3.5913217623498
10505.940627851423,3.5899866488651537
10533.443090227998,3.5886515353805075
10560.945552604571,3.5873164218958613
10588.448014981146,3.585981308411215
10615.950477357721,3.584646194926569
10643.452939734296,3.5833110814419227
10670.95540211087,3.5819759679572765
10698.457864487444,3.5806408544726303
10725.960326864018,3.579305740987984
10753.462789240593,3.577970627503338
10780.965251617168,3.5766355140186916
10808.467713993741,3.5753004005340454
10835.970176370316,3.573965287049399
10863.47263874689,3.572630173564753
10890.975101123466,3.5712950600801068
10918.477563500039,3.5699599465954606
10945.980025876614,3.5686248331108144
10973.482488253188,3.567289719626168
11000.984950629763,3.565954606141522
11028.487413006336,3.564619492656876
11055.989875382911,3.56328437917223
11083.492337759486,3.5619492656875837
11110.99480013606,3.5606141522029375
11138.497262512634,3.5592790387182913
11165.999724889209,3.557943925233645
11193.502187265784,3.556608811748999
11221.004649642358,3.5552736982643527
11248.507112018933,3.5539385847797065
11276.009574395506,3.5526034712950603
11303.512036772081,3.551268357810414
11331.014499148656,3.549933244325768
11358.51696152523,3.5485981308411216
11386.019423901804,3.5472630173564754
11413.521886278379,3.545927903871829
11441.024348654953,3.544592790387183
11468.526811031528,3.543257676902537
11496.029273408101,3.5419225634178906
11523.531735784676,3.5405874499332444
11551.034198161251,3.539252336448598
11578.536660537826,3.537917222963952
11606.039122914399,3.5365821094793057
11633.541585290974,3.5352469959946595
11661.044047667549,3.5339118825100133
11688.546510044123,3.532576769025367
11716.048972420696,3.531241655540721
11743.551434797271,3.529906542056075
11771.053897173846,3.5285714285714285
11798.55635955042,3.5272363150867827
11826.058821926996,3.525901201602136
11853.561284303569,3.5245660881174903
11881.063746680144,3.523230974632844
11908.566209056718,3.521895861148198
11936.068671433293,3.5205607476635516
11963.571133809866,3.5192256341789054
11991.073596186441,3.5178905206942592
12018.576058563016,3.516555407209613
12046.07852093959,3.515220293724967
12073.580983316164,3.5138851802403206
12101.083445692739,3.5125500667556744
12128.585908069314,3.511214953271028
12156.088370445888,3.509879839786382
12183.590832822461,3.5085447263017357
12211.093295199036,3.5072096128170895
12238.595757575611,3.5058744993324433
12266.098219952186,3.504539385847797
12293.600682328759,3.503204272363151
12321.103144705334,3.5018691588785047
12348.605607081909,3.5005340453938585
12376.108069458483,3.4991989319092123
12403.610531835058,3.497863818424566
12431.112994211631,3.49652870493992
12458.615456588206,3.4951935914552736
12486.117918964781,3.4938584779706274
12513.620381341356,3.492523364485981
12541.122843717929,3.4911882510013355
12568.625306094504,3.489853137516689
12596.127768471079,3.488518024032043
12623.630230847653,3.4871829105473964
12651.132693224226,3.4858477970627506
12678.635155600801,3.4845126835781044
12706.137617977376,3.483177570093458
12733.64008035395,3.481842456608812
12761.142542730524,3.4805073431241658
12788.645005107099,3.4791722296395196
12816.147467483674,3.4778371161548733
12843.649929860248,3.476502002670227
12871.152392236821,3.475166889185581
12898.654854613396,3.4738317757009347
12926.157316989971,3.4724966622162885
12953.659779366546,3.4711615487316423
12981.16224174312,3.469826435246996
13008.664704119694,3.46849132176235
13036.167166496269,3.4671562082777037
13063.669628872844,3.4658210947930574
13091.172091249418,3.4644859813084112
13118.674553625991,3.463150867823765
13146.177016002566,3.461815754339119
13173.679478379141,3.4604806408544726
13201.181940755716,3.4591455273698264
13228.684403132289,3.4578104138851806
13256.186865508864,3.456475300400534
13283.689327885439,3.455140186915888
13311.191790262013,3.4538050734312415
13338.694252638586,3.452469959946596
13366.196715015161,3.4511348464619496
13393.699177391736,3.4497997329773034
13421.201639768311,3.448464619492657
13448.704102144884,3.447129506008011
13476.206564521459,3.4457943925233647
13503.709026898034,3.4444592790387185
13531.211489274609,3.4431241655540723
13558.713951651183,3.441789052069426
13586.216414027756,3.44045393858478
13613.718876404331,3.4391188251001337
13641.221338780906,3.4377837116154875
13668.723801157481,3.4364485981308412
13696.226263534054,3.435113484646195
13723.728725910629,3.433778371161549
13751.231188287204,3.4324432576769026
13778.733650663778,3.4311081441922564
13806.236113040351,3.42977303070761
13833.738575416926,3.428437917222964
13861.241037793501,3.4271028037383178
13888.743500170076,3.4257676902536716
13916.245962546649,3.4244325767690253
13943.748424923224,3.423097463284379
13971.250887299799,3.421762349799733
13998.753349676374,3.4204272363150867
14026.255812052947,3.419092122830441
14053.758274429521,3.4177570093457943
14081.260736806096,3.4164218958611485
14108.763199182671,3.415086782376502
14136.265661559246,3.413751668891856
14163.768123935819,3.41241655540721
14191.270586312394,3.4110814419225637
14218.773048688969,3.4097463284379175
14246.275511065543,3.4084112149532713
14273.777973442116,3.407076101468625
14301.280435818691,3.405740987983979
14328.782898195266,3.4044058744993326
14356.285360571841,3.4030707610146864
14383.787822948414,3.40173564753004
14411.290285324989,3.400400534045394
14438.792747701564,3.399065420560748
14466.295210078139,3.3977303070761016
14493.797672454712,3.3963951935914554
14521.300134831286,3.395060080106809
14548.802597207861,3.393724966622163
14576.305059584436,3.3923898531375167
14603.80752196101,3.3910547396528705
14631.309984337584,3.3897196261682243
14658.812446714159,3.388384512683578
14686.314909090734,3.387049399198932
14713.817371467308,3.3857142857142857
14741.319833843881,3.3843791722296395
14768.822296220456,3.3830440587449933
14796.324758597031,3.381708945260347
14823.827220973606,3.380373831775701
14851.329683350179,3.379038718291055
14878.832145726754,3.377703604806409
14906.334608103329,3.3763684913217626
14933.837070479904,3.3750333778371164
14961.339532856477,3.37369826435247
14988.841995233051,3.372363150867824
15016.344457609626,3.371028037383178
15043.846919986201,3.3696929238985316
15071.349382362774,3.3683578104138854
15098.851844739349,3.367022696929239
15126.354307115924,3.365687583444593
15153.856769492499,3.3643524699599467
15181.359231869072,3.3630173564753005
15208.861694245647,3.3616822429906543
15236.364156622221,3.360347129506008
15263.866618998796,3.359012016021362
15291.369081375371,3.3576769025367157
15318.871543751944,3.3563417890520695
15346.374006128519,3.3550066755674233
15373.876468505094,3.353671562082777
15401.378930881669,3.352336448598131
15428.881393258242,3.3510013351134846
15456.383855634816,3.3496662216288384
15483.886318011391,3.348331108144192
15511.388780387966,3.346995994659546
15538.89124276454,3.3456608811749
15566.393705141114,3.344325767690254
15593.896167517689,3.3429906542056074
15621.398629894264,3.3416555407209616
15648.901092270837,3.3403204272363154
15676.403554647412,3.338985313751669
15703.906017023986,3.337650200267023
15731.408479400561,3.3363150867823768
15758.910941777134,3.3349799732977305
15786.413404153709,3.3336448598130843
15813.915866530284,3.332309746328438
15841.418328906859,3.330974632843792
15868.920791283434,3.3296395193591457
15896.423253660007,3.3283044058744995
15923.925716036581,3.3269692923898533
15951.428178413156,3.325634178905207
15978.930640789731,3.324299065420561
16006.433103166304,3.3229639519359147
16033.935565542879,3.3216288384512684
16061.438027919454,3.3202937249666222
16088.940490296029,3.318958611481976
16116.442952672602,3.31762349799733
16143.945415049177,3.3162883845126836
16171.447877425751,3.3149532710280374
16198.950339802326,3.313618157543391
16226.4528021789,3.312283044058745
16253.955264555474,3.3109479305740988
16281.457726932049,3.3096128170894525
16308.960189308624,3.3082777036048063
16336.462651685197,3.3069425901201606
16363.965114061772,3.3056074766355144
16391.467576438346,3.304272363150868
16418.97003881492,3.302937249666222
16446.472501191496,3.3016021361815757
16473.97496356807,3.3002670226969295
16501.477425944646,3.298931909212283
16528.979888321217,3.297596795727637
16556.482350697792,3.296261682242991
16583.984813074367,3.2949265687583447
16611.48727545094,3.2935914552736985
16638.989737827516,3.2922563417890522
16666.49220020409,3.290921228304406
16693.994662580666,3.28958611481976
16721.49712495724,3.2882510013351136
16748.999587333812,3.2869158878504674
16776.502049710387,3.285580774365821
16804.00451208696,3.284245660881175
16831.506974463537,3.2829105473965288
16859.00943684011,3.2815754339118826
16886.511899216686,3.2802403204272363
16914.01436159326,3.27890520694259
16941.516823969836,3.277570093457944
16969.019286346407,3.2762349799732977
16996.521748722982,3.274899866488652
17024.024211099557,3.2735647530040053
17051.52667347613,3.2722296395193595
17079.029135852707,3.270894526034713
17106.53159822928,3.2695594125500667
17134.034060605856,3.2682242990654204
17161.53652298243,3.2668891855807742
17189.038985359006,3.265554072096128
17216.541447735577,3.2642189586114823
17244.043910112152,3.262883845126836
17271.546372488727,3.26154873164219
17299.0488348653,3.2602136181575436
17326.551297241876,3.2588785046728974
17354.05375961845,3.257543391188251
17381.556221995026,3.256208277703605
17409.0586843716,3.254873164218959
17436.561146748172,3.2535380507343126
17464.063609124747,3.2522029372496664
17491.566071501322,3.25086782376502
17519.068533877897,3.249532710280374
17546.57099625447,3.2481975967957277
17574.073458631046,3.2468624833110815
17601.57592100762,3.2455273698264353
17629.078383384196,3.244192256341789
17656.58084576077,3.242857142857143
17684.083308137342,3.2415220293724967
17711.585770513917,3.2401869158878505
17739.08823289049,3.2388518024032042
17766.590695267067,3.237516688918558
17794.09315764364,3.236181575433912
17821.595620020216,3.2348464619492656
17849.09808239679,3.2335113484646194
17876.600544773366,3.232176234979973
17904.103007149937,3.2308411214953274
17931.605469526512,3.229506008010681
17959.107931903087,3.228170894526035
17986.61039427966,3.226835781041389
18014.112856656237,3.2255006675567426
18041.61531903281,3.2241655540720964
18069.117781409386,3.22283044058745
18096.62024378596,3.221495327102804
18124.122706162532,3.2201602136181577
18151.625168539107,3.2188251001335115
18179.127630915682,3.2174899866488653
18206.630093292257,3.216154873164219
18234.13255566883,3.214819759679573
18261.635018045406,3.2134846461949267
18289.13748042198,3.2121495327102805
18316.639942798556,3.2108144192256343
18344.14240517513,3.209479305740988
18371.644867551702,3.208144192256342
18399.147329928277,3.2068090787716956
18426.649792304852,3.2054739652870494
18454.152254681427,3.204138851802403
18481.654717058,3.202803738317757
18509.157179434576,3.201468624833111
18536.65964181115,3.2001335113484646
18564.162104187726,3.1987983978638184
18591.664566564297,3.1974632843791726
18619.167028940872,3.1961281708945264
18646.669491317447,3.19479305740988
18674.17195369402,3.193457943925234
18701.674416070597,3.1921228304405878
18729.17687844717,3.1907877169559415
18756.679340823746,3.1894526034712953
18784.18180320032,3.188117489986649
18811.684265576896,3.186782376502003
18839.186727953467,3.1854472630173567
18866.689190330042,3.1841121495327105
18894.191652706617,3.1827770360480643
18921.69411508319,3.181441922563418
18949.196577459767,3.180106809078772
18976.69903983634,3.1787716955941256
19004.201502212916,3.1774365821094794
19031.70396458949,3.1761014686248332
19059.206426966062,3.174766355140187
19086.708889342637,3.173431241655541
19114.211351719212,3.1720961281708946
19141.713814095787,3.1707610146862484
19169.21627647236,3.169425901201602
19196.718738848936,3.168090787716956
19224.22120122551,3.1667556742323097
19251.723663602086,3.1654205607476635
19279.226125978657,3.1640854472630178
19306.728588355232,3.1627503337783716
19334.231050731807,3.1614152202937253
19361.733513108382,3.160080106809079
19389.235975484957,3.158744993324433
19416.73843786153,3.1574098798397863
19444.240900238106,3.15607476635514
19471.74336261468,3.154739652870494
19499.245824991256,3.1534045393858476
19526.748287367827,3.152069425901202
19554.250749744402,3.1507343124165557
19581.753212120977,3.1493991989319094
19609.25567449755,3.1480640854472632
19636.758136874127,3.146728971962617
19664.2605992507,3.145393858477971
19691.763061627276,3.1440587449933246
19719.26552400385,3.1427236315086784
19746.767986380422,3.141388518024032
19774.270448756997,3.140053404539386
19801.772911133572,3.1387182910547398
19829.275373510147,3.1373831775700936
19856.77783588672,3.1360480640854473
19884.280298263297,3.134712950600801
19911.78276063987,3.133377837116155
19939.285223016446,3.1320427236315087
19966.78768539302,3.1307076101468625
19994.290147769592,3.1293724966622163
20021.792610146167,3.12803738317757
20049.295072522742,3.126702269692924
20076.797534899317,3.1253671562082777
20104.29999727589,3.1240320427236314
20131.802459652466,3.1226969292389852
20159.30492202904,3.121361815754339
20186.807384405616,3.120026702269693
20214.309846782187,3.118691588785047
20241.812309158762,3.117356475300401
20269.314771535337,3.1160213618157546
20296.817233911912,3.1146862483311084
20324.319696288487,3.113351134846462
20351.82215866506,3.112016021361816
20379.324621041636,3.1106809078771698
20406.82708341821,3.1093457943925236
20434.329545794782,3.1080106809078774
20461.832008171357,3.106675567423231
20489.334470547932,3.105340453938585
20516.836932924507,3.1040053404539387
20544.339395301082,3.1026702269692925
20571.841857677657,3.1013351134846463
20599.34432005423,3.1
