time,x,y,vx,vy,theta,theta_dot,alpha,MomentsApplied,ParallelThrust,PerpendicularThrust
39.56,557.866155658803,5772.89046731175,40.3083830030708,288.245355655916,1.45279668154405,0.000912681877682154,-0.0209398873081039,-12467626.0945436,96273720.8500664,-265597.368660583
39.57,558.269239488834,5775.7729208683,40.3248585646269,288.289954053124,1.45280580836283,0.00090623420818128,-0.0209838487228897,-12569249.3065819,96279955.4179635,-267762.344809888
39.58,558.67248807448,5778.65582040884,40.3413311711746,288.334567095631,1.45281487070491,0.000899734944342416,-0.0210277175237106,-12670786.6275112,96286257.4420403,-269925.49285667
39.59,559.075901386192,5781.53916607979,40.3578008464088,288.379194886528,1.45282386805436,0.000893184127818006,-0.0210714932344744,-12772237.1677963,96292626.6171144,-272086.793849318
39.6,559.479479394656,5784.42295802866,40.3742676140765,288.423837528459,1.45283279989563,0.000886581800721506,-0.021115175379826,-12873600.0386127,96299062.6400658,-274246.228851333
39.61,559.883222070797,5787.30719640394,40.3907314979763,288.468495123627,1.45284166571364,0.000879928005627065,-0.0211587634851529,-12974874.3518582,96305565.209837,-276403.777206579
39.62,560.287129385777,5790.19188135518,40.4071925219594,288.513167773793,1.4528504649937,0.000873222785593279,-0.0212022570765873,-13076059.2201578,96312134.027404,-278559.418884387
39.63,560.691201310996,5793.07701303292,40.4236507099322,288.557855580283,1.45285919722155,0.000866466184154417,-0.0212456556810225,-13177153.7568734,96318768.7957378,-280713.13778364
39.64,561.095437818095,5795.96259158872,40.4401060858559,288.602558643986,1.45286786188339,0.00085965824526576,-0.0212889588261129,-13278157.0761115,96325469.2198438,-282864.915030258
39.65,561.499838878954,5798.84861717516,40.4565586737407,288.647277065361,1.45287645846585,0.000852799013341952,-0.0213321660402579,-13379068.292731,96332235.0067282,-285014.731766161
39.66,561.904404465691,5801.73508994581,40.473008497651,288.692010944439,1.45288498645598,0.000845888533256661,-0.0213752768526212,-13479886.5223518,96339065.8653873,-287162.569149456
39.67,562.309134550668,5804.62201005526,40.4894555817049,288.736760380824,1.45289344534131,0.000838926850342233,-0.0214182907931357,-13580610.8813606,96344928.2505277,-289308.408354563
39.68,562.714029106485,5807.50937765906,40.5058999498542,288.781525472124,1.45290183460982,0.000831914009870546,-0.0214612073925067,-13681240.4869205,96350167.7705124,-291452.230572419
39.69,563.119088105983,5810.39719291379,40.5223414438032,288.826304776392,1.45291015374992,0.000824850057741228,-0.021504026296429,-13781774.4569688,96355469.4409337,-293594.017009292
39.7,563.524311520422,5813.28545596155,40.5387799665175,288.871097367497,1.45291840225049,0.000817735040655525,-0.021546747113881,-13882211.9102289,96360839.57904,-295733.748888522
39.71,563.929699320087,5816.17416693523,40.5552155419781,288.915903339988,1.4529265796009,0.000810569005776231,-0.0215893693791278,-13982551.9662242,96366282.2914096,-297871.407451202
39.72,564.335251475506,5819.06332596862,40.5716481953877,288.96072279785,1.45293468529096,0.000803352000725519,-0.0216318926264885,-14082793.7452851,96371797.3097244,-300006.973955595
39.73,564.74096795746,5821.9529331966,40.5880779527789,289.005555851201,1.45294271881096,0.00079608407358214,-0.0216743163905815,-14182936.3685571,96377384.325355,-302140.429677313
39.74,565.146848736988,5824.84298875512,40.604504840242,289.05040260977,1.4529506796517,0.000788765272881016,-0.021716640206813,-14282978.9580093,96383043.0035211,-304271.755909491
39.75,565.552893785391,5827.73349278121,40.6209288839181,289.09526318284,1.45295856730443,0.000781395647612843,-0.0217588636113861,-14382920.6364421,96388773.0112383,-306400.933962937
39.76,565.95910307423,5830.62444541304,40.6373501099942,289.140137679205,1.45296638126091,0.0007739752472237,-0.0218009861413078,-14482760.5274947,96394574.0175758,-308527.945166313
39.77,566.36547657533,5833.51584678983,40.6537685447037,289.185026207178,1.45297412101338,0.000766504121614665,-0.021843007334394,-14582497.7556525,96400445.6938255,-310652.77086628
39.78,566.772014260777,5836.40769705191,40.6701842143264,289.229928874589,1.45298178605459,0.000758982321141412,-0.0218849267292738,-14682131.4462567,96406387.7134913,-312775.392427702
39.79,567.17871610292,5839.29999634065,40.6865971451894,289.27484578879,1.4529893758778,0.000751409896613819,-0.0219267438653938,-14781660.7255098,96412399.7522776,-314895.79123377
39.8,567.585582074372,5842.19274479854,40.7030073636671,289.319777056659,1.45299688997677,0.000743786899295555,-0.0219684582830226,-14881084.7204858,96418481.4880747,-317013.948686211
39.81,567.992612148008,5845.08594256911,40.7194148961818,289.364722784602,1.45300432784576,0.000736113380903682,-0.0220100695232555,-14980402.559136,96424632.6009477,-319129.846205422
39.82,568.39980629697,5847.97958979695,40.7358197692037,289.409683078556,1.45301168897957,0.000728389393608234,-0.0220515771280179,-15079613.3702972,96430852.7731214,-321243.465230632
39.83,568.807164494662,5850.87368662774,40.7522220092518,289.454658043994,1.45301897287351,0.000720614990031802,-0.0220929806400707,-15178716.2837022,96437141.6889699,-323354.787128592
39.84,569.214686714755,5853.76823320818,40.7686216428937,289.499647785925,1.45302617902341,0.000712790223250394,-0.0221342796030146,-15277710.4299834,96443499.0350474,-325463.788205286
39.85,569.622372931184,5856.66322968604,40.7850186967466,289.544652408901,1.45303330692564,0.000704915146863928,-0.0221754735612938,-15376594.9406829,96449924.4999374,-327570.455150884
39.86,570.030223118151,5859.55867621012,40.8014131974848,289.589672017015,1.45304035607711,0.000696989814851124,-0.0222165620602286,-15475368.9482617,96456417.7743804,-329674.769481827
39.87,570.438237250126,5862.45457293029,40.817805171825,289.63470671391,1.45304732597526,0.000689014281641541,-0.0222575446459645,-15574031.5861056,96462978.5512107,-331776.712734238
39.88,570.846415301844,5865.35091999743,40.8341946465341,289.679756602778,1.45305421611808,0.000680988602115147,-0.0222984208655046,-15672581.9885334,96469606.5253493,-333876.266464093
39.89,571.25475724831,5868.24771756346,40.8505816484296,289.724821786363,1.4530610260041,0.000672912831601869,-0.0223391902667121,-15771019.2908033,96476301.3937882,-335973.412247352
39.9,571.663263064794,5871.14496578132,40.8669662043799,289.769902366968,1.45306775513241,0.000664787025881146,-0.0223798523983167,-15869342.6291232,96483062.8555796,-338068.131680186
39.91,572.071932726838,5874.04266480499,40.883348341305,289.814998446452,1.45307440300267,0.000656611241181482,-0.0224204068099165,-15967551.1406568,96489890.6118221,-340160.406379102
39.92,572.480766210251,5876.94081478946,40.8997280861762,289.860110126237,1.45308096911508,0.000648385534179984,-0.022460853051985,-16065643.9635306,96496784.3656494,-342250.217981094
39.93,572.889763491113,5879.83941589072,40.9161054660171,289.905237507312,1.45308745297042,0.000640109962001907,-0.0225011906758728,-16163620.2368429,96503743.8222178,-344337.548143838
39.94,573.298924545773,5882.73846826579,40.9324805079034,289.950380690232,1.45309385407004,0.000631784582220182,-0.0225414192338136,-16261479.1006717,96510768.6886951,-346422.378545854
39.95,573.708249350852,5885.6379720727,40.9488532389637,289.995539775122,1.45310017191587,0.000623409452854954,-0.0225815382789278,-16359219.6960828,96517858.6742465,-348504.690886675
39.96,574.117737883242,5888.53792747045,40.9652236863793,290.040714861682,1.4531064060104,0.000614984632373104,-0.0226215473652267,-16456841.1651342,96525013.4900243,-350584.466886961
39.97,574.527390120105,5891.43833461907,40.981591877385,290.08590604919,1.45311255585672,0.000606510179687771,-0.0226614460476169,-16554342.6508884,96532232.8491561,-352661.688288735
39.98,574.937206038879,5894.33919367956,40.997957839269,290.131113436502,1.45311862095852,0.000597986154157875,-0.0227012338819041,-16651723.2974164,96539516.4667323,-354736.336855487
39.99,575.347185617272,5897.24050481392,41.0143215993738,290.176337122055,1.45312460082006,0.000589412615587622,-0.0227409104247984,-16748982.249809,96546864.0597947,-356808.394372406
40,575.757328833266,5900.14226818514,41.0306831850958,290.221577203874,1.45313049494621,0.000580789624226021,-0.0227804752339174,-16846118.6541805,96554275.3473248,-358877.84264646
40.01,576.167635665117,5903.04448395718,41.0470426238861,290.26683377957,1.45313630284246,0.000572117240766384,-0.0228199278677905,-16943131.6576783,96561664.3100762,-360944.663506606
40.02,576.578106091355,5905.94715229498,41.0633999432317,290.312106946211,1.45314202401486,0.000563395526298755,-0.0228592678858641,-17040020.4084924,96567452.1184965,-363008.838803983
40.03,576.988740090788,5908.85027336444,41.079755155201,290.35739667004,1.45314765797013,0.000554624541487337,-0.0228984948585589,-17136784.0558589,96573300.672332,-365070.350411897
40.04,577.39953764234,5911.75384733114,41.0961079938459,290.402700563818,1.45315320421554,0.000545804348349601,-0.022937608542676,-17233421.7500538,96579210.2553993,-367129.180223696
40.05,577.810498722278,5914.65787433678,41.1124584864561,290.448018720043,1.45315866225902,0.00053693500934743,-0.022976608501605,-17329932.6424176,96585191.2547099,-369185.310157527
40.06,578.221623307143,5917.56235452398,41.1288066604783,290.493351231675,1.45316403160912,0.000528016587390744,-0.0230154942996001,-17426315.885361,96591243.4120692,-371238.717994726
40.07,578.632911373748,5920.46728803629,41.1451525452952,290.538698207186,1.45316931177499,0.000519049145889131,-0.023054265500591,-17522570.6323758,96597366.4673898,-373289.387852159
40.08,579.044362899201,5923.37267501837,41.1614961703535,290.584059754671,1.45317450226645,0.000510032748662788,-0.0230929216694591,-17618696.0380392,96603560.0941299,-375337.303655814
40.09,579.455977860904,5926.27851561591,41.1778375651542,290.629435981852,1.45317960259394,0.000500967459944935,-0.0231314623720082,-17714691.2580234,96609823.9675124,-377382.447416166
40.1,579.867756236556,5929.18480997573,41.1941767592417,290.674826995974,1.45318461226854,0.000491853344408469,-0.0231698871749784,-17810555.449103,96616157.7645181,-379424.801167149
40.11,580.279698004148,5932.09155824569,41.2105137822061,290.720232903807,1.45318953080198,0.000482690467165428,-0.0232081956460601,-17906287.7691622,96622561.1643136,-381464.346966314
40.12,580.69180314197,5934.99876057473,41.2268486636842,290.765653811654,1.45319435770665,0.000473478893766452,-0.0232463873538982,-18001887.3772015,96629033.8482423,-383501.066894967
40.13,581.104071628607,5937.90641711285,41.2431814333594,290.811089825347,1.45319909249559,0.000464218690200228,-0.0232844618680954,-18097353.4333455,96635575.4998108,-385534.943058342
40.14,581.516503442941,5940.8145280111,41.2595121209622,290.856541050256,1.45320373468249,0.000454909922892949,-0.0233224187592176,-18192685.0988523,96642185.8046788,-387565.957585801
40.15,581.92909856415,5943.7230934216,41.2758407562707,290.902007591288,1.45320828378172,0.000445552658707752,-0.0233602575987972,-18287881.5361176,96648864.4506461,-389594.092630914
40.16,582.341856971713,5946.63211349752,41.2921673691106,290.947489552893,1.45321273930831,0.000436146964944161,-0.0233979779593376,-18382941.9086864,96655611.1276379,-391619.330371713
40.17,582.754778645404,5949.54158839304,41.3084919893558,290.992987039064,1.45321710077796,0.000426692909337523,-0.0234355794143168,-18477865.3812561,96662425.5276937,-393641.653010761
40.18,583.167863565298,5952.45151826343,41.3248146469285,291.038500153343,1.45322136770705,0.000417190560058441,-0.0234730615381917,-18572651.1196884,96669307.3449546,-395661.042775397
40.19,583.581111711767,5955.36190326497,41.3411353717999,291.084028998824,1.45322553961265,0.000407639985712202,-0.0235104239064023,-18667298.2910133,96676256.2756495,-397677.481917835
40.2,583.994523065485,5958.27274355496,41.35745419399,291.129573678153,1.45322961601251,0.0003980412553382,-0.023547666095376,-18761806.0634389,96683272.0180843,-399690.952715353
40.21,584.408097607425,5961.18403929174,41.3737711435683,291.175134293534,1.45323359642506,0.000388394438409356,-0.0235847876825301,-18856173.6063559,96690354.2726279,-401701.437470411
40.22,584.821835318861,5964.09579063467,41.3900862506542,291.220710946731,1.45323748036945,0.000378699604831532,-0.0236217882462786,-18950400.0903505,96697502.7417012,-403708.918510908
40.23,585.235736181367,5967.00799774414,41.406399545417,291.266303739071,1.45324126736549,0.000368956824942946,-0.0236586673660335,-19044484.6872042,96704717.1297644,-405713.37819019
40.24,585.649800176821,5969.92066078153,41.4227110580761,291.311912771447,1.45324495693374,0.000359166169513575,-0.0236954246222099,-19138426.5699103,96711997.1433031,-407714.79888739
40.25,586.064027287402,5972.83377990925,41.439020818902,291.35753814432,1.45324854859544,0.000349327709744559,-0.0237320595962309,-19232224.9126728,96719342.4908206,-409713.163007421
40.26,586.478417495591,5975.74735529069,41.4553288582159,291.403179957723,1.45325204187254,0.0003394415172676,-0.0237685718705296,-19325878.8909196,96726752.8828204,-411708.452981235
40.27,586.892970784173,5978.66138709027,41.4716352063902,291.448838311266,1.45325543628771,0.000329507664144358,-0.0238049610285553,-19419387.681307,96734228.0317987,-413700.651265938
40.28,587.307687136237,5981.57587547338,41.4879398938491,291.494513304132,1.45325873136435,0.000319526222865839,-0.0238412266547756,-19512750.4617289,96741767.6522595,-415689.737783826
40.29,587.722566535176,5984.49082060642,41.5042429510684,291.540205035089,1.45326192662658,0.00030949726638785,-0.0238773683346807,-19605966.4113214,96749371.4606649,-417675.693278555
40.3,588.137608964686,5987.40622265677,41.5205444085801,291.585913602486,1.45326502159924,0.000299420868119204,-0.0239133856548024,-19699034.7104763,96757039.1753637,-419658.504548379
40.31,588.552814408772,5990.32208179279,41.536844296971,291.631639104256,1.45326801580792,0.000289297101836195,-0.023949278202712,-19791954.5408426,96764770.5166974,-421638.154156824
40.32,588.968182851742,5993.23839818384,41.5531426468746,291.677381637925,1.45327090877894,0.000279126041741982,-0.0239850455669941,-19884725.085335,96772565.2069388,-423614.624694357
40.33,589.383714278211,5996.15517200022,41.5694394889771,291.723141300609,1.45327370003936,0.000268907762465954,-0.0240206873372719,-19977345.5281444,96780422.9702811,-425587.89877861
40.34,589.7994086731,5999.07240341322,41.5857348540181,291.768918189019,1.45327638911698,0.0002586423390631,-0.0240562031042115,-20069815.0547411,96788343.5328294,-427557.959054451
40.35,590.215266021641,6001.99009259511,41.6020287727909,291.814712399463,1.45327897554037,0.000248329847013367,-0.0240915924595255,-20162132.851885,96796326.6225847,-429524.788194199
40.36,590.631286309368,6004.90823971911,41.6183212761424,291.860524027848,1.45328145883885,0.00023797036222102,-0.0241268549959763,-20254298.1076297,96803157.3928379,-431488.368897718
40.37,591.04746952213,6007.82684495939,41.6346123946961,291.906353167738,1.45328383854247,0.000227563960292466,-0.0241619903073818,-20346310.0113336,96809482.1581163,-433448.683892651
40.38,591.463815646077,6010.74590849106,41.6509019449908,291.952198098256,1.45328611418207,0.000217110717637567,-0.0241969981385264,-20438167.7536523,96815866.4795884,-435405.71593255
40.39,591.880324665527,6013.66543047205,41.6671898578058,291.998058065042,1.45328828528925,0.000206610711425549,-0.024231878156123,-20529870.5265527,96822317.89723,-437359.447799753
40.4,592.296996564105,6016.5854110527,41.6834761637987,292.043933158876,1.45329035139636,0.000196064019252841,-0.024266629958285,-20621417.5233274,96828839.7955615,-439309.862305613
40.41,592.713831325743,6019.50585038429,41.69976089506,292.089823481823,1.45329231203655,0.000185470719139194,-0.024301253143225,-20712807.9385999,96835431.9253047,-441256.942289822
40.42,593.130828934693,6022.4267486191,41.7160440843782,292.135729141019,1.45329416674374,0.000174830889524809,-0.0243357473097687,-20804040.9683353,96842093.9887975,-443200.670620641
40.43,593.547989375537,6025.34810591051,41.7323257645991,292.181650243237,1.45329591505264,0.000164144609269623,-0.0243701120578068,-20895115.8098437,96848825.6667295,-445141.030194957
40.44,593.965312633183,6028.26992241295,41.7486059686167,292.227586894815,1.45329755649873,0.000153411957652623,-0.0244043469883055,-20986031.6617885,96855626.6414933,-447078.003938477
40.45,594.382798692869,6031.19219828189,41.7648847293697,292.273539201627,1.45329909061831,0.000142633014371165,-0.0244384517033129,-21076787.724197,96862496.5974979,-449011.574805935
40.46,594.800447540163,6034.11493367391,41.7811620798418,292.319507269081,1.45330051694845,0.00013180785954029,-0.0244724258059639,-21167383.1984623,96869435.221311,-450941.725781141
40.47,595.218259160961,6037.0381287466,41.7974380530614,292.365491202125,1.45330183502705,0.000120936573692032,-0.0245062689004822,-21257817.2873538,96876442.2016448,-452868.439877216
40.48,595.636233541492,6039.96178365862,41.8137126821025,292.411491105249,1.45330304439279,0.000110019237774733,-0.0245399805921858,-21348089.1950248,96883517.2293489,-454791.700136728
40.49,596.054370668313,6042.88589856968,41.8299860000849,292.457507082485,1.45330414458516,9.90559331523409e-05,-0.0245735604874899,-21438198.1270173,96890659.9973941,-456711.489631817
40.5,596.472670528314,6045.8104736405,41.8462580401742,292.503539237418,1.45330513514449,8.8046741603711e-05,-0.0246070081939107,-21528143.2902712,96897870.2008702,-458627.790709684
40.51,596.891133108716,6048.73550903287,41.8625288355826,292.54958767318,1.45330601561191,7.69917453325691e-05,-0.02464032332007,-21617923.8931301,96905147.5370326,-460540.58042296
40.52,597.309758397072,6051.66100490961,41.8787984195697,292.59565249246,1.45330678552936,6.58910270420655e-05,-0.0246735054757012,-21707539.1453496,96912491.7050585,-462449.848703945
40.53,597.728546381267,6054.58696143453,41.8950668254515,292.641733797501,1.45330744443963,5.47446697524539e-05,-0.0247065542716824,-21796988.2581052,96919902.4062827,-464355.578744874
40.54,598.147497049522,6057.51337877251,41.9113340865807,292.687831690109,1.45330799188633,4.35527568960518e-05,-0.0247394693199736,-21886270.4439988,96927379.3440979,-466257.753768352
40.55,598.566610390387,6060.44025708941,41.9276002363578,292.733946271652,1.4533084274139,3.23153723165187e-05,-0.0247722502336543,-21975384.9170634,96934922.2239465,-468156.357027449
40.56,598.985886392751,6063.36759655212,41.9438653082309,292.780077643065,1.45330875056762,2.10326002681324e-05,-0.0248048966269274,-22064330.8927749,96942530.753305,-470051.371805954
40.57,599.405325045833,6066.29539732855,41.9601293356962,292.826225904852,1.45330896089363,9.70452541506141e-06,-0.0248374081151232,-22153107.5880529,96950204.6416747,-471942.781418401
40.58,599.82492633919,6069.2236595876,41.9763923522984,292.87239115709,1.45330905793888,-1.6687671693688e-06,-0.0248697843147025,-22241714.2212728,96957943.6005668,-473830.56921031
40.59,600.244690262713,6072.15238349917,41.9926543916306,292.918573499428,1.45330904125121,-1.30871920034108e-05,-0.0249020248432612,-22330150.0122711,96965747.3434919,-475714.718558315
40.6,600.66461680663,6075.08156923417,42.008915487335,292.964773031096,1.45330891037929,-2.4550663197636e-05,-0.0249341293195326,-22418414.1823521,96973615.5859477,-477595.212870298
40.61,601.084705961503,6078.01121696448,42.0251756731027,293.010989850904,1.45330866487266,-3.60590944556791e-05,-0.0249660973633921,-22506505.9542953,96981548.0454082,-479472.035585545
40.62,601.504957718234,6080.94132686299,42.0414349826746,293.057224057245,1.45330830428171,-4.76123990749861e-05,-0.0249979285958604,-22594424.5523614,96989544.4413095,-481345.170174887
40.63,601.925372068061,6083.87189910356,42.0576934498411,293.1034757481,1.45330782815772,-5.92104899475664e-05,-0.0250296226391071,-22682169.2023025,96997604.4950409,-483214.600140901
40.64,602.345949002559,6086.80293386104,42.0739511084427,293.149745021037,1.45330723605282,-7.08532795607483e-05,-0.0250611791164548,-22769739.1313648,97005727.9299308,-485080.309017978
40.65,602.766688513644,6089.73443131125,42.0902079923698,293.196031973218,1.45330652752003,-8.25406799979405e-05,-0.0250925976523817,-22857133.5682991,97013914.4712381,-486942.280372543
40.66,603.187590593567,6092.66639163098,42.1064641355638,293.2423367014,1.45330570211323,-9.42726029393946e-05,-0.0251238778725262,-22944351.7433651,97022163.8461375,-488800.49780315
40.67,603.608655234923,6095.598814998,42.1227195720165,293.288659301936,1.4533047593872,-0.000106048959662974,-0.0251550194036896,-23031392.8883396,97030475.78371,-490654.944940647
40.68,604.029882430643,6098.53170159102,42.1389743357707,293.334999870782,1.4533036988976,-0.000117869661044925,-0.0251860218738404,-23118256.2365252,97038850.0149311,-492505.605448375
40.69,604.451272174001,6101.46505158972,42.1552284609206,293.381358503495,1.45330252020099,-0.000129734617560652,-0.0252168849121173,-23204941.0227535,97047286.2726607,-494352.463022229
40.7,604.87282445861,6104.39886517476,42.1714819816119,293.42773529524,1.45330122285481,-0.000141643739285499,-0.0252476081488329,-23291446.4833941,97054879.1723915,-496195.501390847
40.71,605.294539278426,6107.33314252771,42.187734931829,293.474130339308,1.45329980641742,-0.000153596936469005,-0.0252781912154776,-23377771.8563624,97061624.7033181,-498034.704315788
40.72,605.716416627744,6110.2678838311,42.20398718572,293.520542374063,1.45329827044806,-0.000165594118967555,-0.0253086338611257,-23463916.3811155,97068429.2467394,-499870.055590058
40.73,606.138456499602,6113.20308925484,42.2202386170038,293.566970133132,1.45329661450687,-0.000177635195665044,-0.0253389358370248,-23549879.2986571,97075298.3789959,-501701.531941783
40.74,606.560658885772,6116.13875895618,42.2364892595949,293.613413706473,1.45329483815491,-0.000189720074942792,-0.0253690967792639,-23635659.8515577,97082237.6968862,-503529.123102385
40.75,606.983023778368,6119.07489309324,42.2527391485026,293.659873192413,1.45329294095416,-0.000201848664865505,-0.0253991163244029,-23721257.2839625,97089246.9562294,-505352.814132442
40.76,607.405551169853,6122.01149182516,42.2689883198142,293.706348697662,1.45329092246751,-0.000214020873119048,-0.0254289941094041,-23806670.8415942,97096325.876976,-507172.588959905
40.77,607.828241053051,6124.94855531214,42.2852368096698,293.75284032858,1.45328878225878,-0.00022623660699475,-0.02545872977241,-23891899.7717624,97103474.1431151,-508988.431546511
40.78,608.251093421148,6127.88608371543,42.3014846542576,293.799348191114,1.45328651989271,-0.000238495773390237,-0.0254883229527585,-23976943.3233697,97110691.4403238,-510800.325887922
40.79,608.67410826769,6130.82407719734,42.3177318898075,293.84587239075,1.45328413493498,-0.000250798278810248,-0.0255177732909906,-24061800.7469184,97117977.4561985,-512608.256013862
40.8,609.097285586588,6133.76253592125,42.3339785525913,293.892413032513,1.45328162695219,-0.000263144029367453,-0.0255470804288545,-24146471.2945162,97125331.88049,-514412.205988237
40.81,609.520625372114,6136.70146005157,42.3502246789232,293.938970220969,1.4532789955119,-0.000275532930783276,-0.0255762440093081,-24230954.2198839,97132754.4050913,-516212.1599093
40.82,609.944127618903,6139.64084975378,42.3664703051594,293.985544060231,1.45327624018259,-0.000287964888388721,-0.0256052636765236,-24315248.7783623,97140244.7240282,-518008.101909801
40.83,610.367792321955,6142.58070519438,42.3827154676991,294.03213465396,1.4532733605337,-0.0003004398071252,-0.0256341390758899,-24399354.2269197,97147802.5334463,-519800.016157143
40.84,610.791619476632,6145.52102654092,42.3989602029846,294.078742105368,1.45327035613563,-0.000312957591545368,-0.0256628698540162,-24483269.8241566,97155427.5315982,-521587.886853485
40.85,611.215609078662,6148.46181396198,42.4152045475012,294.125366517221,1.45326722655972,-0.00032551814581396,-0.0256914556587362,-24566994.830313,97163119.41883,-523371.698235897
40.86,611.639761124137,6151.40306762715,42.4314485377778,294.172007991844,1.45326397137826,-0.000338121373708632,-0.0257198961391103,-24650528.5072765,97170877.89757,-525151.434576532
40.87,612.064075609515,6154.34478770707,42.4476922103873,294.21866663112,1.45326059016452,-0.000350767178620807,-0.02574819094543,-24733870.1185889,97178702.6723165,-526927.080182767
40.88,612.488552531618,6157.28697437338,42.4639356019465,294.2653425365,1.45325708249274,-0.000363455463556521,-0.0257763397292201,-24817018.9294487,97186593.449625,-528698.619397252
40.89,612.913191887638,6160.22962779874,42.4801787491165,294.312035808997,1.4532534479381,-0.000376186131137279,-0.025804342143243,-24899974.2067248,97194549.9380948,-530466.036598209
40.9,613.337993675129,6163.17274815683,42.4964216886033,294.358746549196,1.45324968607679,-0.000388959083600907,-0.0258321978415015,-24982735.2189569,97202571.8483584,-532229.316199441
40.91,613.762957892015,6166.11633562233,42.5126644571574,294.405474857253,1.45324579648595,-0.000401774222802415,-0.0258599064792422,-25065301.2363648,97210658.8930694,-533988.442650518
40.92,614.188084536587,6169.0603903709,42.5289070915746,294.452220832902,1.45324177874372,-0.00041463145021486,-0.0258874677129592,-25147671.5308562,97218810.7868886,-535743.400436961
40.93,614.613373607502,6172.00491257923,42.545149628696,294.498984575453,1.45323763242922,-0.000427530666930211,-0.0259148812003969,-25229845.3760302,97227027.2464744,-537494.174080301
40.94,615.038825103789,6174.94990242498,42.5613921054085,294.545766183798,1.45323335712255,-0.000440471773660223,-0.0259421466005529,-25311822.0471872,97235307.9904701,-539240.748138298
40.95,615.464439024844,6177.89536008682,42.5776345586444,294.592565756413,1.45322895240482,-0.00045345467073731,-0.0259692635736828,-25393600.8213312,97243652.7395769,-540983.101395532
40.96,615.89021537043,6180.84128574438,42.5938770253827,294.639383391361,1.45322441785811,-0.000466479258032799,-0.0259962317813007,-25475180.9771823,97252061.2163338,-542721.221133048
40.97,616.316154140684,6183.7876795783,42.6101195426569,294.686219186294,1.45321975306553,-0.000479545435078117,-0.0260230508862158,-25556561.7951776,97260533.1452208,-544455.095119145
40.98,616.74225533611,6186.73454177016,42.6263621475435,294.733073238458,1.45321495761118,-0.000492653101072099,-0.0260497205524903,-25637742.5574845,97269068.2527011,-546184.708058005
40.99,617.168518957586,6189.68187250254,42.642604877161,294.779945644693,1.45321003108017,-0.000505802154837778,-0.0260762404454409,-25718722.5479988,97277666.2671648,-547910.04469062
41,617.594945006357,6192.62967195899,42.6588477686748,294.826836501438,1.45320497305862,-0.000518992494823279,-0.0261026102316562,-25799501.0523584,97286326.9189168,-549631.08979508
41.01,618.021533484044,6195.577940324,42.6750908592977,294.873745904735,1.45319978313367,-0.000532224019102716,-0.0261288295790025,-25880077.3579436,97295049.940167,-551347.828186577
41.02,618.448284392637,6198.52667778305,42.6913341862901,294.920673950228,1.45319446089348,-0.000545496625377089,-0.0261548981566242,-25960450.7538886,97303835.0650173,-553060.244717653
41.03,618.8751977345,6201.47588452255,42.7075777869599,294.967620733167,1.45318900592723,-0.000558810210975194,-0.0261808156349488,-26040620.5310853,97312682.0294504,-554768.32427828
41.04,619.30227351237,6204.42556072989,42.7238216986631,295.014586348412,1.45318341782512,-0.000572164672854523,-0.0262065816856891,-26120585.9821882,97320667.4429444,-556472.051795965
41.05,619.729511729356,6207.37570659337,42.740065958572,295.061570888837,1.45317769617839,-0.000585559908244543,-0.026232195981847,-26200346.4016249,97327790.8603971,-558171.412235983
41.06,620.156912388942,6210.32632230226,42.7563104401918,295.108573061761,1.4531718405793,-0.000598995814710519,-0.0262576583204173,-26279901.0855876,97334973.0555945,-559866.390599782
41.07,620.584475493344,6213.27740803288,42.7725550174778,295.155591576967,1.45316585062116,-0.000612472288102524,-0.026282968500146,-26359249.3320309,97342219.7498246,-561556.971926314
41.08,621.012201043519,6216.22896394865,42.7887997275053,295.20262652404,1.45315972589828,-0.000625989223897562,-0.0263081261988818,-26438390.4406968,97349536.6539722,-563243.141293991
41.09,621.440089040794,6219.18099021389,42.8050446084581,295.249678001157,1.45315346600604,-0.000639546517201974,-0.0263331310949726,-26517323.7131257,97356923.5272567,-564924.883819525
41.1,621.868139486878,6222.1334869939,42.8212896996251,295.296746115067,1.45314707054087,-0.000653144062756201,-0.0263579828672689,-26596048.4526599,97364380.0919809,-566602.184658011
41.11,622.296352383875,6225.08645445505,42.8375350403461,295.343830972166,1.45314053910024,-0.000666781754935749,-0.0263826811959167,-26674563.9644516,97371906.0336509,-568275.02900309
41.12,622.724727734278,6228.03989276477,42.853780670005,295.390932678442,1.45313387128269,-0.000680459487752151,-0.0264072257623655,-26752869.5554669,97379501.0394544,-569943.402087027
41.13,623.153265540978,6230.99380209155,42.8700266280237,295.438051339423,1.45312706668781,-0.000694177154853908,-0.0264316162493785,-26830964.5344953,97387164.7985034,-571607.289180921
41.14,623.581965807258,6233.94818260495,42.8862729538617,295.485187060176,1.45312012491626,-0.000707934649527432,-0.0264558523410334,-26908848.2121535,97394897.0020708,-573266.675594778
41.15,624.010828536797,6236.90303447555,42.9025196870166,295.532339945311,1.45311304556977,-0.000721731864697993,-0.0264799337227268,-26986519.900892,97402697.3435824,-574921.546677659
41.16,624.439853733667,6239.858357875,42.9187668670242,295.579510098985,1.45310582825112,-0.00073556869293067,-0.0265038600811769,-27063978.9150025,97410565.5186052,-576571.887817838
