time[s],x[m],y[m],vx[m/s],vy[m/s],theta[rad],theta_dot[rad/s],alpha[rad],gamma[rad],mass[kg],non_nominal_throttle,gimbalanglecommand[deg],gimbalangle[deg],u0,u1
377.20000000001727,9657.09186032608,30337.98747739159,-49.55444837502738,-553.3985996944511,1.4816492812591961,0.0031457348966020975,-3.1414322227028566,4.623081503962053,1231715.6507376302,0.3555073330859256,0.8468674579032663,0.638994166015966,0.042343372895163316,-0.28898533382814884
377.3000000000173,9652.158715624117,30282.81728653195,-49.331447019630744,-551.7019085963904,1.4819575089077142,0.0030822764851795555,-3.141251791393282,4.623209300300996,1230799.565544556,0.35385797407018904,0.8537112966321471,0.6604658790775841,0.042685564831607355,-0.2922840518596219
377.4000000000173,9647.247678087171,30227.815995943238,-49.11037536944694,-550.0129058871295,1.4822592244539154,0.00301715546201396,-3.1410764211149003,4.623335645568815,1229886.8311678614,0.3522211845608817,0.8587147951039248,0.6802907706802181,0.04293573975519624,-0.2955576308782366
377.50000000001734,9642.358561526162,30172.982841764013,-48.89116561009737,-548.3315417922425,1.4825542787349495,0.002950542810340941,-3.1409063568456745,4.623460635580624,1228977.4220658478,0.35059684558496956,0.8618910534626313,0.6984507989584594,0.043094552673131566,-0.2988063088300609
377.60000000001736,9637.491186547053,30118.317065072402,-48.67374979109305,-546.6577669160893,1.4828425396354157,0.0028826090046624292,-3.1407418281766297,4.623584367812045,1228071.3129311125,0.34898483957491766,0.8632565957374081,0.7149313786363543,0.04316282978687041,-0.3020303208501647
377.7000000000174,9632.645380551972,30063.817911849208,-48.45805995081702,-544.991532231953,1.4831238920046874,0.002813523692719806,-3.1405830491755276,4.623706941180216,1227168.4786884894,0.3473850503487186,0.8628313003172297,0.7297213708044418,0.043141565015861486,-0.30522989930256283
377.8000000000174,9627.820977728063,30009.484632941923,-48.24402823910078,-543.3327890728459,1.4833982375431836,0.0027434553849599174,-3.140430218281945,4.623828455825128,1226268.8944930478,0.3457973630901207,0.8606383245788543,0.742813066181883,0.043031916228942715,-0.3084052738197586
377.9000000000174,9623.017819024342,29955.31648402963,-48.031587037211246,-541.6814891229305,1.483665494658376,0.0026725711519238003,-3.1402835182333315,4.623949012891707,1225372.5357281417,0.34422166432902307,0.8567040240547633,0.754202161969171,0.04283520120273816,-0.31155667134195386
378.00000000001745,9618.235752116834,29901.31272558868,-47.82066907507248,-540.0375844095071,1.483925598291373,0.0026010363299666848,-3.1401431160216426,4.624068714313015,1224479.3780035025,0.34265784192209764,0.8510578662136642,0.7638877323936203,0.04255289331068321,-0.3146843161558047
378.1000000000175,9613.474631362278,29847.472622859128,-47.61120754555541,-538.401027295515,1.4841784997149423,0.0025290142356951995,-3.14000916288004,4.6241876625949825,1223589.3971533696,0.3411057850335933,0.8437323391873138,0.7718721930729896,0.042186616959365694,-0.3177884299328134
378.2000000000175,9608.734317740711,29793.795445811877,-47.403136215677215,-536.7717704724976,1.4844241663038906,0.002456665889485399,-3.139881794299145,4.624305960603035,1222702.5692346508,0.33956538411638276,0.8347628556108081,0.7781612593267715,0.04173814278054041,-0.3208692317672345
378.3000000000175,9604.014678787255,29740.28046911648,-47.19638953456091,-535.1497669539808,1.4846625812787329,0.0023841497484225808,-3.139761130072268,4.624423711351001,1221818.8705251066,0.33803653089321023,0.8241876518283796,0.7827638985769323,0.04120938259141898,-0.32392693821357954
378.40000000001754,9599.315588513453,29686.926972109555,-46.99090273801444,-533.5349700692155,1.4848937434236313,0.0023116214489811303,-3.139647274369001,4.624541017792632,1220938.2775215532,0.3365191183382045,0.8120476826906246,0.7856922769883016,0.040602384134531225,-0.32696176332359095
378.50000000001756,9594.636927318494,29633.73423876383,-46.78661194959781,-531.9273334572371,1.485117666779605,0.0022392335597388687,-3.1395403158365296,4.624657982616136,1220060.7669380768,0.33501304065861176,0.7983865122987446,0.7869617005193459,0.03991932561493723,-0.3299739186827765
378.6000000000176,9589.978581890688,29580.70155765771,-46.58345427805538,-530.3268110611964,1.4853343803140453,0.00216713534439864,-3.139440327727965,4.624774708042011,1219186.3157042551,0.3335181932768137,0.7832502007197256,0.7865905505393839,0.03916251003598628,-0.3329636134463726
378.7000000000176,9585.340445099588,29527.82822194542,-46.3813679110001,-528.7333571229198,1.4855439275675815,0.002095472535364869,-3.139347368056983,4.624891295624565,1218314.9009633795,0.3320344728125889,0.7666871872743735,0.7846002142128828,0.03833435936371868,-0.3359310543748222
378.80000000001763,9580.722415879112,29475.113529327653,-46.18029220474502,-527.1469261776554,1.485746366279392,0.0020243871181015965,-3.1392614797779994,4.625007846057392,1217446.5000706753,0.330561777065664,0.7487481702659979,0.7810150098181944,0.037437408513299894,-0.33887644586867205
378.90000000001766,9576.124399102093,29422.556782022755,-45.9801677701869,-525.5674730489704,1.4859417679920393,0.0019540171264735367,-3.139182690991114,4.625124458983153,1216581.0905915133,0.3291000049985508,0.7294859838089995,0.7758621072172749,0.03647429919044998,-0.3417999900028984
379.0000000000177,9571.546305446627,29370.15728673838,-45.7809365546556,-523.9949528437627,1.486130217636964,0.0018844964492501326,-3.1391110151709753,4.625241232807939,1215718.6502996108,0.32764905671967365,0.7089554716821881,0.7691714436637662,0.0354477735841094,-0.3447018865606527
379.1000000000177,9566.988051254662,29317.914354643646,-45.582541919652165,-522.4293209473548,1.4863118131017568,0.0018159546479285095,-3.139046451418745,4.625358264520502,1214859.1571752166,0.32620883346680085,0.6872133587520385,0.7609756351725935,0.034360667937601924,-0.3475823330663983
379.2000000000177,9562.449558383221,29265.827301341782,-45.38492871440764,-520.8705330186434,1.4864866647803574,0.0017485167860088258,-3.138988984736278,4.625475649516636,1214002.5894032798,0.3247792375907877,0.66431812008117,0.7513098836634511,0.0332159060040585,-0.3504415248184246
379.30000000001775,9557.9307540487,29213.895446843253,-45.18804334520323,-519.3185449852784,1.4866548951073408,0.001682303269833086,-3.138938586321628,4.625593481428969,1213148.9253715966,0.3233601725396352,0.6403298480173873,0.7402118800988448,0.032016492400869366,-0.35327965492072955
379.40000000001777,9553.431570664661,29162.118115539368,-44.991833840401796,-517.77331303885,1.4868166380774483,0.0016174297010757936,-3.138895213884944,4.625711851962393,1212298.1436689352,0.321951542842867,0.6153101175858442,0.7277217038475448,0.03076550587929221,-0.35609691431426604
379.5000000000178,9548.951945673547,29110.49463617636,-44.796249911149374,-516.2347936300658,1.4869720387515435,0.0015540067409521503,-3.13885881198385,4.625830850735393,1211450.2230831368,0.32055325409623975,0.5893218504911941,0.7138817185119097,0.029466092524559707,-0.3588934918075205
379.6000000000178,9544.491821372776,29059.024341829972,-44.60124300771394,-514.7029434639053,1.4871212527501623,0.0014921399861886216,-3.1388293123773203,4.625950565127483,1210605.142599191,0.3191652129467788,0.5624291778370799,0.6987364644444267,0.028121458891853995,-0.3616695741064424
379.70000000001784,9540.051144735633,29007.706569880498,-44.40676637143748,-513.1777194947384,1.4872644457358402,0.0014319298567784054,-3.1388066343971084,4.62607108013295,1209762.881397284,0.31778732707815166,0.5346973020189532,0.6823325482018794,0.026734865100947657,-0.3644253458436967
379.80000000001786,9535.629867227404,28956.540661988358,-44.21277508228589,-511.6590789214036,1.4874017928853924,0.0013734714955227797,-3.138790685335715,4.626192478221108,1208923.4188508224,0.316419505196372,0.5061923580237928,0.6647185291840707,0.025309617901189643,-0.36716098960725596
379.9000000000179,9531.227944617205,28905.525964070133,-44.019226101989574,-510.1469791822393,1.4875334783533263,0.0013168546793392631,-3.1387813608499235,4.62631483920325,1208086.7345244288,0.3150616570158358,0.47698127428028886,0.6459448036936926,0.023849063714014445,-0.36987668596832834
380.0000000000179,9526.845336785927,28854.661826275125,-43.826078312775714,-508.6413779500704,1.487659694727556,0.0012621637422964066,-3.138778545378879,4.6264382401064355,1207252.808171913,0.3137136932457097,0.4471316334808582,0.6260634866724091,0.02235658167404291,-0.3725726135085806
380.1000000000179,9522.482007530758,28803.94760296241,-43.633292551701565,-507.14223312715126,1.4877806424785875,0.0012094775103146196,-3.1387821125757056,4.626562755054294,1206421.619734217,0.3123755255766298,0.41671153361535734,0.6051282913667039,0.020835576680767867,-0.3752489488467404
380.20000000001795,9518.137924366698,28753.382652678403,-43.44083164060559,-505.64950284007114,1.4878965294033328,0.001158869247453941,-3.1387919257516255,4.626688455154959,1205593.1493373367,0.3110470666677482,0.38578944930950293,0.5831944071609838,0.019289472465475146,-0.37790586666450365
380.300000000018,9513.813058325528,28702.966338134942,-43.248660411701415,-504.1631454346315,1.4880075700647017,0.001110406613688857,-3.138807838331574,4.626815408396275,1204767.3772902223,0.3097282301341034,0.35443409403003334,0.5603183758478888,0.017721704701501667,-0.3805435397317932
380.400000000018,9509.507383752643,28652.69802618787,-43.05674572884677,-502.6831194707051,1.4881139852281071,0.0010641516340530817,-3.1388296943202585,4.626943679548366,1203944.2840826572,0.3084189305343056,0.3227142830670416,0.536557966569804,0.01613571415335208,-0.38316213893138884
380.500000000018,9505.22087810219,28602.57708781616,-42.86505650452708,-501.20938371709235,1.4882160012960086,0.0010201606790177743,-3.1388573287776587,4.627073330073667,1203123.8503831197,0.3071190833585549,0.29069879784057673,0.5119720496968813,0.014534939892028836,-0.38576183328289015
380.60000000001804,9500.953521730931,28552.602898101522,-42.67356371260049,-499.7418971463888,1.4883138497416037,0.0009784844559500027,-3.1388905683029034,4.627204418044507,1202306.057036629,0.3058286050169538,0.25845625153075813,0.486620469880269,0.012922812576537908,-0.3883427899660924
380.70000000001806,9496.705297691246,28502.774836208533,-42.482240396857996,-498.2806189298833,1.4884077665427518,0.0009391680114801077,-3.1389292315255335,4.6273369980682855,1201490.8850625786,0.3045474128281344,0.22605495648945526,0.4605639185411877,0.011302747824472763,-0.3909051743437312
380.8000000000181,9492.4761915237,28453.09228536528,-42.29106167545909,-496.82550843250544,1.4884979916172107,0.0009022507445908376,-3.138973129603103,4.627471121220314,1200678.3156525593,0.30327542500817406,0.193562793471325,0.43386380603420144,0.00967813967356625,-0.3934491499836519
380.9000000000181,9488.266191049568,28403.554632844498,-42.10000474130974,-495.3765252078434,1.4885847682602331,0.0008677664302247209,-3.1390220667241144,4.6276068349843476,1199868.3301681753,0.30201256065980325,0.16104708303813517,0.4065821337345948,0.00805235415190676,-0.3959748786803935
381.00000000001813,9484.075286163723,28354.161269945173,-41.909048858455755,-493.93362899325433,1.4886683425855523,0.0008357432531910002,-3.1390758406152774,4.62774418320083,1199060.9101388573,0.3007587397618819,0.12857445928419756,0.37878136628955505,0.006428722964209877,-0.3984825204762362
381.10000000001816,9479.903468628267,28304.911591974662,-41.7181753545707,-492.4967797050903,1.488748962970766,0.0008062038521381782,-3.139134243052089,4.627883206022855,1198256.0372596749,0.2995138831591498,0.09621074618204599,0.35052430427880416,0.0048105373091022995,-0.40097223368170043
381.2000000000182,9475.750731867305,28255.804998231255,-41.52736760962305,-491.0659374340631,1.4888268795081,0.0007791653733445594,-3.1391970603717474,4.628023939879848,1197453.6933891515,0.29827791255222674,0.06402083664387523,0.3218739575153113,0.0032010418321937618,-0.4034441748955465
381.3000000000182,9471.617070763225,28206.840891987176,-41.33661104081301,-489.6410624407717,1.488902343461507,0.0007546395340654445,-3.139264073987426,4.6281664174489325,1196653.8605470867,0.2970507504878538,0.03206857457748006,0.2928934192215282,0.0016034287288740029,-0.4058984990242924
381.4000000000182,9467.502481454838,28158.018680472036,-41.145893083874405,-488.22211515141703,1.4889756067310231,0.0007326326951626244,-3.1393350609029382,4.628310667633961,1195856.520912388,0.29583232034937357,0.0004166401227812076,0.26364574131165347,2.083200613906038e-05,-0.40833535930125286
381.50000000001825,9463.406961137754,28109.337774856664,-40.9552031708422,-486.80905615372666,1.4890469213252961,0.0007131459427298257,-3.139409794226852,4.628456715552148,1195061.6568209166,0.2946225463474197,-0.030873561783903613,0.23419381100209777,-0.0015436780891951807,-0.4107549073051606
381.60000000001827,9459.330507867315,28060.79759023735,-40.76453270439088,-485.4018461931135,1.4891165388431378,0.0006961751784158338,-3.13948804368512,4.628604582528258,1194269.250763348,0.2934213535108235,-0.061742009271111994,0.20460022897477678,-0.0030871004635555995,-0.413157292978353
381.7000000000183,9455.273120364429,28012.397545620443,-40.57387502885312,-484.0004461690905,1.4891847099649513,0.0006817112181368615,-3.1395695761313087,4.62875428609626,1193479.285383057,0.29222866767770755,-0.09213016777367267,0.17492718929993184,-0.0046065083886836335,-0.4155426646445849
381.8000000000183,9451.234797824625,27964.137063907245,-40.38322539803271,-482.6048171319631,1.4892516839548375,0.0006697398988586601,-3.139654156053536,4.628905840008374,1192691.743474021,0.2910444154867597,-0.12198109030737302,0.14523636133920134,-0.006099054515368651,-0.4179111690264806
381.90000000001834,9447.215539730632,27916.015571879263,-40.192580939929265,-481.21492027981986,1.4893177081741495,0.0006602421931200645,-3.1397415460772398,4.6290592542513895,1191906.6079787537,0.2898685243686789,-0.15123951380133993,0.11558877382514722,-0.007561975690066996,-0.42026295126264224
382.00000000001836,9443.215345668783,27868.03250018368,-40.0019406184959,-479.8307169558403,1.4893830276072455,0.0006531943309605442,-3.13983150746293,4.629214535070176,1191123.861986267,0.28870092253777396,-0.17985195122545428,0.08604470132008707,-0.008992597561272714,-0.4225981549244521
382.1000000000184,9439.234215149527,27820.187283319086,-39.81130519255447,-478.45216864593664,1.4894478844001362,0.0006485679289065159,-3.139923800598083,4.629371684998219,1190343.4887300646,0.2875415389837077,-0.20776677944610897,0.05666355324346747,-0.010388338972305448,-0.4249169220325846
382.2000000000184,9435.272147432328,27772.47935962141,-39.62067717199588,-477.0792369767466,1.4895125174127024,0.0006463301256635628,-3.1400181854823863,4.629530702895089,1189565.4715861725,0.2863903034633712,-0.23493432261972635,0.027503765657148085,-0.011746716130986318,-0.4272193930732576
382.30000000001843,9431.329141355189,27724.908171250012,-39.430060771395745,-475.71188371398927,1.4895771617851181,0.0006464437241553877,-3.1401144222055306,4.629691583990649,1188789.7940712045,0.28524714649287225,-0.2613069310747031,-0.0013773040160370321,-0.013065346553735153,-0.4295057070142555
382.40000000001845,9427.40519516907,27677.47316417389,-39.239461861178256,-474.3500707611972,1.4896420485190724,0.0006488673395438727,-3.1402122714168224,4.629854319935895,1188016.43984047,0.2841119993396325,-0.2868390554674146,-0.02992347916117479,-0.01434195277337073,-0.431776001320735
382.5000000000185,9423.500306377424,27630.17378815801,-39.048887916462995,-472.9937601588329,1.4897074040743585,0.000653555552860422,-3.1403114947858466,4.630018898860205,1187245.3926861214,0.28298479401458404,-0.3114873162962606,-0.05807986287468337,-0.01557436581481303,-0.4340304119708319
382.6000000000185,9419.614471581051,27583.00949674963,-38.85834796373178,-471.64291408379864,1.4897734499813455,0.0006604590698728183,-3.1404118554535243,4.63018530543487,1186476.636535346,0.2818654632644487,-0.33521056838805313,-0.08579293342602035,-0.016760528419402655,-0.43626907347110255
382.7000000000185,9415.747686328506,27535.979747264697,-38.667852525453696,-470.29749484934274,1.4898404024698269,0.0006695248848099275,-3.140513118472841,4.630353520942668,1185710.155448603,0.2807539405640814,-0.3579699606690835,-0.11301063615032665,-0.017898498033454172,-0.43849211887183726
382.80000000001854,9411.899944972225,27489.08400077416,-38.47741356280834,-468.95746490536607,1.4899084721146831,0.000680696448561759,-3.140615051238641,4.630523523353324,1184945.9336179062,0.2796501601088962,-0.3797289907200854,-0.13968247160730254,-0.018986449536004275,-0.4406996797822076
382.90000000001857,9408.07124053056,27442.321722090248,-38.28704441664799,-467.6227868391286,1.4899778634987804,0.0006939138409712156,-3.140717423905845,4.630695287404626,1184183.955365154,0.27855405680732986,-0.4004535543941341,-0.16575957988598572,-0.020022677719706707,-0.44289188638534027
383.0000000000186,9404.261564555876,27395.692379752614,-38.09675974684035,-466.29342337635313,1.4900487748934637,0.0007091139468321258,-3.1408200097955197,4.6308687846889836,1183424.2051405075,0.2774655662733668,-0.42011199030241486,-0.19119482092762863,-0.021005599515120744,-0.44506886745326635
383.1000000000186,9400.470907008863,27349.195446014342,-37.906575470134136,-464.9693373827223,1.4901213979569845,0.0007262306352065514,-3.140922585788233,4.631043983745217,1182666.6675208176,0.27638462481908627,-0.4386751190520515,-0.21594285074007094,-0.021933755952602576,-0.44723075036182747
383.20000000001863,9396.699256139194,27302.830396827765,-37.71650869668975,-463.6504918657606,1.4901959174511519,0.0007451949416752494,-3.141024932704177,4.631220850155328,1181911.327208099,0.2753111694472645,-0.456116277420004,-0.23996019340806424,-0.0228058138710002,-0.44937766110547095
383.30000000001866,9392.946598372653,27256.596711830054,-37.526577665417655,-462.3368499770927,1.4902725109764654,0.000765935253134547,-3.1411268356695676,4.631399346646033,1181158.1690280545,0.27424513784397814,-0.47241134717928235,-0.26320530878518605,-0.023620567358964117,-0.4515097243120437
383.4000000000187,9389.212918204827,27210.49387432855,-37.3368016782665,-461.02837501506565,1.490351348725941,0.0007883774947549968,-3.141228084468856,4.631579433194797,1180407.1779286468,0.2731864683712443,-0.4875387788088398,-0.28563865578755143,-0.02437693894044199,-0.45362706325751145
383.5000000000187,9385.498198101466,27164.521371285777,-37.147201033602734,-459.72503042772087,1.4904325932578129,0.0008124453187182696,-3.1413284738823215,4.6317610671401335,1179658.3389787183,0.27213510005966907,-0.5014796098855941,-0.3072227511973557,-0.02507398049427971,-0.45572979988066187
383.6000000000187,9381.802418405583,27118.678693304166,-36.95779695882266,-458.42677981609967,1.490516399287248,0.0008380602943515667,-3.14142780400866,4.631944203295908,1178911.637366657,0.2710909726011133,-0.5142174782929516,-0.3279222239069153,-0.02571087391464758,-0.4578180547977734
383.70000000001875,9378.12555725135,27072.96533461038,-36.76861154233685,-457.13358693786415,1.4906029134971763,0.0008651420992820529,-3.1415258805721953,4.632128794069372,1178167.0583991087,0.27005402634135794,-0.5257386302370319,-0.34770386453992697,-0.0262869315118516,-0.4598919473172841
383.80000000001877,9374.467590484843,27027.380793039258,-36.57966766506567,-455.8454157112128,1.4906922743682998,0.0008936087112372789,-3.1416225152143946,4.632314789582694,1177424.587499735,0.2690242022727804,-0.5360319230522933,-0.3665366703911636,-0.026801596152614668,-0.4619515954544392
383.9000000000188,9370.828491591685,26981.924570017352,-36.39098893158329,-454.5622302190693,1.4907846120283121,0.0009233766001222029,-3.141717525769373,4.632502137797685,1176684.2102080123,0.26800144202703524,-0.5450888229010589,-0.38439188564215315,-0.027254441145052943,-0.4639971159459295
384.0000000000188,9367.208231631581,26936.596170546,-36.20259960104584,-453.28399471352037,1.4908800481203128,0.0009543609200077866,-3.141810736523152,4.632690784643464,1175945.9121780738,0.2669856878677403,-0.5529033973067553,-0.4012430368086134,-0.027645169865337764,-0.4660286242645194
384.10000000001884,9363.606779179778,26891.395103183953,-36.01452451803755,-452.01067362047814,1.4909786956903799,0.0009864757006727896,-3.1419019784564157,4.632880674146796,1175209.679177591,0.26597688268315983,-0.5594723027893331,-0.4170659634066854,-0.027973615139466657,-0.46804623463368034
384.20000000001886,9360.024100275432,26846.3208800295,-35.82678904346651,-450.7422315445402,1.4910806590942147,0.001019634038345334,-3.1419910894705856,4.6330717485648005,1174475.4970866938,0.26497496997888836,-0.5647947673920628,-0.43183884380522314,-0.02823973836960314,-0.47005006004222327
384.3000000000189,9356.460158376867,26801.3730167021,-35.63941898563987,-449.47863327402024,1.4911860339227445,0.0010537482852978597,-3.1420779145970332,4.633263948519778,1173743.3518969237,0.26397989387055615,-0.5688725683608437,-0.44554221626078516,-0.028443628418042183,-0.4720402122588877
384.4000000000189,9352.914914323703,26756.551032323485,-35.45244053164524,-448.2198437861207,1.4912949069465402,0.0010887302379566288,-3.142162306189321,4.633457213135862,1173013.2297102246,0.2629915990765189,-0.5717100050621274,-0.4581589951409194,-0.028585500253106372,-0.47401680184696215
384.50000000001893,9349.388326305787,26711.854449498263,-35.26588017916299,-446.96582825221816,1.4914073560788597,0.0011244913231939313,-3.142244124098351,4.63365148017721,1172285.116737961,0.26201003091056757,-0.5733138671014141,-0.46967448233696885,-0.028665693355070705,-0.47597993817886486
384.60000000001895,9345.880349838904,26667.28279429394,-35.07976466883114,-445.71655204323235,1.4915234503571078,0.001160942782479691,-3.142323235830377,4.633846686187485,1171558.9992999684,0.26103513527465455,-0.573693397874296,-0.4800763738907015,-0.0286846698937148,-0.4779297294506909
384.700000000019,9342.390937747175,26622.835596220437,-34.89412091728137,-444.471980735048,1.4916432499424654,0.001197995853578006,-3.142399516687819,4.634042766630285,1170834.863823627,0.26006685865161727,-0.5728602536433126,-0.4893547618659626,-0.02864301268216563,-0.47986628269676546
384.800000000019,9338.92004015208,26578.51238820904,-34.70897595096215,-443.2320801139602,1.4917668061374139,0.0012355619494821917,-3.1424728498929,4.634239656030315,1170112.6968429622,0.25910514809793506,-0.570828458098759,-0.4975021314892423,-0.02854142290493795,-0.4817897038041299
384.900000000019,9335.467604467993,26534.31270659083,-34.52435684086114,-441.99681618211224,1.4918941614208427,0.0012735528342926088,-3.142543126694129,4.634437288114971,1169392.4849977656,0.258149951236506,-0.5676143528112716,-0.5045133536214452,-0.02838071764056358,-0.48370009752698795
385.00000000001904,9332.03357540417,26490.23609107454,-34.340290638236056,-440.76615516289695,1.4920253495004179,0.0013118807957505265,-3.142610246455672,4.63463559595609,1168674.215032734,0.25720121624944176,-0.5632365434479241,-0.5103856726040931,-0.028161827172396202,-0.4855975675011165
385.10000000001907,9328.617894973024,26446.282084723913,-34.15680431145939,-439.54006350629123,1.4921603953818334,0.0013504588141519337,-3.1426741167297205,4.634834512111554,1167957.8737966265,0.256258891870904,-0.5577158420490477,-0.5151186895485885,-0.027885792102452386,-0.487482216258192
385.2000000000191,9325.220502504615,26402.4502339345,-33.97392468407907,-438.31850789409543,1.4922993154545707,0.0013892007273750633,-3.142734653311967,4.635033968766538,1167243.4482414348,0.2553229273799709,-0.5510752053692043,-0.5187143411306501,-0.027553760268460216,-0.48935414524005816
385.3000000000191,9321.841334667195,26358.740088409995,-33.791678374193026,-437.1014552450492,1.4924421175937477,0.0014280213917676314,-3.1427917802803274,4.635233897874075,1166530.925421566,0.25439327259355266,-0.5433396696959629,-0.5211768739871814,-0.027166983484798148,-0.4912134548128947
385.40000000001913,9318.480325493672,26315.151201138015,-33.61009173523211,-435.8888727197963,1.4925888012776123,0.001466836838649239,-3.142845430017099,4.635434231294711,1165820.2924930342,0.2534698778593423,-0.5345362819136589,-0.5225128147798291,-0.026726814095682946,-0.49306024428131545
385.50000000001916,9315.137406413849,26271.683128365446,-33.429190798241606,-434.6807277256732,1.492739357720232,0.0015055644261973997,-3.1428955432147423,4.635634900934973,1165111.536712659,0.252552694048828,-0.5246940273904738,-0.5227309360408936,-0.02623470136952369,-0.49489461190234396
385.6000000000192,9311.812506292274,26228.335429573315,-33.24900121574777,-433.47698792129484,1.4928937700188813,0.0015441229864960897,-3.1429420688655227,4.635835838884404,1164404.6454372702,0.2516416725503669,-0.5138437545001309,-0.5218422178868173,-0.025692187725006543,-0.4967166548992662
385.7000000000192,9308.505551471544,26185.107667451222,-33.069548207291504,-432.2776212209161,1.4930520133156355,0.0015824329675384807,-3.142984964235269,4.636036977550905,1163699.6061229142,0.25073676526230504,-0.5020180962163471,-0.5198598057197703,-0.025100904810817355,-0.4985264694753899
385.8000000000192,9305.216465820873,26141.999407871368,-32.89085650670719,-431.082595798545,1.4932140549726345,0.0016204165699874133,-3.143024194821527,4.636238249794161,1162996.406324063,0.2498379245861847,-0.4892513888267334,-0.5167989640304667,-0.024462569441336672,-0.5003241508276306
385.90000000001925,9301.945170789752,26099.01021986219,-32.712950311220354,-429.8918800917885,1.493379854760485,0.0016579978785091385,-3.1430597342963966,4.636439589056882,1162295.0336928205,0.24894510342001996,-0.47557958792649957,-0.51267702642007,-0.023778979396324982,-0.5021097931599601
386.00000000001927,9298.691585466508,26056.13967558165,-32.53585323243371,-428.70544280541134,1.4935493650592357,0.0016951029875088438,-3.14309156443441,4.6366409294936455,1161595.475978129,0.24805825515163585,-0.46104018199360663,-0.5075133419774236,-0.023052009099680332,-0.5038834896967284
386.1000000000193,9295.45562664158,26013.38735029019,-32.35958824926644,-427.52325291459135,1.493722531071347,0.0017316601211083194,-3.1431196750257717,4.636842206097119,1160897.7210249703,0.2471773336521187,-0.44567210356403686,-0.5013292181360849,-0.022283605178201844,-0.5056453326957626
386.2000000000193,9292.237208875289,25970.752822323408,-32.184177662907395,-426.34527966785583,1.493899291046069,0.0017675997472199122,-3.1431440637753516,4.63704335482142,1160201.7567735615,0.24630229326933012,-0.4295156384374525,-0.4941478601662217,-0.021475781921872626,-0.5073954134613398
386.30000000001934,9289.036244569905,25928.23567306444,-32.009643053838325,-425.1714925896859,1.494079576514627,0.001802854685582472,-3.1431647361878063,4.637244312702434,1159507.571258546,0.24543308882152656,-0.41261233280987125,-0.48599430743058664,-0.020630616640493565,-0.5091338223569468
386.40000000001936,9285.852644045806,25885.83548691616,-31.836005240978718,-424.0018614827775,1.4942633125355909,0.0018373602096387002,-3.143181705439257,4.637445017974849,1158815.1526081772,0.24456967559107215,-0.39500489879036327,-0.4768953665665643,-0.019750244939518165,-0.5108606488178558
386.5000000000194,9282.686315621506,25843.551851273165,-31.663284242999406,-422.83635642994983,1.4944504179498055,0.0018710541421458873,-3.1431949922359332,4.63764541018574,1158124.4890434921,0.2437120093182497,-0.37673711835432255,-0.46687954174534013,-0.01883685591771613,-0.5125759813635006
386.6000000000194,9279.53716569732,25801.384356493596,-31.491499241847514,-421.674947795694,1.4946408056442477,0.0019038769444245376,-3.1432046246602536,4.637845430304502,1157435.5688774795,0.24286004619518042,-0.35785374591366914,-0.45597696216217304,-0.017892687295683458,-0.5142799076096392
386.70000000001943,9276.405098842468,25759.33259587086,-31.32066854852062,-420.5176062273562,1.4948343828241641,0.0019357717991632013,-3.1432106380047893,4.638045020828954,1156748.3805142366,0.2420137428598433,-0.33840040987739184,-0.44421930693369494,-0.016920020493869592,-0.5159725142803133
386.80000000001945,9273.290017885356,25717.396165605263,-31.150809571123695,-419.3643026559529,1.4950310512928353,0.0019666846867097045,-3.143213074594594,4.63824412588743,1156062.9124481175,0.24117305639020745,-0.3184235131505534,-0.43163972755538077,-0.01592117565752767,-0.517653887219585
386.9000000000195,9270.191824006832,25675.574664775602,-30.981938785237617,-418.2150082966157,1.4952307077383145,0.0019965644547924547,-3.1432119835983947,4.638442691336709,1155379.1532628718,0.24033794429847924,-0.29797013298275377,-0.4182727680981181,-0.014898506649137689,-0.5193241114030416
387.0000000000195,9267.110416836169,25633.867695310735,-30.814071706623626,-417.06969464866773,1.4954332440264775,0.0020253628816276374,-3.143207420829163,4.63864066485564,1154697.0916307746,0.23950836452545107,-0.27708792020049683,-0.40415428330835595,-0.013854396010024842,-0.5209832709490978
387.1000000000195,9264.04569454954,25592.274861961203,-30.647222866283446,-415.92833349533305,1.4956385474997154,0.0020530347323816185,-3.1431994485345593,4.638837996034275,1154016.716311746,0.23868427543497892,-0.25582499821058413,-0.38932135479857877,-0.012791249910529207,-0.5226314491300421
387.20000000001954,9260.997553970752,25550.795772270896,-30.48140578789034,-414.790896903084,1.4958465012806124,0.0020795378089695973,-3.143188135177806,4.639034636458419,1153338.0161524632,0.23786563580855938,-0.23422986175305568,-0.37381220549402644,-0.011711493087652786,-0.5242687283828813
387.30000000001957,9257.965890673991,25509.430036548834,-30.316632967601933,-413.6573572206322,1.4960569845799307,0.002104832993184216,-3.1431735552095232,4.639230539789453,1152660.9800854628,0.23705240484003626,-0.21235127573435492,-0.3576661125180593,-0.010617563786717747,-0.5258951903199275
387.4000000000196,9254.950599088364,25468.177267841078,-30.15291585626098,-412.52768707757156,1.496269873008247,0.0021288842831606656,-3.1431557888310597,4.639425661839307,1151985.5971282371,0.2362445421304134,-0.19023817438383994,-0.3409233187046374,-0.009511908719191997,-0.5275109157391732
