time,x,y,vx,vy,theta,theta_dot,gamma,alpha,mass,mass_propellant,throttle,action,reward,dynamic_pressure,maximum_velocity,fuel_percentage_consumed,alpha_effective,aero_force_y,control_force_perpendicular,mach_number_max,mach_number,speed_of_sound,control_force_y,control_force_x,CL,g_load_1_sec_window,x_cog,CD,vg,lift,atmospheric_pressure,inertia,drag,gravity_force_y,control_force_parallel,ug,air_density,aero_force_x,d_cp_cg,d_thrust_cg,mass_flow,acceleration_dict_acceleration_y_component_gravity,acceleration_dict_acceleration_y_component_wind,acceleration_dict_acceleration_x_component_gravity,acceleration_dict_acceleration_y_component_control,acceleration_dict_acceleration_y_component_lift,acceleration_dict_acceleration_x_component_drag,acceleration_dict_acceleration_y_component_drag,acceleration_dict_acceleration_y_component,acceleration_dict_acceleration_x_component_wind,acceleration_dict_acceleration_x_component,acceleration_dict_acceleration_x_component_lift,acceleration_dict_acceleration_x_component_control,moment_dict_moments_z,moment_dict_M_wind_z,moment_dict_aero_moment_z,moment_dict_control_moment_z,moment_dict_theta_dot_dot
300.849999999985,31265.673010063652,25028.66439674609,-45.760347055001134,-949.9300060254925,1.5225976219499784,0.0004976516548902362,4.664253855468179,-3.141656233518201,1571678.329189133,1227396.9601388036,0.9304640293121338,0.8609280586242676,0.0,17994.90318506211,356.66600582225317,0.7115765479267834,6.366452722916804e-05,380242.0244498492,0.0,6.05962355933324,3.188333367656138,298.42405541996527,42753800.32919964,2062808.16831205,-3.062979946255595e-05,1.791813255610861,4.834676892385892,0.19676861679874413,0.0,-59.259130209110246,2528.8555670844826,23700451.964431994,380686.0406708742,-15292395.55124707,42803535.13587781,0.0,0.03975432699686084,18381.183737487445,-32.93255975557701,7.934676892385893,11902.134765625,-9.729977990557895,0.0,0.0,27.20264034642341,3.7660691090989186e-05,0.011654607924570409,1.5393461843867317e-07,17.709401221344883,0.0,1.3239321131660597,1.8142034504893904e-06,1.3124875046004503,-1153.3948438276261,0.0,-1153.3948438276261,0.0,-4.866552104401054e-05
300.9499999999849,31261.105253289406,24933.782237522704,-45.62790435686524,-948.1562539536184,1.522647133398399,0.0004965110680302992,4.6643033074674465,-3.1416561740690474,1570487.5187643282,1226206.149713999,0.9309306144714355,0.8618611693382263,0.0,18197.74017303989,356.5902311399998,0.7118562711054723,6.35672950357602e-05,384901.54047730396,0.0,6.015781527068529,3.1830547399681532,298.36063198427337,42774763.92572087,2061695.6429456677,1.7743051264007548e-05,1.7955846295565145,4.835078811478302,0.19695692180732827,0.0,34.71421685219255,2565.8496529538465,23698777.132043954,385345.5187851176,-15281262.579942496,42824420.81132321,0.0,0.04035303499094998,18492.544201558856,-32.9321578364846,7.935078811478302,11908.103515625,-9.730266810376126,0.0,0.0,27.236615009443938,-2.207855236671062e-05,0.011794082023800946,1.5605548796676412e-07,17.74622385111663,0.0,1.3242982928832479,-1.062481074744454e-06,1.3127742935313653,1949.8995319911307,0.0,1949.8995319911307,0.0,8.227848724542848e-05
301.04999999998483,31256.550743197964,24839.077683054413,-45.49542049232336,-946.3788282504822,1.5226969588276402,0.00049632080087384,4.66435280229379,-3.1416558434661495,1569296.1177938692,1225014.74874354,0.9313923120498657,0.8627846837043762,0.0,18402.20255333158,356.51457998842784,0.7121361334016042,6.321918328122678e-05,389595.8105706107,0.0,5.972318114562153,3.1777604627978477,298.2973118213156,42795489.76968151,2060557.1492020972,-4.307704876649332e-05,1.7993501134906063,4.835481314935873,0.1971464416059317,0.0,-85.22702981301629,2603.331372456491,23697099.85709903,390050.06464946363,-15270122.34699816,42845067.8654153,0.0,0.040959892528592536,18819.260945270686,-32.93175533302703,7.935481314935872,11914.0087890625,-9.73055510292413,0.0,0.0,27.27049999323506,5.424643453780421e-05,0.011934847297189292,1.5820102717073605e-07,17.78298436034556,0.0,1.3247861883534944,2.6077975075468167e-06,1.313045464038264,-1994.6231742596142,0.0,-1994.6231742596142,0.0,-8.417161535748338e-05
301.14999999998474,31252.009484102862,24744.55110038709,-45.36289723817443,-944.5977337270378,1.5227466341609157,0.0004994673141872089,4.664402339132826,-3.1416557049719103,1568104.132350754,1223822.7633004247,0.9318492412567139,0.8636985421180725,0.0,18608.291043291054,356.4390527520359,0.7124161333525962,6.315038988935484e-05,394348.1421448017,0.0,5.9292299549063125,3.1724505455440712,298.23409525282284,42815992.76410669,2059415.897872414,1.8356148485665358e-05,1.8031098523193987,4.835884401443283,0.19733778214827635,0.0,36.7239727950786,2641.3060648195815,23695420.14445559,394801.0852447495,-15258974.911019592,42865492.301109135,0.0,0.04157499253877389,18906.111340659805,-32.93135224651962,7.935884401443284,11919.8544921875,-9.730842867013413,0.0,0.0,27.304304529776978,-2.339238681897253e-05,0.012076945395585221,1.6037191619927987e-07,17.819706902731717,0.0,1.3251206250978111,-1.1233844858358801e-06,1.313315777559448,2030.4093673182467,0.0,2030.4093673182467,0.0,8.568783988383237e-05
301.24999999998465,31247.4814799248,24650.202856114134,-45.23033085279306,-942.8129752154853,1.5227964344325036,0.0004957413758792217,4.66445192300476,-3.1416554885722565,1566911.5683859102,1222630.199335581,0.9323015213012695,0.8646029829978943,0.0,18816.006065703852,356.36364981516977,0.7126962695747301,6.282827104797661e-05,399135.5262981475,0.0,5.886513711489567,3.1671249956684346,298.1709826003992,42836270.00683167,2058249.02997959,-3.056003622842196e-05,1.8068640162161191,4.836288069791951,0.19753042847645857,0.0,-61.821980529334084,2679.7791064126272,23693737.998525236,399597.76918933383,-15247820.329440983,42885690.121153444,0.0,0.0421984286502269,19214.905926134332,-32.930948578170955,7.936288069791951,11925.6396484375,-9.73113010145678,0.0,0.0,27.338026517321392,3.940934709526566e-05,0.012220348595598916,1.6256793678702237e-07,17.856374796221203,0.0,1.3255813331652986,1.890616542908756e-06,1.3135706388968786,-1209.0908464438255,0.0,-1209.0908464438255,0.0,-5.102997452403174e-05
301.34999999998456,31242.966734644262,24556.03331633005,-45.09772891688422,-941.0245574159017,1.5228463280445752,0.000500827493255729,4.664501546956948,-3.1416552189123728,1565718.431972336,1221437.0629220067,0.9327489733695984,0.8654979467391968,0.0,19025.347786947357,356.28837156198404,0.7129765406341011,6.267552303551582e-05,403977.0447453404,0.0,5.844166077712396,3.161783822401977,298.1079741854867,42856320.62600026,2057074.7201473701,-5.173714749062697e-06,1.8106127355534487,4.836692318694327,0.19772493224825852,0.0,-10.582704992226484,2718.7559105981545,23692053.42404669,404441.43697144743,-15236658.660901057,42905661.328113854,0.0,0.04283029518970131,19375.845022713453,-32.93054432926858,7.936692318694327,11931.3642578125,-9.731416805068477,0.0,0.0,27.371665141614347,6.751260592112332e-06,0.012365097389748114,1.647897377050041e-07,17.892999477491884,0.0,1.325944061665711,3.235479006694654e-07,1.3138216157780505,486.2482555200708,0.0,486.2482555200708,0.0,2.0523685592678264e-05
301.44999999998447,31238.4652522487,24462.04284666628,-44.96508456791102,-939.232485167094,1.5228961055331542,0.000497383446716678,4.664551219333246,-3.141655113800092,1564524.7290914766,1220243.3600411473,0.9331918358802795,0.8663836717605591,0.0,19236.316068889984,356.21321837646855,0.7132569451326521,6.247330322040057e-05,408863.6079074556,0.0,5.802183776747056,3.1564270331208113,298.04507032939244,42876145.08334354,2055883.4017374902,-1.106135914363815e-06,1.8143561239033794,4.837097146907805,0.19792125794120122,0.0,-2.287662759914272,2758.24192753389,23690366.42556947,409332.2396532834,-15225489.963164128,42925405.92434117,0.0,0.04347068717943606,19581.433903188128,-32.930139501055095,7.937097146907805,11937.0283203125,-9.731702976664106,0.0,0.0,27.405220439207646,1.4605366179724237e-06,0.012511192565708804,1.67037494474355e-07,17.929575269477297,0.0,1.3263254887677303,6.992214768846797e-08,1.3140625798425998,766.7675747026904,0.0,766.7675747026904,0.0,3.2366218442071175e-05
301.5499999999844,31233.977036393884,24368.231812340793,-44.83240482091497,-937.4367619917701,1.5229461550324426,0.0004999160687135394,4.664600933704548,-3.141654778672106,1563330.4655721895,1219049.0965218602,0.933630108833313,0.8672601580619812,0.0,19448.91047406592,356.13819064248685,0.7135374816794955,6.218920407796702e-05,413808.6141538651,0.0,5.760563561285513,3.151054634303588,297.9822713532959,42895751.422035635,2054674.3934178653,-3.256865840267631e-05,1.8180944430073844,4.83750255319348,0.19812642620191795,0.0,-68.10151150845454,2798.24264397498,23688677.007625744,414285.07515710645,-15214314.292525843,42944931.91197349,0.0,0.04411970033461969,19863.508949901905,-32.92973409476942,7.937502553193481,11942.634765625,-9.73198861506054,0.0,0.0,27.43869729829355,4.3512082813871035e-05,0.012659089305976636,1.693174104681926e-07,17.966115708162608,0.0,1.3267455775179586,2.0809417663201843e-06,1.3142930676949613,-1394.1610467514079,0.0,-1394.1610467514079,0.0,-5.885347865997778e-05
301.6499999999843,31229.502091034323,24274.60057817242,-44.69968701525859,-935.6373924435641,1.5229960272391518,0.0005007094121824197,4.664650693962788,-3.141654666723636,1562135.6473348849,1217854.2782845555,0.9340637922286987,0.8681275248527527,0.0,19663.130260776295,356.06328874378534,0.7138181488980825,6.208745375957392e-05,418795.0550697908,0.0,5.719302213315762,3.1456666316309065,297.9195775782965,42915139.11532026,2053458.7244521054,1.6066710093132208e-05,1.8218277569043786,4.837908536326562,0.19832657659305922,0.0,33.96575076414467,2838.763583037886,23686985.17468701,419271.3400203422,-15203131.706188653,42964239.29293197,0.0,0.04477743106021618,19978.97808238826,-32.92932811163634,7.937908536326562,11948.181640625,-9.73227371907573,0.0,0.0,27.47209513369505,-2.171837967454567e-05,0.0128079107145629,1.7161792083220428e-07,18.00260942520123,0.0,1.3270558855933816,-1.0375865498441982e-06,1.3145201109490414,1975.6688221088837,0.0,1975.6688221088837,0.0,8.340735672094621e-05
301.7499999999842,31225.040419691093,24181.149508496837,-44.566931355813004,-933.8343813719318,1.5230460945801432,0.0004985945535016088,4.66470050098355,-3.1416544064034064,1560940.2801779024,1216658.911127573,0.9344929456710815,0.8689858913421631,0.0,19878.974432464263,355.9885130639248,0.7140989454118647,6.176117295630945e-05,423818.19611047994,0.0,5.678396543822145,3.1402630343260163,297.8569893253435,42934304.99254949,2052218.9998199574,-3.330245024485423e-05,1.8255561749007447,4.838315095075685,0.19852800400981296,0.0,-71.17570345377476,2879.8103040276546,23685290.93125031,424304.22496781975,-15191942.260183295,42983324.06895123,0.0,0.04544397644880621,20303.12875351297,-32.92892155288722,7.938315095075685,11953.671875,-9.732558287529008,0.0,0.0,27.505411666137675,4.554612762520178e-05,0.012958057992552863,1.7394452318261168e-07,18.039051184963085,0.0,1.327485392469529,2.1736736019649703e-06,1.314732553116038,-1480.8194211148054,0.0,-1480.8194211148054,0.0,-6.252063465942131e-05
301.8499999999841,31220.5920260562,24087.878967232587,-44.434142625703636,-932.0277323767962,1.5230961807854484,0.0005029037880216805,4.66475035068448,-3.1416541698990317,1559744.369685959,1215463.0006356298,0.934917688369751,0.8698353171348572,0.0,20096.441651677593,355.9138639863313,0.7143798699016495,6.162209772053728e-05,428897.2844008006,0.0,5.637843392545907,3.1348438486403527,297.7945069152528,42953264.19423771,2050973.593415507,-3.9070804708218887e-07,1.8292798488093787,4.838722228286042,0.1987310892588996,0.0,-0.8441762458710057,2921.3884021988747,23683594.281491783,429384.7186442591,-15180746.00847739,43002202.241523296,0.0,0.04611943427733959,20453.75367850319,-32.92851441967686,7.938722228286043,11959.1044921875,-9.732842319241005,0.0,0.0,27.538656352313666,5.406132826248164e-07,0.013109560692419586,1.7629773883330478e-07,18.07546284949679,0.0,1.3278011477418663,2.577357611907366e-08,1.3149421362094436,843.4774249141338,0.0,843.4774249141338,0.0,3.5614417933737925e-05
301.949999999984,31216.156913706687,23994.78931789472,-44.3013154235723,-930.2174499109399,1.5231462152858979,0.000499761101361701,4.664800249918974,-3.141654034633076,1558547.9215963595,1214266.5525460301,0.9353379607200623,0.8706759214401245,0.0,20315.530266856273,355.8393418943055,0.7146609210339057,6.139656760684176e-05,434019.39922568214,0.0,5.597639627763867,3.129409080521603,297.73213066875013,42972005.300586924,2049710.0980579408,-5.058307488314817e-06,1.832998884060347,4.839129934775733,0.1989354197156554,0.0,-11.048288173711418,2963.5035084860147,23681895.229698725,434512.1070741837,-15169543.006539164,43020861.81191343,0.0,0.04680390300337614,20686.527303768173,-32.92810671318717,7.939129934775734,11964.4794921875,-9.733125813033453,0.0,0.0,27.571821632903266,7.0808089522690375e-06,0.013262393361921072,1.7867739206690051e-07,18.11182867213225,0.0,1.3281589410256762,3.372213140901151e-07,1.3151408882946014,514.6420658704549,0.0,514.6420658704549,0.0,2.173145607134763e-05
302.0499999999839,31211.735085996974,23901.880923611414,-44.16845614009014,-928.4035375902725,1.523196475991286,0.0005021440235111072,4.6648501928786406,-3.1416537168873546,1557350.9414633028,1213069.5724129735,0.9357538819313049,0.8715077638626099,0.0,20536.23831428686,355.764947171034,0.7149420974751015,6.112590240370253e-05,439186.4245532603,0.0,5.557782146028848,3.1239587361791514,297.66986090645224,42990536.20604077,2048430.9200934304,-2.9235736122068534e-05,1.836713424954916,4.839538213356453,0.19914097226792682,0.0,-64.55004267153046,3006.161289261177,23680193.780183285,439686.4920340249,-15158333.308070343,43039310.78116025,0.0,0.04749748176175727,20964.253671858034,-32.92769843460645,7.939538213356453,11969.80078125,-9.73340876772927,0.0,0.0,27.604912329937928,4.140179017941637e-05,0.0134165589278904,1.8108364182436092e-07,18.14815476129899,0.0,1.3285365300342968,1.969674909261047e-06,1.3153303250766997,-1240.5118205607732,0.0,-1240.5118205607732,0.0,-5.238605021884967e-05
302.14999999998383,31207.32654649356,23809.154147108547,-44.03556243880962,-926.585999358079,1.5232466037762011,0.0005031795047603514,4.664900183123884,-3.1416535793476834,1556153.4348409884,1211872.065790659,0.936165452003479,0.8723309636116028,0.0,20758.563500918994,355.69068019957564,0.715223397934723,6.100407641707051e-05,444407.8387869528,0.0,5.518267871929054,3.118492821180301,297.6076979488746,43008856.525982514,2047144.1418674274,1.2166778192990169e-05,1.84042357986872,4.83994706289605,0.1993479154006661,0.0,27.154042441235497,3049.367446062208,23678489.937021885,444908.3947696395,-15147116.96678805,43057549.15006346,0.0,0.04820027036078134,21098.656320941864,-32.92728958506685,7.939947062896049,11975.0654296875,-9.733691182152498,0.0,0.0,27.63792795944782,-1.742979122843671e-05,0.013572070503061794,1.835168209703465e-07,18.18444680701089,0.0,1.328818183835488,-8.283426044284843e-07,1.3155156143562474,1787.796015399408,0.0,1787.796015399408,0.0,7.550295733192623e-05
302.24999999998374,31202.93129841388,23716.609350767078,-43.9026341479551,-924.7648388051787,1.5232968793164154,0.0005009771917403002,4.6649502218898204,-3.141653342573405,1554955.407161545,1210674.0381112157,0.936572790145874,0.873145580291748,0.0,20982.503201390635,355.6165413629055,0.7155048211222556,6.069903207972516e-05,449667.37317926035,0.0,5.479093757860745,3.113011340674978,297.54564211645715,43026974.921583876,2045836.070399355,-2.653915482198066e-05,1.8441294577271812,4.840356482256178,0.19955579064152962,0.0,-59.86954959502016,3093.127715294586,23676783.70431499,450176.9323449341,-15135894.035236403,43075584.91918078,0.0,0.04891236927793735,21413.255192103028,-32.92688016570673,7.940356482256178,11980.2763671875,-9.733973055128216,0.0,0.0,27.67087385491421,3.845910671339952e-05,0.013728898968542805,1.8597668417805677e-07,18.220699777542983,0.0,1.3292028894197805,1.8258221126541514e-06,1.3156879361150786,-1071.5804698031613,0.0,-1071.5804698031613,0.0,-4.525870080942921e-05
302.34999999998365,31198.549345065203,23624.2468966027,-43.76967605438673,-922.9400592873108,1.5233472260727197,0.0005048436555857908,4.665000305049032,-3.1416530789763124,1553756.863979172,1209475.4949288426,0.9369758367538452,0.8739516735076904,0.0,21208.05444840359,355.5425310438968,0.7157863657543545,6.0520890042603526e-05,454980.31720102596,0.0,5.4402567837776346,3.107514299105126,297.4836937295512,43044882.76750253,2044519.6539073044,-9.2548851244878e-06,1.8478312093167801,4.840766470302737,0.19976491476134867,0.0,-21.10247852817633,3137.447867947114,23675075.086143695,455492.9388891403,-15124664.567162875,43093410.08882042,0.0,0.04963387965584708,21603.9066567728,-32.926470177660164,7.940766470302737,11985.4306640625,-9.734254385482554,0.0,0.0,27.703744237862654,1.3566336326272468e-05,0.013887069123345745,1.8846369481109693e-07,18.25691780912479,0.0,1.329503503182772,6.433723840141184e-07,1.315855589317423,212.84854237978828,0.0,212.84854237978828,0.0,8.990406222802736e-06
302.44999999998356,31194.18068972078,23532.06714627707,-43.63668364187038,-921.1116645143915,1.5233974938350767,0.0005030480694527778,4.665050438537072,-3.1416529447019954,1552557.8105428927,1208276.4414925633,0.9373747110366821,0.8747494220733643,0.0,21435.213947267504,355.46864962532885,0.7160680305548446,6.033025756613242e-05,460339.7905999894,0.0,5.4017539569610165,3.1020017016961323,297.42185310843536,43062592.34129684,2043189.3365943322,2.8436537398701667e-06,1.8515289379030606,4.841177025905898,0.19997506606964602,0.0,6.5533919069193995,3182.3337092735555,23673364.086569555,460856.03222083044,-15113428.613359319,43111036.659049265,0.0,0.050364903297637376,21807.3305939078,-32.926059622057004,7.941177025905898,11990.5341796875,-9.734535172042651,0.0,0.0,27.73654678033462,-4.216300586441729e-06,0.01404656573082466,1.9097781506171482e-07,18.293104234912224,0.0,1.329804292346817,-1.9974274772275998e-07,1.3160149803889605,1131.2391488583194,0.0,1131.2391488583194,0.0,4.778531452993187e-05
302.54999999998347,31189.825335395184,23440.070461123716,-43.503661064421394,-919.2796577103134,1.5234479660157632,0.0005034853996581958,4.665100618901691,-3.141652652885927,1551358.2522238009,1207076.8831734715,0.9377694129943848,0.8755388855934143,0.0,21663.978042515693,355.3948974899051,0.7163498142977371,6.00360702223135e-05,465741.0940186959,0.0,5.363582311782407,3.09647355240978,297.36012057331743,43080095.825611606,2041841.0597920856,-3.0288374127274142e-05,1.855222688079922,4.841588148002935,0.20018608171020502,0.0,-70.54654884583911,3227.7910784707265,23671650.709372845,466265.93861666264,-15102186.225820623,43128456.62967006,0.0,0.05110554266223782,22117.048473095845,-32.92564849995997,7.9415881480029356,11995.58203125,-9.73481541363662,0.0,0.0,27.769276222212547,4.542321912402634e-05,0.014207379588249015,1.9351905162046288e-07,18.329250856564514,0.0,1.3301629093999916,2.149592142774562e-06,1.3161634695694564,-1401.1106084441524,0.0,-1401.1106084441524,0.0,-5.9189391802295366e-05
302.6499999999834,31185.483285271705,23348.2572021202,-43.37060902519396,-917.444042288555,1.5234983938296107,0.0005062155387485854,4.6651508464261635,-3.141652452596553,1550158.1943929903,1205876.825342661,0.9381599426269531,0.876319944858551,0.0,21894.34274445355,355.32127502023013,0.7166317156925179,5.989325903144049e-05,471197.23470856965,0.0,5.325738909461712,3.0909298562740295,297.2984964443258,43097400.698138155,2040486.0117826285,3.416229618469213e-06,1.8589125595936469,4.841999835430953,0.20039821794967702,0.0,8.04156489412455,3273.82584835074,23669934.95874962,471723.34833609656,-15090937.45655654,43145678.000237286,0.0,0.05185590085956624,22272.93050054724,-32.92523681253195,7.941999835430954,12000.578125,-9.735095109093583,0.0,0.0,27.80193715326854,-5.181790124030499e-06,0.014369529768730696,1.960878117935263e-07,18.365370729923384,0.0,1.3304189242237527,-2.449603279992234e-07,1.3163082446444379,1195.0087463467435,0.0,1195.0087463467435,0.0,5.048635530386226e-05
302.7499999999833,31181.154542326214,23256.627729939326,-43.23752486220306,-915.6048213950744,1.5235488494687923,0.0005037868002412848,4.665201125049773,-3.141652275580981,1548957.6421468966,1204676.2730965673,0.9385464787483215,0.8770929574966431,0.0,22126.303682254613,355.24778259884846,0.7169137335490459,5.96428149730599e-05,476694.87281664973,0.0,5.288220837848171,3.0853706164345858,297.23698104153436,43114507.484094635,2039113.0833559355,-9.929758286952861e-06,1.8625987397260328,4.842412087167581,0.2006111097789802,0.0,-23.621591269215962,3320.4439249741035,23668216.838308692,477227.4915784543,-15079682.35491759,43162700.770025566,0.0,0.05261608164505909,22540.574672387906,-32.92482456079532,7.942412087167581,12005.5224609375,-9.735374257243567,0.0,0.0,27.83452969335997,1.523301637352249e-05,0.014532989717043431,1.986838974825555e-07,18.401455464564904,0.0,1.3307363592848773,7.193473743104375e-07,1.316442120734606,159.40882190778817,0.0,159.40882190778817,0.0,6.735142870998784e-06
302.8499999999832,31176.839109440996,23165.182404959574,-43.104413542167805,-913.761997744616,1.5235994688976866,0.0005059273333391802,4.665251450391715,-3.141651981494028,1547756.6006429903,1203475.231592661,0.9389289617538452,0.8778579235076904,0.0,22359.856125580147,355.17442060825135,0.7171958666485021,5.9389390331787695e-05,482239.3152553991,0.0,5.251025211189072,3.079795836132925,297.1755746849658,43131419.957309715,2037727.1106347719,-2.4319272726114338e-05,1.8662813179619941,4.8428249021427465,0.20082483193549602,0.0,-58.463012859309245,3367.6512472845443,23666496.351856045,482778.612014416,-15068420.970862804,43179528.93804228,0.0,0.05338618941421135,22813.032645698127,-32.92441174582016,7.942824902142746,12010.4150390625,-9.735652856917472,0.0,0.0,27.867056059971876,3.773078661746013e-05,0.014697766276783687,2.013075316840514e-07,18.43751078505469,0.0,1.331049391767286,1.779854528470838e-06,1.3165681928206485,-980.8539600988631,0.0,-980.8539600988631,0.0,-4.144483177891009e-05
302.9499999999831,31172.536989599055,23073.92158724727,-42.97127328318279,-911.9155746012132,1.5236500150075585,0.000507135008476144,4.665301825448642,-3.1416518104410835,1546555.074916672,1202273.7058663426,0.939307451248169,0.8786149024963379,0.0,22594.994983689274,355.1011894308609,0.7174781138007453,5.92374346517488e-05,487836.0644102771,0.0,5.214149169900381,3.074205519011758,297.11427769459436,43148133.916513145,2036332.2276006374,6.254791669546567e-06,1.8699603976946584,4.843238279322495,0.20103945912716473,0.0,15.194510135928693,3415.4537867293066,23664773.50304556,488376.9533527522,-15057153.353177035,43196158.50302567,0.0,0.054166329196861186,22978.75230906479,-32.92399836864041,7.943238279322495,12015.2568359375,-9.735930906947049,0.0,0.0,27.899513322432412,-9.813855878163103e-06,0.014863864010724797,2.0395893872426372e-07,18.47353740609241,0.0,1.3312885644538994,-4.6244838299503737e-07,1.3166891115793948,1452.7618126284976,0.0,1452.7618126284976,0.0,6.138921263884199e-05
303.049999999983,31168.248185538298,22982.84563658022,-42.83810375264268,-910.06555485028,1.5237006555486614,0.0005052291819625317,4.665352251633466,-3.141651596084804,1545353.0701559298,1201071.7011056005,0.9396819472312927,0.8793638944625854,0.0,22831.714788713944,355.0280894490475,0.7177604738012958,5.896202495225822e-05,493473.087074549,0.0,5.177589880336731,3.0685996683324275,297.053090390345,43164657.80224569,2034919.2494298725,-1.7270227212706768e-05,1.8736360859077763,4.843652217646091,0.20125466446959178,0.0,-42.39339394205171,3463.857546868153,23663048.295641143,494021.7733358727,-15045879.55214492,43212597.4634327,0.0,0.05495660665127141,23277.170365719987,-32.923584430316815,7.9436522176460915,12020.046875,-9.736208406164913,0.0,0.0,27.93190671817818,2.74024795315464e-05,0.015031257917033266,2.0663793168837186e-07,18.509532876791663,0.0,1.3316026682506235,1.2898743997020947e-06,1.3167989171720766,-436.7270594626553,0.0,-436.7270594626553,0.0,-1.845607776336672e-05
303.1499999999829,31163.97269999819,22891.95491244162,-42.70490902967004,-908.211941240429,1.5237514081383938,0.0005078989688262934,4.6654027255172394,-3.1416513173788454,1544150.5913961641,1199869.2223458348,0.9400525093078613,0.8801050782203674,0.0,23070.009691262105,354.9551210451227,0.7180429454600126,5.873750641205433e-05,499159.5749861626,0.0,5.1413445345631175,3.062978287066714,296.99201309209167,43180987.25981718,2033495.548140986,-1.8101002461079485e-05,1.8773084733588845,4.844066716068004,0.20147060551400653,0.0,-44.896450714515964,3512.8685629680863,23661320.733341824,499713.48992037255,-15034599.616579698,43228841.81743484,0.0,0.055757128057958606,23522.17514863497,-32.9231699318949,7.944066716068004,12024.7861328125,-9.736485353404532,0.0,0.0,27.96423321690051,2.904308747566887e-05,0.015199959840528406,2.0934480835467728e-07,18.545500197274805,0.0,1.3318761438140272,1.365631029795985e-06,1.3169023536120101,-511.77508205637014,0.0,-511.77508205637014,0.0,-2.16291849395885e-05
303.24999999998283,31159.710535739494,22801.249774052787,-42.5716866524596,-906.3547362833748,1.5238021011688094,0.0005082193777954172,4.665453250832046,-3.141651149663237,1542947.64348967,1198666.2744393407,0.9404192566871643,0.8808385133743286,0.0,23309.87344487751,354.8822846013647,0.7183255276010935,5.856617874311354e-05,504895.6229364767,0.0,5.105410350140336,3.057341377258588,296.9310461196765,43197134.27542323,2032061.6516596603,4.8090820596313755e-06,1.8809776809185657,4.844481773557988,0.20168722913104792,0.0,12.052127243414771,3562.4929015668586,23659590.819781385,505452.00075988355,-15023313.593525715,43244903.56290658,0.0,0.05656800031299243,23709.38963807815,-32.922754874404916,7.944481773557989,12029.4794921875,-9.736761747500148,0.0,0.0,27.99650037231638,-7.802503563654407e-06,0.015369963487167874,2.1207964998952975e-07,18.581447071553953,0.0,1.3321063979643357,-3.6648535448568724e-07,1.316999744115598,1371.3815325520343,0.0,1371.3815325520343,0.0,5.796302831262176e-05
303.34999999998274,31155.46169530396,22710.730580376676,-42.43843759495023,-904.493942987717,1.523852910269158,0.000506914047215515,4.665503827576854,-3.1416509173076963,1541744.2314718477,1197462.8624215184,0.9407821297645569,0.8815642595291138,0.0,23551.29942511779,354.8095805000185,0.7186082190917538,5.828745556168968e-05,510672.2735028665,0.0,5.069784569908772,3.051688941673725,296.870189792923,43213083.182764426,2030610.0289091573,-1.938440535342867e-05,1.884643762409517,4.844897389143358,0.20190428057825238,0.0,-49.0827584122209,3612.7366600245145,23657858.558352202,511236.6794508228,-15012021.531823825,43260766.69743642,0.0,0.05738933092107886,24016.11751374666,-32.92233925881955,7.9448973891433585,12034.119140625,-9.737037587286698,0.0,0.0,28.028697822018408,3.180087851306472e-05,0.015541247795938207,2.1484231786751365e-07,18.6173574279101,0.0,1.332403421350579,1.4920825160900256e-06,1.3170861855410394,-634.8767972430317,0.0,-634.8767972430317,0.0,-2.6835767729234897e-05
303.44999999998265,31151.226181262125,22620.397690111506,-42.30516495449484,-902.6295633698417,1.5239038033864676,0.0005095224101883759,4.66555445335244,-3.141650649965973,1540540.3600118868,1196258.9909615575,0.9411412477493286,0.8822824358940125,0.0,23794.280599244958,354.73700912329014,0.7188910187848697,5.807273278080061e-05,516498.80113207427,0.0,5.034464461748003,3.0460209821543742,296.8094444316051,43228853.60885204,2029149.0124781434,-1.5066379430772603e-05,1.8883068536628609,4.845313561824824,0.20212190853893042,0.0,-38.54278426368586,3663.6059660961755,23656123.952556044,517067.89621061285,-15000723.47676298,43276451.2183058,0.0,0.05822122798896953,24252.818523736525,-32.92192308613808,7.945313561824824,12038.7138671875,-9.73731287159996,0.0,0.0,28.060838087045305,2.4991569005533055e-05,0.015713822808339467,2.1763309176154677e-07,18.653249880413426,0.0,1.332649763380412,1.1713248625532856e-06,1.3171670571892622,-280.338025291346,0.0,-280.338025291346,0.0,-1.1850547699766152e-05
303.54999999998256,31147.003996162293,22530.251461697557,-42.171866512378784,-900.7616004480578,1.5239546565103044,0.0005096275583242083,4.665605131681196,-3.1416504751708914,1539336.0342062227,1195054.6651558934,0.9414964914321899,0.8829930424690247,0.0,24038.809547140085,354.66457085334963,0.7191739255189785,5.7888510673898e-05,522373.2375669376,0.0,4.999447318377879,3.040337501353276,296.74881035548435,43244433.63633908,2027676.4934093016,3.003677898405499e-06,1.891967006279767,4.845730290576385,0.2023400080775447,0.0,7.762970226024201,3715.1069774337575,23654387.006004542,522945.37276227685,-14989419.477805784,43291945.12250125,0.0,0.05906380021768829,24455.339449213254,-32.92150635738652,7.945730290576385,12043.2578125,-9.737587599276372,0.0,0.0,28.092913227123017,-5.037546114714494e-06,0.015887676860236837,2.2045197957380958e-07,18.68911530935773,0.0,1.3328672139616287,-2.358478893794102e-07,1.3172409716601596,1252.1859217768163,0.0,1252.1859217768163,0.0,5.293673099450666e-05
