time[s],x[m],y[m],vx[m/s],vy[m/s],theta[rad],theta_dot[rad/s],alpha[rad],mass[kg],mass_propellant[kg],gimbalangle[deg],nonnominalthrottle[0-1],u0,u1
50.60000000000045,425.5355208842208,9429.089405280372,23.81614946373934,357.2118635589395,1.4389530773502577,-0.004563935637257033,-0.06526944121871514,7094281.083936595,3527355.7569122403,-5.610700218847706,0.6450304079392533,-0.8015286026925293,0.2900608158785065
50.70000000000045,427.93201845920754,9464.88625943375,23.96497574986753,357.96854153377325,1.4384948811721896,-0.0045819617806855855,-0.06545403894297763,7090728.27999667,3523802.9529723143,-5.598413222292572,0.6477290326469953,-0.7997733174703674,0.29545806529399066
50.80000000000045,430.3435250433323,9500.759165788395,24.115065841247706,358.729063546449,1.4380348143573842,-0.004600668148051106,-0.06563888141344387,7087169.587209678,3520244.2601853227,-5.586250691149621,0.6504521986473666,-0.7980358130213744,0.3009043972947332
50.90000000000045,432.7701683344649,9536.708511808185,24.266432911326454,359.4934601978955,1.4375728140950874,-0.004620002622967033,-0.06582402011531285,7083604.952178755,3516679.6251543993,-5.574229352415606,0.6532002124704972,-0.7963184789165151,0.3064004249409944
51.000000000000455,435.2120773890658,9572.734688050341,24.419090546008835,360.26176242155157,1.4371088232299327,-0.004639908651546801,-0.06600950010314866,7080034.320856483,3513108.9938321267,-5.5623637529087,0.6559733849443727,-0.7946233932726714,0.3119467698887455
51.100000000000456,437.66938266032537,9608.8380881999,24.573052712595448,361.0340014955868,1.43664279064573,-0.0046603258420268665,-0.06619535971751445,7076457.638533088,3509532.311508732,-5.550666179623683,0.6587720308838607,-0.7929523113748118,0.31754406176772143
51.20000000000046,440.1422160330267,9645.019109105418,24.72833372701355,361.81020905518733,1.4361746715871437,-0.0046811905858621565,-0.0663816303673408,7072874.849825225,3505949.5228008684,-5.539146602595955,0.6615964687875309,-0.7913066575137078,0.32319293757506173
51.30000000000046,442.6307108549951,9681.278150815904,24.884948219683324,362.5904171048492,1.4357044279177178,-0.004702436694258233,-0.06656833637855009,7069285.89866535,3502360.571640993,-5.527812640239004,0.6644470205452713,-0.7896875200341433,0.32889404109054254
51.40000000000046,445.1350019650317,9717.615616618967,25.042911100366123,363.3746580306226,1.4352320283133082,-0.0047239960440978454,-0.06675549490885624,7065690.728291694,3498765.4012673367,-5.516669546911942,0.66732401115984,-0.7880956495588488,0.33464802231967994
51.50000000000046,447.6552257172661,9754.031913080193,25.2022375223439,364.1629646122536,1.4347574483905816,-0.004745799227265389,-0.06694311592806401,7062089.281238819,3495163.9542144616,-5.50572022228418,0.6702277684851987,-0.7865314603263114,0.34045553697039743
51.60000000000046,450.19152000189393,9790.52745008371,25.36294284627832,364.9553700351729,1.4342806707708342,-0.004767776197474155,-0.0671312022626307,7058481.499328747,3491556.1723043905,-5.494965241867697,0.6731586229839825,-0.7849950345525282,0.3463172459679651
51.700000000000465,452.74402426230336,9827.102640873938,25.525042604094295,365.75190790228396,1.4338016850799493,-0.004789856908850394,-0.0673197497026945,7054867.323662647,3487941.9966382897,-5.484402907918156,0.676116907506823,-0.7834861297025937,0.3522338150136459
51.800000000000466,455.31287950862594,9863.757902098489,25.688552463225882,366.5526122455057,1.4333204878858763,-0.004811971940727685,-0.06750874716926702,7051246.694613035,3484321.367588678,-5.474029319734645,0.6791029570954743,-0.7820041885335206,0.3582059141909486
51.90000000000047,457.8982283277812,9900.493653852192,25.85348819155278,367.357517537031,1.4328370825755412,-0.004834053103349897,-0.06769817693878744,7047619.551816486,3480694.224792129,-5.463838462234242,0.6821171088116706,-0.7805483517477488,0.3642342176233413
52.00000000000047,460.50021489011556,9937.310319722219,26.019865623343428,368.1666587002631,1.4323514791735947,-0.004856034019466053,-0.06788801492179797,7043985.8341667885,3477060.507142431,-5.4538223115455144,0.6851597015934852,-0.7791174730779307,0.3703194031869703
52.10000000000047,463.11898495276614,9974.20832683426,26.187700626505695,368.98007112039926,1.4318636941058818,-0.004877850677126416,-0.06807823099207266,7040345.4798085205,3473420.1527841627,-5.44397095623297,0.6882310761404753,-0.77771013660471,0.3764621522809506
52.20000000000047,465.75468585990905,10011.188105899722,26.357009071428905,369.7977906546334,1.4313737499109467,-0.004899441949349855,-0.06826878936217495,7036698.426130993,3469773.0991066354,-5.434272732656567,0.6913315748289461,-0.7763246760937953,0.3826631496578923
52.30000000000047,468.4074665400772,10048.250091263917,26.527806801681525,370.6198536419548,1.4308816749032744,-0.004920750076721945,-0.06845964900107981,7033044.609762513,3466119.2827381548,-5.424714372886817,0.6944615416580824,-0.7749591961266882,0.38892308331616476
52.400000000000475,471.07747750075794,10085.39472095517,26.700109606807416,371.44629691252476,1.430387502792334,-0.00494172110940274,-0.06865076408922643,7029383.966564906,3462458.6395405475,-5.415281163508386,0.6976213222276106,-0.7736115947869122,0.3952426444552213
52.500000000000476,473.764870820502,10122.622436734831,26.873933197440508,372.2771577966177,1.4298912722617878,-0.004962305305462627,-0.0688420845061215,7025716.431628253,3458791.1046038955,-5.40595711359502,0.7008112637475339,-0.7722795876564315,0.40162252749506777
52.60000000000048,476.4698001387953,10159.933684148144,27.049293182933113,373.11247413311816,1.4293930265134955,-0.00498245748292317,-0.06903355634544384,7022041.9392657755,3455116.612241418,-5.396725130095109,0.7040317150798137,-0.7709607328707299,0.4080634301596273
52.70000000000048,479.192420643962,10197.3289125759,27.226205051667403,373.95228427756973,1.4288928127811604,-0.005002137323351725,-0.06922512245244783,7018360.423008801,3451435.095984444,-5.387567198841696,0.7072830268121244,-0.769652456977385,0.4145660536242488
52.80000000000048,481.9328890593813,10234.808575286877,27.404684154192733,374.7966271097777,1.4283906818186265,-0.005021309625339106,-0.06941672297839263,7014671.815601765,3447746.488577408,-5.378464569396429,0.7105655513631337,-0.768352081342347,0.4211311027262674
52.90000000000048,484.6913636283117,10272.373129490974,27.58474568930402,375.645542040971,1.427886687367959,-0.005039944506675624,-0.06960829594667484,7010976.0489971675,3444050.72197281,-5.36939794194193,0.7138796431187799,-0.7670568488488472,0.4277592862375599
53.00000000000048,487.4680040976266,10310.023036393028,27.76640469314858,376.49906902053476,1.4273808856125065,-0.0050580175545252345,-0.06979977782536118,7007273.054350432,3440347.7273260746,-5.360347654468391,0.7172256585987347,-0.7657639506383415,0.4344513171974693
53.100000000000485,490.2629717007686,10347.75876124726,27.94967603142049,377.3572485423286,1.4268733346201687,-0.005075509923378892,-0.06999110410086895,7003562.7620145995,3436637.434990242,-5.351293868537446,0.7206039566518463,-0.7644705526482065,0.4412079133036926
53.200000000000486,493.076429140236,10385.580773412321,28.13457439467377,378.2201216506117,1.4263640937820645,-0.005092408381040767,-0.07018220984765233,6999845.101534794,3432919.7745104367,-5.342216751962477,0.7240148986795036,-0.7631738217089252,0.4480297973590073
53.30000000000049,495.90854056991174,10423.489546406881,28.321114296757624,379.0877299455982,1.4258532232517287,-0.005108705303360784,-0.07037303028889275,6996120.0016423995,3429194.6746180416,-5.333096656815668,0.7274588488852096,-0.7618709509736669,0.45491769777041924
53.40000000000049,498.7594715775467,10461.485557965749,28.50931007635,379.9601155886726,1.425340783389842,-0.005124398618870407,-0.07056350134338518,6992387.390248883,3425462.0632245247,-5.323914291253474,0.7309361745489618,-0.760559184464782,0.4618723490979235
53.50000000000049,501.62938916770065,10499.569290096479,28.699175901539142,380.8373213072969,1.4248268342193515,-0.005139491704901454,-0.07075356015403833,6988647.194439214,3421721.8674148563,-5.314650883750336,0.7344472463242413,-0.7592358405357623,0.4688944926484826
53.60000000000049,504.5184617454384,10537.741229136444,28.890725777377472,381.71939039964695,1.4243114348956345,-0.005153993237168505,-0.07094314559366667,6984899.340464817,3417974.01344046,-5.305288338428333,0.7379924385561232,-0.7578983340611904,0.47598487711224635
53.70000000000049,507.42685910106917,10576.001865810345,29.083973556307775,382.6063667390163,1.423794643196118,-0.005167916995168896,-0.07113219874405231,6981143.753736004,3414218.426711647,-5.295809380291275,0.7415721296179267,-0.7565441971844679,0.48314425923585347
53.800000000000495,510.354752396203,10614.35169528815,29.278932951338845,383.4982947780315,1.4232765150335083,-0.005181281626098071,-0.07132066334457976,6977380.358813838,3410455.0317894807,-5.286197689293628,0.7451867022644221,-0.7551710984705182,0.49037340452884415
53.900000000000496,513.3023141513856,10652.79121724342,29.47561755182647,384.39521955272266,1.422757103996479,-0.005194110370290783,-0.0715084862070916,6973609.079401383,3406683.7523770262,-5.276438022302775,0.7488365439991984,-0.7537768603289678,0.4976730879983968
54.0000000000005,516.2697182355553,10691.32093591207,29.674040841695923,385.29718668649843,1.4222364609213312,-0.005206430751478391,-0.07169561759399978,6969829.838334297,3402904.51130994,-5.266516322145345,0.7525220474538052,-0.7523594745921921,0.5050440949076105
54.1000000000005,519.2571398575477,10729.941360151477,29.874216219924456,386.20424239407276,1.4217146334977917,-0.0052182742353946935,-0.0718820115570611,6966042.557570721,3399117.230546364,-5.256419813074195,0.7562436107761572,-0.7509171161534564,0.5124872215523144
54.2000000000005,522.2647555598563,10768.653003500016,30.076157023086516,387.1164334853954,1.4211916659117447,-0.0052296758604692935,-0.07206762623464935,6962247.158180444,3395321.8311560866,-5.246137082129261,0.7600016380258179,-0.7494481545898943,0.5200032760516358
54.3000000000005,525.2927432148314,10807.456384236979,30.279876549750554,388.0338073696374,1.420667598527293,-0.00524067384451732,-0.07225242410576294,6958443.560333299,3391518.2333089425,-5.235658146004959,0.7637965395735824,-0.7479511637149941,0.5275930791471648
54.4000000000005,528.3412820234819,10846.352025442908,30.485388086504887,388.95641205928257,1.4201424676101468,-0.00525130917146156,-0.072436372199431,6954631.683286781,3387706.3562624245,-5.224974503192252,0.7676287325028675,-0.7464249290274645,0.5352574650057349
54.500000000000504,531.4105525170199,10885.340455060346,30.692704935380547,389.884296174379,1.4196163050939252,-0.005261625162216297,-0.07261944225861282,6950811.445372847,3383886.11834849,-5.21407917128782,0.7714986410106572,-0.7448684530411172,0.5429972820213145
54.600000000000506,534.5007365612631,10924.422205955047,30.901840442432,390.817508947,1.4190891383905337,-0.005271667033912544,-0.07280161085810466,6946982.763983901,3380057.4369595433,-5.202966709515556,0.7754066968054296,-0.7432809585022221,0.5508133936108592
54.70000000000051,537.6120173639863,10963.597815977644,31.112808027231708,391.75610022596646,1.418560990245368,-0.005281481451658457,-0.07298285947638994,6943145.555557945,3376220.2285335874,-5.191633226631965,0.7793533394998331,-0.7416618895188521,0.5587066789996662
54.80000000000051,540.7445794852895,11002.867828025832,31.325621213031866,392.70012048188016,1.4180318786376678,-0.005291116077003731,-0.07316317452178311,6939299.735562893,3372374.4085385352,-5.180076374520517,0.7833390169962184,-0.7400109106457882,0.5666780339924369
54.90000000000051,543.8986088510242,11042.232790107084,31.54029365734631,393.6496208125155,1.417501816725946,-0.005300619117215798,-0.07334254731361178,6935445.218480042,3368519.891455685,-5.16829532790274,0.7873641858625069,-0.7383279039861057,0.5747283717250138
55.00000000000051,547.07430327605,11081.69325660804,31.756944250258687,394.6046650095616,1.4169709219105455,-0.0053089481540068,-0.07352060284406714,6931581.9177867165,3364656.590762359,-5.15629075070797,0.7914293116970095,-0.7366129643868528,0.582858623394019
55.10000000000051,550.2720271201315,11121.250806936889,31.97723844081471,395.57550328849993,1.4164393799184105,-0.005315419921350265,-0.07369508454589811,6927689.692472457,3360764.365448099,-5.117469653210348,0.8048162033978823,-0.7310670933157639,0.6096324067957646
55.200000000000514,553.4922572810035,11160.907740200997,32.20230160871962,396.56933264108426,1.4159073570407086,-0.005320228777017342,-0.07386454554602295,6923754.433764081,3356829.1067397236,-5.060660887132087,0.8247331983747586,-0.7229515553045839,0.6494663967495171
55.300000000000516,556.7354613582212,11200.66629163819,32.43204077217713,397.58551437192654,1.4153749924297996,-0.005323646109091165,-0.0740290542041584,6919777.468224423,3352852.141200065,-5.006355891484589,0.8440363409421181,-0.7151936987835127,0.6880726818842362
55.40000000000052,560.0020891955893,11240.52857924072,32.666278373681116,398.6228760252868,1.4148423980557085,-0.005325943740910594,-0.07418880515939064,6915761.169530816,3348835.8425064585,-4.955690480378424,0.8622409063107561,-0.7079557829112033,0.7244818126215122
55.50000000000052,563.2925736152688,11280.4966091901,32.90484419679558,399.680299493816,1.4143096594698519,-0.005327385858566422,-0.07434400640143024,6911707.800537795,3344782.473513437,-4.908322645816057,0.8793981214204161,-0.7011889494022938,0.7587962428408321
55.60000000000052,566.6073318041439,11320.572285297152,33.14758188875095,400.7567610705241,1.4137768367375103,-0.005328227323418516,-0.07449487051896053,6907619.434771389,3340694.1077470304,-4.863853175416585,0.8955955656604564,-0.6948361679166549,0.7911911313209128
55.70000000000052,569.9467666605079,11360.757418031475,33.39434856364099,401.8513273432287,1.413243965484819,-0.005328712526909828,-0.0746416142620474,6903497.964825631,3336572.6378012733,-4.821930280424723,0.9109169460768785,-0.6888471829178175,0.8218338921537569
55.80000000000052,573.3112680523421,11401.053732840219,33.645013918342336,402.9631480874315,1.4127110580528321,-0.005329074319869419,-0.07478445859010918,6899345.116639519,3332419.7896151613,-4.782250648812092,0.9254393733318356,-0.6831786641160131,0.8508787466636711
55.900000000000524,576.7012139904871,11441.462877787666,33.89945938144898,404.0914494744712,1.412178104753509,-0.0053295329932345455,-0.07492362857840139,6895162.46312945,3328237.136105092,-4.744553409300703,0.9392336581455574,-0.6777933441858148,0.8784673162911147
56.000000000000526,580.1169717235624,11481.986430569643,34.157577330753355,405.2355278197762,1.4116450752213032,-0.0053302953220577855,-0.0750593531460646,6890951.4367366005,3324026.1097122426,-4.708614484695282,0.9523648119516626,-0.672659212099326,0.9047296239033251
56.10000000000053,583.5588987611242,11522.625904954333,34.41927037561734,406.3947438468997,1.411111919852695,-0.005331553686081036,-0.07519186461780225,6886713.340938763,3319788.013914405,-4.674241748015385,0.9648925248766149,-0.6677488211450551,0.9297850497532298
56.20000000000053,587.0273438309185,11563.382756696961,34.684450697943625,407.56851742627856,1.4105785713248131,-0.005333485278818034,-0.07532139813580474,6882449.360809069,3315524.0337847113,-4.641270869349074,0.976871605753411,-0.6630386956212962,0.9537432115068221
56.30000000000053,590.5226477754968,11604.258388971923,34.95303944578242,408.7563227496188,1.4100449461832618,-0.00533625141551382,-0.0754481909393081,6878160.572700178,3311235.2456758204,-4.609561730266441,0.9883523859225063,-0.6585088186094915,0.9767047718450126
56.40000000000053,594.0451443929101,11645.254157362322,35.22496617413268,409.95768390399496,1.4095109464883862,-0.005339996948757197,-0.07557248152948337,6873847.953126179,3306922.6261018207,-4.578995305750869,0.9993810897121547,-0.6541421865358384,0.9987621794243093
56.50000000000053,597.5949812148591,11686.370268036655,35.49836821949036,411.1611067433238,1.4089764615084932,-0.005344849798931411,-0.07569654832097905,6869533.989138431,3302608.6621140726,-4.572266974971669,1.0,-0.6531809964245241,1.0
56.600000000000534,601.1722950742238,11727.606858930776,35.77313859364754,412.36590894121235,1.4084413780508063,-0.005350834576867748,-0.07582063245372983,6865220.017452315,3298294.690427957,-4.566771676918053,1.0,-0.6523959538454362,1.0
56.700000000000536,604.7772233247063,11768.964068125924,36.04928250482405,413.5720919514828,1.4079055822559858,-0.0053579579482053155,-0.07594484530336841,6860906.03786784,3293980.7108434816,-4.561126741947694,1.0,-0.6515895345639563,1.0
56.80000000000054,608.4099039093572,11810.442033832614,36.32680584651014,414.77965706690867,1.4073689606421342,-0.0053662161385147995,-0.07606929624689139,6856592.050229137,3289666.723204778,-4.555363209603363,1.0,-0.6507661728004804,1.0
56.90000000000054,612.0704754275298,11852.040894374808,36.60571518172582,415.98860542193006,1.406831401109713,-0.005375595324215543,-0.07619409171936753,6852278.054422649,3285352.7273982903,-4.549510965618654,1.0,-0.649930137945522,1.0
57.00000000000054,615.7590772002478,11893.760788174339,36.88601772718018,417.19893799530763,1.4062927939124947,-0.005386071972181225,-0.07631933430384552,6847964.050375533,3281038.723351175,-4.543598895289012,1.0,-0.6490855564698589,1.0
57.10000000000054,619.4758493334501,11935.601853735743,37.167721332023575,418.4106556140365,1.4057530325867809,-0.0053976132571379645,-0.07644512187511743,6843650.038053747,3276724.711029389,-4.537654655372881,1.0,-0.6482363793389829,1.0
57.20000000000054,623.2209327785937,11977.564229631591,37.45083445143577,419.6237589584742,1.4052120148315042,-0.0054101775527665074,-0.07657154680387346,6839336.01745984,3272410.6904354813,-4.5317044581081625,1.0,-0.6473863511583089,1.0
57.300000000000544,626.9944693901325,12019.648054488453,37.73536611538852,420.83824856861384,1.4046696433324495,-0.00542371499054598,-0.07669869522698103,6835021.988630482,3268096.661606123,-4.525772872859849,1.0,-0.6465389818371213,1.0
57.400000000000546,630.7966019794283,12061.853466973595,38.02132589295754,422.0541248514257,1.4041258265244605,-0.005438168079890202,-0.07682664638890602,6830707.951633764,3263782.6246094056,-4.519882646814066,1.0,-0.645697520973438,1.0
57.50000000000055,634.6274743646874,12104.180605782512,38.30872385259072,423.2713880891811,1.4035804792861886,-0.00545347238272194,-0.07695547205856235,6826393.906566292,3259468.5795419337,-4.514054545895088,1.0,-0.6448649351278697,1.0
57.60000000000055,638.4872314165641,12146.62960962738,38.59757051876725,424.49003844866775,1.4030335235626588,-0.0054695572352964445,-0.07708523602511241,6822079.85355011,3255154.5265257517,-4.508307216871197,1.0,-0.6440438881244567,1.0
57.70000000000055,642.3760190991146,12189.2006172265,38.887876825505394,425.71007599119866,1.4024848889116766,-0.005486346509820522,-0.0772159936754666,6817765.79272949,3250840.465705132,-4.502657071412283,1.0,-0.6432367244874689,1.0
57.80000000000055,646.2939845058341,12231.89376729483,39.17965406719528,426.9315006833121,1.4019345129708545,-0.005503759408223039,-0.07734779165545591,6813451.724267618,3246526.39724326,-4.497118192642599,1.0,-0.6424454560917999,1.0
57.90000000000055,650.2412758905589,12274.709198535636,39.47291384724724,428.15431240805634,1.4013823418428228,-0.005521711280313572,-0.07748066761585615,6809137.648343201,3242212.3213188425,-4.4917022645232,1.0,-0.6416717520747428,1.0
58.000000000000554,654.2180426930644,12317.647049633311,39.76766802505549,429.3785109767505,1.400828330396971,-0.005540114458517891,-0.07761465004368297,6804823.5651470395,3237898.238122681,-4.486418524189947,1.0,-0.6409169320271353,1.0
58.100000000000556,658.2244355592426,12360.707459247422,40.063928661781716,430.60409614110966,1.4002724424868311,-0.005558879101402588,-0.07774975817840035,6800509.474878588,3233584.1478542294,-4.481273737163238,1.0,-0.6401819624518911,1.0
58.20000000000056,662.2606063557889,12403.890566007984,40.361707965463246,431.8310676056227,1.3997146510830019,-0.005577914038293166,-0.07788600201195428,6796195.377742532,3229270.0507181734,-4.476272195145532,1.0,-0.6394674564493618,1.0
58.30000000000056,666.3267081793836,12447.19650851199,40.6610182359461,433.05942504007,1.399154938322257,-0.00559712760744818,-0.07802338237081763,6791881.273945418,3224955.94692106,-4.471415735928897,1.0,-0.638773676561271,1.0
58.40000000000056,670.422895360397,12490.625425321197,40.96187181013445,434.28916809206993,1.3985932954742097,-0.005616428480474546,-0.07816189107755278,6787567.16369236,3220641.836668002,-4.466703784747341,1.0,-0.6381005406781914,1.0
58.50000000000056,674.5493234612005,12534.177454961151,41.26428100803506,435.5202963995447,1.3980297228276144,-0.005635726465951218,-0.0783015111887504,6783253.0471838415,3216327.7201594836,-4.462133416234907,1.0,-0.637447630890701,1.0
58.60000000000056,678.7061492692063,12577.852735921451,41.56825808005846,436.7528096029972,1.3974642294990576,-0.005654933285566419,-0.07844221730559164,6778938.924612653,3212013.597588296,-4.457699435987398,1.0,-0.6368142051410569,1.0
58.700000000000564,682.893530784808,12621.651406657202,41.87381515601752,437.98670735749613,1.3968968331674114,-0.005673963316465864,-0.07858397595272715,6774624.796160978,3207699.469136621,-4.453394480567536,1.0,-0.6361992115096481,1.0
58.800000000000566,687.1116272044321,12665.573605591628,42.18096419624038,439.2219893442686,1.3963275597380167,-0.005692734293946082,-0.07872674602065222,6770310.661997643,3203385.334973286,-4.449209134664442,1.0,-0.6356013049520631,1.0
58.90000000000057,691.3605988989508,12709.619471119808,42.48971694518677,440.4586552818058,1.3957564429411056,-0.005711167969108867,-0.0788704792663053,6765996.522275571,3199071.1952512134,-4.4451320639862155,1.0,-0.635018866283745,1.0
59.00000000000057,695.6406073877434,12753.789141613446,42.80008488792673,441.6967049363921,1.3951835238694448,-0.005729190716610158,-0.07901512086620932,6761682.377129431,3194757.050105074,-4.441150162362244,1.0,-0.6344500231946062,1.0
59.10000000000057,699.9518153087242,12798.082755426643,43.11207920980767,442.9361381319743,1.394608850460626,-0.00574673408818726,-0.07916061001614906,6757368.226673525,3190442.899649168,-4.437248711435057,1.0,-0.6338926730621509,1.0
59.20000000000057,704.2943863846843,12842.500450902573,43.425710759600705,444.1769547592948,1.3940324769298036,-0.005763735308223821,-0.07930688057108015,6753054.070999899,3186128.743975542,-4.43341155124942,1.0,-0.6333445073213457,1.0
59.30000000000057,708.6684853863223,12887.042366380994,43.74099001638014,445.41915478421936,1.393454463158983,-0.005780137708209334,-0.07945386171876079,6748739.910176714,3181814.5831523575,-4.429621259983507,1.0,-0.6328030371405009,1.0
59.400000000000574,713.0742780923575,12931.708640206514,44.057927060351524,446.6627382551985,1.3928748740492265,-0.005795891097561275,-0.07960147868043244,6744425.74424687,3177500.417222514,-4.425859341026817,1.0,-0.6322656201466881,1.0
59.500000000000576,717.5119312471379,12976.499410737495,44.37653154780419,447.90770530980933,1.3922937788423366,-0.005810952068898605,-0.07974965343178476,6740111.573226896,3173186.2462025397,-4.422106415583172,1.0,-0.631729487940453,1.0
59.60000000000058,721.9816125161703,13021.41481635553,44.696812690323796,449.15405618033367,1.3917112504186888,-0.005825284236479558,-0.07989830543740672,6735797.39710611,3168872.070081754,-4.418342418967577,1.0,-0.6311917741382252,1.0
59.70000000000058,726.4834904400063,13066.454995475362,45.01877923835981,450.4017911983371,1.3911273645779747,-0.005838858407137923,-0.0800473523919565,6731483.215846053,3164557.888821698,-4.4145467987748725,1.0,-0.6306495426821247,1.0
59.80000000000058,731.0177343869266,13111.620086555184,45.34243946920222,451.65091079822264,1.390542199309608,-0.005851652683666172,-0.0801967109613635,6727169.029380194,3160243.7023558384,-4.41069871312002,1.0,-0.6300998161600029,1.0
59.90000000000058,735.5845145048647,13156.910228107157,45.66780117938136,452.9014155197423,1.3899558340594886,-0.005863652501195301,-0.08034629751752932,6722854.837613901,3155929.510589546,-4.406777227187148,1.0,-0.6295396038838783,1.0
60.00000000000058,740.1840016730113,13202.325558708104,45.994871681465455,454.1533060094586,1.3893683489997184,-0.005874850597702273,-0.08049602886018348,6718540.640424687,3151615.313400332,-4.402761506385746,1.0,-0.6289659294836779,1.0
60.100000000000584,744.8163674535305,13247.86621701022,46.32365780519175,455.4065830211586,1.3887798243076843,-0.005885246920338106,-0.08064582291980815,6714226.437662704,3147301.110638348,-4.398631004467678,1.0,-0.6283758577810967,1.0
60.200000000000585,749.4817840438135,13293.532341751743,46.65416590283013,456.66124741523043,1.3881903394607045,-0.005894848469800815,-0.0807955994358398,6709912.22915149,3142986.902127134,-4.394365645050539,1.0,-0.6277665207215055,1.0
60.30000000000059,754.1804242296778,13339.324071767445,46.98640185864275,457.9173001570237,1.3875999725521566,-0.005903669085478487,-0.08094528060470085,6705598.01468896,3138672.6876646047,-4.389945995081338,1.0,-0.6271351421544769,1.0
60.40000000000059,758.9124613399048,13385.241545998868,47.32037110226969,459.17474231422176,1.3870087996347011,-0.005911729174555109,-0.08109479169259637,6701283.794048614,3134358.4670242583,-4.385353428873918,1.0,-0.6264790612677025,1.0
60.50000000000059,763.6780692024887,13431.284903504195,47.656078625839385,460.4335750532637,1.3864168940958315,-0.005919055388697002,-0.08124406160843245,6696969.566980956,3130044.2399566,-4.380570281477365,1.0,-0.6257957544967663,1.0
60.60000000000059,768.4774221029461,13477.454283467681,47.99352900457394,461.6937996348617,1.385824326070599,-0.005925680252325611,-0.08139302343266319,6692655.333215111,3125730.0061907545,-4.375579990242603,1.0,-0.6250828557489433,1.0
60.70000000000059,773.3106947450094,13523.749825208548,48.3327264206331,462.9554174086662,1.3852311618959166,-0.005931641746823053,-0.08154161489835299,6688341.09246061,3121415.7654362535,-4.370367223592979,1.0,-0.6243381747989969,1.0
60.800000000000594,778.1780622140012,13570.171668189261,48.67367468991759,464.21842980713967,1.3846374636103853,-0.005936982855312703,-0.08168977882124162,6684026.844409335,3117101.5173849794,-4.36491799613668,1.0,-0.6235597137338115,1.0
60.900000000000595,783.0796999431544,13616.719952023132,49.01637729153181,465.4828383387046,1.3840432885030944,-0.005941751072906077,-0.08183746347611742,6679712.588737598,3112787.261713242,-4.359219769396138,1.0,-0.6227456813423053,1.0
61.0000000000006,788.0157836831133,13663.394816481155,49.36083739958907,466.7486445802385,1.3834486887143442,-0.005945997887505144,-0.081984622917334,6675398.325108322,3108472.998083967,-4.353261537580045,1.0,-0.6218945053685778,1.0
61.1000000000006,792.9864894748162,13710.196401498055,49.707057917028045,468.0158501689923,1.3828537108907042,-0.005949778236400018,-0.08213121724185046,6671084.053173327,3104158.7261489714,-4.347033897961606,1.0,-0.6210048425659437,1.0
61.2000000000006,797.9919936259259,13757.124847177456,50.055041511098416,469.2844567940138,1.382258395896304,-0.005953149944001742,-0.0822772127937037,6666769.772575665,3099844.4455513093,-4.34052910557663,1.0,-0.6200755865109472,1.0
61.3000000000006,803.0324726909425,13804.180293796173,50.404790650166134,470.5544661871601,1.381662778581694,-0.0059561731461003665,-0.08242258230937473,6662455.482952012,3095530.1559276558,-4.3337411120995535,1.0,-0.619105873157079,1.0
61.4000000000006,808.1081034550909,13851.362881807552,50.75630764148413,471.8258801137861,1.3810668876110899,-0.005958909706040152,-0.08256730500403407,6658141.183935067,3091215.85691071,-4.326665588898996,1.0,-0.6180950841284281,1.0
61.500000000000604,813.2190629220482,13898.672751843873,51.109594669573326,473.0987003631988,1.380470745348274,-0.00596142262815684,-0.08271136659917011,6653826.875155955,3086901.548131598,-4.319299934416613,1.0,-0.6170428477738019,1.0
61.600000000000605,818.3655283055343,13946.110044717769,51.46465383486068,474.37292873896445,1.379874367800901,-0.005963775473730939,-0.0828547592926181,6649512.556246598,3082587.2292222423,-4.311643266142438,1.0,-0.6159490380203483,1.0
61.70000000000061,823.5476770247569,13993.674901422684,51.821487192226115,475.6485670491602,1.3792777646224437,-0.005966031784572449,-0.08299748167248322,6645198.226842043,3078272.899817687,-4.303696397599019,1.0,-0.6148137710855741,1.0
61.80000000000061,828.7656867036687,14041.36746313235,52.18009678911821,476.9256170966574,1.3786809391705266,-0.005968254519173575,-0.08313953857691847,6640883.886582709,3073958.5595583525,-4.295461800865008,1.0,-0.6136374001235725,1.0
61.90000000000061,834.0197351739597,14089.187871199303,52.54048470290929,478.20408066952325,1.3780838886199116,-0.0059705055061472345,-0.08328094090214644,6636569.535116555,3069644.2080921987,-4.286943555285396,1.0,-0.6124205078979137,1.0
62.00000000000061,839.3100004816771,14137.136267152466,52.902653077174236,479.4839595316254,1.3774866041279703,-0.00597284491941243,-0.08342170536152295,6632255.172101137,3065329.8450767808,-4.2781472831268506,1.0,-0.6111638975895501,1.0
62.10000000000061,844.6366608973365,14185.212792693817,53.26660415659324,480.76525541351964,1.3768890710500405,-0.005975330779298486,-0.0835618541988088,6627940.797205537,3061015.4701811797,-4.2690800730308975,1.0,-0.6098685818615568,1.0
62.200000000000614,849.9998949293562,14233.417589694187,53.63234032019708,482.04797000369837,1.3762912692016986,-0.005978018483418235,-0.08370141485914795,6623626.410112151,3056701.0830877936,-4.259750392213688,1.0,-0.6085357703162411,1.0
62.300000000000615,855.3998813406256,14281.750800188214,53.99986411269396,483.3321049402709,1.3756931731646171,-0.005980960370814341,-0.08384041962154763,6619312.01051833,3052386.6834939728,-4.250167988431042,1.0,-0.6071668554901489,1.0
