time[s],x[m],y[m],vx[m/s],vy[m/s],theta[rad],theta_dot[rad/s],gamma[rad],alpha[rad],mass[kg],mass_propellant[kg],gimbalangle[deg],nonnominalthrottle[0-1],u0,u1
22.50000000000005,60.21438286674059,1807.6604634581943,6.07552354751725,167.30372145359513,1.5290269548828188,-0.0027567989420526546,87.9202557004012,-0.005470986284495272,8120146.703159332,4553221.376134973,-2.573967415559819,1.0,-0.3677096307942599,1.0
22.60000000000005,60.826176203604696,1824.4756079464494,6.117933368641055,168.1514448825506,1.5287589392231828,-0.002680156596360343,87.91629972978843,-0.005669957231826395,8115830.572030876,4548905.245006517,-2.601806236645321,1.0,-0.3716866052350458,1.0
22.700000000000053,61.442237526895504,1841.3756234761922,6.160613232908087,169.00015529742848,1.528498759188673,-0.0026018003450964966,87.91230421667017,-0.005860402407115606,8111514.461210621,4544589.134186261,-2.6271375423722567,1.0,-0.37530536319603663,1.0
22.800000000000054,62.062589321699846,1858.3606091970635,6.20351794804345,169.8498572087123,1.5282465030456498,-0.002522561430233129,87.90828510438251,-0.006042511807712092,8107198.368862995,4540273.041838636,-2.6499690084741228,1.0,-0.37856700121058895,1.0
22.900000000000055,62.68724956853484,1875.4306647142366,6.246602468349942,170.70055517173105,1.5280021769121936,-0.0024432613345624797,87.90425797135595,-0.006216551210438848,8102882.293125054,4535956.966100695,-2.670331312735068,1.0,-0.3814759018192954,1.0
23.000000000000057,63.316231799549364,1892.5858900889878,6.28982231014526,171.55225374751035,1.5277657064585077,-0.0023647045368576807,87.9002379002139,-0.006382858186531282,8098566.232131212,4531640.905106853,-2.6882773502259996,1.0,-0.3840396214608571,1.0
23.10000000000006,63.94954519492079,1909.8263858354003,6.333133953714262,172.40495746412648,1.5275369393008917,-0.002287671576161009,87.89623935526274,-0.006541837569460585,8094250.184037475,4527324.857013116,-2.703881263287431,1.0,-0.38626875189820437,1.0
23.20000000000006,64.58719471776301,1927.152252913311,6.37649522842231,173.2586707791072,1.5273156480527372,-0.0022129124815474686,87.8922760692142,-0.006693956426870207,8089934.14704476,4523008.820020401,-2.7172372991187603,1.0,-0.3881767570169657,1.0
23.30000000000006,65.22918128554863,1944.5635927176495,6.419865677856157,174.1133980433851,1.527101533990818,-0.002141140619191538,87.88836093987409,-0.006839738591162936,8085618.119420958,4518692.7923965985,-2.7284585091432727,1.0,-0.38977978702046756,1.0
23.400000000000063,65.87550197575892,1962.0605070643755,6.463206902102902,174.96914346726152,1.526894231290451,-0.002073027003669814,87.88450593742067,-0.0069797588060454,8081302.099521399,4514376.772497039,-2.7376753054706926,1.0,-0.3910964722100989,1.0
23.500000000000064,66.52615026321315,1979.643098173254,6.506482874542291,175.8259110887844,1.5266933117789294,-0.002009195115215769,87.88072202278413,-0.007114636548544828,8076986.085807484,4510060.758783124,-2.7450338907588385,1.0,-0.392147698679834,1.0
23.600000000000065,67.18111628629423,1997.3114686477422,6.549660230810678,176.68370474488228,1.5264982901530137,-0.001950216259156969,87.87701907752421,-0.007245029587653828,8072670.0768632535,4505744.749838894,-2.750694578587575,1.0,-0.39295636836965353,1.0
23.700000000000067,67.84038713908353,2015.0657214522955,6.592708527893115,177.5425280455322,1.526308629603207,-0.0018966054980689786,87.87340584548929,-0.0073716273418127365,8068354.07140975,4501428.744385391,-2.7548300220806015,1.0,-0.39354714601151447,1.0
23.800000000000068,68.50394718624459,2032.9059598874128,6.635600471610586,178.4023843511737,1.5261237477850744,-0.0018488181813267738,87.86988988642733,-0.007495144097948936,8064038.068317075,4497112.741292716,-2.757623368963276,1.0,-0.39394619556618227,1.0
23.90000000000007,69.17177839735352,2050.832287562764,6.67831211108936,179.26327675351394,1.525943023075996,-0.0018072470907810453,87.86647754160771,-0.007616312154711258,8059722.066614113,4492796.739589754,-2.7592663615148654,1.0,-0.3941809087878379,1.0
24.00000000000007,69.84386069726608,2068.844808368745,6.720822999125622,180.12520805980606,1.5257658010544668,-0.001772220215292065,87.86317391140412,-0.00773587495191963,8055406.065495906,4488480.738471547,-2.7599573999585765,1.0,-0.3942796285655109,1.0
24.100000000000072,70.52017232903489,2086.9436264468072,6.763116317688184,180.98818078062203,1.5255914011383798,-0.001743999160870023,87.85998284468427,-0.0078545802470944,8051090.064328774,4484164.737304415,-2.7598995877532695,1.0,-0.3942713696790385,1.0
24.200000000000074,71.20069022584809,2105.1288461589156,6.8051789681319725,181.85219712108517,1.5254191233186545,-0.0017227781972535877,87.85690693975096,-0.007973173398255096,8046774.062653238,4479848.735628879,-2.759298776998319,1.0,-0.3941855395711884,1.0
24.300000000000075,71.88539038845033,2123.4005720564637,6.847001626022363,182.71725897547876,1.5252482549250581,-0.0017086839359606318,87.85394755648426,-0.008092390810019001,8042458.060184915,4475532.733160555,-2.7583616317477544,1.0,-0.39405166167825056,1.0
24.400000000000077,72.57424826452956,2141.758908848974,6.888578760792245,183.5833679251038,1.5250780773621366,-0.0017017756292161885,87.85110483924456,-0.008212953597404704,8038142.056813515,4471216.729789156,-2.757293726462979,1.0,-0.39389910378042553,1.0
24.500000000000078,73.26723912660628,2160.2039613728966,6.92990862076727,184.4505252392243,1.5249078727547616,-0.0017020460737513289,87.84837775001351,-0.008335561518702184,8033826.052600134,4466900.725575775,-2.756297696119393,1.0,-0.3937568137313418,1.0
24.60000000000008,73.96433844504602,2178.7358345607877,6.970993184397427,185.31873187891003,1.52473693044493,-0.0017094230983149307,87.8457641111738,-0.0084608872253229,8029510.047773027,4462584.720748668,-2.7555714536419273,1.0,-0.3936530648059896,1.0
24.70000000000008,74.66552225292826,2197.3546334111443,7.011838078822252,186.18798850356742,1.5245645532840408,-0.0017237716088923621,87.84326065726043,-0.008589570872751695,8025194.042722045,4458268.715697686,-2.755306489373085,1.0,-0.39361521276758354,1.0
24.800000000000082,75.37076749964528,2216.060462959138,7.052452467170285,187.05829547993622,1.524390063667929,-0.0017448961611186136,87.84086309495508,-0.00872221513261362,8020878.037991952,4453952.710967593,-2.755686266194599,1.0,-0.39366946659922847,1.0
24.900000000000084,76.08005239027015,2234.85342824847,7.092848906248784,187.9296528933231,1.524212809265405,-0.0017725440252385532,87.8385661705439,-0.00885938064149272,8016562.03427477,4449636.707250411,-2.7568847227543696,1.0,-0.39384067467919565,1.0
25.000000000000085,76.79335670792166,2253.7336343045545,7.133043176515023,188.80206056084435,1.5240321683948819,-0.001806408705236123,87.83636374401382,-0.009001581917533308,8012246.032401355,4445320.705376996,-2.7590648959871014,1.0,-0.3941521279981573,1.0
25.100000000000087,77.51066211656506,2272.7011861092,7.173054086434046,189.67551804645444,1.5238475550078359,-0.0018461338704547324,87.83424886892885,-0.009149283771077599,8007930.033332337,4441004.706307977,-2.76237767277597,1.0,-0.3946253818251385,1.0
25.200000000000088,78.23195244191686,2291.7561885769546,7.212903253518011,190.55002467754667,1.5236584232423183,-0.0018913176551780737,87.83221387719964,-0.009302898230669765,8003614.0381485615,4436688.711124202,-2.766960679220554,1.0,-0.39528009703150774,1.0
25.30000000000009,78.95721392836765,2310.898746533247,7.252614864507897,191.42557956292475,1.523464271514393,-0.00194151727925493,87.83025046784317,-0.009462782000760672,7999298.048041152,4432372.721016793,-2.7729373145356093,1.0,-0.3961339020765156,1.0
25.40000000000009,79.68643547009749,2330.128964694443,7.292215417298371,192.30218161195882,1.5232646461202983,-0.0019962539409429775,87.8283497988193,-0.009629234462397829,7994982.064301271,4428056.737276912,-2.780415935140408,1.0,-0.3972022764486297,1.0
25.500000000000092,80.4196088148295,2349.4469476499185,7.33173344732005,193.17982955475406,1.523059144327126,-0.002055017931723889,87.82650258102993,-0.00980249622314422,7990666.0883096615,4423740.761285302,-2.789489193011141,1.0,-0.3984984561444487,1.0
25.600000000000094,81.1567287389475,2368.852799846236,7.371199241180024,194.05852196317636,1.5228474169349355,-0.002117273921904355,87.82469917357466,-0.00998274821748524,7986350.121526011,4419424.794501652,-2.800233530888832,1.0,-0.4000333615555474,1.0
25.700000000000095,81.89779319298958,2388.346625573495,7.4106445404207495,194.93825727259298,1.5226291702983992,-0.002182466365366106,87.82292967937114,-0.01017011135407553,7982034.16547817,4415108.838453811,-2.812708835455816,1.0,-0.4018155479222594,1.0
25.800000000000097,82.64280341681852,2407.9285289539152,7.450102238289425,195.81903380419905,1.5224041678012135,-0.002250024971856196,87.82118404027135,-0.010364646701418234,7977718.221751243,4410792.894726884,-2.82695824813766,1.0,-0.40385117830538003,1.0
25.900000000000098,83.39176402406001,2427.5986139326965,7.489606072414917,196.700849787811,1.5221722307816425,-0.002319370195703751,87.81945213083509,-0.0105663561989795,7973402.291976568,4406476.964952209,-2.8430081317740936,1.0,-0.4061440188248705,1.0
26.0000000000001,84.14468305568678,2447.356984271198,7.529190316267757,197.58370338501499,1.521933238912563,-0.0023899186907974973,87.81772384995801,-0.01077518387635501,7969086.377820572,4402161.050796213,-2.8608681900336093,1.0,-0.408695455719087,1.0
26.1000000000001,84.90157200290992,2467.2037435424545,7.56888947223128,198.46759271256298,1.5216871300442587,-0.0024610886830432645,87.81598920959429,-0.01099101755897447,7964770.480973505,4397845.153949146,-2.8805317351303628,1.0,-0.4115045335900518,1.0
26.200000000000102,85.66244579981388,2487.1389951290453,7.608737969039674,199.35251586590988,1.5214338995229268,-0.0025323052133180697,87.81423841986201,-0.011213691034967832,7960454.603138061,4393529.276113702,-2.901976098161731,1.0,-0.4145680140231044,1.0
26.300000000000104,86.42732278643815,2507.1628422233234,7.648769866242703,200.23847094278332,1.5211735990023147,-0.0026030052061213056,87.8124619698727,-0.011442986654269571,7956138.746017876,4389213.418993517,-2.9251631752264347,1.0,-0.4178804536037764,1.0
26.400000000000105,87.196224643262,2527.275387829991,7.68901856823849,201.12545606667283,1.520906334770148,-0.0026726423216694136,87.81065070368356,-0.011678638327805801,7951822.911305925,4384897.584281566,-2.950040101400785,1.0,-0.42143430020011213,1.0
26.500000000000107,87.96917629828965,2547.4767347710026,7.729516550276523,202.01346941011786,1.5206322656149427,-0.002740691552053142,87.80879589083224,-0.011920334891747153,7947507.100672845,4380581.773648486,-2.976540043676641,1.0,-0.4252200062395201,1.0
26.600000000000108,88.74620580815713,2567.766985692769,7.770295098674775,202.9025092176653,1.520351600262418,-0.0028066535252456054,87.80688929097826,-0.012167723799301644,7943191.315755212,4376265.9887308525,-3.0045831030842955,1.0,-0.42922615758347077,1.0
26.70000000000011,89.52734421488904,2588.1462430756046,7.811384067319174,203.79257382835667,1.5200645944140003,-0.0028700584841798624,87.80492321224187,-0.012420415100416138,7938875.558143837,4371950.231119478,-3.0340773154504013,1.0,-0.43343961649291446,1.0
26.80000000000011,90.31262538012133,2608.614609245364,7.852811652322863,204.6836616975949,1.5197715474228235,-0.0029304699117664534,87.80289056289921,-0.012677985668024805,7934559.829372148,4367634.502347789,-3.064919739590203,1.0,-0.43784567708431466,1.0
26.900000000000112,91.10208579877319,2629.172186387187,7.894604186518526,205.57577141823015,1.5194727986451675,-0.0029874877765614094,87.80078489616241,-0.012939983628174279,7930244.130904731,4363318.803880372,-3.096997621182415,1.0,-0.4424282315974878,1.0
27.000000000000114,91.89576439429737,2649.8190765612567,7.936785955241894,206.46890174069455,1.5191687235073894,-0.003040751377780748,87.79860044784306,-0.013205932950439925,7925928.464126151,4359003.137101792,-3.130189620153951,1.0,-0.4471699457362787,1.0
27.100000000000115,92.69370229776143,2670.5553817204577,7.979379034640548,207.36305159200904,1.5188597293301442,-0.0030899417724506513,87.79633216676682,-0.013475338154544048,7921612.83033015,4354687.503305791,-3.1643670890946236,1.0,-0.4520524412992319,1.0
27.200000000000117,93.49594261311258,2691.3812037298057,8.022403153511473,208.25822009347976,1.51854625095298,-0.0031347837716440025,87.79397573787647,-0.013747689088982495,7917297.230709357,4350371.903684998,-3.1993953900327408,1.0,-0.4570564842903915,1.0
27.300000000000118,94.30253017105616,2712.2966443874957,8.065875579435843,209.15440657690002,1.5182287462032857,-0.0031750474969445873,87.7915275980271,-0.01402246573775634,7912981.666345631,4346056.3393212715,-3.2351352368314608,1.0,-0.46216217669020865,1.0
27.40000000000012,95.11351127403042,2733.3018054474032,8.10981102974247,210.0516105990755,1.5179076912540395,-0.003210549492460968,87.7889849445437,-0.014299143011979654,7908666.138201188,4341740.811176829,-3.27144405051065,1.0,-0.46734915007295,1.0
27.50000000000012,95.92893343478985,2754.3967886428527,8.154221607594414,210.94983195449595,1.5175835759148548,-0.00324115339184416,87.78634573667318,-0.014577195484179128,7904350.647110645,4337425.3200862855,-3.3081773149603433,1.0,-0.472596759280049,1.0
27.600000000000122,96.74884511111573,2775.581695711451,8.199116763258665,211.8490706859864,1.5172568989004738,-0.00326677014381366,87.78360869012383,-0.014856102024493723,7900035.193774107,4333109.866749748,-3.345189920770829,1.0,-0.4778842743958327,1.0
27.700000000000124,97.57329543915459,2796.8566284207695,8.244503280388605,212.74932709318503,1.516928163120111,-0.0032873578036265024,87.78077326494049,-0.015135350299713357,7895719.778751441,4328794.451727082,-3.3823374852793324,1.0,-0.4831910693256189,1.0
27.800000000000125,98.40233396784711,2818.221688594641,8.290385286925233,213.65060173871325,1.5165978710299406,-0.0033029209017014006,87.77783964701774,-0.015414441098136056,7891404.402457846,4324479.075433487,-3.419477637404223,1.0,-0.48849680534346035,1.0
27.900000000000126,99.23601039684789,2839.6769781398334,8.336764290007745,214.55289545192522,1.51626652008952,-0.0033135094042074553,87.77480872360002,-0.01569289244554173,7887089.065160816,4320163.738136456,-3.456471256390025,1.0,-0.4937816080557178,1.0
28.000000000000128,100.07437432025577,2861.2225990728484,8.38363923407883,215.4562093301507,1.5159345983611392,-0.003319217283809127,87.77168205316296,-0.015970243480171176,7882773.766978592,4315848.439954232,-3.493183654244077,1.0,-0.4990262363205824,1.0
28.10000000000013,100.91747497837343,2882.8586535465856,8.431006581176607,216.360544737373,1.5156025802889486,-0.0033201807219060873,87.7684618301085,-0.01624605805741286,7878458.507880163,4311533.180855804,-3.5294856923633158,1.0,-0.504212241766188,1.0
28.20000000000013,101.76536101959593,2904.5852438766174,8.478860412224963,217.26590330031664,1.5152709226922894,-0.0033165759665921635,87.76515084474008,-0.016519928057907585,7874143.287686853,4307217.9606624935,-3.5652548236455868,1.0,-0.5093221176636552,1.0
28.300000000000132,102.6180802743928,2926.4024725668123,8.527192547968625,218.1722869019514,1.5149400610049735,-0.0033086168731596382,87.76175243901386,-0.01679147637598244,7869828.106075502,4302902.779051143,-3.600376052242522,1.0,-0.514339436034646,1.0
28.400000000000134,103.47567954319776,2948.310442334058,8.575992688049643,219.07969767245498,1.5146104057893455,-0.0032965521562800964,87.75827045858495,-0.01706035956863583,7865512.962583252,4298587.635558893,-3.634742804015176,1.0,-0.519248972002168,1.0
28.500000000000135,104.33820439985666,2970.309256131829,8.625248566589141,219.98813797771086,1.5142823395508471,-0.003280662384982926,87.75470920168588,-0.017326270148736223,7861197.856613875,4294272.529589516,-3.6682577017120517,1.0,-0.524036814530293,1.0
28.600000000000136,105.20569901210897,2992.3990171723744,8.674946122523075,220.89761040545272,1.5139562138755251,-0.003261256753218066,87.75107336538778,-0.01758893850959264,7856882.787445596,4289957.460421237,-3.700833239876648,1.0,-0.5286904628395211,1.0
28.700000000000138,106.07820598039336,3014.5798289472946,8.725069682843989,221.80811774919968,1.5136323469095134,-0.0032386696601205394,87.7473679898021,-0.017848134471611266,7852567.754240309,4285642.42721595,-3.7323923555107417,1.0,-0.5331989079301059,1.0
28.80000000000014,106.95576619607563,3036.8517952463103,8.775602156822682,222.71966299015844,1.5133110211960046,-0.0032132571350889064,87.74359840078327,-0.018103668445294655,7848252.756054085,4281327.4290297255,-3.7628688915444393,1.0,-0.5375526987920627,1.0
28.90000000000014,107.8384187199981,3059.21502017404,8.826525239224747,223.63224927729638,1.5129924818816602,-0.0031853931434434,87.73977015169011,-0.018355392208376786,7843937.791848827,4277012.464824468,-3.792207951204289,1.0,-0.5417439930291841,1.0
29.000000000000142,108.72620068204783,3081.6696081646214,8.877819620497258,224.54587990581555,1.5126769353007858,-0.0031554658087438975,87.73588896475594,-0.018603199298364625,7839622.860504927,4272697.533480568,-3.8203661424057325,1.0,-0.5457665917722475,1.0
29.100000000000144,109.61914720223585,3104.2156639940495,8.929465201880122,225.46055829427848,1.512364547942003,-0.0031238735878298526,87.73196067260562,-0.018847025025144237,7835307.960834745,4268382.633810386,-3.847311712311432,1.0,-0.5496159589016332,1.0
29.200000000000145,110.51729133357534,3126.853292790115,8.981441313394903,226.37628796065454,1.5120554457985729,-0.0030910214342975573,87.72799116044061,-0.019086846111596497,7830993.091596746,4264067.764572387,-3.8730245732010866,1.0,-0.5532892247430123,1.0
29.300000000000146,111.4206640268434,3149.582600039872,9.03372693268059,227.29307249756766,1.5117497141000262,-0.003057316985467629,87.72398630939247,-0.0193226799733015,7826678.251510087,4259752.924485728,-3.8974962217628786,1.0,-0.556785174537554,1.0
29.400000000000148,112.32929411711143,3172.4036915945753,9.086300902680383,228.2109155470347,1.5114473974193332,-0.0030231668069294546,87.7199519415207,-0.019554583651395507,7822363.439269484,4255438.112245125,-3.9207295548443755,1.0,-0.560104222120625,1.0
29.50000000000015,113.24320833173498,3195.316673672074,9.139142146235434,229.12982077498654,1.511148500146584,-0.0029889727274936876,87.7158937669021,-0.019782652415429203,7818048.653560137,4251123.326535778,-3.9427385855842845,1.0,-0.5632483693691834,1.0
29.60000000000015,114.16243131930595,3218.3216528566604,9.192229875709705,230.04979184586279,1.5108529873169982,-0.002955128295857222,87.71181733322787,-0.02000701805566041,7813733.893072553,4246808.566048194,-3.9635480646732186,1.0,-0.5662211520961741,1.0
29.700000000000152,115.08698569889133,3241.418736096417,9.245543795853754,230.97083239756407,1.5105607857781476,-0.0029220153885087547,87.70772797829027,-0.020227846886567313,7809419.156517054,4242493.829492695,-3.9831930122515313,1.0,-0.5690275731787902,1.0
29.800000000000153,116.01689212871266,3264.6080306981207,9.299064298213299,231.89294601703656,1.510271785678508,-0.002890000996394246,87.70363078570367,-0.02044533748548227,7805104.442637819,4238179.11561346,-4.001718166658702,1.0,-0.5716740238083861,1.0
29.900000000000155,116.95216939326262,3287.8896443197955,9.352772645499615,232.8161362167477,1.5099858422569434,-0.0028594342156483122,87.69953054416683,-0.020659718192102435,7800789.750226288,4233864.423201929,-4.019177356867844,1.0,-0.5741681938382633,1.0
30.000000000000156,117.89283450770881,3311.263684961025,9.40665114446196,233.74040641229539,1.5097027779104133,-0.002830643465301144,87.6954317105321,-0.020871244396214905,7796475.078133779,4229549.751109419,-4.035632805991195,1.0,-0.5765189722844565,1.0
30.100000000000158,118.8389028383024,3334.730260951162,9.460683305935957,234.6657599013709,1.5094223845151813,-0.002803933952317644,87.69133837690589,-0.021080195642286803,7792160.425283192,4225235.0982588325,-4.051154373711395,1.0,-0.5787363391016278,1.0
30.20000000000016,119.79038823739087,3358.2894809355894,9.514853990884692,235.59219984427364,1.509144425975017,-0.0027795854016436873,87.68725424196306,-0.021286872580603022,7787845.790679697,4220920.463655338,-4.065818745876253,1.0,-0.5808312494108933,1.0
30.30000000000016,120.74730319153088,3381.9414538602045,9.569149541400005,236.51972924614955,1.5088686409684018,-0.0027578500661483655,87.68318258661361,-0.021491593795363473,7783531.173420293,4216605.846395934,-4.079708579800608,1.0,-0.5828155114000868,1.0
30.400000000000162,121.70965898110968,3405.6862889543145,9.623557895788151,237.44835094109948,1.508594745865553,-0.0027389510284913095,87.67912625411847,-0.021694692540616956,7779216.57270219,4212291.245677831,-4.092911614030231,1.0,-0.5847016591471759,1.0
30.500000000000163,122.67746584981225,3429.524095712142,9.678068687025634,238.3780675782758,1.5083224377851492,-0.002723080804036365,87.67508763470799,-0.02189651341507282,7774901.987829938,4207976.660805578,-4.10551975145407,1.0,-0.5865028216362956,1.0
30.600000000000165,123.65073318221582,3453.4549838731477,9.732673324035675,239.30888161005905,1.5080513977600487,-0.002710400251003434,87.67106865471472,-0.022097409006718527,7770587.418221289,4203662.09119693,-4.117628124701151,1.0,-0.5882325892430215,1.0
30.700000000000166,124.62946968775603,3477.4790634013857,9.78736505540205,240.24079528237877,1.507781293980936,-0.002701037791131695,87.6670707701919,-0.022297736537793877,7766272.863411768,4199347.536387409,-4.129334152708461,1.0,-0.5899048789583515,1.0
30.800000000000168,125.61368358928638,3501.596444464107,9.842139015303564,241.1738106272167,1.5075117850868123,-0.0026950889412364837,87.66309496494897,-0.022497854540010298,7761958.323057947,4195032.9960335875,-4.140736597244574,1.0,-0.5915337996063676,1.0
30.90000000000017,126.60338281444811,3525.807237409838,9.89699225161734,242.10792945730552,1.5072425234714908,-0.00269261615321585,87.65914175289826,-0.022698119589017463,7757643.79693945,4190718.469915091,-4.151934627959425,1.0,-0.5931335182799178,1.0
31.00000000000017,127.59857518807826,3550.1115527461393,9.95192373630144,243.04315336301275,1.5069731585757593,-0.002693648957315025,87.65521118457085,-0.02289888312596089,7753329.284959723,4186403.957935364,-4.163026904274762,1.0,-0.5947181291821089,1.0
31.100000000000172,128.59926862391077,3574.509501117277,10.006934358325244,243.97948371137792,1.5067033401356775,-0.0026981844008186254,87.65130285762648,-0.023100488392618912,7749014.787145592,4182089.4601212326,-4.174110682080465,1.0,-0.5963015260114949,1.0
31.200000000000173,129.6054713138676,3599.001193282002,10.062026899568389,244.91692164725092,1.5064327213584947,-0.0027061877718292104,87.64741593115126,-0.023303267505026426,7744700.303645685,4177774.9766213256,-4.185280952799263,1.0,-0.5978972789713233,1.0
31.300000000000175,130.61719191329308,3623.586740091648,10.117205994254695,245.85546809646206,1.506160961998952,-0.0027175935954269104,87.64354914350878,-0.023507538688732454,7740385.834727768,4173460.507703408,-4.19662962192056,1.0,-0.5995185174172228,1.0
31.400000000000176,131.63443972055558,3648.266252468742,10.172478072624989,246.7951237709389,1.5058877313102208,-0.002732306887308802,87.63970083348444,-0.02371360369690101,7736071.3807750605,4169146.0537507003,-4.20824473358062,1.0,-0.6011778190829457,1.0
31.500000000000178,132.6572248495237,3673.039841386309,10.227851289681139,247.73588917567088,1.5056127108454218,-0.0027502046479927224,87.63586896444114,-0.023921745430389496,7731756.942281612,4164831.6152572515,-4.220209747202366,1.0,-0.6028871067431952,1.0
31.60000000000018,133.68555839351887,3697.9076178480504,10.283335439952015,248.67776461741207,1.5053355970875366,-0.0027711375788523718,87.63205115118471,-0.024132225776723804,7727442.519846809,4160517.192822448,-4.232602871602763,1.0,-0.604657553086109,1.0
31.70000000000018,134.71945257945282,3722.869692869551,10.338941859339357,249.62075021500198,1.5050561038875723,-0.002794931999643873,87.62824468922169,-0.024345283682581487,7723128.114169091,4156202.78714473,-4.245496461327526,1.0,-0.6064994944753608,1.0
31.800000000000182,135.75892091097253,3747.9261774606684,10.394683315197186,250.5648459111772,1.504773964692993,-0.0028213919457951726,87.62444658607927,-0.02456113347199551,7718813.726038961,4151888.3990145996,-4.258956479306006,1.0,-0.6084223541865723,1.0
31.900000000000183,136.8039782995607,3773.0771826092423,10.450573885881635,251.51005148574032,1.504488934550736,-0.002850301422568591,87.62065359434808,-0.024779963420042073,7714499.356331358,4147574.0293069966,-4.273042029225015,1.0,-0.6104345756035735,1.0
32.000000000000185,137.85463666663378,3798.322751258521,10.506583670730906,252.45568649278724,1.5042007918715083,-0.002881426792278712,87.61686606528536,-0.02500200124661034,7710186.510273542,4143261.1832491816,-4.28930134224891,0.999303575663193,-0.6127573346069871,0.9986071513263859
32.100000000000186,138.9106780278914,3823.659454234731,10.56041361257625,253.36702976210293,1.503909340738174,-0.0029145113333405043,87.61327623607659,-0.02523079804066719,7705951.935872531,4139026.60884817,-4.384386423768676,0.9630767538590224,-0.6263409176812395,0.9261535077180447
32.20000000000019,139.97188777445476,3849.083863569697,10.61209746563359,254.2440933496565,1.5036144527248057,-0.00294888013368248,87.60987304503722,-0.025466289165323897,7701795.4741885485,4134870.147164188,-4.483670365700606,0.9269253068539518,-0.6405243379572294,0.8538506137079036
32.30000000000019,141.03806876481846,3874.5927616313124,10.661809903636948,255.08898061615636,1.5033160674032644,-0.0029838532154159727,87.6066337388791,-0.025708137928926345,7697712.351708911,4130787.024684551,-4.5822078703652425,0.8929855207586201,-0.6546011243378917,0.7859710415172403
32.40000000000019,142.10904128225823,3900.183141587667,10.7097251743978,255.9037995635438,1.5030141890492539,-0.0030187835401033554,87.60353624283634,-0.02595595477842294,7693697.79747046,4126772.4704460995,-4.679578788385976,0.8612560883295317,-0.6685112554837108,0.7225121766590634
32.50000000000019,143.18464210275027,3925.852195245582,10.756008204920311,256.69053657915185,1.5027088827501258,-0.0030530629912819173,87.60055991353262,-0.026209314331577804,7689747.321102094,4122821.9940777337,-4.77565916376742,0.8316069776327772,-0.6822370233953456,0.6632139552655545
32.60000000000019,144.26472352868126,3951.597300813913,10.800814259309982,257.45105568330814,1.5024002701640424,-0.003086125860833245,87.59768554437845,-0.026467759712003103,7685856.713385456,4118931.386361096,-4.870338501006402,0.8039078940398259,-0.6957626430009145,0.6078157880796518
32.700000000000195,145.3491524439976,3977.4160113566286,10.844289153163553,258.18710542715377,1.5020885249844202,-0.0031174517962173957,87.59489532491425,-0.026730806375121263,7682022.030017278,4115096.702992918,-4.963501151210682,0.778036056625866,-0.7090715930300975,0.5560721132517319
32.800000000000196,146.43780939481496,4003.3060439449014,10.88656950817355,258.900325882726,1.5017738681525088,-0.0031465683191148662,87.59217279873094,-0.026997946161162245,7678239.5752687035,4111314.2482443433,-5.055025602497853,0.7538762457568127,-0.7221465146425504,0.5077524915136253
32.9000000000002,147.53058769620225,4029.265269470821,10.927783013872773,259.59225525919527,1.501456562861526,-0.003173052909830931,87.5895028222344,-0.02726865157132985,7674505.886560302,4107580.5595359416,-5.144785161672268,0.7313203792722223,-0.7349693088103241,0.46264075854444453
33.0000000000002,148.627392565674,4055.2917030843096,10.968048694717437,260.26433613488643,1.5011369093967337,-0.003196534647921508,87.58687152386003,-0.027542380215886952,7670817.719965775,4103892.3929414134,-5.232648902624719,0.7102670828341795,-0.7475212718035312,0.420534165668359
33.1000000000002,149.72814028394697,4081.383495216638,11.007477182729636,260.9179213232853,1.5008152398564416,-0.00321669540292044,87.58426626324835,-0.027818579380632702,7667172.03659528,4100246.709570919,-5.318482784422457,0.6906212831651359,-0.7597832549174939,0.38124256633027187
33.2000000000002,150.83275738354888,4107.5389231558665,11.046170996018972,261.5542793922869,1.5004919127991447,-0.0032332705729680193,87.58167558995964,-0.028096690659198176,7663565.989807912,4096640.662783551,-5.402150908300447,0.6722938248168764,-0.771735844042921,0.34458764963375277
33.3000000000002,151.94117986589416,4133.75638314139,11.084224823452866,262.1745998552371,1.500167307861837,-0.003246049373077793,87.57908920137841,-0.028376154600027403,7659996.913205213,4093071.586180852,-5.483516885445728,0.6552011093526189,-0.7833595550636755,0.31040221870523776
33.400000000000205,153.05335244746058,4160.034382946542,11.12172581566438,262.7799980515187,1.4998418203939707,-0.0032548746786620953,87.57649789952943,-0.028656415318715878,7656462.309360162,4089536.982335801,-5.562445286660303,0.6392647557599052,-0.7946350409514719,0.2785295115198103
33.500000000000206,154.1692278357093,4186.3715349199065,11.158753882487384,263.3715197336462,1.4995158561505983,-0.0032596424337242307,87.57389354659367,-0.028936925028475224,7652959.839238468,4086034.5122141056,-5.63880314465501,0.6244112809563229,-0.8055433063792871,0.24882256191264585
33.60000000000021,155.2887660353889,4212.766549457613,11.195381996795925,263.9501453770694,1.49918982608692,-0.0032603006367800144,87.57126901897529,-0.029217148443902996,7649487.312271303,4082561.98524694,-5.712461480057723,0.6105717992995707,-0.8160659257225318,0.22114359859914146
33.70000000000021,156.4119336858491,4239.218228880428,11.231676504602166,264.5167942281481,1.4988641412948147,-0.0032568479210544413,87.5686181598308,-0.02949656701593062,7646042.677040834,4079117.3500164715,-5.78329682315872,0.5976817400627943,-0.8261852604512457,0.19536348012558857
